,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.0056,1.0125,1.0223,1.0239,0.9918,0.9965,1.0123,1.0675,1.0537,1.053,1.0375,1.0287,1.1157,1.0674,1.096,1.1097,1.1143,1.1124,1.0947,1.1331,1.1548,1.1617,1.1088,1.152,1.1481,1.1204,1.0849,1.1599,1.1128,1.0974,1.0884,1.186,1.1722,1.1688,1.1939,1.102,1.2355,1.231,1.264,1.2327,1.2138,1.1958,1.1964,1.1442,1.1578,1.1482,1.1588,1.179,1.2035,1.222,1.1805,1.243,1.2421,1.2378,1.2618,1.2744,1.2825,1.3333,1.3027
long-term-debt-capital,0.5764,0.5324,0.4671,0.4479,0.4079,0.4059,0.4017,0.3856,0.3973,0.392,0.3932,0.4319,0.3817,0.385,0.419,0.4627,0.4783,0.4767,0.5029,0.4952,0.4775,0.4851,0.4639,0.3603,0.3614,0.379,0.39,0.3419,0.2849,0.299,0.3102,0.3243,0.3346,0.3407,0.3319,0.2456,0.2506,0.2488,0.2334,0.2436,0.2545,0.2677,0.27,0.2255,0.2204,0.2233,0.2268,0.2165,0.2198,0.2183,0.2233,0.1356,0.1394,0.14,0.1404,0.1429,0.1444,0.1475,0.1856
debt-equity-ratio,1.5418,1.2234,0.9165,1.0421,0.9532,1.0109,0.7835,0.7345,0.7324,0.6907,0.758,1.1619,0.8425,0.8545,0.9008,0.973,1.058,1.0959,1.2176,1.1352,1.0044,0.9915,1.0267,0.6072,0.6101,0.6579,0.6893,0.5856,0.4642,0.497,0.5826,0.5347,0.561,0.5767,0.5546,0.5737,0.3344,0.3312,0.3048,0.3525,0.3737,0.4001,0.4051,0.2912,0.2827,0.2875,0.2936,0.2996,0.3055,0.3028,0.3121,0.161,0.1662,0.1672,0.1678,0.1677,0.1698,0.1744,0.2296
gross-margin,4.976,5.0011,6.1054,5.2839,5.2831,5.2826,5.9561,5.0637,5.4436,5.0146,5.7397,5.6094,5.5167,5.8452,6.1099,5.996,5.8325,5.99,6.493,6.2344,6.4855,6.2839,6.743,5.3879,6.127,5.9865,6.5007,5.2896,5.6562,5.0849,5.3698,5.078,5.4508,5.0334,6.0687,5.1722,4.9611,5.071,5.9415,5.1464,4.9208,4.888,5.5865,4.9502,4.8995,4.7484,5.5164,4.5444,4.8303,4.7986,5.1769,4.5909,4.5743,4.2719,4.4845,4.3795,4.0841,4.4115,4.8154
operating-margin,1.0865,1.1377,-1.0853,1.2151,1.2982,0.1578,-1.8285,1.5555,0.4591,1.2399,9.7284,1.6577,1.161,1.9544,1.5853,1.9207,1.9565,1.9581,1.5582,1.721,1.7822,1.5664,1.5992,1.4358,2.0797,2.0317,2.1767,1.6013,2.0366,1.8763,2.1799,1.5954,1.5819,1.5744,2.1592,1.0868,1.5145,1.7268,2.1507,1.8004,1.7213,1.7219,1.899,-0.199,1.4337,1.3893,1.8337,1.0644,1.4683,1.4514,1.5229,1.376,1.3669,1.1666,1.4697,1.3849,1.0634,1.2448,1.8877
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-1.6836,1.1108,-1.2073,1.1564,1.106,0.0114,-2.119,1.3,0.3419,0.8971,9.595,1.556,1.0509,1.8338,1.4332,1.7662,1.8047,1.7983,1.3801,1.5468,1.6168,1.3893,1.3613,1.2174,1.9281,1.8673,1.3445,1.4438,1.8854,1.7199,2.0169,1.3814,1.39,1.3876,1.9339,0.924,1.3656,1.6029,1.9968,1.7226,1.5628,1.5793,1.5139,-0.258,1.4262,1.3406,1.7689,1.0455,1.4683,1.4555,1.498,1.4452,1.4116,1.2224,1.5407,1.4433,1.1245,1.2591,1.8565
net-profit-margin,-1.267,0.759,-1.5182,0.8344,0.9402,-0.2623,-2.2197,1.6842,0.0019,0.6053,7.3656,1.2627,0.6145,1.0898,0.9233,1.3236,1.2654,1.2115,0.2938,1.0154,1.062,0.9269,0.978,0.1893,1.2248,1.3152,0.8452,0.9582,1.3477,1.2378,1.6653,0.9728,0.9796,0.954,1.4626,0.5487,1.1876,1.0856,1.3062,1.1531,1.1095,1.0804,1.0715,-0.0737,1.2305,0.88,1.1704,0.7587,1.0102,0.9581,1.0635,1.0514,1.023,0.7892,0.9768,0.8678,0.7858,0.8155,1.3469
asset-turnover,0.9766,0.9035,0.8786,0.9213,0.8641,0.8584,0.855,0.835,0.8154,0.8259,0.799,0.8662,0.8567,0.8589,0.8258,0.8695,0.8736,0.8502,0.834,0.8435,0.8455,0.8202,0.7309,0.9413,0.9176,0.9084,0.8809,0.9302,0.9025,0.967,0.9454,0.9301,0.947,0.9666,0.9342,0.9293,1.0277,1.0019,0.9452,1.0266,1.019,1.0366,1.0379,1.0722,1.0813,1.0687,1.0662,1.0445,0.9767,1.0089,1.0093,1.0276,1.0422,1.0926,1.0745,1.0713,1.039,1.0961,1.0242
inventory-turnover,3.3473,3.1884,2.9462,3.1407,3.0155,3.045,2.9769,2.9762,2.9154,3.1289,3.0054,2.9352,3.0905,3.021,2.8579,2.7437,2.9459,2.9934,2.9384,2.8343,2.9365,2.8847,2.7168,2.8342,2.9535,2.9335,2.7722,2.8348,2.7877,2.8967,2.9391,2.8212,3.0309,2.9875,2.9379,2.8057,2.9862,2.7636,2.6544,3.0329,3.0001,2.943,2.9036,2.7448,2.752,2.7309,2.7538,2.6432,2.8025,2.9189,2.8105,2.5592,2.7419,2.8933,3.0184,2.5909,2.6865,2.773,2.4422
