,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.537,1.4729,1.3998,1.4766,0.9891,1.1312,1.2248,1.3058,1.2611,1.1995,1.1599,1.2647,0.544,1.046,1.0772,1.0828,1.3145,1.305,1.4277,1.1037,1.3569,1.3581,1.252,1.2161,1.195,1.0429,1.3722,1.3285,1.3711,1.4145,1.4969,1.4791,1.4254,1.5357,1.4669,1.509,1.4209,1.4326,1.4088,1.4287,1.5414,1.5747,1.6008,1.5704,1.5008,1.7328,1.5382,1.4723,3.8341,4.0857,3.0772,3.3474,4.848,5.0704,2.5134,2.4662,2.6612,3.0092,3.6958
long-term-debt-capital,0.0362,0.0343,0.0451,0.0009,0.0011,0.0014,0.0016,0.0017,0.0015,0.0031,0.0034,0.005,,0.4499,0.4406,0.4222,0.5904,0.5884,0.6093,0.6864,0.5177,0.5172,0.3212,0.3331,0.3426,0.3057,0.469,0.4943,0.5269,0.5369,0.5489,0.5631,0.5831,0.6115,0.6195,0.6491,0.6697,0.6856,0.7114,0.7497,0.7887,0.8093,0.8334,0.855,0.8149,0.5448,0.5586,0.5669,0.0846,0.0398,0.004,0.0039,0.0039,0.004,0.1351,0.1491,0.1649,0.1116,0.009
debt-equity-ratio,0.0553,0.0538,0.074,0.0028,0.0996,0.006,0.0059,0.0089,0.0055,0.0084,0.0083,0.0096,1.028,0.9234,0.8833,0.8161,1.5404,1.5222,1.6481,2.5952,1.0903,1.0838,0.7846,0.8199,0.8469,0.8912,1.0012,1.0953,1.2224,1.2567,1.3052,1.3804,1.4962,1.6742,1.8047,2.0542,2.2346,2.3854,2.7124,3.2759,4.0659,4.5993,5.3452,6.2748,4.6404,1.2547,1.32,1.3585,0.1154,0.0517,0.0055,0.006,0.0063,0.0073,0.2336,0.2255,0.2571,0.1595,0.0163
gross-margin,9.4345,4.9361,7.4268,2.9177,8.8024,7.5625,9.9737,2.0519,7.6883,7.5854,7.5305,10.7761,8.1944,7.604,8.7322,-12.3065,7.6363,11.1472,12.6937,9.5268,9.3804,10.1244,10.1817,8.0012,8.2334,9.877,10.404,9.3571,8.4111,7.8046,8.825,9.2356,9.3529,10.9121,12.6792,11.9349,11.2939,14.3463,15.3093,13.3916,11.8773,14.1411,16.0762,9.0534,9.7642,13.5207,14.9329,20.0495,21.0609,23.6208,22.5834,15.1306,22.6287,26.6907,25.5532,25.9242,25.6594,24.621,24.5306
operating-margin,4.3182,-0.8931,0.9355,-0.1921,2.7446,0.9981,3.5946,18.1654,1.5406,1.4704,1.6991,56.3719,2.3754,1.6862,2.1736,-14.0644,0.6802,3.6192,4.948,3.312,0.791,3.9319,4.1883,2.2034,2.8824,3.9818,4.6556,2.8818,1.7775,1.5663,2.5343,2.887,2.5212,4.2223,6.0188,5.1189,4.2265,7.6416,9.012,6.9176,4.7344,7.2847,8.0559,-18.1588,-82.6799,5.8538,6.3038,9.0242,8.552,9.6796,8.8103,1.8133,9.1005,11.6305,11.1871,10.436,12.3933,11.5007,11.014
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,3.4767,-1.319,0.4209,-1.0314,4.1234,0.88,2.8016,25.6456,4.3839,1.6513,1.1109,61.9156,2.0423,1.4121,1.3528,-12.3967,-0.4379,2.6468,3.0431,1.0179,0.5871,3.5476,3.6264,1.6334,2.0147,3.3946,4.0336,2.2494,1.0764,0.8973,1.8174,2.1109,1.6081,4.4047,3.3253,3.3741,2.4437,5.8371,7.0645,4.721,2.2388,4.5032,5.2718,-20.687,-85.4964,3.2711,3.4664,7.2338,8.325,9.7728,9.2265,2.528,9.7968,12.2505,10.2331,9.4861,11.6935,11.2866,10.8966
net-profit-margin,1.5517,-0.7722,-0.1455,-6.0031,1.5196,-3.5844,1.0386,33.3047,2.921,0.5966,-1.37,177.6582,-0.1807,0.7797,0.2623,25.1226,-1.7617,0.9997,1.2129,1.5542,0.086,1.9398,2.1724,1.2126,1.2746,2.0429,2.3724,0.9996,0.4132,0.5084,1.1693,1.2091,0.8282,3.2153,1.9619,1.9771,1.339,3.2731,4.1216,2.574,2.1506,2.7369,3.1474,-12.3341,-84.3094,1.987,2.1329,4.3531,5.0181,5.7398,5.4897,1.1958,5.8401,7.2817,6.1045,5.7684,6.9141,6.7508,6.538
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,1.9507,2.2606,2.3714,2.3641,1.8614,1.8122,1.8946,0.873,2.2661,2.2574,2.3087,0.237,2.2897,2.0547,2.2641,1.5031,1.9338,1.8435,2.0443,4.0184,2.3435,2.4378,2.7328,2.9166,2.9055,2.8849,3.0035,2.7185,2.8588,2.8233,2.5844,2.6469,2.7251,2.7399,2.4763,2.5531,2.4105,2.3315,2.2223,2.3423,2.2206,2.0825,1.9999,2.1216,1.95,2.0552,2.1089,1.2212,1.0864,1.1343,1.1654,1.2028,0.9757,1.0027,1.1516,1.2292,1.2378,1.3996,1.2511
days-sales-in-receivables,46.1381,39.8122,37.9521,38.0699,48.3496,49.6634,47.5046,103.0973,39.7164,39.8695,38.9829,379.7528,39.3059,43.8029,39.7518,59.8779,46.5403,48.8202,44.0254,22.3968,38.4034,36.9189,32.933,30.8584,30.9755,31.1975,29.9648,33.1061,31.4814,31.8779,34.8244,34.0023,33.0264,32.8481,36.3446,35.2509,37.3361,38.6016,40.4993,38.4238,40.5304,43.2166,45.0013,42.4217,46.1543,43.7911,42.6769,73.6966,82.841,79.3443,77.2285,74.824,92.2415,89.7609,78.1531,73.22,72.7117,64.3044,71.9372
roe,2.6841,-1.0746,0.4172,-0.4672,3.4336,0.6725,2.3121,9.0317,4.9191,1.3505,0.6901,6.7651,1.582,0.6346,0.5079,-10.7599,-1.7673,1.9923,2.5576,3.1841,0.7124,3.7739,3.9941,2.2285,2.4187,4.2404,5.2541,2.4131,1.0075,1.2248,2.6829,2.7094,1.9079,7.561,4.7445,4.8848,3.4946,9.1574,12.6293,8.9042,7.9656,10.471,13.413,-57.9358,-273.446,1.7893,2.0099,2.3774,1.9627,2.2844,2.1766,0.4206,1.7392,2.1537,3.1198,2.9186,3.3322,3.2535,3.0804
return-on-tangible-equity,3.572,-1.4431,0.847,-0.64,6.2718,0.9396,3.1845,13.3906,6.9781,1.9722,1.0206,9.7524,2.8624,-0.6076,-0.5164,-18.5616,1.2849,-1.3482,-1.5553,-1.5846,-1.1858,-6.009,259.3651,-55.0147,-29.9559,-28.3031,-19.2939,-6.3816,-2.2943,-2.6353,-5.223,-4.6019,-2.7091,-9.897,-5.3037,-4.7391,-2.9436,-6.9746,-8.0041,-4.43,-3.3317,-3.7238,-3.9496,14.033,77.7429,-1.9184,-1.9257,-2.1659,4.7976,4.9747,4.9346,0.9118,3.4899,4.0117,14.2417,13.9335,18.301,8.8991,5.8465
roa,1.3827,-0.5627,0.2142,-0.2551,1.4624,0.2886,1.0306,4.3102,2.1106,0.565,0.2745,2.9387,0.3654,0.1568,0.1341,-2.9726,-0.3474,0.3979,0.4885,0.6031,0.1903,1.0064,1.4462,0.7903,0.8301,1.3982,1.6373,0.7311,0.2881,0.3546,0.7808,0.7793,0.516,1.9425,1.1552,1.1204,0.7305,1.8486,2.3135,1.4489,1.126,1.3875,1.5793,-6.0035,-34.1418,0.628,0.6645,0.7781,1.4659,1.8806,1.7789,0.3478,1.5035,1.8425,2.1443,1.9925,2.2471,2.4258,2.6094
roi,2.0836,-0.8345,0.3984,-0.3738,2.726,0.5307,1.8593,9.016,3.9141,1.0588,0.5375,5.3398,1.1913,0.2679,0.2208,-4.9054,-0.5441,0.6213,0.748,0.9987,0.3436,1.8222,2.711,1.4861,1.59,2.9443,2.7901,1.2203,0.4767,0.5672,1.2101,1.1839,0.7955,2.9372,1.8052,1.7139,1.1542,2.8795,3.6445,2.2286,1.6833,1.9973,2.2346,-8.3986,-50.6042,0.8144,0.8872,1.0297,1.7967,2.1935,2.1678,0.4189,1.7324,2.145,2.6984,2.4834,2.7825,2.8904,3.0528
