,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.83,1.7471,1.6495,1.6819,1.6847,1.4314,1.5485,1.8501,1.6081,1.6467,1.6526,2.0698,1.6633,1.7854,1.7659,1.9273,2.0373,1.8918,1.8963,2.0795,2.0126,1.7876,1.8116,1.9453,1.9192,1.8653,1.8257,1.8369,1.8336,1.6218,1.5931,1.8463,1.6007,1.8055,1.7435,1.7648,1.8183,1.7988,1.7373,1.7591,1.6779,1.6047,1.6181,1.6196,1.5405,1.4674,1.5015,1.5078,1.4387,1.296,1.3112,1.4282,1.3157,1.2734,1.2573,1.3064,1.2103,1.5318,1.5131
long-term-debt-capital,0.3162,0.2694,0.2876,0.301,0.3107,0.3185,0.3213,0.3264,0.2619,0.2809,0.3184,0.2619,0.2515,0.2586,0.2649,0.2683,0.2696,0.2749,0.2757,0.2839,0.2742,0.206,0.2108,0.2182,0.2132,0.2182,0.2215,0.2279,0.1568,0.1606,0.1645,0.1706,0.1745,0.1799,0.1874,0.1942,0.1941,0.2053,0.2159,0.2251,0.2325,0.2496,0.2929,0.3029,0.2809,0.28,0.2832,0.2952,0.2569,0.2606,0.2961,0.2936,0.2512,0.2278,0.1897,0.17,0.1182,0.275,0.287
debt-equity-ratio,0.5462,0.4995,0.5763,0.6141,0.507,0.5137,0.5251,0.5142,0.455,0.4654,0.5304,0.4028,0.3788,0.3941,0.4133,0.4247,0.3988,0.4396,0.4094,0.4312,0.4548,0.2889,0.2946,0.3223,0.2994,0.3055,0.3162,0.3318,0.2178,0.2221,0.2326,0.2437,0.2494,0.248,0.2655,0.3001,0.2756,0.2953,0.3142,0.3554,0.3388,0.3631,0.4695,0.485,0.451,0.4598,0.467,0.4857,0.4136,0.4382,0.5108,0.5117,0.4326,0.5101,0.4584,0.4365,0.3711,0.458,0.49
gross-margin,17.7575,18.0179,16.229,19.3041,20.8574,19.0967,18.2716,19.3343,19.8765,19.5434,17.7009,13.0222,20.4031,17.8339,17.413,16.8026,18.4614,18.06,20.4439,20.9199,21.0165,21.2322,22.097,19.4758,21.7463,21.6064,21.8482,21.3561,22.6298,21.1053,18.2895,22.0186,23.1588,21.704,20.0849,17.9606,20.4716,20.0268,18.6503,18.6071,20.8048,19.3868,18.7035,19.3189,18.7119,17.8534,16.404,22.505,21.611,19.2379,15.9685,19.6888,18.2977,17.1563,19.5656,20.4268,19.0258,18.5501,18.7024
operating-margin,5.3445,6.8637,5.2586,3.6491,6.7647,6.0453,5.3225,4.2915,6.4599,8.1277,12.629,-3.4011,6.93,4.8761,3.9638,2.163,5.2009,4.1727,5.711,3.0094,4.8129,5.5719,6.1561,-0.1374,6.018,6.6757,7.2954,3.2332,7.2635,6.0831,4.0708,3.7544,7.8056,8.1215,5.7012,2.4198,7.7649,6.544,5.2891,5.7357,6.4224,5.9062,4.1565,3.8434,4.2278,4.6645,2.0154,5.9622,7.8241,5.534,2.0974,4.5442,4.7149,2.9074,3.0748,2.8665,2.0102,3.8115,3.6963
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,5.4676,7.5654,4.6315,3.0774,6.3424,0.1332,4.9513,3.7152,6.0157,7.6991,12.2729,-3.7739,6.5868,4.5406,3.6232,1.8412,4.8492,5.7748,5.3784,2.328,4.5024,5.2856,5.8572,-0.481,5.6788,6.3366,6.9617,2.9507,6.9941,5.815,3.8164,3.4563,7.5153,7.8199,5.4075,2.1017,7.4519,6.2387,4.9751,5.3797,6.0821,5.5698,3.8093,3.4864,3.9571,4.4214,1.7807,5.6633,7.5717,5.284,1.8086,4.2648,4.4139,2.5951,2.7891,2.5845,1.7448,3.5205,3.4447
net-profit-margin,4.2424,5.7864,3.514,2.5056,4.5333,1.3535,3.4386,1.3951,3.757,4.8027,8.102,-3.1138,3.2861,2.2203,1.8406,0.7559,2.3498,3.1387,3.1085,1.1762,2.3697,2.8146,3.1421,-0.2945,3.5662,4.0694,4.5108,2.009,4.4141,3.6705,2.4269,2.1974,4.7844,4.9548,3.4273,1.2922,4.7088,3.9593,3.0878,3.3845,3.9073,3.5673,2.6676,2.3249,2.5602,2.8554,1.1519,3.837,4.7848,3.3741,1.1482,2.7412,2.8178,1.655,1.7795,1.6865,1.2248,2.2956,3.1511
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,19.1521,17.9701,8.2389,13.9586,13.3767,9.6934,11.1904,15.4438,14.4056,5.5695,7.4875,10.0609,17.9007,5.4865,7.9447,11.5082,13.5527,6.45,8.1852,11.7075,12.1892,5.893,8.0219,10.7232,12.5231,6.479,7.9379,13.0382,15.0327,10.8007,7.6835,8.7582,8.9751,6.0037,7.5376,8.6294,10.3348,6.4819,7.5868,9.0037,9.9376,6.1859,7.4303,9.4818,10.0728,7.3529,9.1657,10.468,9.0565,9.2133,7.4121,8.305,7.5836,6.9105,5.995,4.9591,5.3737,5.8314,5.7574
days-sales-in-receivables,4.6992,5.0083,10.9238,6.4476,6.7281,9.2847,8.0426,5.8276,6.2476,16.1593,12.0201,8.9455,5.0278,16.4039,11.3283,7.8205,6.6407,13.9535,10.9955,7.6874,7.3836,15.2725,11.2193,8.3931,7.1867,13.8911,11.338,6.9028,5.9869,8.3328,11.7135,10.2761,10.0278,14.9909,11.9401,10.4295,8.7084,13.8847,11.8628,9.9959,9.0565,14.5492,12.1126,9.4918,8.935,12.24,9.8193,8.5976,9.9377,9.7684,12.1423,10.8368,11.8678,13.0236,15.0125,18.1483,16.7482,15.4338,15.6322
roe,5.9391,7.9178,5.2209,3.4938,6.0795,1.8901,4.8705,1.8695,4.451,5.9344,10.8951,-3.7529,3.9876,2.86,2.4133,0.9762,3.0329,4.2745,4.2812,1.5032,2.8642,3.44,3.7841,-0.322,3.8309,4.4992,5.1615,2.1702,4.9016,4.2105,3.0119,2.4681,5.663,6.0632,4.3587,1.5444,5.6669,5.249,4.2524,4.3453,5.4345,5.5707,4.4048,3.9056,4.2854,4.9931,1.9783,6.0368,8.0874,6.4241,2.2548,5.0762,5.5039,3.3658,3.2602,2.4623,1.9783,3.5149,4.852
return-on-tangible-equity,8.9725,11.8239,8.1509,5.6673,9.6148,3.0557,7.7678,2.8045,6.2926,8.4713,16.0316,-5.4094,5.6159,4.0878,3.4986,1.4264,4.4306,6.3224,6.3115,2.2603,4.5101,5.4569,6.1069,-0.5373,6.2479,7.3723,8.5642,3.6873,7.4359,6.2864,4.5513,3.7385,8.4311,9.1831,6.7731,2.4549,7.9572,7.5838,6.3233,6.6344,8.4809,9.1924,7.6786,6.9797,7.4781,8.796,3.3843,10.2841,12.5557,10.6042,3.897,8.8926,10.0426,6.6232,6.4268,4.9647,4.0861,7.4381,11.1714
roa,2.3612,3.2511,1.9965,1.3969,2.3427,0.5632,1.4677,0.677,1.5141,2.0153,3.516,-1.579,1.5272,1.1419,0.943,0.4093,1.2924,1.6979,1.6781,0.6163,1.1919,1.4878,1.6308,-0.1447,1.7605,2.0146,2.2552,0.961,2.2663,1.707,1.1981,1.1238,2.2362,2.6144,1.8357,0.6641,2.3991,2.1674,1.7014,1.7733,2.1231,2.0591,1.5119,1.3348,1.4566,1.6221,0.6282,1.8885,2.5047,1.6261,0.5607,1.5351,1.5988,0.9098,0.9625,0.8993,0.6851,1.2968,1.7356
roi,4.0611,5.785,3.7195,2.4422,4.1908,1.288,3.3057,1.2592,3.2855,4.2673,7.4264,-2.7699,2.9847,2.1204,1.774,0.7143,2.2152,3.0994,3.1007,1.0764,2.0787,2.7312,2.9863,-0.2518,3.0142,3.5173,4.018,1.6757,4.1331,3.5342,2.5165,2.0469,4.6746,4.9726,3.5419,1.2444,4.5669,4.1715,3.3342,3.367,4.1712,4.1801,3.1145,2.7225,3.0816,3.5948,1.418,4.2545,6.0094,4.7501,1.5871,3.586,4.1215,2.599,2.6417,2.0438,1.7445,2.5484,3.4597
book-value-per-share,87.6037,87.8828,80.2829,74.9519,77.2158,74.1201,73.2194,71.4851,78.4754,75.7904,70.9143,71.5649,75.687,72.9471,70.6201,69.7696,69.847,68.0622,67.0579,64.4769,66.0319,64.8277,62.8295,60.4817,61.6113,59.6627,58.1834,55.8763,54.9285,52.2843,50.4599,49.1634,48.0598,45.476,42.9171,41.1042,41.2254,38.2837,35.7541,33.9406,32.6688,29.8147,27.5341,26.4012,25.3127,24.89,23.9491,23.6971,22.0671,20.0251,18.8026,18.3269,17.3722,16.1077,15.5955,15.3714,14.5358,14.277,13.6015
