,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,7.0512,7.5942,6.7135,8.5695,5.4031,6.6478,9.8024,8.2479,4.1642,4.0796,4.1007,6.0558,7.4648,8.3575,10.087,9.6619,12.9722,14.0533,9.1153,8.6313,10.2532,11.0425,12.453,12.1042,12.8041,18.3652,21.0492,19.6667,18.4167,19.5889,18.8428,24.9202,26.1502,25.8033,18.9658,12.1404,8.4672,6.4687,6.9045,6.248,8.3499,4.3907,5.7766,5.8964,6.5177,8.0847,8.6152,6.5904,7.7919,9.0927,17.7152,15.5196,18.6285,10.6945,19.8726,21.1138,28.8721,8.3321,10.125
long-term-debt-capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,0.009,0.0187,0.0207,0.0283,0.051,0.0506,0.0517,0.0623,0.0607,0.0592,0.0587,0.0578,0.0477,0.0366,0.0372,0.0286,0.0417,0.0222,0.0184,0.011,0.0361,0.0178
debt-equity-ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,0.0019,0.0059,0.0096,0.0281,0.0506,0.052,0.0538,0.0571,0.0955,0.087,0.0801,0.0952,0.0906,0.0878,0.0863,0.0836,0.0688,0.0525,0.0519,0.0398,0.0572,0.0312,0.0258,0.0167,0.0564,0.0305
gross-margin,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
operating-margin,-721.2329,-2250.599,-1169.244,-22.5819,-348.1255,-543.6267,-1009.934,19.5533,-143.325,-161.4977,-122.4619,-30.2734,-62.3868,-81.8729,-123.6977,-131.9519,-220.3479,-5.3719,-257.8486,-76.2028,-313.5711,-240.7123,-256.1335,-237.9294,-238.6848,-668.4017,-321.5178,-142.8818,-512.152,-48.0309,-21.8301,-5.0892,68.4041,73.2868,72.8125,60.5202,61.8695,-534.5975,-434.6883,-259.3517,-362.6996,-255.5791,-453.6842,-633.6618,-420.1073,-440.668,-350.2408,-158.5159,-401.4966,-498.6108,-857.8501,-457.479,-340.9561,-262.5162,-515.004,-301.3027,-238.3159,-144.6492,-107.5007
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-696.9645,-2199.325,-1090.275,-19.2541,-337.9468,-536.2981,-981.6776,21.2961,-137.7667,-156.5889,-119.3319,121.4768,-60.1977,-79.4022,-120.9672,-130.2371,-217.8325,-4.9488,-255.5127,-75.4568,-311.7074,-238.8676,-253.7042,-235.7804,-236.0897,-661.4996,-317.1906,-138.8906,-506.1152,-46.4987,-20.563,-4.254,68.6088,73.4491,72.9238,62.1644,61.8156,-536.8157,-435.8808,-260.1664,-365.4192,-253.9288,-448.7469,-624.6173,-407.7415,-420.1516,-321.2428,-142.9243,-366.725,-449.3174,-756.6012,-395.8147,-296.0818,-233.1666,-452.1548,-250.6343,-202.9422,-136.1474,-99.9205
net-profit-margin,-696.9645,-2199.325,-1090.275,-19.2541,-337.9468,-536.2981,-981.6776,21.2961,-137.7667,-156.5889,-119.3319,121.4768,-60.1977,-79.4022,-120.9672,-130.2371,-217.8325,-4.9488,-255.5127,-75.4568,-311.7074,-238.8676,-253.7042,-235.7804,-236.0897,-661.4996,-317.1906,-138.8906,-506.1152,-46.4987,-20.563,-4.2539,68.6088,73.4491,72.9238,62.1644,61.8156,-536.8157,-435.8808,-260.1664,-365.4192,-253.9288,-448.7469,-624.6173,-407.7415,-420.1516,-321.2428,-142.9243,-366.725,-449.3174,-756.6012,-395.8147,-296.0818,-233.1666,-452.1548,-250.6343,-202.9422,-136.1474,-99.9205
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,1.1272,1.1783,1.3774,3.7659,1.0758,0.985,1.0208,4.2935,1.6807,0.9502,1.0026,0.4868,0.637,0.737,0.913,1.057,1.0588,1.2428,0.9874,2.0491,0.8721,0.9862,0.9338,0.7724,0.9152,0.9549,1.1471,1.0962,0.8316,1.0714,1.0316,0.9521,1.0075,0.9995,0.9275,0.9762,1.1283,0.8391,1.4127,1.1886,1.1621,0.7821,0.924,1.0403,1.063,1.1976,1.136,1.022,0.8565,1.0324,1.1352,0.8542,0.7965,0.9424,0.9755,0.671,1.0127,0.7981,1.0099
