,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.1694,1.1414,1.1418,1.5091,1.5546,1.4241,1.3767,1.2508,1.8869,1.3934,1.418,1.3563,1.3884,2.0793,1.671,1.5414,1.4677,1.4185,1.6488,1.7338,2.2534,2.1138,1.8855,1.9466,1.7821,1.7524,1.607,1.3532,1.3005,1.4799,1.4065,1.4469,1.092,1.0564,0.9566,1.0208,0.9973,1.0226,1.1067,0.9187,1.6221,1.9061,2.0303,1.8885,0.788,0.9468,0.8757,0.9686,0.8285,0.902,0.7985,0.9528,1.1439,0.9576,0.7897,0.7908,0.8039,2.3107,2.0032
long-term-debt-capital,0.4819,0.4864,0.4595,0.4643,0.4547,0.4618,0.4766,0.4825,0.5403,0.4883,0.4887,0.4905,0.4977,0.529,0.5361,0.5457,0.55,0.5617,0.5936,0.4875,0.5129,0.5228,0.5372,0.537,0.4988,0.4729,0.4391,0.4446,0.4446,0.4287,0.4332,0.4545,0.4103,0.4094,0.4296,0.4255,0.2885,0.2984,0.3075,0.3169,0.3868,0.3912,0.4667,0.4867,0.3851,0.3687,0.3847,0.3844,0.2323,0.2383,0.2523,0.2337,0.2195,0.2308,0.2443,0.2428,0.1415,0.3106,0.3087
debt-equity-ratio,1.0286,1.0508,0.959,0.8692,0.8916,0.9175,0.9704,0.9938,1.1783,1.0425,1.0479,1.0624,1.1173,1.1397,1.2378,1.287,1.3598,1.423,1.5376,1.0742,1.088,1.1322,1.2027,1.2044,1.0383,0.9424,0.8361,0.977,0.9792,0.8016,0.8167,0.8872,0.7799,0.7765,0.9185,0.8873,0.5929,0.5988,0.6154,0.6621,0.6905,0.7027,0.9414,1.0195,1.0402,0.9212,0.9885,0.9662,0.635,0.6033,0.6938,0.5854,0.5388,0.5737,0.6162,0.6094,0.4145,0.4505,0.4466
gross-margin,27.9085,28.622,28.2925,27.7094,27.8989,29.1351,27.3497,29.7701,29.9153,30.7729,29.519,19.7264,32.65,34.0149,32.8252,32.193,33.0082,34.0532,34.8595,36.1275,36.8089,37.4967,36.1222,36.611,37.4504,39.3203,39.7113,38.2836,39.1785,40.7124,40.4764,40.2313,40.477,41.9155,41.5376,40.8831,41.3396,43.0879,42.4682,40.8549,42.0302,42.6817,42.3466,40.202,40.666,42.8472,42.6487,40.3062,41.358,42.3737,42.2249,42.172,42.3014,43.4658,42.4246,40.4354,41.5758,42.7634,42.3351
operating-margin,11.6066,11.6494,11.4001,11.0386,12.1287,12.8807,10.7222,12.045,12.4628,13.0449,13.1789,12.0367,13.4178,15.0368,12.6478,10.1282,13.2956,14.2479,7.3834,14.0742,15.5561,16.2688,14.2098,14.9617,16.7282,18.3422,18.1831,15.3206,17.2679,19.3902,20.1714,18.1173,17.0452,16.0835,17.2318,18.4345,18.4332,21.8427,19.6213,18.522,19.8211,20.5838,20.8099,18.2647,17.8134,17.0065,21.8546,18.1149,17.5289,20.372,20.3665,18.104,19.3428,20.9804,19.2146,16.5147,17.7747,20.286,19.7222
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,9.8139,9.3695,9.1251,7.6951,17.6456,10.9095,8.4787,9.6987,10.1778,11.0434,10.9914,10.4595,10.9082,12.8317,10.7095,7.6375,10.8532,11.7359,1.8124,11.9918,14.1126,15.3324,13.1195,13.5143,15.7297,17.0277,16.7534,13.627,15.9856,17.9992,18.9419,16.4703,15.6711,14.7723,15.6168,16.6667,16.9683,20.9948,18.6914,17.4406,18.8254,19.5239,19.5726,16.8796,16.7298,15.8042,20.4405,18.5822,18.3324,21.0335,20.9172,18.894,20.1231,21.6776,19.5902,17.5848,18.4547,20.6024,20.3854
net-profit-margin,7.5363,6.6072,6.6495,5.6646,11.2598,8.1569,6.0808,25.0592,6.5423,7.3095,7.5817,7.0143,7.4336,8.3968,6.9299,4.7816,6.6759,7.4831,0.1729,7.9064,8.8413,9.3181,7.9052,8.7961,10.1423,10.346,10.2158,8.5533,10.4269,10.77,11.3539,9.9114,9.5621,8.7579,9.2882,10.1745,10.9675,12.4112,11.1176,12.2479,11.0877,11.4738,11.4909,10.5531,9.8582,9.0782,11.8111,11.374,10.8956,12.3382,12.266,11.5389,12.0453,12.8804,11.5993,10.8111,11.1033,12.4224,12.0886
asset-turnover,0.1641,0.1624,0.1645,0.1722,0.1699,0.1737,0.1692,0.1646,0.157,0.1696,0.1673,0.1642,0.1667,0.1712,0.1643,0.1631,0.1607,0.1569,0.1267,0.2072,0.2146,0.2122,0.2046,0.2063,0.2187,0.2227,0.2193,0.2068,0.2083,0.2334,0.2322,0.2235,0.232,0.2275,0.2207,0.2093,0.2529,0.2498,0.2419,0.2408,0.2454,0.2522,0.2394,0.2397,0.2457,0.2449,0.2408,0.2303,0.2422,0.2605,0.2522,0.2246,0.2184,0.2232,0.2261,0.2122,0.2188,0.2215,0.2165
inventory-turnover,8.9877,9.3623,8.5644,8.4918,8.7614,8.8045,9.1481,8.4842,8.4586,8.3383,8.5145,9.152,8.1806,8.4594,8.4522,8.167,8.5485,8.222,6.2633,6.9262,7.0648,7.0468,6.7797,6.6733,7.23,7.0483,7.0056,7.1678,7.2607,7.4026,7.9178,7.3691,8.0539,7.632,8.1633,7.4062,8.4898,8.1669,8.3236,7.6567,8.4191,9.5702,8.5643,7.3538,7.7059,7.7176,7.6046,7.4677,7.2545,7.3574,7.4165,6.1649,6.9536,6.7047,8.4582,7.4893,9.2966,8.1809,8.4088
receiveable-turnover,1.3985,1.3956,1.4057,1.4968,1.5253,1.5315,1.452,1.4856,1.4373,1.5543,1.53,1.5405,1.545,1.6016,1.5784,1.6737,1.6588,1.6625,1.327,1.8545,1.8439,1.8213,1.7405,1.8313,1.7981,1.7999,1.8152,1.9559,1.846,1.9345,1.8934,1.9521,1.9542,1.9632,1.9077,1.9759,2.023,2.0052,1.943,2.0291,1.8607,1.8141,1.7275,1.7719,1.7118,1.6987,1.5384,1.6139,1.5398,1.6447,1.6375,1.6603,1.6025,1.6829,1.6823,1.6666,1.6411,1.641,1.6335
days-sales-in-receivables,64.3568,64.4901,64.0273,60.1281,59.004,58.7671,61.9822,60.5804,62.6196,57.9044,58.8242,58.424,58.252,56.1949,57.0215,53.7731,54.2571,54.1364,67.8212,48.5311,48.8104,49.4157,51.709,49.1462,50.0534,50.002,49.5815,46.0151,48.7537,46.5238,47.5325,46.1035,46.0541,45.8434,47.177,45.5489,44.4888,44.8837,46.3195,44.355,48.3681,49.6105,52.0983,50.7944,52.576,52.9822,58.5016,55.7646,58.448,54.7196,54.9625,54.2083,56.1622,53.4801,53.498,54.0022,54.84,54.8459,55.097
roe,3.0562,2.6692,2.6141,2.2707,4.4012,3.3264,2.4699,10.1439,2.8453,3.149,3.2438,2.9841,3.2552,3.8472,3.182,2.2285,3.1546,3.5663,0.0753,4.251,4.9625,5.3343,4.5376,5.0897,5.7959,5.7183,5.3126,4.4381,5.4625,5.8439,6.2365,5.5203,5.4103,4.9112,5.4408,5.4778,6.3034,7.1163,6.3102,6.9227,6.6345,6.9377,7.4697,7.1788,6.9213,5.9832,7.8631,6.6307,5.5846,6.6822,6.8547,5.2451,5.1096,5.7908,5.4521,4.7144,4.3635,5.0038,4.8204
return-on-tangible-equity,-4.7986,-4.0444,-4.4693,-3.6814,-7.7701,-5.2783,-3.4997,-14.4912,-3.1045,-4.2217,-4.2424,-3.804,-4.1593,-4.7945,-3.6563,-2.4059,-3.2866,-3.3941,-0.0633,-6.8331,-7.7031,-7.2348,-5.394,-6.028,-7.3371,-7.8932,-8.3826,-6.5119,-8.0951,-9.3144,-9.5333,-7.682,-8.1382,-7.2795,-6.9126,-7.4678,-12.4793,-13.5133,-12.0021,-12.8662,-11.522,-13.9122,-11.7312,-9.2767,-8.0019,-8.5029,-9.8536,-21.6831,-54.8595,-80.4879,-40.3757,-88.5569,182.6667,-132.2725,-42.2296,-37.5106,408.1905,-414.0609,1894.172
roa,1.2382,1.0747,1.0954,0.978,1.9146,1.4184,1.0249,4.1396,1.0442,1.2421,1.2704,1.1532,1.2415,1.4395,1.1408,0.7813,1.0747,1.1759,0.024,1.6421,1.9013,1.9833,1.6232,1.8203,2.2238,2.3104,2.2468,1.7748,2.1778,2.522,2.6425,2.2612,2.2732,2.0541,2.1059,2.1833,2.835,3.1704,2.7603,3.0138,2.7867,2.9577,2.813,2.5956,2.4866,2.2997,2.923,2.6189,2.6387,3.2146,3.0941,2.592,2.6312,2.875,2.623,2.2937,2.4294,2.7513,2.6172
