,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.7645,1.8982,1.9726,2.005,2.0496,2.0991,2.097,2.0953,2.2813,2.2691,1.8173,1.8522,1.9752,1.9605,1.9899,1.463,1.4397,1.4674,1.3826,1.3988,1.3973,1.5622,1.545,1.5192,1.6631,1.7045,1.7318,1.8948,1.9856,1.9469,1.8872,1.8364,1.8679,1.8286,1.8706,1.8124,1.8223,1.7854,1.8939,1.8202,1.9524,2.0387,1.8601,1.9336,2.0521,1.7853,1.7805,1.8098,2.0491,2.1141,2.2128,1.4638,1.4864,1.5981,1.7093,1.6665,1.6208,2.2726,2.4528
long-term-debt-capital,0.454,0.4527,0.4374,0.4138,0.4037,0.391,0.3663,0.3632,0.354,0.3564,0.2656,0.257,0.2537,0.2488,0.2462,0.0888,0.0853,0.0853,0.0417,0.0331,0.0379,0.077,0.0667,0.0444,0.0761,0.1509,0.1471,0.2697,0.2893,0.3024,0.29,0.2936,0.2977,0.2602,0.2631,0.2674,0.2797,0.3082,0.286,0.2797,0.3279,0.3789,0.4175,0.4334,0.474,0.4465,0.4625,0.4809,0.5284,0.5364,0.5585,0.48,0.3241,0.3448,0.3672,0.3782,0.3692,0.4272,0.4196
debt-equity-ratio,0.8613,0.8562,0.8071,0.7118,0.6812,0.6465,0.5823,0.5751,0.5524,0.559,0.3671,0.382,0.3443,0.3354,0.3309,0.1018,0.097,0.0971,0.0452,0.036,0.0406,0.0872,0.0742,0.0675,0.0843,0.1805,0.1775,0.3781,0.4083,0.4349,0.4201,0.4237,0.4253,0.3638,0.3641,0.3772,0.3899,0.4472,0.4022,0.3898,0.492,0.638,0.7819,0.8001,0.9083,0.8729,0.9293,0.9708,1.1312,1.1674,1.276,1.1784,0.5754,0.6205,0.686,0.7147,0.6858,0.7481,0.7252
gross-margin,28.6652,27.5869,27.5066,27.8948,26.8193,27.3595,28.0591,27.2993,28.1938,27.8447,28.1133,27.8552,27.3889,26.7582,26.3481,28.5256,27.3593,26.9977,26.6743,27.7719,26.4093,28.0104,27.1897,26.7547,27.9897,27.1369,28.2358,27.9171,30.2646,31.0647,31.1453,64.7207,28.7123,28.9268,28.7063,62.7191,30.0741,29.3597,29.2644,30.1441,30.2868,28.6166,27.2536,28.014,28.3501,27.7698,27.1953,28.5524,28.3452,27.9571,26.4216,25.7447,29.2691,28.3957,28.0052,28.4231,30.0268,28.5878,29.612
operating-margin,1.0256,-1.9122,-2.0043,-0.4535,-2.1574,-2.7467,-2.1716,-3.1707,-2.3451,-6.7173,-4.5964,-2.8118,0.9752,-2.1146,-1.9709,0.7947,0.0666,-2.0344,-1.5172,-1.8417,-8.0694,-3.3208,-5.3363,-3.1225,-1.6112,-3.8064,-3.6728,-4.6431,1.3709,2.4997,2.6255,-33.8298,5.6144,4.7319,4.0208,12.6692,6.7709,5.1225,3.9618,5.0616,5.8183,4.8761,3.4068,6.8364,5.2978,4.203,3.6038,6.4144,4.891,3.6703,2.1707,-84.0537,5.3594,3.8616,4.0177,4.5623,7.4116,6.2917,6.9773
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-2.0108,-4.512,-5.3424,-0.2249,-3.3636,-5.512,-4.9599,-6.2297,-6.0345,-9.1355,-6.1194,-5.0827,-0.2219,-3.5013,-2.6367,0.2051,-0.2784,-2.2678,-1.7435,-2.6351,-8.2288,-3.5419,-5.5402,-3.235,-1.7838,-4.0213,-3.9775,-4.9185,0.832,1.8376,2.0482,-36.5611,3.7567,1.7712,2.3347,-3.0509,4.7827,0.5603,1.3191,3.2314,4.0956,2.56,1.1174,4.4748,3.1721,2.0344,1.1528,3.3911,2.2192,0.8084,-4.0288,-87.2495,3.2132,1.842,2.0561,2.7126,5.6903,4.7841,5.362
net-profit-margin,-3.4105,-5.3918,-6.2152,-0.509,-4.9174,-6.7206,-5.9512,-7.0549,-7.4095,-10.0669,-7.2414,-7.1492,-1.8721,-4.2103,-3.3453,-1.034,-2.7451,-2.8703,-2.5098,-2.9497,-4.7098,-4.1634,-5.9034,-1.7937,4.784,-3.6144,10.6147,-2.2338,0.7922,-0.5304,2.3185,-26.739,2.8038,2.2857,1.7396,4.7059,3.5655,-0.1418,0.7722,3.9336,3.1048,1.857,0.6023,3.8511,2.3223,1.1958,0.5307,0.96,2.8576,0.0137,-4.6689,-87.6714,2.5544,1.3323,1.4396,1.9284,3.8751,3.2574,3.6515
asset-turnover,0.2782,0.2719,0.2468,0.2761,0.254,0.239,0.2221,0.2348,0.2377,0.2293,0.2667,0.273,0.2821,0.2828,0.2623,0.338,0.3279,0.3213,0.3264,0.3302,0.3129,0.3028,0.2778,0.2934,0.3084,0.3072,0.2894,0.2586,0.2856,0.2978,0.273,0.1023,0.327,0.3424,0.3286,0.1203,0.3465,0.3524,0.3158,0.33,0.3235,0.3039,0.309,0.3275,0.3155,0.2882,0.2733,0.2845,0.2748,0.2711,0.257,0.2584,0.2232,0.2217,0.2243,0.223,0.2415,0.2466,0.2294
inventory-turnover,1.373,1.3805,1.2417,1.3764,1.2625,1.3089,1.2916,1.4927,1.2531,1.0983,1.1507,1.3123,1.3272,1.3656,1.319,1.6017,1.4017,1.3591,1.4037,1.4774,1.4494,1.4263,1.3409,1.5141,1.4481,1.4387,1.2672,1.2843,1.1376,1.1825,1.1417,0.2739,1.6122,1.7557,1.667,0.3293,1.6753,1.7802,1.6362,1.8195,1.6496,1.6348,1.5952,1.7335,1.5875,1.5153,1.453,1.5588,1.4263,1.4371,1.3355,1.4174,1.3393,1.4048,1.4387,1.4858,1.4214,1.5421,1.4222
receiveable-turnover,2.0315,1.9542,1.8824,2.016,2.0941,1.9635,1.8427,1.9721,1.956,1.8503,1.8648,2.0968,2.1134,1.8381,1.8057,2.183,1.9657,1.8051,1.7543,2.0494,1.8466,1.7248,1.6153,1.6917,1.7437,1.664,1.6461,1.6245,1.4327,1.4538,1.3663,0.6035,1.7392,1.6977,1.6711,0.6017,1.6957,1.6967,1.5949,1.6827,1.65,1.5327,1.488,1.5898,1.5458,1.434,1.4817,1.5912,1.4613,1.4337,1.4619,1.4332,1.3177,1.279,1.2195,1.2205,1.3749,1.3907,1.3117
days-sales-in-receivables,44.3018,46.0555,47.812,44.6427,42.9787,45.8369,48.8425,45.6376,46.0112,48.6408,48.2615,42.9227,42.5859,48.9629,49.8422,41.2278,45.7859,49.8596,51.3026,43.9143,48.7391,52.1799,55.7168,53.2016,51.6141,54.0854,54.6761,55.4033,62.8164,61.9078,65.8718,149.1266,51.7485,53.0126,53.857,149.5694,53.0762,53.0435,56.4299,53.4859,54.5442,58.7204,60.4833,56.6123,58.2211,62.7594,60.7419,56.5608,61.5882,62.773,61.5638,62.7966,68.3027,70.3702,73.8002,73.7373,65.4609,64.7134,68.6144
roe,-2.5488,-3.8313,-3.9613,-0.3467,-3.2509,-4.2949,-3.3378,-4.1725,-4.2637,-5.5232,-4.1212,-4.1763,-1.0796,-2.4507,-1.8146,-0.6329,-1.587,-1.667,-1.4823,-1.1825,-4.7282,-2.2467,-2.8633,-2.6629,-0.9432,-3.8416,-0.8687,-2.5677,0.0915,-0.7225,0.8798,-8.4075,1.8409,1.5166,1.0995,-0.9946,2.4581,-0.1041,0.4754,2.5163,2.0496,1.2396,0.4528,3.1103,1.917,0.887,0.3811,0.7395,2.3085,0.011,-3.7108,-69.4179,1.1827,0.6148,0.6855,0.9409,1.9965,1.7416,1.7708
