,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,13.1494,17.5696,12.205,8.669,11.2164,14.54,9.5611,11.4159,5.8469,7.8621,9.5661,3.9698,5.5257,6.7468,10.161,12.7987,14.4373,8.5813,13.9286,6.0521,7.242,1.0964,1.3118,1.6614,0.4095,1.3361,5.4281,7.365,3.9959,6.6695,9.7927,8.1444,9.649,8.4835,1.2686,1.9108,2.1582,3.0683,2.8072,3.1,3.8678,3.7542,4.1568,4.6211,2.3764,4.3898,5.1878,5.5852,6.8165,8.9102,9.9474,7.4088,8.8685,9.1647,6.8706,6.3556,8.4673,10.0414,10.3458
long-term-debt-capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0001
debt-equity-ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3056,,,,,,,,,,,,,,,,,,,0.0,0.0001,0.0003,0.0004,0.0004,0.0001
gross-margin,100.0,100.0,100.0,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,95.339,100.0,103.1496,101.5625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,235.4515,100.0,100.0,-237.5,100.0,100.0,100.0,100.0
operating-margin,-5775.203,-8256.673,-3437.139,-857.8203,,,-162.0999,,,,,,,,,,,,,,,,,,,,,,,,,-787.7119,-5416.667,-129.1339,-124.2188,-249.5432,-818.375,-692.4285,-949.5334,-888.7037,-1071.068,-1616.182,-406.3283,40.9848,-69.4082,-179.0543,-141.4252,-128.4432,-166.298,-167.5783,-113.7185,-110.9298,47.2614,20.7642,-340.3583,-450.6737,-222.8571,-173.9151,-166.3816
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-5493.219,-7919.411,-3288.746,-817.3461,,,-155.3713,,,,,,,,,,,,,,,,,,,,,,,,,-775.4238,-5116.667,-115.748,-122.6563,-246.9136,-819.6429,-679.5918,-964.4445,-922.2222,-1109.091,-1800.0,-361.194,51.5591,-57.2193,-172.3404,-123.753,-147.5375,-152.149,-169.8795,-91.7219,-71.2375,56.3399,10.917,-302.5,-435.7894,-230.7143,-178.7879,-151.3158
net-profit-margin,-5493.219,-7919.411,-3288.746,-817.3461,,,-155.3713,,,,,,,,,,,,,,,,,,,,,,,,,-768.4323,-5116.667,-115.748,-122.6563,-245.679,-823.2144,-677.551,-964.4445,-922.2222,-1120.454,-1796.97,-366.4179,52.5018,-57.2193,-172.3404,-123.753,-147.5375,-152.149,-169.8795,-91.7219,-71.2375,35.1634,-155.0218,-302.5,-435.7894,-230.7143,-178.7879,-151.3158
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7765,0.3333,2.0159,2.2456,2.0769,1.3333,1.3243,1.4516,1.8,1.1579,0.2129,0.384,3.0713,1.4534,0.9216,0.6619,1.0378,1.0145,1.1104,1.3188,1.3591,2.55,1.5793,1.9048,2.1111,2.8,5.1563,4.75
days-sales-in-receivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4153,270.0,44.6457,40.0781,43.3333,67.5,67.9592,62.0,50.0,77.7273,422.7272,234.403,29.3038,61.9251,97.6596,135.962,86.7238,88.7106,81.0542,68.245,66.2207,35.2941,56.9869,47.25,42.6316,32.1429,17.4546,18.9474
roe,-12.4912,-9.6713,-14.4283,-14.0255,-12.2476,-11.313,-10.671,-12.4888,-23.9905,-22.104,-18.0052,-40.8247,-29.6576,-26.8451,-21.5577,-15.5844,-14.0008,-28.2274,-17.8073,-37.0145,-24.1116,-228.7671,-100.4635,-43.3919,124.7739,-128.4593,-16.0403,-17.8318,-39.2475,-23.0167,-13.3812,-7.2949,-9.645,-4.2388,-62.3015,-50.5077,-78.9519,-31.1445,-56.5104,-45.2777,-32.9106,-31.3757,-21.1274,20.6857,-11.1808,-22.2663,-12.9602,-16.2653,-10.8125,-10.815,-5.1183,-5.0295,6.0004,-8.4665,-14.6726,-17.8756,-11.8532,-10.0374,-7.0531
return-on-tangible-equity,-12.4912,-9.6713,-14.4283,-14.0255,-12.2476,-11.313,-10.671,-12.4888,-23.9905,-22.104,-18.0052,-40.8247,-29.6576,-26.8451,-21.5577,-15.5844,-14.0008,-28.2273,-17.8073,-37.0145,-24.1116,-228.7668,-100.4635,-43.3919,124.774,-128.4592,-16.0403,-17.8318,-39.2475,-23.0054,-13.5596,-13.2809,-9.6389,-4.2375,-62.3016,-50.5076,-78.8034,-31.1445,-56.5841,-45.2727,-32.9106,-31.3757,-21.1183,21.8204,-11.9553,-23.6535,-13.6067,-17.0208,-11.3027,-11.2642,-5.3004,-5.258,6.2529,-8.8595,-15.7895,-19.2379,-12.6271,-10.6039,-7.4098
roa,-11.5303,-9.1125,-13.2247,-12.3754,-11.1299,-10.5092,-9.5177,-11.3803,-19.9242,-19.3075,-16.1116,-31.0857,-24.5345,-22.9819,-19.4786,-14.3864,-13.0438,-24.9636,-16.5415,-31.0254,-20.8599,-22.2254,-24.2506,-17.404,-163.3132,-34.7743,-13.1273,-15.4192,-29.6559,-19.6183,-12.1903,-11.6699,-8.6115,-3.7196,-17.3673,-18.7913,-33.4543,-17.9169,-28.4404,-25.7231,-21.4721,-20.7779,-14.7403,15.255,-6.1802,-12.1866,-7.6505,-10.1803,-7.1218,-7.4662,-3.6077,-3.1504,3.8379,-5.2492,-7.2081,-14.3302,-9.9171,-8.5631,-6.067
roi,-12.4912,-9.6713,-14.4283,-14.0255,-12.2476,-11.313,-10.671,-12.4888,-23.9905,-22.104,-18.0052,-40.8247,-29.6576,-26.8451,-21.5577,-15.5844,-14.0008,-28.2273,-17.8073,-37.0145,-24.1116,-228.7668,-100.4635,-43.3919,124.774,-128.4592,-16.0403,-17.8318,-39.2475,-23.0167,-13.5651,-13.2857,-9.642,-4.2388,-62.3016,-50.5076,-78.9384,-31.1737,-56.5841,-45.2727,-32.9325,-31.3757,-21.1274,20.6857,-11.1769,-22.2595,-12.957,-16.2692,-10.8125,-10.817,-5.1183,-5.0283,6.0018,-8.4645,-14.6726,-17.8679,-11.8532,-10.0406,-7.0504
book-value-per-share,11.0366,12.256,7.8702,6.1949,6.9224,7.6237,4.7489,5.006,2.7285,3.3227,3.9742,2.4231,3.2867,4.1246,5.1064,6.1285,6.9478,3.3472,4.1433,2.0684,2.64,0.3568,1.0087,1.925,-2.3653,0.6263,2.6402,3.4561,,,,214.6902,,,,,,,,,,,,,,,,,,,,,,,,,,,
operating-cash-flow-per-share,-2.6998,-2.0166,-0.9858,-2.2686,-1.5212,-0.9789,-0.2756,-2.5586,-2.04,-1.4368,-0.7477,-3.4375,-2.6046,-1.6871,-0.8747,-3.0005,-2.0594,-1.1589,-0.6325,-2.4288,-1.6417,-1.0774,-0.6538,-2.6639,-2.1835,-1.6618,-0.7283,-2.1486,-1.8019,-1.1448,-0.7016,-1.6046,,,,,,,,,,,,,,,,,,,,,,,,,,,
free-cash-flow-per-share,-2.7054,-2.0185,-0.9858,-2.2726,-1.5223,-0.9789,-0.2756,-2.5618,-2.0432,-1.44,-2.4377,-3.4474,-2.6078,-1.6894,-0.877,-3.0199,-2.077,-1.1771,-0.6337,-2.4575,-1.6635,-1.097,-0.6539,-2.682,-2.2032,-1.6774,-0.7372,-2.1778,-1.8128,-1.1528,-0.7019,-1.6088,,,,,,,,,,,,,,,,,,,,,,,,,,,
