,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.6324,1.7031,1.6549,1.2971,1.2985,1.2883,1.4427,1.4443,1.552,1.5533,1.4843,1.4405,1.611,1.7152,1.6458,1.5049,1.7361,1.7751,1.8116,1.6365,1.7166,1.8861,1.7833,1.828,1.822,1.9578,2.0807,1.8363,1.7338,1.8163,2.0252,1.7871,1.9288,1.899,1.8324,1.8571,1.7456,2.1561,2.189,2.0474,2.0209,1.9755,1.9175,1.7455,1.83,2.0949,2.106,1.9655,1.8281,2.2479,2.2226,2.0305,2.0941,2.2657,2.301,2.1881,2.3347,2.2774,2.3225
long-term-debt-capital,0.2337,0.2504,0.2537,0.2168,0.2265,0.2521,0.2557,0.2432,0.2311,0.2158,0.2022,0.2035,0.1983,0.1915,0.186,0.1384,0.1687,0.1704,0.1929,0.1616,0.1827,0.1892,0.1612,0.139,0.103,0.1458,0.1889,0.1573,0.145,0.1485,0.152,0.13,0.1277,0.1265,0.1427,0.1408,0.1394,0.1876,0.1926,0.1012,0.1047,0.1074,0.1125,0.1265,0.1214,0.1804,0.1852,0.1921,0.2053,0.2232,0.2326,0.2366,0.245,0.264,0.2732,0.2815,0.2998,0.3087,0.3142
debt-equity-ratio,0.3871,0.427,0.4505,0.5478,0.6315,0.7449,0.6761,0.5899,0.5154,0.4779,0.5004,0.4352,0.3681,0.3231,0.3798,0.2805,0.2714,0.2567,0.3039,0.2597,0.2926,0.2649,0.2808,0.174,0.1504,0.1789,0.253,0.2039,0.2368,0.2149,0.1903,0.1814,0.17,0.1722,0.2095,0.1829,0.2575,0.2421,0.2503,0.1239,0.1293,0.1922,0.2044,0.2358,0.2203,0.2355,0.2432,0.2565,0.2774,0.3066,0.3294,0.3395,0.3552,0.3834,0.4021,0.42,0.4372,0.4573,0.467
gross-margin,30.3403,31.3515,31.8477,22.9388,30.6661,31.0155,31.6316,27.1532,26.4483,27.4288,28.1538,27.5394,27.4916,27.9002,28.6714,27.8497,27.8836,28.5503,28.9569,28.2915,27.5054,27.8531,28.6694,27.6887,27.2311,28.0062,28.2096,27.5488,27.2984,28.3629,29.0888,27.8867,27.8175,28.7343,29.0499,28.4024,28.3841,29.5038,29.1445,29.4652,28.7006,29.6073,29.5117,29.2302,28.9254,29.7474,29.6122,27.9723,28.516,29.8322,29.8479,28.9988,28.8041,29.9454,29.059,29.9174,28.1448,29.0952,28.3532
operating-margin,7.4618,6.6299,7.306,4.9614,5.2331,6.7835,7.1363,7.269,6.7555,6.8856,6.636,6.8563,7.0056,6.2896,6.4945,7.0396,7.0325,6.9611,6.5499,7.5105,6.6351,6.9146,6.4715,7.3973,6.8318,7.3612,6.6984,7.5294,6.7063,7.0273,6.3503,6.9813,6.7842,7.0972,6.3817,7.0172,7.2547,7.4622,5.8944,7.7063,6.8629,7.5879,6.0986,6.6476,7.0194,6.9471,5.6036,7.4483,6.4228,6.5502,5.627,7.3539,5.0219,6.4006,5.2435,6.7875,5.1876,6.0717,5.0105
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,7.1187,6.199,6.7997,4.7622,4.5077,6.1813,6.5116,6.8725,6.4762,6.6449,6.3907,6.6318,6.8469,6.1663,6.4709,6.9038,6.9043,6.839,6.4408,7.3968,6.5089,6.8678,6.5446,7.3856,6.8083,7.2934,6.2671,7.3352,6.5702,6.8786,6.17,6.8399,6.6539,6.9586,6.1851,6.8341,7.0237,7.1809,5.5641,7.5773,6.8119,7.3208,5.8346,6.4241,6.4208,6.5869,5.3035,7.0242,6.5609,6.4487,5.4785,7.2044,4.9638,6.0965,5.0182,6.5067,4.8316,5.7226,4.5364
net-profit-margin,5.6026,4.6789,4.6513,2.1252,5.1571,6.0972,6.1676,-0.2572,4.3666,4.447,4.8153,4.4607,4.6669,4.1807,4.1929,4.5581,4.7559,4.4851,4.1989,4.9208,4.3745,4.4443,4.2013,4.9188,4.5713,4.5334,3.9886,4.6697,4.3374,4.4555,3.8471,4.4754,4.3548,4.4341,3.9273,4.5956,4.6418,4.5421,3.4596,4.8379,5.8105,4.5708,3.6927,3.5562,4.1046,3.9352,3.3803,4.4353,3.9568,2.4396,3.3198,4.3912,3.1515,3.7903,1.3995,3.9431,2.0705,3.3463,2.9043
asset-turnover,0.3535,0.3442,0.3303,0.7361,0.2807,0.2966,0.2872,0.4219,0.4222,0.4311,0.427,0.4616,0.4319,0.433,0.411,0.4383,0.4215,0.4306,0.4148,0.4402,0.428,0.4365,0.4133,0.4492,0.445,0.4631,0.4406,0.4515,0.4365,0.4553,0.441,0.4937,0.4401,0.4363,0.4062,0.445,0.4112,0.4186,0.413,0.4656,0.4481,0.4409,0.4327,0.4372,0.4689,0.4729,0.4491,0.5091,0.4585,0.4788,0.4653,0.4979,0.4587,0.4502,0.4526,0.4774,0.4535,0.4527,0.4542
inventory-turnover,1.2879,1.2288,1.1738,3.4063,0.845,0.8277,0.7713,1.2499,1.3739,1.4168,1.2931,1.3576,1.4149,1.3971,1.2898,1.3623,1.3593,1.4295,1.3486,1.4593,1.4817,1.5009,1.3902,1.461,1.5219,1.5668,1.4493,1.4499,1.5147,1.6142,1.5254,1.7804,1.6502,1.6385,1.4854,1.6649,1.5962,1.6346,1.5473,1.6251,1.5358,1.5333,1.4131,1.5221,1.5975,1.6621,1.5264,1.8225,1.5908,1.6795,1.5758,1.7439,1.55,1.5153,1.6099,1.7096,1.6732,1.5842,1.5368
