,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,0.6951,0.6745,0.7265,0.7272,0.6874,0.7515,0.7146,0.7349,0.7045,0.722,0.7123,0.6879,0.7,0.7028,0.7291,0.7375,0.7493,0.7713,0.7655,0.7692,0.7376,0.7425,0.7281,0.731,0.7605,0.7808,0.8357,0.7764,0.8181,0.8228,0.8262,0.8507,0.8564,0.8381,0.808,0.7761,0.7469,0.8216,0.8011,0.8212,0.8764,0.7981,0.8247,0.7586,0.6601,0.6632,0.733,0.8406,0.8579,0.9085,0.8649,0.8674,0.8307,0.8033,0.7556,0.6333,0.7691,0.6971,0.714
long-term-debt-capital,0.4,0.3816,0.3873,0.389,0.3787,0.3873,0.3605,0.3665,0.3432,0.3662,0.3728,0.4031,0.4093,0.4251,0.437,0.4289,0.4399,0.3177,0.3282,0.3303,0.3092,0.3076,0.3085,0.3166,0.3174,0.3312,0.3302,0.3105,0.2694,0.2752,0.2775,0.2736,0.2553,0.2565,0.2605,0.2512,0.2397,0.2445,0.2476,0.2762,0.3183,0.332,0.3443,0.353,0.3536,0.3664,0.3678,0.3112,0.2521,0.2485,0.2062,0.223,0.2316,0.2627,0.2677,0.1771,0.2553,0.2678,0.2673
debt-equity-ratio,0.7773,0.7568,0.7041,0.673,0.6379,0.6903,0.7112,0.636,0.6185,0.7044,0.7706,0.8636,0.8847,0.9149,0.9616,0.9478,0.9595,0.5473,0.5764,0.5363,0.5373,0.5085,0.5151,0.5244,0.5242,0.5299,0.5683,0.5374,0.4301,0.4295,0.4455,0.4114,0.4276,0.4068,0.4383,0.4314,0.4297,0.4314,0.4327,0.4733,0.4887,0.5439,0.5491,0.6157,0.6444,0.6777,0.6692,0.5487,0.3933,0.4001,0.3348,0.3583,0.3756,0.4083,0.4263,0.3983,0.3991,0.4036,0.4027
gross-margin,24.3293,22.7956,23.1943,23.6866,24.1884,23.5139,23.8113,23.7702,23.9518,23.2054,22.5109,24.2579,24.0382,22.603,22.9524,21.8216,23.2544,24.8518,24.7567,25.6423,26.5942,24.934,23.994,23.8937,25.6302,24.8816,23.3652,25.458,26.3863,24.3242,24.5913,25.7447,24.7745,24.1817,24.017,25.8385,25.0972,23.6804,23.8865,24.0819,23.4248,21.8241,22.8595,24.5624,23.9432,22.9972,23.813,26.4261,26.6235,25.6579,23.295,26.004,24.7635,24.1281,23.6676,27.435,27.7017,27.0235,26.9527
operating-margin,8.3081,7.829,8.0122,7.6981,8.1158,7.4956,7.344,7.6391,8.1237,7.4541,7.0049,6.7045,7.7334,6.8904,6.6477,5.6607,7.2742,7.9833,7.3834,8.2703,8.8617,7.8345,6.4779,7.8799,8.5913,7.8959,7.0501,7.303,9.5597,8.1643,8.4928,8.0028,8.1883,8.3181,8.7331,7.499,9.0629,8.1714,8.6923,7.2301,7.7253,6.6497,7.5804,6.2531,7.9282,3.3199,8.4368,10.8955,11.537,10.9158,8.3058,10.9279,10.3673,9.3321,8.3784,10.5551,11.3924,11.0906,10.7488
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,7.5641,7.1392,7.3489,7.0579,7.4917,6.8823,6.7478,7.0475,7.5394,6.8527,6.4241,6.1407,7.1523,6.3074,6.066,5.0643,6.7223,7.5669,6.9639,7.8186,8.3977,7.3586,5.9733,7.3143,8.0101,7.3172,6.4634,6.7017,8.981,7.6032,7.9503,7.4664,7.678,7.8466,8.2691,7.0079,8.5601,7.6599,8.1533,6.569,7.0938,6.0079,6.9851,5.4953,7.1046,2.5109,7.6783,10.0775,10.7768,10.2158,7.6968,10.2162,9.6494,8.6828,7.912,9.9438,10.8585,10.6073,10.3099
net-profit-margin,5.8624,5.4344,5.7488,5.204,5.6369,5.2099,5.1388,6.9476,4.9382,4.5632,4.4579,3.5427,4.2512,3.7733,3.618,2.7936,3.8492,4.3708,3.9518,4.5165,4.8903,4.3225,3.466,4.5859,5.1267,4.7224,3.9288,4.3241,5.7029,4.9037,5.0876,4.8541,5.0277,5.021,5.2925,4.3404,5.3955,4.8272,5.1352,4.3335,4.7707,3.9668,4.4719,3.5494,4.5644,1.6624,4.8956,6.5009,6.8687,6.4632,4.8669,6.4817,6.1881,5.4918,5.068,6.2841,6.8888,6.7581,6.6553
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,2.8581,3.334,2.948,3.2009,3.0969,3.1784,3.0174,3.2888,3.2541,2.8167,3.0069,3.0372,3.1176,2.7834,3.041,3.2722,2.8774,2.9738,3.4427,3.429,3.6338,3.4565,4.0516,4.4138,4.6225,4.5426,5.2319,5.1392,6.0031,6.0121,5.847,5.6971,5.777,5.244,5.8843,6.4876,6.2449,5.0839,5.8377,5.7447,6.0702,5.1242,5.2541,5.6131,10.7614,8.6264,10.4985,6.45,14.1722,12.3698,14.5286,13.7022,14.7537,13.2319,13.4309,10.1649,12.3411,12.4497,12.2952
