,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,4.0638,4.387,5.3301,4.9393,6.1452,8.0079,5.1421,6.4042,4.6355,5.2789,5.7712,3.3741,4.1948,4.4042,3.811,3.8177,3.909,4.2583,4.7315,10.7335,15.5811,17.6394,25.153,21.379,28.0637,30.0491,30.0726,24.7835,17.6315,21.7235,28.1223,21.7084,31.8917,36.2966,22.5014,15.8861,15.0486,3.0514,1.8436,7.6503,7.8357,4.229,5.4819,5.7177,7.314,11.5848,18.1494,6.8973,14.1155,17.528,10.3994,9.6115,11.0769,9.8708,6.6088,6.0302,8.6982,4.1076,5.0915
long-term-debt-capital,0.3101,0.2277,0.2075,,,,,,,,,0.0043,0.0159,0.0248,0.0342,0.0365,0.042,0.047,0.0486,0.048,,,,,,,,,,,,,,,,0.0003,0.0011,0.0031,0.0068,0.008,0.0088,0.027,0.022,0.0193,0.009,0.0061,0.0038,0.0094,0.0086,0.0094,0.015,0.0123,0.0129,0.0144,0.0147,0.0103,0.0093,0.0313,0.0277
debt-equity-ratio,0.5547,0.3843,0.3326,,,,,0.0028,0.0222,0.0315,0.0372,0.0629,0.0642,0.0677,0.076,0.0707,0.0745,0.078,0.0766,0.0723,,,,,,,,,,,,,0.0005,0.0012,0.0037,0.0048,0.006,0.0107,0.0175,0.0177,0.0174,0.0504,0.0384,0.0326,0.0171,0.0124,0.0088,0.0216,0.0195,0.0199,0.0318,0.027,0.0259,0.0266,0.0267,0.0203,0.0193,0.0664,0.0589
gross-margin,98.5137,97.0116,99.1524,99.5034,98.5817,98.3212,,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,100.0,,100.0,,,,100.0,100.0,,100.0,100.0,,,100.0,100.0,100.0,,,,,,,,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
operating-margin,-57.712,-205.0447,-145.5798,6.6883,-500.925,-1461.164,,,-1983.889,,-452.0647,-526.2334,-604.7606,-158.8085,-349.314,-149.3147,-52.1776,-269.5602,-837.5115,,,,,-294.6783,,-1634.643,,,,-1658.8,-3108.0,,-414.2595,-5457.468,,,69.6688,54.5484,-685.3726,,,,,,,,,-253.2126,,-1053.477,-689.7881,-540.0893,-207.7199,-25.2008,-99.1917,-167.5415,-419.7745,-274.2076,-436.5547
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-55.0894,-198.0014,-139.4011,8.5268,-488.5098,-1430.162,,,-1962.222,,-427.288,-519.6666,-601.8351,-157.4703,-347.2659,-148.6119,-51.3389,-268.3642,-835.3077,,,,,-293.2349,,-1626.286,,,,-1649.2,-3089.867,,-411.7336,-5436.456,,,69.7726,54.6515,-684.8513,,,,,,,,,-237.525,,-983.8958,-646.0287,-494.1176,-185.7679,-16.2698,-85.5714,-147.7243,-393.2358,-266.891,-426.4324
net-profit-margin,-55.0894,-198.0014,-139.4011,8.5268,-488.5098,-1430.162,,,-1962.222,,-427.288,-519.6669,-601.8351,-157.4703,-347.2659,-148.6119,-51.3389,-268.3642,-835.3077,,,,,-293.2349,,-1626.286,,,,-1649.2,-3089.867,,-411.7336,-5436.456,,,69.7726,54.6515,-684.8513,,,,,,,,,-237.525,,-983.8958,-646.0287,-494.1176,-185.7679,-16.2698,-85.5714,-147.7243,-393.2358,-266.891,-426.4324
asset-turnover,0.1336,0.0666,0.0731,0.2721,0.0395,0.0127,,,0.0126,,0.0354,0.0384,0.0424,0.0865,0.0464,0.0648,0.0934,0.0349,0.0131,,,,,0.0254,,0.0054,,,,0.007,0.0032,0.0,0.0158,0.0014,,0.0,0.3596,0.2524,0.015,,,,,,,,,0.0691,,0.0146,0.0271,0.0276,0.0493,0.1091,0.0715,0.0408,0.0241,0.0671,0.0326
inventory-turnover,0.2625,0.2545,0.0947,0.2103,0.1292,0.0607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
