,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.7991,1.4946,1.6851,1.7285,1.841,1.5843,1.3558,1.3367,1.2578,1.4682,1.3668,1.4429,1.5598,1.1452,1.0342,1.3847,1.0507,1.0223,0.9008,1.2224,0.9193,0.9533,1.3551,3.1608,2.5318,2.3875,2.2304,2.3097,1.9613,1.7265,1.6762,1.5489,1.6955,2.7547,1.4928,2.4184,2.3557,2.6906,2.5503,2.7639,3.0102,2.9319,3.0137,2.8216,2.4147,2.2868,2.0893,1.9275,2.3965,2.4998,2.0853,1.7003,1.7689,1.633,1.9219,1.7102,1.7264,1.5715,2.7084
long-term-debt-capital,0.3583,0.3671,0.3778,0.3911,0.3978,0.4011,0.4096,0.4262,0.4609,0.4052,0.4107,0.4164,0.4389,0.3536,0.3577,0.3485,0.3302,0.3402,0.3494,0.3754,0.357,0.377,0.4265,0.3604,0.2901,0.2984,0.3012,0.3126,0.3152,0.2757,0.2733,0.2768,0.287,0.2038,0.1056,0.1168,0.1181,0.117,0.1109,0.1181,0.1131,0.1186,0.119,0.1196,0.1189,0.1195,0.1216,0.1237,0.1312,0.1303,0.133,0.1355,0.143,0.1459,0.1403,0.1437,0.146,0.1494,0.0771
debt-equity-ratio,0.5809,0.6627,0.6553,0.6884,0.6982,0.7344,0.8014,0.8267,0.9667,0.7501,0.7832,0.7719,0.8732,0.6653,0.7186,0.5842,0.6385,0.6781,0.746,0.7088,0.7058,0.754,0.8498,0.6222,0.4326,0.4502,0.4563,0.4607,0.4887,0.4327,0.4366,0.4673,0.4695,0.2571,0.2819,0.1391,0.1406,0.1394,0.1343,0.1415,0.1321,0.1356,0.1361,0.1368,0.1442,0.1453,0.1486,0.1515,0.1524,0.1516,0.1651,0.1915,0.1913,0.2335,0.195,0.2144,0.2316,0.2604,0.0894
gross-margin,44.0529,44.696,44.1959,44.9362,44.1723,45.0477,44.08,44.1707,44.957,45.7715,46.0231,46.0661,45.7347,45.8304,45.5877,45.3215,45.6757,45.4658,46.5066,46.5612,46.3537,42.7243,41.5012,42.7385,42.2301,42.0728,41.8706,42.5275,42.078,42.5115,42.1912,42.4127,41.5596,40.6798,41.1663,42.6745,40.3812,40.4091,40.5954,38.2918,39.951,39.785,39.3286,40.3167,39.9057,40.1572,39.8747,39.6704,39.4844,39.2556,37.6315,35.5983,46.4616,45.4941,45.6817,46.2379,44.9947,43.9789,46.3574
operating-margin,15.0829,23.6859,15.0204,17.6425,15.4054,15.4163,13.429,15.826,12.3925,15.01,13.0115,15.3722,12.0488,14.0589,12.0588,14.832,13.652,13.9502,12.4349,14.2249,15.3498,8.0543,22.4286,13.1241,12.2846,11.5861,12.1291,12.291,11.414,11.8336,11.8261,11.4146,10.7743,9.2887,11.8138,11.9167,11.5152,11.4767,10.8341,10.5062,10.8846,10.4263,8.4298,12.1868,11.0622,12.1863,11.3704,10.8733,10.578,10.1848,8.2285,1.6119,10.3601,10.1191,9.9079,11.9472,9.1417,8.1414,10.6715
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,13.1059,22.0551,13.3388,15.5525,13.6824,13.2609,10.8321,13.5604,9.3823,12.5451,10.5561,13.1635,9.5282,11.4901,9.8491,12.5169,11.3528,11.7914,9.7479,11.9547,12.9261,5.4721,19.8386,10.8916,9.9944,8.6417,10.7442,10.5391,9.6056,10.2442,10.1773,10.2475,9.0832,8.9278,10.987,11.0001,10.9294,10.0589,9.8862,8.8668,9.7547,9.3434,7.4143,11.1514,9.9919,11.1493,10.6578,9.0535,9.7993,9.3172,7.0866,0.4314,9.5599,9.6426,9.3672,11.4535,8.7368,12.0434,11.2624
net-profit-margin,12.1174,17.7169,13.3061,13.8005,11.9764,12.3725,9.8924,8.7316,10.4378,12.2645,11.5635,12.7133,10.5435,11.3909,9.3648,12.9447,11.5469,11.9787,9.827,13.3814,11.3056,6.4439,13.9132,9.8676,9.9505,8.5615,10.5342,11.5485,9.4112,7.5223,9.0716,9.4706,9.0491,18.3392,9.2673,11.7004,10.2142,9.1382,8.8431,10.3434,8.7353,8.3209,6.5939,10.8302,8.4154,9.0678,8.9781,8.6452,9.0996,6.8695,5.9405,1.516,6.732,6.7134,6.8537,7.612,8.4977,9.2137,8.7366
asset-turnover,0.1106,0.109,0.1102,0.1157,0.1075,0.1097,0.1034,0.1067,0.0914,0.1073,0.1031,0.1079,0.0935,0.1073,0.1,0.1139,0.1002,0.1022,0.0936,0.1048,0.0977,0.0975,0.0846,0.1088,0.1129,0.1173,0.1164,0.1188,0.1119,0.1179,0.114,0.1137,0.1087,0.1186,0.1161,0.1191,0.1221,0.122,0.1215,0.1221,0.1182,0.1174,0.1072,0.1255,0.1198,0.125,0.1188,0.1236,0.1134,0.1122,0.1104,0.0785,0.1727,0.1708,0.1614,0.1742,0.1639,0.1581,0.1573
inventory-turnover,1.0608,1.0885,1.0941,1.1923,1.1083,1.1654,1.1321,1.1363,0.901,1.1172,1.1052,1.2071,1.0193,1.1775,1.0845,1.2772,1.1272,1.1869,1.104,1.2912,1.1694,1.2801,1.1082,1.3283,1.1921,1.2621,1.2581,1.2979,1.1782,1.2848,1.2424,1.3207,1.219,1.2537,1.2667,1.2423,1.2977,1.3468,1.3516,1.4406,1.2995,1.2622,1.1778,1.3483,1.234,1.2827,1.2317,1.3517,1.2047,1.2249,1.2353,0.923,0.9525,0.9817,0.9743,1.1081,0.9448,0.9161,0.868
