,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,2.892,2.8946,2.7665,2.789,3.0824,3.3887,3.8829,5.4851,6.0725,6.1986,4.4147,4.1066,4.3487,3.9656,4.952,4.4454,5.4214,5.4761,5.5341,4.9533,4.2156,4.3641,3.4502,3.4437,6.3339,6.2026,5.5805,3.8102,3.8969,3.6805,3.2363,4.7954,4.5964,5.5611,5.1045,3.5204,3.6629,3.3652,3.0187,4.8882,4.0738,3.8909,3.4402,3.1152,3.1549,2.6758,2.4399,2.1105,2.7687,2.6474,2.285,1.6871,1.6947,1.6071,2.0726,2.5688,1.8004,1.6288,1.5538
long-term-debt-capital,0.7174,0.7203,0.7302,0.7025,0.6716,0.6696,0.6811,0.5753,0.5117,0.5144,0.4972,0.5026,0.498,0.481,0.5278,0.5096,0.5218,0.5277,0.5296,0.5396,0.5462,0.5584,0.5648,0.5728,0.5557,0.5372,0.5507,0.5577,0.5469,0.533,0.502,0.5287,0.3708,0.0817,0.0825,0.3123,0.0859,0.0879,0.0897,0.166,0.1629,0.1703,0.1779,0.1693,0.3391,0.2152,0.2102,0.2214,0.2311,0.2357,0.2049,0.2113,0.2201,0.2289,0.2233,0.0792,,,
debt-equity-ratio,2.7264,2.8362,3.0487,2.7143,2.3993,2.3138,2.2754,1.4002,1.1101,1.1053,1.1128,1.158,1.1479,1.1025,1.1961,1.1191,1.1357,1.1626,1.1447,1.1915,1.3023,1.3669,1.4082,1.454,1.2513,1.1613,1.2258,1.3919,1.3304,1.2671,1.1343,1.1261,0.6057,0.0922,0.0932,0.5581,0.1958,0.2005,0.205,0.1991,0.2383,0.252,0.2664,0.2517,0.5635,0.3281,0.3709,0.3962,0.3085,0.3145,0.2627,0.3627,0.3822,0.4019,0.3889,0.086,0.0854,0.0893,0.0916
gross-margin,81.9418,82.7627,81.0149,82.4077,82.4356,83.0995,83.0032,81.7477,82.8512,82.3752,81.7716,82.1123,82.3266,81.5401,81.5813,80.6539,81.9326,79.7207,79.4755,77.809,78.7716,79.1313,75.8903,79.4652,83.4035,83.2229,82.4446,79.145,82.056,83.203,81.4723,76.4158,84.6603,84.7941,84.7814,85.1081,84.6174,85.4627,85.8575,85.8756,85.7031,85.6989,85.5804,85.124,82.529,86.3178,84.8879,83.8184,78.067,85.0322,83.9436,85.3716,86.4618,86.3208,82.8412,84.3779,82.4984,83.2913,82.7391
operating-margin,43.1584,45.614,44.4844,38.2344,39.3462,46.7404,49.0817,38.6936,42.2484,46.4372,47.4195,41.6597,43.4865,41.8425,43.4594,36.7233,40.8702,38.6592,40.1749,27.3682,29.1393,36.7182,30.1703,23.6879,35.5518,33.1267,34.0255,24.6098,32.9474,35.4925,36.4872,29.2474,13.3114,33.6449,34.8894,27.8053,38.7579,39.8791,41.2305,29.4828,42.1039,39.2405,39.9335,30.3119,38.271,31.3231,39.1641,28.2243,10.8834,30.3112,37.9713,25.7888,36.6002,8.1853,38.3587,33.6594,41.1541,40.7629,40.8048
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,39.6897,43.6723,41.6412,35.0722,35.4675,43.6871,47.1552,38.1593,41.2437,43.7522,45.022,38.2733,41.6107,38.7482,40.854,34.5556,38.3016,37.1881,37.274,24.1231,26.5752,33.9382,26.6313,20.2355,31.6554,30.0278,31.6895,20.8776,29.2429,32.5441,33.7451,26.4536,11.5112,33.8217,35.2402,26.0089,37.5786,38.4858,39.5323,28.2226,40.3987,36.5473,37.2431,29.1389,36.4387,30.0213,38.1954,23.765,10.3019,30.4989,37.8085,26.8318,37.68,8.768,40.8455,33.9652,41.598,40.9521,40.4518
net-profit-margin,34.3037,37.1146,35.8467,30.947,31.4871,37.894,41.6097,-73.4919,35.0078,37.0224,37.9026,32.4392,34.71,32.8762,34.3767,32.5145,32.5529,30.7821,32.2472,24.2731,24.7267,29.8649,23.7337,20.3752,28.8121,26.8861,33.8367,17.824,25.6309,28.2779,29.249,23.5087,11.5112,29.5529,30.3562,26.6077,32.3899,31.5983,32.4889,24.4421,36.3589,34.1772,30.8041,24.6601,28.929,24.0701,30.4456,19.9466,5.5663,27.3337,30.1329,21.721,30.5094,0.3885,31.116,25.1911,30.6595,32.4401,30.1447
asset-turnover,0.0964,0.0989,0.0868,0.0938,0.0877,0.0895,0.078,0.0726,0.0719,0.073,0.0702,0.0768,0.0744,0.0754,0.0736,0.0775,0.0796,0.0754,0.073,0.0773,0.0711,0.0745,0.0675,0.0758,0.0832,0.0889,0.0821,0.0814,0.0779,0.0857,0.0822,0.0813,0.0862,0.0843,0.0868,0.0883,0.0877,0.0932,0.089,0.0961,0.0931,0.0956,0.0885,0.103,0.1047,0.1044,0.1,0.1081,0.1079,0.1131,0.1132,0.1135,0.1108,0.1152,0.1027,0.1116,0.1083,0.1131,0.1033
inventory-turnover,0.3195,0.3186,0.3498,0.3728,0.3437,0.3343,0.3198,0.3737,0.3382,0.3458,0.3469,0.3887,0.3831,0.3931,0.3958,0.4398,0.4085,0.4242,0.3846,0.4469,0.3702,0.3659,0.3675,0.3408,0.2777,0.2831,0.2718,0.336,0.2799,0.2901,0.3001,0.3772,0.2567,0.27,0.2688,0.2829,0.2872,0.2618,0.2307,0.2423,0.2529,0.2576,0.2293,0.2689,0.3378,0.2413,0.2611,0.2898,0.3815,0.2529,0.2799,0.2948,0.2858,0.3243,0.4336,0.4062,0.5212,0.5386,0.5247
receiveable-turnover,1.591,1.5446,1.4736,1.7402,1.7158,1.7292,1.5288,1.7924,1.6959,1.632,1.6823,1.8847,1.8239,1.848,1.7956,1.8484,1.9728,1.9324,1.9753,2.0939,2.1363,1.9207,1.7983,1.858,1.47,1.7498,1.6764,1.7558,1.602,1.6533,1.3548,1.3719,1.4473,1.4593,1.4724,1.645,1.562,1.7228,1.5817,1.8061,1.6354,1.7017,1.6466,1.8095,1.833,1.6148,1.6246,1.7825,1.6764,1.7235,1.7093,1.8056,1.7006,1.7859,1.7932,1.8491,1.8954,1.8582,1.7885
days-sales-in-receivables,56.5696,58.2678,61.0743,51.7175,52.4543,52.0482,58.8711,50.212,53.0677,55.1463,53.4993,47.7536,49.3444,48.7025,50.1212,48.6904,45.6212,46.5754,45.5633,42.9826,42.1288,46.8591,50.0465,48.4394,61.2258,51.4341,53.6857,51.2599,56.1797,54.4382,66.4328,65.6028,62.1831,61.6747,61.1252,54.7123,57.6179,52.2398,56.9015,49.832,55.0341,52.8899,54.6584,49.7387,49.0994,55.7359,55.3999,50.4913,53.686,52.2184,52.6526,49.8462,52.9236,50.394,50.1896,48.6732,47.4826,48.4332,50.3212
roe,18.0104,20.1871,18.39,15.424,12.9556,15.4001,14.7951,-16.8932,6.2708,6.7808,6.7598,6.477,6.5544,6.2058,6.6244,6.4096,6.6614,6.0144,6.1231,5.0198,4.9121,6.3448,4.7184,4.6207,6.296,6.1086,7.3572,4.1343,5.5623,6.5804,6.2732,4.9083,1.9276,4.5678,4.5029,4.2683,5.1348,5.1877,5.224,4.1073,6.0635,5.941,5.1034,4.429,5.6525,4.8886,5.7631,4.1804,1.189,6.1874,5.6353,4.3925,6.2186,0.0831,5.7559,4.0291,4.7102,5.2551,4.4853
return-on-tangible-equity,-18.7786,-20.3493,-18.1355,-19.9959,-22.9026,-27.8033,-29.1425,-227.8995,23.5548,29.0872,34.76,39.9381,38.1935,43.835,78.1893,108.7613,110.8929,213.8422,-338.125,-75.9836,-48.0309,-39.0558,-18.9677,-16.6449,24.9909,29.6698,47.9599,32.428,30.4707,37.8929,35.792,19.8935,4.9879,10.5998,10.5416,9.8459,11.8595,12.7669,13.6619,10.6218,15.6628,17.5252,17.7248,14.1049,20.7708,22.5429,24.614,22.657,9.3663,61.2012,23.1314,21.2771,40.8754,0.8413,30.7716,13.2604,15.4596,19.8266,18.7445
roa,3.3056,3.67,3.1126,2.9029,2.7609,3.3922,3.2474,-5.3331,2.5158,2.7027,2.6598,2.4927,2.5809,2.4778,2.5294,2.5193,2.5922,2.3213,2.3538,1.8751,1.7577,2.2248,1.6014,1.544,2.3969,2.3912,2.7769,1.4513,1.9965,2.4241,2.4041,1.9112,0.992,2.4928,2.6338,2.3502,2.8392,2.9461,2.891,2.3493,3.3854,3.2673,2.7261,2.5393,3.0299,2.5124,3.0447,2.1565,0.6009,3.0906,3.4111,2.4654,3.3818,0.0447,3.1966,2.8126,3.3194,3.67,3.1145
roi,5.0893,5.6462,4.9613,4.5894,4.2541,5.0889,4.7184,-7.1747,3.0618,3.2928,3.399,3.2213,3.2904,3.2208,3.128,3.1433,3.1858,2.8409,2.8804,2.311,2.2292,2.802,2.0532,1.9741,2.7972,2.8268,3.306,1.8286,2.5204,3.0727,3.1238,2.3134,1.2128,4.1946,4.1315,2.9353,4.6936,4.7319,4.7555,3.4254,5.076,4.9295,4.1957,3.6791,3.7357,3.8367,4.5517,3.255,0.9143,4.7288,4.4807,3.4645,4.8501,0.0641,4.4705,3.71,4.7102,5.2551,4.4853
book-value-per-share,18.3277,17.9273,17.6302,19.8539,22.4028,22.9723,23.4394,34.9502,44.3559,43.4132,41.6207,40.4701,41.3171,40.2364,38.1765,37.2454,37.0473,36.206,34.858,33.9006,33.2961,32.1069,30.0449,29.2817,28.8132,27.3529,26.0019,25.2016,25.9107,25.0117,24.1634,23.9178,26.7952,27.7208,26.7781,25.6882,25.2847,24.1858,23.1253,22.7809,22.498,21.0443,19.7498,19.9475,18.7271,17.5336,17.5432,16.4388,15.552,15.1231,17.0104,16.2642,15.1981,14.3923,14.7632,16.7083,16.637,15.9066,15.3921
operating-cash-flow-per-share,11.0233,5.3426,2.9473,16.9865,12.4838,7.3167,3.8354,15.2068,11.1392,6.3835,3.2186,13.7321,9.6335,6.0741,2.5197,12.7037,10.0236,6.2057,1.9247,11.626,7.9248,4.3867,1.487,8.2235,5.8172,3.4673,1.373,7.474,6.4751,4.2637,1.215,5.6129,3.8676,2.7444,1.0946,5.9969,3.9283,2.5695,0.9241,6.2057,4.4159,2.4956,0.8284,5.5702,4.3149,2.9611,1.4487,4.8094,3.5514,2.0132,0.7587,4.5286,3.5204,2.1722,0.9713,3.9038,3.028,1.872,0.8705
free-cash-flow-per-share,10.309,4.9164,2.762,15.8767,11.6934,6.7985,3.6174,14.3034,10.442,5.9051,2.9919,12.7533,8.9548,5.619,2.3145,12.2859,9.8691,6.1732,1.7714,10.6974,7.2568,3.9375,1.263,7.3438,5.1749,3.0524,1.1662,6.5985,5.8506,3.8611,1.035,4.9912,3.4923,2.5059,0.9883,5.3959,3.5146,2.2884,0.8289,5.6866,4.0382,2.2439,0.7155,4.9451,3.8506,2.6512,1.293,3.6812,2.6037,1.3721,0.4826,3.505,2.8124,1.7857,0.7865,3.2146,2.546,1.5496,0.7171
