,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,0.9719,1.1222,0.8887,0.9845,1.0466,1.1702,1.2386,1.3569,1.3447,1.4058,1.4002,1.3762,1.3992,1.4365,1.3629,1.4041,3.6249,1.9539,1.7404,1.8847,1.5213,1.9409,1.9377,1.8626,1.8445,1.8983,1.8842,2.1163,1.4526,1.3078,1.3699,1.5696,1.4245,1.3428,1.5431,1.1305,1.3187,1.2874,1.2307,1.089,1.0801,0.8897,0.9244,0.9149,0.7467,0.8078,0.7649,0.6568,0.6561,0.5961,0.6809,0.6978,0.6311,0.6976,0.7852,0.7878,,,
long-term-debt-capital,0.6594,0.6519,0.6312,0.6142,0.6126,0.634,0.6385,0.6459,0.6536,0.6649,0.7486,0.7624,0.765,0.7822,0.7889,0.8009,0.7799,0.7335,0.7682,0.7714,0.7086,0.7265,0.7571,0.7626,0.7472,0.7707,0.8593,0.7545,0.7773,0.8059,0.8408,0.8597,0.8961,0.9371,0.9555,1.0015,1.913,2.002,2.1137,2.2074,2.2245,2.6677,2.5761,2.5478,3.8365,3.8079,4.4131,4.7021,2.7787,4.1317,3.1602,2.8857,2.8117,2.6106,2.4756,1.8431,,,
debt-equity-ratio,2.2243,1.9249,1.7646,1.6149,1.6045,1.7561,1.7887,1.8473,1.9097,2.0132,3.0164,3.248,3.2948,3.6337,3.7823,4.0697,3.5742,2.7799,3.5483,3.4079,2.7832,2.6559,3.1172,3.2377,2.9552,3.3606,6.1087,3.1066,3.4896,4.1519,5.2827,6.2237,8.6212,14.9079,21.4495,-708.9091,-2.1159,-2.0243,-1.9228,-1.9112,-1.8404,-1.6204,-1.6553,-1.7127,-1.3941,-1.3982,-1.333,-1.6122,-1.5894,-1.3493,-1.4894,-1.8504,-1.6342,-1.7111,-1.7769,-2.5368,,,
gross-margin,95.2566,100.0,100.0,104.6715,95.2042,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,113.7438,100.0,85.7658,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,118.5278,85.8206,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
operating-margin,14.7986,14.8194,16.6815,10.1004,16.2139,16.5496,16.1664,16.7625,16.5037,16.1114,16.9888,17.4034,17.7741,18.1155,17.9671,14.9659,17.6976,18.3676,16.5295,15.9526,19.2798,21.4418,19.9246,20.9675,23.5791,20.0179,21.3022,19.2047,19.6038,19.5104,19.8009,19.4262,18.1234,19.7981,19.6927,19.0907,16.3194,16.9484,17.9022,17.1667,14.1794,8.015,19.8139,44.3512,8.9352,16.0315,20.056,6.8456,11.4873,16.7768,8.6211,2.8212,8.1983,6.133,2.6042,2.1544,14.285,8.4372,-11.7812
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,13.2404,11.8502,13.9235,6.8978,13.0761,13.3277,12.9732,13.4715,13.0705,11.1548,12.9976,13.0365,13.1908,13.664,13.0415,12.5506,13.4653,12.4751,12.2908,12.2116,14.9142,21.9459,16.1727,16.6403,19.4964,16.574,17.6575,15.0083,16.6981,15.8095,16.2127,16.4774,10.3878,8.2954,13.2881,9.6358,8.3116,11.3204,11.4257,4.4167,6.8452,0.4153,12.1379,29.3027,-1.4929,12.5274,2.6497,-7.6681,-7.2613,-1.2765,-5.7549,-8.3676,-13.5429,-5.9752,-94.9049,-10.39,1.3745,-5.6123,-27.0452
net-profit-margin,8.4022,8.0088,9.1014,2.5912,8.299,8.5698,8.0115,7.4742,6.7135,6.519,6.9794,7.0064,6.7654,6.9148,6.4928,5.4316,6.6024,5.6934,5.6104,6.6744,8.2385,13.712,7.7266,-4.6614,9.4424,28.5919,8.0679,7.6599,7.6981,7.6675,7.0073,8.6671,10.1467,3.0489,14.6249,174.7795,5.4905,8.731,6.9654,8.9167,2.1896,-2.4917,8.1201,38.7026,0.022,8.2348,2.8651,-12.6754,65.6316,105.2655,-14.2406,-10.6683,-19.9758,-11.6347,-98.5281,-15.5304,-1.5061,-7.6274,-30.4272
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,2.2472,2.2883,2.2453,2.3434,2.331,2.3384,2.2587,2.1368,2.2228,2.2659,2.1852,2.1,2.1756,2.1524,2.0683,2.1079,2.1884,2.1418,2.1574,1.8775,2.2504,2.1855,2.1404,2.1715,2.1942,2.0369,2.1224,2.1889,2.1414,2.1445,2.1816,2.2527,2.2705,2.3736,2.0805,2.1388,2.1413,2.0787,2.0974,1.6386,2.1758,1.13,1.1174,1.085,0.9989,0.9696,0.9858,0.9234,0.9317,0.985,0.9753,1.645,0.9986,1.0959,1.0566,1.8709,,,
