,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,2.0682,1.9184,1.6427,1.8877,1.8539,1.807,2.0831,1.9635,1.7153,1.7312,2.0575,1.5277,1.7332,1.4697,1.3565,1.0938,1.7342,,3.9947,4.0485,2.5877,,2.418,2.3768,3.1839,,2.5202,2.7945,3.0175,,2.8438,2.6012,2.0884,,2.2231,1.9782,1.7818,,2.5279,2.3878,2.3998,,2.3686,2.3013,2.3526,,2.0528,2.1792,2.1722,,2.0999,2.0411,2.0722,,1.7044,1.7391,1.8369,,1.8091
long-term-debt-capital,0.3686,0.3501,0.3254,0.35,0.3517,0.3435,0.3458,0.3464,0.3516,0.3495,0.4322,0.4672,0.4297,0.3845,0.3777,0.3297,0.3276,,0.313,0.3136,0.2593,,0.2675,0.2709,0.4394,,0.3744,0.3868,0.4036,,0.4507,0.4711,0.428,,0.3805,0.4008,0.4108,,0.4383,0.4549,0.4614,,0.5098,0.5191,0.5015,,0.4477,0.4425,0.4545,,0.5014,0.4914,0.5062,,0.4877,0.5118,0.5309,,0.5226
debt-equity-ratio,0.5837,0.5386,0.4824,0.5385,0.5426,0.5232,0.5287,0.5301,0.5422,0.5374,0.7613,0.8769,0.7535,0.6247,0.6069,0.4919,0.5008,,0.4931,0.4942,0.3662,,0.3817,0.3882,0.803,,0.619,0.651,0.6978,,0.8431,0.9152,0.7767,,0.6257,0.6811,0.7508,,0.7802,0.8344,0.8755,,1.0589,1.1003,1.0297,,0.8429,0.8189,0.8683,,1.0323,0.9926,1.0339,,0.9951,1.083,1.1645,,1.1643
gross-margin,34.657,37.4935,38.212,37.0649,37.4901,39.6999,40.4848,39.961,40.4288,40.7626,38.8945,36.6361,38.4036,40.7684,39.568,41.6984,42.0391,,38.1927,35.8123,33.8203,,31.3683,36.8437,38.1723,,36.0296,34.7905,37.0616,,35.8955,35.1808,31.3774,,34.5788,34.7728,33.3614,,34.8556,33.9314,30.8919,,29.5694,27.283,29.8513,,31.2714,30.0377,30.6399,,27.4746,26.032,27.2813,,29.2723,,27.1839,,28.6065
operating-margin,4.5672,4.7868,8.7101,8.9943,-10.7669,7.9821,12.8431,12.3539,13.1893,12.0204,10.7622,-36.4032,-116.384,13.7859,-17.1899,47.9234,13.7695,,19.6857,100.0,14.4193,,10.2868,100.0,19.2522,,19.4173,100.0,20.3429,,18.7747,100.0,14.0015,,17.7732,100.0,17.4276,,16.5824,100.0,16.302,,14.2117,100.0,12.9705,,13.0659,100.0,12.1908,,9.0972,100.0,7.5576,,9.1342,,6.4832,,5.8025
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,8.1689,2.3499,6.888,17.0515,-6.972,4.6612,9.0797,10.2806,10.4524,-6.1637,8.0235,-123.4976,-150.7609,-60.5893,-36.3765,32.8545,23.1561,,-1.0546,7.9033,11.4136,,6.2438,-11.5424,16.8524,,17.406,16.4779,18.2905,,17.3031,17.2131,12.2368,,16.3038,17.0249,15.9419,,15.7342,16.0723,12.2896,,12.6054,6.9032,11.5891,,11.6459,10.594,11.1243,,6.0049,6.8384,6.2275,,9.0876,,5.6137,,-170.0572
net-profit-margin,7.7407,0.7833,5.4406,6.8189,-5.9571,3.0512,6.6393,5.6976,3.6141,-5.6224,5.9967,-102.0959,-126.0463,-39.8583,-39.2786,17.0038,20.4933,,-2.2953,6.5503,10.1209,,4.7899,-8.7845,11.9349,,12.1657,12.0045,13.7179,,14.8746,11.8996,9.7144,,12.8817,12.5666,11.5971,,11.5657,10.4413,9.816,,9.0723,4.6524,8.3324,,8.3154,7.8738,8.8883,,4.7079,5.6898,4.9622,,6.2774,,4.038,,-172.398
asset-turnover,0.1053,0.1005,0.1056,0.1088,0.1035,0.1057,0.1046,0.1103,0.104,0.105,0.0854,0.096,0.0794,0.0733,0.0691,-0.0529,0.0646,0.0718,0.0598,0.0651,0.069,,0.0731,0.0714,0.1694,,0.2046,0.2056,0.187,,0.1926,0.2126,0.2064,,0.2277,0.2445,0.2314,,0.216,0.2368,0.2195,,0.2133,0.2213,0.1818,,0.2186,0.2135,0.1966,,0.1916,0.1999,0.1874,,0.1989,,0.1891,,0.1271
inventory-turnover,0.7858,0.7636,0.7949,0.8567,0.8001,0.8095,0.8584,0.9546,0.8924,0.8963,0.9118,1.061,0.8785,0.8875,0.8996,-0.6638,0.831,,0.9385,1.0718,0.9587,,0.9938,0.8804,0.8,,0.8593,0.9014,0.8091,,0.8454,0.9356,0.8836,,0.9153,0.9674,0.9266,,0.8343,0.9357,0.9348,,0.9303,0.9602,0.7577,,0.9834,0.9346,0.8438,,0.8468,0.8497,0.7576,,0.8589,0.9668,0.8633,,0.5216
