,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,2013-01-31,2012-10-31,2012-07-31,2012-04-30,2012-01-31,2011-10-31,2011-07-31,2011-04-30,2011-01-31,2010-10-31,2010-07-31,2010-04-30,2010-01-31,2009-10-31,2009-07-31,2009-04-30,2009-01-31,2008-10-31,2008-07-31,2008-04-30,2008-01-31,2007-10-31,2007-07-31,2007-04-30,2007-01-31,2006-10-31,2006-07-31,2006-04-30,2006-01-31,2005-10-31,2005-07-31,2005-04-30,2005-01-31
current-ratio,1.8104,1.8321,1.8009,1.76,1.7895,1.9515,1.7997,1.9394,2.0133,1.9953,1.8931,1.9361,2.0204,2.1072,1.8686,2.0867,2.5958,2.7233,2.6381,2.723,2.479,2.605,2.2665,2.3505,2.7431,3.0352,2.8185,2.9512,2.7159,2.6499,3.7139,2.9158,3.3706,3.3495,3.5994,2.9396,3.4449,3.2546,3.2542,3.2276,2.7508,2.8047,2.4904,2.1978,2.2204,2.1135,1.7526,2.7657,2.6218,2.3485,2.1853,2.0923,2.1618,2.0685,2.5344,2.3116,2.2999,2.4597,2.6228
long-term-debt-capital,0.3399,0.3288,0.3322,0.3365,0.3395,0.3868,0.389,0.4203,0.419,0.4172,0.4195,0.4181,0.4175,0.4149,0.4306,0.4315,0.5326,0.323,0.3326,0.3312,0.3306,0.33,0.3324,0.3346,0.3418,0.3421,0.3493,0.3483,0.3468,0.3452,0.3862,0.2721,0.255,0.2517,0.2528,0.2591,0.2611,0.267,0.2758,0.2847,0.2942,0.3068,0.3189,0.3308,0.3323,0.3432,0.0439,0.0792,0.0829,0.0861,0.1001,0.1387,0.1372,0.1446,0.1951,0.2068,0.2186,0.229,0.3007
debt-equity-ratio,0.5531,0.5061,0.5322,0.5624,0.5902,0.6941,0.8101,0.8032,0.8496,0.7688,0.8762,0.8491,0.8059,0.7343,0.9135,0.8295,1.1393,0.4772,0.4984,0.4953,0.4938,0.4926,0.5905,0.5966,0.6161,0.5199,0.5738,0.5712,0.6224,0.6181,0.6291,0.3881,0.3422,0.3364,0.3384,0.3497,0.3533,0.3642,0.3809,0.398,0.4279,0.4611,0.5245,0.6167,0.621,0.6519,0.1455,0.1191,0.1252,0.1305,0.1649,0.2335,0.2288,0.2415,0.2594,0.28,0.2987,0.3168,0.4509
gross-margin,21.8307,21.753,21.4434,21.0056,21.2272,20.6938,21.4319,22.7852,22.9311,23.2173,23.5979,22.4898,23.8044,25.0205,24.2612,23.8192,25.2211,27.8441,27.3768,26.506,26.691,21.8583,28.7676,28.9769,31.9861,33.5958,32.7881,32.3572,32.1291,33.5053,32.3491,32.7916,32.838,34.3904,34.0599,32.5632,32.973,35.4484,33.6635,32.7059,32.7623,34.5064,33.1814,33.3888,33.8411,35.0923,34.6405,34.0029,33.8085,35.252,35.2739,33.939,33.9311,35.5308,35.3119,34.1616,34.7814,36.1226,35.6311
operating-margin,1.255,3.2451,3.2478,2.934,0.3378,2.9452,3.6391,5.1784,4.358,6.6542,3.3314,5.6269,4.9095,7.315,6.8336,6.0079,5.4404,8.6056,8.0716,7.3746,7.0287,6.507,8.927,7.5311,9.2352,10.8252,9.7764,8.9794,9.2881,10.9844,10.045,9.7166,9.6756,11.7812,11.242,10.5144,10.476,12.3342,11.4338,10.367,9.7254,11.8592,11.2872,10.8764,10.7002,13.0101,12.4995,11.5383,10.7224,13.0484,13.0637,11.2378,10.4559,13.2522,12.9756,11.349,11.6664,13.1835,12.8179
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,3.0031,2.531,2.6933,2.6838,-0.4081,2.1641,2.9347,4.4345,3.6149,5.9367,2.5868,5.0293,4.3243,6.7274,6.1338,4.8418,4.4366,7.9165,7.2401,6.5806,6.2408,5.3687,8.1225,6.777,8.1985,9.9695,8.9315,8.0048,8.2882,10.0442,9.1464,8.9913,9.0696,11.1428,10.4631,9.9548,10.0928,11.862,10.9102,9.9056,9.1735,11.0381,10.4556,9.887,9.9054,12.5557,12.5512,11.64,10.8086,12.9079,12.8239,11.0215,10.175,13.0564,12.6417,11.1328,11.4966,12.7932,12.5545
net-profit-margin,2.2611,1.9482,2.2356,2.0551,-0.3335,1.4942,7.9227,2.9042,2.3654,4.2692,1.7561,3.2263,2.9199,4.5138,4.029,2.5497,2.599,6.2333,5.7036,5.4975,5.3558,8.9287,5.2667,4.2077,5.2143,6.5872,5.8557,5.2517,5.346,6.6368,5.9337,5.7131,5.7362,7.095,6.7175,6.223,6.3457,7.6043,6.8345,6.0547,5.7065,6.9191,6.5112,6.1758,6.1791,8.1205,7.7694,7.2428,6.7784,8.1072,8.2581,6.9478,6.344,8.1733,7.9138,6.969,7.1968,8.0096,7.8584
asset-turnover,0.3967,0.4395,0.4206,0.42,0.4065,0.4034,0.3743,0.3927,0.3731,0.4119,0.3888,0.395,0.3808,0.4129,0.394,0.4025,0.2696,0.3514,0.3338,0.3423,0.3239,0.2177,0.3638,0.3387,0.3187,0.3598,0.3472,0.331,0.3293,0.3418,0.3357,0.3574,0.3366,0.3446,0.3294,0.3362,0.3471,0.3354,0.3531,0.3615,0.3511,0.3655,0.3868,0.3597,0.3499,0.3749,0.4026,0.3576,0.3513,0.3809,0.3835,0.3728,0.3361,0.3636,0.3748,0.3599,0.3466,0.3722,0.365
inventory-turnover,1.2828,1.4772,1.2972,1.4002,1.245,1.4244,1.225,1.3436,1.2929,1.5585,1.2909,1.382,1.2704,1.5094,1.3028,1.4057,1.1924,1.8286,1.3528,1.4382,1.3266,1.1163,1.7096,1.6045,1.5418,1.7771,1.7456,1.7724,1.8971,1.946,1.8087,1.658,1.6427,1.7253,1.6821,1.8854,1.6933,1.8171,1.7976,1.8613,1.7727,1.8922,1.8995,1.6233,1.5417,1.7965,1.7585,1.7461,1.6529,1.9127,1.8902,1.9456,1.6532,1.8315,1.8198,1.7825,1.7212,1.9413,2.0546
receiveable-turnover,2.6432,2.4682,2.5526,2.4592,2.567,1.6939,1.5927,1.6318,1.5501,1.6332,1.7249,1.7238,1.8526,1.8248,2.0043,1.8915,1.8305,1.7655,1.6241,1.6641,1.6635,1.0262,1.9418,1.8135,2.1973,2.1531,2.1728,2.1263,2.1495,2.0142,2.0883,2.0558,2.002,1.9,1.9598,1.56,1.8679,1.7952,1.74,1.6197,1.6309,1.6379,1.8577,2.0796,2.1317,2.1381,2.118,2.13,2.1023,2.0452,2.0538,2.0665,1.9989,1.9845,2.1805,1.8804,1.9483,1.9777,2.1553
