,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,2.5595,3.4762,4.7184,3.9454,4.586,5.7558,3.7362,4.955,2.8099,2.3966,3.521,,3.6867,4.1878,4.8532,5.0853,7.2888,,5.2222,5.8221,3.2265,,8.1306,10.7445,11.3497,,12.829,14.8385,15.4797,,12.2863,16.6592,13.8898,,9.3555,12.6581,10.5332,,4.2203,5.0568,6.6338,,4.1052,4.0704,5.0969,,2.5266,4.4443,5.2403,,5.2986,6.1247,6.5252,,7.3912,8.6132,10.2014,,9.132
long-term-debt-capital,-0.4004,-0.594,-18.011,0.1583,0.0421,0.0225,-0.0599,-0.1294,-0.0279,-1.2814,-1.3797,,-3.7599,6.7459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
debt-equity-ratio,-0.3192,-0.4131,-1.0428,0.1881,0.0439,0.0231,-0.0565,-0.1146,-0.0272,-0.5617,-0.5798,,-0.7899,-1.174,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211,,,,,,,0.0238,,,,,,,,,,,,
gross-margin,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,340.4427,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,89.8638,,91.686,,91.6729,,88.3631,,77.6561
operating-margin,-135.2458,-264.1809,-485.1585,-301.3044,-416.6544,-417.2715,-185.4252,-24.9341,-366.9458,-13.1599,-45.2437,,-507.0235,-547.2732,-140.0781,100.0,-192.647,,-185.8668,100.0,-165.9471,,-544.6545,100.0,-65.8439,,-5.2478,100.0,-617.1597,,-575.0922,100.0,-767.5867,,-289.81,100.0,-392.2017,,-368.8594,100.0,-409.1965,,-54.8262,100.0,-153.6402,,-91.6176,100.0,-16.0438,,-60.7361,100.0,-91.2355,,-40.9727,100.0,-69.6027,,-39.1066
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-163.7678,-279.5393,-509.6808,-311.5608,-428.3217,-448.1964,-194.8675,-33.2539,-668.4199,-22.7242,-60.8618,,-583.9556,-619.8974,-161.956,,-227.1901,,-189.1835,,-168.7647,,-544.7563,,-65.1992,,-5.4038,,-615.7908,,-574.0774,-167.4281,-768.2571,,-287.9102,-340.6654,-377.8364,,-368.95,-418.5328,-404.5498,,-56.0418,-77.1802,-153.379,,-88.0261,-63.655,-8.9278,,-52.379,-25.1408,-80.3475,,-31.8546,-53.0742,-60.3832,,-34.6594
net-profit-margin,-163.7678,-279.5393,-509.6808,-311.5609,-428.3217,-448.1964,-194.8675,-33.2539,-668.4199,-22.7242,-60.8618,,-583.9556,-300.162,-161.956,-184.2975,-227.1901,,-189.1835,28.2298,-168.7647,,-544.7563,12.6846,-65.1992,,-5.4038,-933.882,-615.7908,,-574.0775,-167.4281,-768.2571,,-287.9102,-340.6654,-377.8364,,-365.8419,-418.5328,-399.3224,,-56.0418,-76.0981,-153.3954,,-88.0603,-63.7063,-9.0328,,-52.4705,-25.2154,-80.4762,,-31.8653,-53.1653,-60.5118,,-34.7082
asset-turnover,0.0523,0.054,0.0265,0.0454,0.0322,0.0244,0.0748,0.1339,0.0376,0.2151,0.1745,,0.0331,0.0265,0.0887,0.0717,0.052,,0.0854,0.3758,0.0923,,0.0368,0.1484,0.0861,,0.1093,0.0113,0.0162,,0.0166,0.0366,0.0127,,0.0366,0.0272,0.0282,,0.0479,0.0386,0.0349,,0.1117,0.1189,0.0781,,0.1781,0.1222,0.1443,,0.1159,0.1376,0.0863,,0.0911,0.0631,0.0732,,0.0899
inventory-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4371,0.7952,0.3365,,0.4297,0.0526,1.0983,,1.2536
receiveable-turnover,0.8183,1.2044,0.6744,1.1599,1.0165,1.1942,1.045,7.5441,1.6559,13.7831,4.7946,,4.3131,3.2321,17.4306,10.6807,1.926,,8.8581,13.1001,5.0355,,3.3984,5.2534,2.2165,,3.311,0.7934,1.7795,,1.1982,0.3433,2.3076,,1.0886,1.2181,0.935,,1.4567,0.9927,0.9795,,7.5192,2.8579,1.3601,,2.2316,1.6301,1.5824,,1.2097,1.3857,1.0546,,1.3501,0.9815,1.0219,,1.0723
days-sales-in-receivables,109.9774,74.724,133.4588,77.5962,88.5423,75.3667,86.1257,11.9299,54.3502,6.5297,18.7712,,20.8668,27.8456,5.1633,8.4264,46.7302,,10.1602,6.8702,17.8732,,26.4829,17.1317,40.604,,27.1825,113.4303,50.5769,,75.1107,262.178,39.0024,,82.677,73.887,96.2533,,61.7834,90.666,91.8877,,11.9694,31.4913,66.1704,,40.3304,55.2128,56.8753,,74.3992,64.9503,85.3436,,66.6606,91.6942,88.0674,,83.9297
roe,25.2247,63.7282,158.4951,-380.9589,-99.8274,-46.6689,106.3398,73.3053,50.9295,5.1187,10.3534,,36.5038,55.7956,77.6024,,-290.6363,,-36.2292,,-37.7847,,-38.2421,,-9.3988,,-0.9719,,-16.014,,-18.497,,-15.7412,,-23.1446,,-14.2376,,-33.7237,,-21.9594,,-12.1217,,-19.8408,,-30.9882,,-1.7774,,-8.351,,-9.3349,,-3.8013,,-5.6719,,-3.9718
return-on-tangible-equity,25.2247,63.7281,158.4951,-380.96,-99.8273,-46.6689,106.3397,73.3053,50.9295,5.1187,10.3534,,36.5038,55.7956,77.6025,,-290.6363,,-36.2293,,-37.7847,,-38.2421,,-9.3988,,-0.9719,,-16.014,,-18.497,,-15.7412,,-23.1446,,-14.2376,,-33.7237,,-21.9594,,-12.1217,,-19.8408,,-30.9882,,-1.7774,,-8.351,,-9.3349,,-3.8013,,-5.6719,,-3.9718
roa,-8.5584,-15.1028,-13.5065,-14.1509,-13.7723,-10.9225,-14.5729,-4.4517,-25.1144,-4.8887,-10.6202,,-19.3349,-16.4454,-14.3595,,-11.8144,,-16.1567,,-15.5703,,-20.0606,,-5.6123,,-0.5908,,-9.9704,,-9.5091,,-9.7853,,-10.5416,,-10.6725,,-17.5202,,-13.9169,,-6.2596,,-11.9823,,-15.6826,,-1.3037,,-6.0798,,-6.9465,,-2.9014,,-4.4289,,-3.1213
roi,35.3245,101.5829,3013.155,-320.6427,-95.626,-45.6168,112.7124,82.7895,52.351,11.6779,24.6381,,173.7531,-320.5948,77.6025,,-290.6366,,-36.2293,,-37.7847,,-38.2421,,-9.3988,,-0.9719,,-16.014,,-18.497,,-15.7412,,-23.1446,,-14.2376,,-33.7237,,-21.9594,,-12.1217,,-19.8408,,-30.9882,,-1.7774,,-8.351,,-9.3349,,-3.8013,,-5.6719,,-3.9718
book-value-per-share,-0.576,-0.4548,-0.1847,0.0734,0.3146,0.5985,-0.273,-0.135,-0.9631,-1.9334,-1.875,,-1.4034,-0.9438,-0.4725,-0.1917,0.1335,,0.6928,0.9,0.6863,,1.1413,1.5186,1.4007,,1.6462,1.6154,1.8702,,1.3076,1.5121,1.6196,,0.9516,1.1492,1.3321,,0.6262,0.8082,0.9876,,0.7443,0.8091,0.9325,,0.9663,1.2386,1.3677,,1.4637,1.5588,1.4833,,1.7398,1.7905,1.8541,,2.001
operating-cash-flow-per-share,-0.3759,-0.1405,0.069,-1.1892,-0.85,-0.6346,-0.3824,0.078,0.3984,-0.1019,-0.3781,,-1.2265,-0.6782,-0.2996,-0.753,-0.361,,-0.3118,-0.3967,-0.2201,,-0.4053,-0.2478,-0.2773,,-0.5777,-0.5076,-0.252,,-0.2354,-0.3141,-0.1514,,0.0873,0.2707,-0.2249,,-0.5381,-0.3546,-0.2001,,-0.0578,-0.0074,-0.0506,,-0.0593,-0.1612,-0.1378,,-0.2761,-0.1908,-0.1099,,-0.1717,-0.113,-0.0843,,-0.0371
