,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,3.1131,3.7159,4.371,4.3434,2.6206,3.1643,3.1545,2.5784,2.2773,2.5591,2.7846,2.9734,3.1865,3.4326,2.4965,2.3665,2.1532,3.0105,3.7929,3.6465,4.144,5.4956,6.6976,1.9648,2.9835,3.9891,4.2821,2.3383,2.5956,2.6765,2.8015,2.8858,3.1831,3.1168,2.9449,2.3512,2.0559,2.2164,2.5306,2.6554,2.7375,3.3892,4.1505,3.22,3.3543,3.9096,3.228,3.6653,4.5464,4.4442,3.3781,4.0079,4.8992,5.8314,6.5025,7.2496,7.584,1.4319,
long-term-debt-capital,0.2233,0.1267,0.1575,0.1607,0.2371,0.2453,0.2533,0.1861,0.1659,0.1717,0.1801,0.1809,0.1815,0.1786,0.0698,0.0684,0.0005,0.0005,0.0006,0.0006,0.0004,0.0005,0.0005,0.0573,0.1196,0.1238,0.1326,0.3389,0.3361,0.3303,0.3495,0.2398,0.2473,0.251,0.2741,0.038,0.0694,0.0962,0.1208,0.1351,0.1447,0.1393,0.0012,0.1717,0.1623,0.0163,0.0072,0.0077,0.0101,0.012,0.0213,0.0221,0.0225,0.0233,0.024,0.0245,0.0258,,
debt-equity-ratio,0.2876,0.145,0.187,0.1914,0.3107,0.325,0.3392,0.2287,0.1988,0.2072,0.2197,0.2209,0.2217,0.2174,0.0751,0.0734,0.0005,0.0005,0.0006,0.0006,0.0192,0.0008,0.0008,0.0608,0.192,0.1946,0.2054,0.6749,0.6563,0.6297,0.6768,0.4143,0.4239,0.4257,0.4732,0.1706,0.2147,0.2469,0.2777,0.2866,0.2896,0.2615,0.0028,0.2085,0.1948,0.0176,0.0206,0.0306,0.0211,0.0224,0.0365,0.0353,0.0342,0.0341,0.0338,0.0337,0.0334,,
gross-margin,73.828,74.5136,73.8817,72.9586,71.9809,73.5087,73.42,70.9544,73.3523,71.9728,72.7061,70.2116,71.6536,72.6407,72.1035,71.2294,71.5336,70.948,72.7264,69.4204,70.8149,70.8343,71.0629,71.6003,72.8929,74.0271,72.4961,70.8016,71.5596,69.5807,72.9686,70.0367,72.8222,73.1704,76.0551,75.0894,77.205,79.1178,76.5433,75.2168,75.3181,77.4435,78.4651,74.2866,77.0569,76.4788,76.1209,80.0883,77.1004,79.379,79.4387,77.7792,79.8468,81.4964,81.4776,74.9554,71.8894,74.4111,74.3989
operating-margin,-15.256,-6.5172,-9.8581,-4.9289,-12.1103,1.8494,-20.0664,-4.635,-16.2444,-14.0501,-23.3615,-18.6967,-16.3954,-19.5049,-26.2076,-29.6406,-19.4985,-14.7899,-17.2121,-16.2468,-3.01,-10.7604,-31.8952,-22.1075,-12.9753,-8.0229,-9.264,-10.0904,-15.6701,-7.2258,-8.5603,-10.1104,-7.8242,-4.5947,-6.8695,-1.452,-5.7409,-3.05,-12.1152,-15.3205,-33.3704,-7.5007,-58.0092,-28.6616,-12.283,-12.2854,-28.7973,-12.3708,-24.1305,-25.5805,-45.3195,-42.0268,-36.241,-36.8277,-39.0135,-50.5265,-52.6738,-17.6103,-18.5014
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-16.4041,-6.945,-10.3195,-6.3354,-14.385,-0.5598,-21.4623,-5.714,-17.1293,-15.1799,-24.6166,-20.9175,-17.6865,-20.6418,-27.0423,-30.3879,-19.5239,-14.9863,-17.6002,-18.1778,-1.7318,-10.1343,-30.9172,-22.7381,-13.6206,-8.7425,-9.9743,-10.8419,-15.8374,-7.2258,-9.2527,-12.3812,-7.5154,-5.584,-8.1124,0.1855,-7.1019,-5.386,-14.4149,-17.4122,-35.3911,-10.5538,-58.4775,-26.9881,-11.9577,-10.7185,-26.6474,-11.9026,-21.5537,-22.5635,-40.0197,-40.2248,-33.7207,-33.2504,-35.7745,-47.1198,-55.2939,-30.3067,-31.245
net-profit-margin,-16.5366,-6.9619,-10.4418,-6.4848,-14.4871,-0.6525,-21.5645,-5.6011,-17.191,-15.2174,-24.6723,-20.9563,-17.6917,-20.6846,-27.0562,-30.4325,-19.543,-15.0109,-17.6203,-18.1676,-1.7468,-10.1531,-31.0259,-22.7564,-13.6404,-8.7669,-10.0,-11.0052,-15.9056,-7.2586,-9.2699,-12.414,-7.5943,-5.6377,-8.1412,0.0681,-7.1119,-5.3868,-14.4021,-17.3186,-35.3652,-10.4738,-58.2491,-26.5136,-11.9577,-10.7185,-26.6474,-11.9026,-21.5537,-22.5635,-40.0197,-40.2248,-33.7207,-33.2504,-35.7745,-46.8452,-55.2939,-30.3067,-31.5585
asset-turnover,0.101,0.1717,0.1595,0.1483,0.1836,0.1913,0.1742,0.1721,0.157,0.1685,0.1549,0.1489,0.1373,0.1409,0.1373,0.1313,0.1897,0.2045,0.1948,0.1857,0.1698,0.17,0.1567,0.1955,0.3495,0.3554,0.3343,0.5662,0.4783,0.5071,0.4776,0.4951,0.4461,0.4643,0.4257,0.4861,0.4057,0.4084,0.4229,0.3945,0.3682,0.396,0.4888,0.2782,0.3243,0.3659,0.3102,0.2855,0.2624,0.2481,0.2967,0.2709,0.2255,0.2186,0.1839,0.171,0.132,0.6177,
inventory-turnover,0.5332,0.6145,0.5843,0.6361,0.6287,0.6329,0.5534,0.5959,0.4978,0.6357,0.598,0.6942,0.5725,0.5621,0.5273,0.5843,0.5399,0.5889,0.5396,0.6309,0.5346,0.6105,0.6488,0.6085,0.7733,0.8802,0.9387,0.9377,0.6673,0.8561,0.6713,0.7653,0.6323,0.7491,0.6225,0.7188,0.4975,0.4949,0.6006,0.7023,0.5984,0.5239,0.5174,0.4877,0.6337,0.5976,0.5124,0.4973,0.6616,0.6406,0.5371,0.6949,0.5804,0.5843,0.5906,1.004,0.8312,1.2739,
receiveable-turnover,2.1126,2.1072,2.0241,2.0993,2.1443,2.0808,2.105,1.9955,1.8667,1.9572,1.9054,1.9511,1.82,1.8578,1.8482,1.8478,1.8881,1.8524,1.5105,1.6753,1.7578,1.7608,1.6888,1.603,1.8263,1.8009,1.7449,1.846,1.7186,1.7594,1.7974,1.7619,1.7194,1.6951,1.6867,1.7288,1.0707,1.1381,1.6043,1.904,2.0423,1.8727,1.8008,1.8531,1.6982,1.5709,1.582,1.8293,1.6374,1.7042,1.7162,1.6152,1.5377,1.7233,1.573,1.7593,1.902,1.8383,
