,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.7003,1.6373,1.6141,1.5625,1.535,1.525,1.4935,1.5526,1.5145,1.6453,1.639,1.6115,1.5651,1.5832,1.5841,1.6164,1.7173,1.6061,1.6306,1.7036,1.7519,1.6911,1.7199,1.8191,1.8449,1.8025,1.7879,1.8348,2.1047,1.7598,1.7263,1.7044,1.7453,1.8967,1.894,1.8659,1.905,1.7579,1.8309,1.913,1.7954,1.7432,0.8137,0.8076,0.8417,0.8957,0.8769,0.9057,0.9077,0.9608,0.8898,0.7677,0.7784,0.738,0.7099,0.7747,1.7564,1.6787,1.7278
long-term-debt-capital,0.3753,0.3615,0.3671,0.3763,0.3729,0.3788,0.4014,0.3961,0.3468,0.3634,0.3719,0.3639,0.3653,0.3695,0.387,0.3994,0.4035,0.4015,0.3776,0.3663,0.3744,0.3654,0.364,0.354,0.3691,0.3648,0.3659,0.3732,0.36,0.3001,0.2645,0.2666,0.2666,0.2554,0.2627,0.2549,0.2522,0.2357,0.2373,0.2511,0.2683,0.2767,0.2839,0.2677,0.2815,0.3145,0.3011,0.2819,0.2615,0.2344,0.2076,0.209,0.2278,0.2427,0.2165,0.202,0.1558,0.1633,0.176
debt-equity-ratio,0.6605,0.645,0.6644,0.6943,0.6929,0.6931,0.7588,0.7692,0.6604,0.6623,0.7043,0.6695,0.6858,0.7049,0.733,0.7449,0.7651,0.7957,0.7341,0.6828,0.6982,0.6869,0.6722,0.6243,0.6329,0.6323,0.6315,0.653,0.6,0.504,0.4331,0.46,0.4541,0.3995,0.4083,0.4139,0.4071,0.3902,0.3667,0.3538,0.4045,0.427,0.4562,0.4372,0.4544,0.4933,0.467,0.4305,0.4053,0.3665,0.3126,0.3222,0.3063,0.3517,0.3455,0.3279,0.2533,0.2607,0.2555
gross-margin,19.4047,19.634,21.8276,18.9834,21.7883,22.7336,24.3644,17.6752,19.2723,20.0382,22.1216,19.0975,20.9373,21.6767,23.4108,19.1818,22.2721,24.0319,25.8489,21.7359,23.4192,23.5587,23.4879,18.5507,21.1728,21.8069,21.7757,19.7825,21.5058,21.4671,23.6345,18.822,21.6593,21.05,24.6155,22.3321,23.1034,23.8745,24.485,36.3442,24.3733,22.3315,21.8347,16.6202,20.7292,22.9319,21.3345,23.3976,24.6339,24.5522,23.5399,25.4288,25.1478,25.2189,25.3864,26.5946,26.7718,25.5476,25.3164
operating-margin,6.2758,6.4282,8.6394,3.1019,6.146,7.3876,8.7989,2.5149,5.6586,6.2284,7.7688,3.8477,6.1176,7.6155,7.3889,2.7071,6.4924,8.5394,9.0644,5.4835,7.0987,7.6451,7.1632,3.4393,6.589,7.6878,8.1702,4.0838,7.5509,7.5691,9.2045,3.857,7.4906,7.3573,10.2925,5.9164,8.5306,8.5217,9.5184,23.4382,7.9598,7.5877,6.6676,4.1388,4.4636,8.3138,6.4178,9.3006,9.7822,9.2835,8.9429,9.4786,9.4135,9.2244,9.1535,9.6735,9.6756,8.5703,8.9746
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,5.5822,5.7056,7.8853,2.3189,5.3417,6.5551,7.8981,0.548,4.9897,5.3809,6.7256,3.0312,5.3098,6.75,6.4667,1.8541,5.6759,7.784,8.2361,4.6728,5.8587,6.8406,6.3278,2.6249,4.9268,6.8292,7.2969,3.095,6.6807,6.8059,8.4968,3.1219,6.7879,6.6712,9.5815,5.1436,7.8011,7.8274,8.8589,22.8913,7.2427,6.8286,5.901,3.3697,3.6722,7.5701,5.6527,8.4958,8.9975,8.6279,8.2609,8.7936,8.6827,8.4912,8.4742,9.1631,9.1728,8.042,8.4885
net-profit-margin,4.435,4.4726,6.288,1.8141,4.1289,4.5938,5.8215,5.4266,3.331,3.8171,4.4833,1.6975,2.8864,3.6381,3.465,0.8961,3.2902,4.2922,4.5414,2.669,3.3998,3.9576,3.9251,0.8279,3.6751,4.5228,5.0364,3.0297,4.502,4.1772,5.5562,2.189,4.4369,4.6461,6.2212,3.7532,5.072,5.0058,5.8171,14.4626,4.7338,4.4994,3.8327,2.1991,5.4856,4.7904,3.7811,5.5177,5.6948,5.4703,5.1902,5.4873,5.6113,5.3009,5.2881,5.7369,5.7426,5.0175,5.5898
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,2.5902,2.4932,2.4232,2.5103,2.4772,2.479,2.6325,2.5791,2.867,2.5961,2.7408,2.5349,2.9608,2.9014,2.8181,2.7501,3.0343,2.7334,2.5354,2.618,2.9365,3.0995,3.1379,3.3984,3.444,3.2604,3.4963,3.1633,3.2625,3.1041,3.3042,3.4402,3.5181,3.5454,3.5295,3.6994,3.5674,2.9917,3.4757,4.5566,4.0793,3.8224,3.0742,3.2927,3.243,3.4576,3.5942,4.026,3.8463,3.8007,3.8331,4.1617,3.876,4.0379,4.1894,3.8394,4.1278,3.716,4.1557
days-sales-in-receivables,34.7462,36.0975,37.1406,35.8529,36.3313,36.3052,34.1882,34.8954,31.392,34.6674,32.8366,35.504,30.3968,31.0194,31.9362,32.7261,29.6605,32.9262,35.4978,34.3771,30.6486,29.0368,28.6815,26.4831,26.1328,27.6039,25.7419,28.451,27.5866,28.9943,27.2379,26.1615,25.582,25.3848,25.4991,24.3281,25.2281,30.0827,25.8944,19.7514,22.0626,23.5452,29.2757,27.3334,27.752,26.0295,25.0407,22.3549,23.3993,23.6797,23.4795,21.6259,23.2197,22.2887,21.4827,23.441,21.8036,24.2198,21.6572
roe,3.7757,3.6989,5.1703,1.4856,3.2996,3.6693,4.857,4.644,2.8788,3.2359,3.8706,1.4685,2.4967,3.2211,2.9855,0.785,2.818,3.7251,3.5555,2.0894,2.5969,2.9992,2.84,1.2473,2.6354,3.2581,3.5871,1.9313,2.9022,2.7221,3.6403,1.4398,2.8805,2.9014,3.8644,2.3047,3.0339,3.0365,3.576,11.0275,3.1932,3.1164,2.6985,1.5463,3.7867,3.531,2.7348,3.7368,3.6665,3.3423,3.115,3.2597,3.3583,3.2327,3.0349,2.6087,3.0172,2.7219,3.0584
return-on-tangible-equity,56.9846,78.3895,270.6806,-43.7113,-202.1053,-115.3424,-58.3344,-112.2993,143.6824,86.5598,166.1842,-86.5873,-74.4068,-56.2272,-33.1182,-6.7598,-25.8814,-31.1879,-56.5417,-64.2369,-79.0008,-94.0929,-72.1186,-52.0911,-40.581,-41.112,-39.164,-26.2296,60.797,65.453,47.8037,22.3862,36.3986,23.1231,33.4091,21.514,24.3141,29.9988,28.5073,82.1046,59.931,209.3894,-81.2885,-38.6788,-102.09,-54.8089,-54.7069,257.0607,104.2645,34.8508,33.1205,44.6022,66.5409,299.8803,70.7191,35.4811,21.0493,23.4559,29.31
roa,1.5204,1.5016,2.0812,0.5924,1.2895,1.4173,1.7899,1.7448,1.0935,1.2534,1.4648,0.5664,0.9593,1.2185,1.1009,0.2931,1.0504,1.3368,1.32,0.8215,1.0166,1.1734,1.1208,0.5185,1.0849,1.3408,1.4683,0.7797,1.2383,1.1802,1.6315,0.6428,1.3001,1.379,1.8198,1.0939,1.4483,1.4402,1.7131,5.26,1.4752,1.4054,1.1745,0.6847,1.6494,1.4723,1.1407,1.6502,1.6408,1.5411,1.464,1.5533,1.5749,1.4996,1.4247,1.2713,1.5307,1.3418,1.5108
