,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,21.903,36.5091,35.5078,15.3996,26.0786,28.746,15.2811,3.889,4.4181,3.2126,1.8527,1.8768,2.2289,2.5595,3.1723,3.504,4.2082,3.814,3.6123,2.7003,3.7305,3.9763,4.127,3.517,3.4542,7.1619,5.4585,5.7217,9.3388,8.9192,7.5495,4.1964,4.4823,5.5733,5.6336,4.2534,4.7592,5.7819,6.1364,5.8623,6.9071,1.6793,1.9064,2.4785,6.7854,6.3622,8.9352,13.5114,9.431,10.752,11.1549,11.1021,9.2473,11.6252,11.0319,5.29,2.4603,2.9785,3.1695
long-term-debt-capital,0.0391,0.0381,0.0376,0.0754,0.0943,0.0913,0.0889,0.218,0.2121,0.4201,0.6952,0.6045,0.9389,0.8242,0.6318,0.5493,0.4456,0.3836,0.3438,0.5904,0.4746,0.4035,0.3576,0.4351,0.3888,0.365,0.4735,0.4246,0.3845,0.406,0.6581,0.8941,0.716,0.5942,0.5296,0.5632,0.4911,0.6305,0.6613,0.6422,0.5589,0.6562,0.5679,0.3771,0.2339,0.2004,0.1687,0.1372,0.1605,0.1495,0.034,0.0317,0.0454,0.0427,0.041,0.0828,0.0935,0.084,0.0814
debt-equity-ratio,0.0439,0.0426,0.0418,0.0869,0.1105,0.107,0.1041,0.2981,0.2874,0.7705,2.4178,1.6157,16.2021,4.9284,1.7988,1.2746,0.8383,0.6479,0.5442,1.4941,0.9345,0.6984,0.5738,0.7925,0.6535,0.5897,0.9212,0.7549,0.638,0.6974,1.9557,8.5655,2.6609,1.5481,1.2304,1.561,1.1569,1.757,2.0095,1.8042,1.2734,1.9214,1.3226,0.609,0.3069,0.2517,0.2037,0.1596,0.1918,0.1763,0.0352,0.0327,0.0476,0.0446,0.0428,0.0903,0.1031,0.0917,0.0886
gross-margin,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,116.872,85.3861,72.5715,63.2782,42.2076,64.7735,66.0712,70.6838,71.8638,77.511,84.2981,80.5254,78.8213,69.4802,97.6932,10.7459,57.0248,5.9933,97.0333,63.8648,9.2004,54.987,30.1319,39.3376,47.5324,76.2223,33.7129,25.7859,31.6182,34.8988,32.3311,49.0594,20.2372,6.1389,13.4216,10.6938,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
operating-margin,-5876.667,-6708.024,90.4443,-516.2349,-1007.669,-830.3956,-1764.615,-88.5186,-1416.604,-1209.273,-1277.349,93.3722,-51.2265,-275.6833,-194.9325,172.37,-275.5636,-293.8569,-177.4151,-328.1472,-321.0314,-198.1564,-345.4359,-337.186,-555.2264,57.896,-885.1243,-1047.521,-1285.522,8.4634,-895.5232,-882.8998,-558.0225,-613.1942,-641.6307,-559.0976,-285.0046,-1096.543,-1003.462,-1068.158,-1040.015,-1358.196,-1863.205,-2295.811,-2900.646,-2404.234,-2166.769,-950.4924,-703.1938,-899.4595,-736.123,-830.134,-511.6848,-180.7676,-118.3902,-340.674,-220.9365,-309.1735,-399.9548
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-5397.407,-6008.122,91.1879,-480.5042,-960.3694,-797.0205,-1773.96,-92.8795,-1460.455,-1252.002,-1358.494,91.3147,-64.8529,-285.7758,-218.8281,193.206,-289.1005,-291.9834,-198.2294,-348.8304,-130.7203,58.4329,-370.634,-360.022,-480.7155,58.1775,-795.4489,-1099.173,-1045.185,-100.5551,-1214.116,-1140.751,-657.2997,-702.915,-1016.51,-703.9132,-475.3703,-1169.459,-1244.329,-1110.067,-1330.088,-1564.374,-1904.214,-2305.856,-2995.53,-2467.637,-2087.581,-883.8913,-640.3094,-802.4943,-649.4604,-763.7583,-444.3841,-198.4241,-100.8247,-324.5235,-210.4144,-288.683,-391.448
net-profit-margin,-5397.407,-6008.122,77.4145,794.5305,-960.3694,-797.0205,-1821.254,-89.0654,-1339.669,-1228.504,-1328.494,72.0137,-64.2189,-285.7759,-218.8281,177.3243,-289.1005,-291.9834,-198.2294,-348.8303,-130.7202,58.4329,-370.634,-360.0219,-480.7155,58.1775,-795.4489,-1099.174,-1045.185,-100.5551,-1343.125,-1140.751,-657.2997,-702.915,-1074.089,-703.913,-475.3703,-1169.459,-1244.329,-1110.067,-1330.088,-1564.374,-1904.214,-2315.826,-3025.525,-2488.28,-2108.279,-895.7318,-650.9224,-813.386,-659.9268,-774.8243,-456.0236,-203.8272,-104.8903,-333.0497,-217.0614,-296.9846,-566.4027
asset-turnover,0.0011,0.0008,0.6023,0.0126,0.0059,0.0063,0.0026,0.0453,0.0069,0.01,0.0119,0.3169,0.0915,0.0437,0.0408,-0.0669,0.0319,0.0279,0.0338,0.0333,0.0275,0.0382,0.0185,0.0192,0.0121,0.248,0.01,0.0074,0.0056,0.0849,0.0117,0.0132,0.0187,0.0155,0.0169,0.0151,0.026,0.0105,0.0111,0.0114,0.0098,0.0148,0.0136,0.0112,0.0055,0.0065,0.0056,0.0094,0.0119,0.0106,0.0112,0.01,0.0133,0.0269,0.0333,0.0297,0.034,0.0239,0.0188
inventory-turnover,,,,,,,,,,,,,0.2766,0.2754,0.3994,,0.3143,0.2832,0.3156,0.2388,0.1548,0.1596,0.1111,0.1082,0.1088,0.2195,0.295,0.1373,0.4972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
