,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,6.5126,9.9268,7.8912,,13.4481,14.8235,3.9431,1.2588,0.7391,,0.5706,1.6914,2.5201,,4.6693,5.1771,7.2377,,12.1046,2.6719,3.7072,,5.0106,9.6446,9.6797,,5.4411,4.2747,5.6175,,7.6623,8.2812,5.1035,,4.6519,6.4416,6.3232,,6.022,3.1765,1.9669,,1.3028,1.1906,1.927,,5.6591,7.2916,6.9163,,4.352,1.7851,2.1702,,1.3697,1.7756,2.8951,,1.3221
long-term-debt-capital,0.2329,0.0582,0.0374,,0.0551,0.0471,0.7377,0.5448,-0.4117,,-2.878,4.3359,3.9715,,1.8628,1.4899,1.2431,,0.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8786,6.1145,3.5039,,1.9519,1.6825,1.2261,,0.4677
debt-equity-ratio,0.3172,0.0642,0.0405,,0.0583,0.0494,2.8118,1.197,-0.2916,,-0.7421,-1.2998,-1.3365,,-2.1591,-3.0412,-5.1128,,20.2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0609,0.0486,0.06,,16.3198,-1.2473,-1.4599,,-2.1362,-2.5546,-5.6119,,1.5791
gross-margin,,,,,,100.0,90.249,,89.8551,,89.7551,,65.6103,,62.4421,,92.0282,,93.847,,92.8838,,92.1814,,76.966,,94.6038,,90.8285,,90.6668,,91.625,,91.0422,,92.7022,,93.627,,99.8122,,98.8698,,97.5499,,89.6392,,81.2315,,87.4097,,97.245,,85.7832,,69.5599,,79.9504
operating-margin,,,,,,-13573.83,-7806.64,100.0,-3130.145,,-1671.417,100.0,-2014.894,,-1620.181,100.0,-1930.326,,-940.7084,100.0,-1160.836,,-824.8752,100.0,-95.1894,,-471.8487,100.0,-695.8253,,-783.5602,100.0,-449.2949,,-730.3702,100.0,-448.5052,,20.4744,100.0,81.4037,,11.4259,100.0,-48.7942,,-762.006,100.0,-668.3978,,-518.2184,100.0,-81.4571,,-356.8323,100.0,-1767.727,,-553.2848
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,,,,,,-30280.83,-7377.178,-423.125,-17211.88,,-4482.289,-6363.892,-2187.754,,-1767.748,-2529.693,-2106.615,,-996.4355,-1140.692,-1159.592,,-825.8036,-713.4996,-94.9773,,493.0094,-636.5732,-679.7628,,-774.1503,71.1158,-446.6779,,-686.3163,-341.7013,-429.6784,,24.2782,17.5828,82.1328,,10.0926,18.3505,-41.5101,,-901.2604,-421.8599,-588.101,,-540.153,-149.4601,-73.2604,,-436.654,-2018.216,-2020.115,,-546.8602
net-profit-margin,,,,,,-30318.39,-7374.689,-420.8376,-17209.42,,-4481.206,-6363.689,-2183.569,,-1556.709,-2048.274,-2106.209,,-994.0109,-1140.341,-1157.691,,-823.4657,-711.0278,-94.6005,,495.7542,-636.127,-679.1671,,-748.5586,69.7799,-445.6165,,-679.7501,-341.534,-432.8182,,32.4435,15.1168,82.0278,,9.1216,33.9685,-45.505,,-901.4263,-319.9876,-589.0482,,-544.8403,-131.1269,-73.8436,,-436.654,-1907.015,-2020.115,,-556.3912
asset-turnover,,,,,,0.0006,0.0013,0.0038,0.0045,,0.0251,0.0072,0.0183,,0.0133,0.0082,0.008,,0.0106,0.0374,0.0283,,0.044,0.0367,0.1334,,0.0319,0.03,0.0338,,0.0213,0.5628,0.0397,,0.0346,0.0261,0.0371,,0.2375,0.1121,0.8118,,0.1404,0.1311,0.0703,,0.0212,0.0199,0.0143,,0.0238,0.0757,0.0672,,0.0508,0.0148,0.011,,0.0379
inventory-turnover,,,,,,,,11.4704,0.1327,,0.1978,0.0634,0.7745,,1.9784,0.1315,0.1081,,0.1166,0.1019,0.1042,,0.1096,0.1162,1.3007,,0.0816,0.0997,0.2013,,0.1814,0.2317,0.1387,,0.3276,0.2864,0.2455,,11.3961,0.1089,0.2476,,0.3187,0.143,0.2977,,0.1745,0.1579,0.3577,,0.2247,0.2172,0.1927,,0.3013,0.0975,0.1693,,0.42
receiveable-turnover,,,,,,8.3913,2.4712,1.7398,1.518,,1.42,1.9915,1.2693,,1.0435,1.5392,1.2716,,1.5094,1.536,1.2522,,1.4581,1.3098,4.1086,,1.0578,0.873,0.9049,,0.759,0.946,0.4403,,0.6007,0.5121,0.8196,,5.8825,2.4699,13.8871,,5.6131,4.3119,7.5855,,0.9702,1.3143,1.2861,,1.4693,7.6857,5.49,,1.6889,2.5078,1.927,,1.5505
days-sales-in-receivables,,,,,,10.7254,36.4194,51.7298,59.2889,,63.3788,45.1923,70.9039,,86.252,58.4714,70.7745,,59.6256,58.5929,71.876,,61.7257,68.7139,21.9052,,85.0833,103.0888,99.455,,118.5728,95.1379,204.4286,,149.834,175.7384,109.8045,,15.2996,36.4385,6.4808,,16.0339,20.8725,11.8647,,92.7614,68.48,69.9773,,61.2518,11.7101,16.3935,,53.2888,35.8887,46.7041,,58.044
roe,-403.8469,-66.2998,-48.0759,,-18.9231,-29.283,-49.5103,,176.2357,,44.9673,,22.2383,,31.1548,,81.4195,,-247.6051,,-46.5871,,-47.5471,,-14.5956,,19.7112,,-28.927,,-18.8196,,-22.5268,,-30.7253,,-18.4947,,8.7769,,92.7643,,92.7003,,92.1091,,-155.8464,,-28.8654,,-3645.295,,11.6686,,38.5762,,126.1471,,-67.6421
return-on-tangible-equity,-403.8488,-66.2998,-48.0759,,-18.9231,-29.283,-49.5103,,176.2357,,44.9673,,22.2382,,31.1548,,81.4194,,-247.6049,,-46.5871,,-47.5471,,-14.5956,,19.7112,,-28.927,,-18.8196,,-22.5268,,-30.7253,,-18.4947,,8.7769,,92.7643,,92.6998,,92.1097,,-155.8462,,-28.8654,,-3645.127,,11.6686,,38.5761,,126.1474,,-67.6421
roa,-22.9089,-15.9002,-18.0373,,-10.4803,-17.6219,-9.3601,,-77.4403,,-112.5847,,-39.9639,,-20.7294,,-16.7947,,-10.5408,,-32.9035,,-36.3155,,-12.6818,,15.7775,,-23.0439,,-16.018,,-17.7653,,-23.9745,,-16.0719,,7.7051,,66.5906,,1.2811,,-3.1972,,-19.0793,,-8.4077,,-12.9529,,-4.9617,,-22.1651,,-22.1492,,-21.0838
