,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,16.1716,1.5863,1.421,1.5667,1.7198,2.0994,1.8501,2.3678,2.8592,2.2611,2.16,1.588,1.5754,1.4443,1.5513,1.6385,1.467,2.251,2.021,2.3115,2.3176,2.2645,2.6007,1.9104,3.9686,5.2726,4.1731,4.2907,4.9477,3.6908,4.4958,3.7719,2.7224,1.966,1.7438,1.6733,2.9973,2.6536,10.5319,11.3875,18.738,13.2234,12.529,12.6041,12.3682,11.1884,9.0807,11.7798,12.5244,8.892,7.3805,9.4646,9.9462,9.6765,9.125,13.6622,11.7802,12.0638,11.3469
long-term-debt-capital,0.3753,0.1282,0.1562,0.2019,0.2259,0.2632,0.31,0.3664,0.3241,0.328,0.3543,0.3479,0.3553,0.3291,0.3329,0.353,0.3566,0.2236,0.2404,0.2585,0.2463,0.2735,0.2041,0.2148,,0.0268,0.0705,0.0907,0.1419,0.193,,0.0177,,,0.0396,,,,,,,,,,,,,,,,,,,,,,,,
debt-equity-ratio,0.6008,0.166,0.2043,0.2715,0.3093,0.3737,0.4656,0.5941,0.4925,0.5006,0.5602,0.5655,0.5844,0.5247,0.5344,0.5828,0.6541,0.3273,0.3572,0.3904,0.37,0.4217,0.2565,0.2735,,0.0275,0.0758,0.0998,0.1653,0.2391,,0.042,0.075,0.1308,0.1785,0.1379,0.0755,0.0798,,,,,,,,,,,,,,,,,,,,,
gross-margin,60.6046,61.393,59.0411,58.5938,58.6246,60.0231,59.6481,53.5719,57.6501,55.8859,57.4674,56.7756,56.2252,56.9006,60.4385,61.3117,60.0064,61.3559,62.0258,61.9854,59.9946,59.1768,60.9966,58.7527,59.9558,60.5901,64.1112,61.1478,61.917,61.1327,58.9351,60.9845,59.5196,57.9542,54.5047,58.0241,58.7052,58.7659,57.8449,62.0158,61.2354,59.9357,64.6359,64.3433,64.2015,63.3953,61.9171,66.9051,67.4815,67.6855,63.7533,60.1221,64.0229,64.9701,65.388,61.6563,66.1939,62.7049,64.9203
operating-margin,17.9511,20.5113,9.6763,4.9472,4.5767,18.9484,24.7052,-42.6176,15.8927,8.7417,21.9762,18.3953,16.4366,12.1957,23.5491,19.2437,13.8042,20.0573,22.6347,20.7964,26.4293,18.6281,21.7704,21.3937,19.8407,27.1261,30.705,21.6882,29.7967,30.4858,30.4158,32.7668,33.8728,28.9663,29.2539,26.1631,29.9587,29.6982,31.6364,34.1858,36.4712,32.3086,38.3096,35.3007,36.8727,30.3918,33.4715,36.5843,39.4823,35.301,33.409,30.7692,33.4209,32.5259,34.9027,34.3305,40.2229,32.7869,32.0425
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,14.3484,20.3895,7.4454,3.553,5.2524,17.5006,23.8756,-44.4679,13.5314,5.7469,20.721,16.2731,13.1591,10.2728,23.3153,17.3304,12.8261,19.4184,21.541,20.8245,25.5825,17.6402,28.1469,20.7914,23.1777,26.8765,30.5645,21.3538,29.4892,30.1638,30.279,32.4456,33.3574,28.4285,28.9548,25.7318,29.5203,29.5372,31.7809,34.449,36.6007,32.4292,38.4376,35.6005,37.4714,30.9656,34.2314,37.7547,40.4889,36.4209,34.8089,31.6484,34.1137,33.5874,37.7797,35.3886,40.8646,33.6066,34.5482
net-profit-margin,11.9909,17.4871,5.3014,3.2157,3.9976,16.8244,15.8253,-46.8337,10.2509,6.6908,14.9924,13.6392,9.6604,9.1409,16.085,13.0417,8.3854,15.1724,12.0636,13.4773,16.5049,11.4695,22.0313,13.312,15.2414,16.5805,19.9859,13.5816,19.2038,19.8788,20.0584,20.5907,21.1628,18.0596,19.1448,16.4402,18.4292,17.7062,21.6155,21.6999,22.9887,20.6148,22.0454,22.7843,23.8246,20.1029,20.639,24.2956,26.2736,23.6818,27.2039,19.9756,21.7869,21.5025,24.0337,23.2397,27.0517,22.1312,21.8299
asset-turnover,0.0651,0.1646,0.1687,0.1687,0.1551,0.1557,0.1638,0.1411,0.132,0.1342,0.1415,0.1399,0.1468,0.1303,0.1544,0.1284,0.1397,0.1549,0.1582,0.1535,0.1654,0.1487,0.1611,0.1417,0.1927,0.1757,0.1943,0.1786,0.1817,0.1583,0.2163,0.1921,0.192,0.1781,0.2248,0.1607,0.1797,0.1748,0.1851,0.1649,0.1748,0.164,0.1846,0.1891,0.2092,0.1937,0.2268,0.1917,0.2088,0.1889,0.2365,0.1952,0.2018,0.1824,0.2092,0.1757,0.1827,0.145,0.1588
inventory-turnover,1.469,1.4559,1.5995,1.4525,1.2342,1.1644,1.1754,1.0513,0.7528,0.7478,0.745,0.707,0.742,0.6445,0.7003,0.5235,0.6517,0.5452,0.5675,0.5381,0.6975,0.6729,0.7887,0.7561,0.8336,0.7259,0.8244,0.8358,0.7918,0.7361,1.0149,0.7752,0.7867,0.727,0.905,0.5301,0.5231,0.5179,0.5446,0.4218,0.4561,0.4199,0.4297,0.4231,0.4444,0.4113,0.5485,0.3543,0.4015,0.3706,0.5854,0.4761,0.4606,0.4206,0.5105,0.4426,0.4381,0.4369,0.4897
receiveable-turnover,2.0883,2.0296,2.113,2.0131,1.8777,2.0159,1.8795,1.915,1.8835,1.7572,1.697,1.842,1.8198,1.6996,1.6203,1.4991,1.7164,1.6243,1.5282,1.5048,1.5703,1.524,1.6937,1.483,1.7876,1.7597,1.5116,1.4959,1.5785,1.4774,1.691,1.5848,1.4522,1.4209,1.6198,1.4082,1.5552,1.4895,1.4085,1.4985,1.4753,1.4204,1.2691,1.2275,1.3167,1.4031,1.4942,1.5721,1.5698,1.2647,1.3849,1.3976,1.5112,1.2801,1.4102,1.4503,1.3967,1.5844,1.3371
days-sales-in-receivables,43.0968,44.3427,42.594,44.7066,47.93,44.6456,47.8844,46.998,47.7838,51.2182,53.0355,48.8596,49.4559,52.954,55.5445,60.0347,52.4353,55.4086,58.8928,59.8099,57.3155,59.0543,53.1386,60.6862,50.3463,51.1455,59.541,60.1664,57.0169,60.9177,53.2221,56.7886,61.973,63.3398,55.5631,63.9127,57.8721,60.4225,63.8975,60.0621,61.0043,63.3635,70.9166,73.3221,68.3518,64.1433,60.2332,57.2497,57.3316,71.1643,64.9887,64.3956,59.5557,70.3048,63.8187,62.0576,64.4377,56.8033,67.3121
roe,1.3362,3.8615,1.2595,0.7974,0.9298,4.0113,4.2814,-11.7378,2.2359,1.5021,3.7242,3.4697,2.6122,2.2016,4.7131,3.2203,2.3129,3.6065,3.0471,3.3506,4.3966,2.8329,5.3814,2.9844,3.4151,3.4157,4.8528,3.0799,4.6451,4.5632,5.0097,4.7643,5.1343,4.3912,5.9752,3.6521,4.2792,4.0945,4.3145,3.8373,4.2373,3.6201,4.3656,4.5646,5.2775,4.138,5.0339,4.9117,5.7654,4.7769,6.9392,4.1629,4.6841,4.2066,5.5466,4.3541,5.3187,3.4505,3.7411
