,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,0.917,0.9499,0.9452,1.028,2.4433,2.3431,2.3736,1.019,1.0495,1.0948,1.0795,1.1826,1.157,1.1084,1.1987,1.2585,1.4348,1.2951,1.2998,1.3656,1.3911,1.4516,1.5087,1.6418,1.4195,1.5657,1.495,1.4248,1.4234,1.4692,1.4831,1.5552,1.5334,1.6223,1.6031,1.5995,1.4853,1.5071,1.3905,1.4258,1.3699,1.314,1.3992,1.2251,1.5145,1.5442,1.4227,1.3142,1.5122,1.4219,1.0492,1.4841,1.3055,1.1063,1.9272,1.8309,1.6587,1.6612,1.6055
long-term-debt-capital,0.5688,0.5821,0.5914,0.5496,0.6239,0.6336,0.6141,0.3704,0.4014,0.4287,0.4309,0.4102,0.416,0.4241,0.4216,0.4138,0.4186,0.2385,0.2401,0.2345,0.235,0.2432,0.2516,0.2529,0.1862,0.1939,0.1966,0.1952,0.1997,0.1954,0.1948,0.1948,0.2134,0.21,0.1861,0.1867,0.1911,0.2086,0.1915,0.1967,0.1971,0.1681,0.2042,0.189,0.1926,0.2019,0.2061,0.2105,0.2039,0.2077,0.0784,0.2245,0.258,0.1639,0.1544,0.1606,0.1699,0.175,0.1808
debt-equity-ratio,1.425,1.4923,1.5923,1.2543,1.7172,1.8283,1.683,0.7163,0.7396,0.7838,0.8106,0.7474,0.7435,0.8237,0.7624,0.7382,0.7322,0.354,0.345,0.3395,0.3426,0.3507,0.3509,0.3533,0.2648,0.241,0.2529,0.261,0.272,0.2483,0.2421,0.2632,0.2872,0.2898,0.2578,0.2668,0.3041,0.3334,0.3186,0.3124,0.3353,0.3053,0.3153,0.34,0.2883,0.284,0.3029,0.3347,0.2794,0.2934,0.2001,0.5099,0.6875,0.6925,0.246,0.2628,0.3508,0.37,0.4015
gross-margin,37.6069,38.5632,39.5792,25.4667,16.8204,17.1476,18.0093,22.1543,15.4111,15.1603,14.7617,21.2259,16.7926,16.0435,15.6057,17.7446,17.2368,17.224,16.9658,17.9004,18.4689,18.2764,18.1774,19.3055,18.8745,18.6924,18.136,20.0089,18.682,17.7411,16.6017,19.6346,19.4122,19.2549,18.455,22.3786,21.1505,20.9106,19.9748,21.914,20.3393,20.3128,20.2958,21.6351,21.0924,20.6866,20.1304,20.2849,20.4692,20.0862,25.0459,27.0354,27.0823,26.4539,26.5452,25.6399,26.7658,26.5019,25.9284
operating-margin,4.5178,5.253,4.3636,1.514,5.4201,-2.9261,4.3635,6.4641,5.4113,4.6339,4.0279,6.5665,6.3297,5.3905,5.0561,6.6837,6.032,6.0857,5.8681,6.2637,6.4133,6.3811,6.1917,6.753,6.7456,6.3108,5.5088,7.2783,6.0013,5.561,4.5587,6.9195,5.9384,5.6182,5.0788,7.1934,6.2334,6.2523,5.9343,7.4364,6.355,6.4332,5.8861,7.1725,7.0276,6.9919,6.4246,6.7293,6.2019,6.3265,5.5844,6.2085,4.7891,5.6321,5.6167,6.1968,4.8928,5.237,5.4431
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,3.2912,4.0848,3.1454,0.1874,3.9987,-4.4009,3.2136,5.803,4.465,4.0779,3.4461,5.986,5.5206,3.4946,4.3804,5.9594,5.3566,5.6391,5.4993,5.9101,4.4887,5.9245,5.7083,6.3418,6.3635,5.9076,5.099,5.6627,5.5579,5.1312,4.1301,6.4,5.3573,5.0579,4.5573,6.6337,5.6556,5.69,5.3956,6.9148,5.8559,5.9185,5.2791,6.5483,6.4874,6.4493,5.8107,6.1017,5.5798,5.815,5.0999,5.5365,4.1182,5.2686,5.4052,5.9204,4.5884,4.9268,5.1382
net-profit-margin,2.3607,3.0521,2.3051,-0.7699,2.9269,-5.4623,2.1818,6.7905,2.7825,2.4034,2.1387,3.7116,3.4518,2.1132,2.6519,3.6408,3.2243,3.4222,3.3607,3.565,2.7069,3.6009,3.4538,3.8532,3.9114,3.597,3.1023,3.5563,3.3282,3.1451,2.5196,3.7637,3.2541,3.0893,2.7749,4.2222,3.4119,3.4198,3.245,4.1528,4.1433,3.5624,3.1547,3.9321,3.5109,3.648,3.4934,3.6978,3.3476,3.4782,3.0739,3.4286,2.5043,3.1653,3.2678,4.1387,2.778,2.9863,3.1169
asset-turnover,0.2944,0.2898,0.2805,0.277,0.3611,0.352,0.3385,0.5088,0.4974,0.4938,0.4803,0.4869,0.4738,0.4714,0.4665,0.4451,0.4184,0.4978,0.4914,0.4995,0.476,0.4767,0.4489,0.459,0.4709,0.4714,0.4654,0.4739,0.4665,0.4683,0.4666,0.4384,0.4088,0.4033,0.409,0.3909,0.3842,0.3902,0.3877,0.4106,0.3982,0.4075,0.3857,0.396,0.3729,0.3881,0.3908,0.401,0.3734,0.3791,0.2584,0.5866,0.5305,0.5204,0.646,0.6368,0.5892,0.6178,0.6197
inventory-turnover,2.5229,2.5124,2.4111,2.4659,2.6658,2.6053,2.53,2.4635,2.7613,2.7159,2.6522,2.4545,2.5873,2.5894,2.6216,2.4173,2.408,2.4844,2.4665,2.55,2.4587,2.4893,2.3907,2.3986,2.3931,2.4019,2.3767,2.2754,2.3439,2.4228,2.4056,2.2637,2.0711,2.1094,2.058,1.7636,1.7663,1.8276,1.8505,1.9107,1.9677,2.1083,2.0598,2.067,1.9727,2.0955,2.132,2.1842,2.0655,2.1351,1.331,1.2387,1.1652,1.1703,1.2849,1.2653,1.1532,1.2507,1.2253
