,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,8.3607,10.9263,10.2036,10.6982,21.8344,0.321,7.6977,5.4864,3.1365,4.324,5.1885,9.7383,0.7992,0.662,9.4882,17.6541,22.3638,16.5969,18.8204,16.6414,27.0307,15.4503,11.9734,10.1683,8.3395,4.7028,6.8329,5.3892,2.693,3.2098,6.5331,7.5162,3.9339,5.3081,6.2151,5.7944,7.5164,1.9666,2.3892,2.6014,0.5822,0.5481,0.6167,1.4482,2.1478,4.3036,3.7251,3.7536,5.5037,6.2276,5.5413,5.56,0.6239,0.5464,0.6438,1.2614,0.56,0.3195,0.8102
long-term-debt-capital,0.4341,0.4292,0.4195,0.4233,0.5865,-0.2734,-0.2749,-0.2818,-0.2878,-0.2932,-0.2961,-0.3013,,,,,,,,,-0.0022,0.0794,0.0968,0.1049,0.1139,0.1128,0.1197,0.1228,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0031,0.3615,-0.1377,0.1333,0.032,0.0496,,
debt-equity-ratio,0.7671,0.7518,0.7227,0.7341,1.4181,-0.2147,-0.2156,-0.2199,-0.2235,-0.2267,-0.2285,-0.2316,,,,,,,,-0.0081,-0.0109,0.2573,0.2489,0.2332,0.2302,0.5099,0.1931,0.1738,,,,,,,,,,,,,,,,,,,,,,0.0122,0.02,0.0179,40.7445,-4.1896,2.2887,0.0663,0.0943,0.1462,
gross-margin,90.9106,100.0,91.2481,93.4543,79.7981,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
operating-margin,8.1439,-43.6392,20.9574,-353.0963,78.307,-139.3983,-259.4441,-344.8611,-406.457,-95.169,-82.0712,-92.3197,-173.0689,-488.3427,-555.976,-428.5705,-273.3455,-295.2496,-422.7622,-2088.813,-16529.32,-729.5453,-1026.261,-697.2498,-242.7255,-583.9077,-437.1249,-209.1649,-235.6429,-234.4309,-378.5743,-156.6296,-168.8997,-445.9121,-380.8192,-138.7024,-36.3648,-67.9753,-59.9175,-94.2986,-66.7885,-64.6072,-152.6535,-102.3657,-114.594,-119.3566,-100.2701,-117.5086,-98.4923,-137.7175,-96.2252,-82.6656,-47.1344,-176.7547,-94.2514,-23.1917,24.8029,-86.9556,-76.2957
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-19.3503,-109.5857,20.4218,4309.881,76.9808,-264.8569,-662.7601,-901.9717,-696.3986,-173.7251,-163.403,-145.7722,-198.5189,-503.0406,-822.0054,-474.35,-419.2103,-441.9261,-593.0321,-2316.185,-16565.3,-725.9748,-1023.48,-644.6768,-287.5913,-521.1556,-538.5768,-174.9624,-241.4635,-200.934,-446.7555,164.3532,-36.8021,-363.9445,-277.08,-1161.16,-66.8034,-118.0811,-97.2793,-24.6004,-30.3358,-258.2494,-357.4921,-125.5623,-162.6195,-181.3402,-43.2931,-30.0904,-154.9475,36.0862,-168.2343,-179.4899,-32.2645,-147.8513,-203.2093,-12.1847,24.871,-87.4706,-75.9257
net-profit-margin,-14.866,-80.9316,15.5824,3338.481,82.3755,-264.964,-662.6255,-729.4694,-706.0852,-175.9017,-165.6152,-145.8448,-198.4315,-503.1179,-822.8948,-479.6949,-424.1757,-447.9466,-600.0644,-2267.579,-21836.5,-453.1521,-615.5381,-464.4406,-213.8599,-317.3199,-367.0544,-104.147,-133.5797,-139.4524,-314.897,196.5379,5.8837,957.1011,-277.08,-1166.881,-66.8034,-118.0811,-97.2793,-24.6004,-30.3358,-258.2494,-357.4921,-125.5622,-162.6195,-181.3402,-43.2932,-30.0905,-154.9475,36.0862,-168.2343,-179.4899,-32.2645,-147.8513,-203.2093,-12.1847,24.871,-87.4706,-75.9257
asset-turnover,0.04,0.0192,0.0507,0.0077,3.2776,0.0207,0.0131,0.0098,0.0093,0.0273,0.0323,0.0445,0.0286,0.0094,0.0069,0.0226,0.0067,0.008,0.0069,0.0052,0.0067,0.0031,0.0026,0.0048,0.0114,0.0054,0.0103,0.0238,0.0249,0.0292,0.0165,0.0549,0.0705,0.0479,0.075,0.1133,0.2802,0.2007,0.214,0.1526,0.4803,0.4759,0.26,0.2829,0.1901,0.1733,0.2404,0.1664,0.1379,0.1169,0.1377,0.1688,0.3553,0.2223,0.2276,0.3676,0.6794,0.413,0.2865
inventory-turnover,0.1875,,0.4538,0.0353,32.7229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
