,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.1556,1.2254,1.2803,1.3622,1.3235,1.272,1.2636,1.3097,1.2784,1.315,1.4499,1.6754,1.5907,1.8421,1.8674,1.7327,1.8126,1.9945,1.7789,1.8217,1.8548,1.6667,1.8558,2.1766,1.9409,1.95,1.926,1.8867,2.0458,1.8495,1.7947,1.8875,1.6826,1.6652,1.553,1.5309,1.5407,1.5931,1.5639,1.4554,1.4395,1.3553,1.2439,1.2492,1.2582,1.2781,1.2779,1.4068,1.5572,1.3731,1.3597,1.4353,1.4782,1.3242,1.3287,1.7805,1.6669,2.0532,1.861
long-term-debt-capital,0.2947,0.311,0.3263,0.334,0.338,0.307,0.321,0.3285,0.3362,0.3543,0.3638,0.3328,0.3392,0.3702,0.383,0.3423,0.3481,0.4209,0.358,0.3606,0.3626,0.2778,0.2776,0.2833,0.1675,0.1801,0.1903,0.0832,0.0886,0.0938,0.1,0.1078,0.1966,,,,,,,,,,,,,,,,0.1699,0.1844,0.2028,0.2229,0.2367,0.2574,0.2724,0.2958,0.3386,0.3509,0.3617
debt-equity-ratio,0.4178,0.4515,0.4844,0.5015,0.5106,0.4431,0.4727,0.4893,0.5064,0.5486,1.0079,0.4988,0.5134,0.5879,0.6208,0.6938,0.7095,0.7269,0.5576,0.5639,0.5689,0.3847,0.3842,0.3953,0.2282,0.2467,0.2631,0.102,0.109,0.1157,0.1222,0.1309,0.2538,0.0374,,,0.1466,0.1107,0.0206,,0.0405,0.0454,0.1968,0.1895,0.1859,0.1834,0.1892,0.1913,0.2068,0.2284,0.257,0.2898,0.3134,0.4062,0.4387,0.4919,0.5165,0.5453,0.5716
gross-margin,13.305,11.813,11.6382,11.8749,14.0685,14.3005,12.281,11.7236,14.3701,12.8873,11.2716,12.3785,12.7902,14.4948,11.1397,11.7393,12.0023,12.2556,9.7813,10.7327,10.4153,8.3346,10.2623,12.7768,13.5458,12.6624,10.99,14.1068,13.6581,13.5227,13.9095,19.4896,20.1163,17.9832,13.0573,13.1681,16.0006,15.5502,13.2923,9.0954,14.8384,16.0365,13.4946,12.5611,11.8289,16.3167,14.6219,23.06,28.3818,19.457,16.156,22.2728,21.4522,17.3364,17.977,19.8628,20.0511,19.3689,17.6554
operating-margin,4.1077,3.4536,2.7225,1.5583,4.1241,5.042,3.4695,0.2762,4.8127,3.2962,2.6099,2.3023,4.2662,5.7506,2.5109,1.0381,3.0427,4.0402,1.5678,1.6429,2.0396,-0.4632,1.2493,3.0425,4.2713,3.3103,1.0148,3.8889,3.429,4.272,4.4301,7.4438,9.0637,7.6279,2.3762,2.6519,5.2705,-14.3838,0.8022,1.1804,2.7543,3.64,-2.0768,-2.4607,-2.6546,1.6144,0.1929,6.4824,11.8562,6.6927,2.8635,6.4277,6.9786,4.2627,3.7736,2.0749,5.3999,5.1061,4.1683
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,4.3934,3.4778,2.7343,1.4693,4.2546,4.9558,3.4114,0.1979,5.3397,2.6643,2.6099,2.3023,4.2662,5.7506,2.5109,1.0381,3.0427,4.0402,1.5678,1.5814,1.8107,-0.111,2.1971,2.9277,4.2713,3.3103,1.0148,3.8889,3.429,4.272,4.4301,8.1188,9.0637,7.6279,2.3762,2.6519,5.2705,-14.3838,0.8022,1.1803,2.7543,3.64,-2.0767,-2.4607,-2.6546,1.6144,0.1929,6.4824,11.8562,6.6927,2.8635,6.4276,6.9786,4.2627,3.7736,2.0749,5.3999,5.1061,4.1682
net-profit-margin,3.3753,2.6077,2.2389,0.9208,2.582,3.2679,2.1889,1.397,3.8974,1.7213,1.702,1.2762,1.9141,2.5262,1.0676,0.3718,1.0578,1.4846,0.5043,0.2284,0.5664,-0.238,1.477,1.7591,2.5596,2.0111,0.9528,2.4515,2.1055,2.5642,2.86,5.3132,5.7147,4.6786,1.4464,1.9283,3.0915,-9.6126,0.4733,0.6859,1.7186,2.0658,-2.0573,-1.9405,-1.1096,0.6749,0.0806,4.2343,5.841,4.1332,1.7456,3.8066,4.2494,2.6001,2.2958,1.2625,3.2889,3.1198,2.5401
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,3.2753,3.4246,2.761,3.2442,2.9199,3.7429,4.1135,5.3255,4.1568,2.7897,3.9597,4.3131,2.8046,2.2109,2.2995,2.3554,1.6327,1.5385,1.7245,1.8636,2.1872,1.9008,3.0189,3.2225,3.4999,3.0483,3.638,3.0288,2.3452,2.2633,4.2186,3.1322,6.8998,6.7638,7.1237,7.9289,3.8005,3.8786,4.3373,4.4657,5.005,3.7674,4.7161,5.2895,6.3114,6.2739,6.988,4.4215,8.2107,7.905,7.7315,7.8908,6.8196,4.1898,4.7285,8.4091,8.8211,6.0363,9.4059
days-sales-in-receivables,27.4782,26.2807,32.5971,27.7421,30.8232,24.0453,21.8792,16.8997,21.6512,32.262,22.7287,20.8666,32.0901,40.7083,39.1394,38.2104,55.1221,58.4994,52.1885,48.2945,41.1478,47.3486,29.8121,27.9285,25.715,29.5243,24.7388,29.7149,38.3765,39.7648,21.3342,28.7337,13.0438,13.3061,12.6339,11.3509,23.6811,23.2045,20.7502,20.1538,17.982,23.889,19.0837,17.015,14.2598,14.345,12.8792,20.355,10.9613,11.3851,11.6406,11.4057,13.1973,21.481,19.0335,10.7027,10.2028,14.9098,9.5685
roe,4.9625,3.9711,3.4478,1.3184,3.1376,5.6739,4.0641,2.5117,7.3541,3.4428,3.2611,2.2449,3.5308,4.865,2.1391,0.7522,2.1297,3.0975,1.0842,0.4888,1.2199,-0.4808,2.8238,2.8263,4.3402,3.3437,1.5912,3.6837,3.0069,3.7712,4.3369,7.6121,8.6123,7.4362,2.487,3.1413,5.3509,-17.049,0.7263,1.2645,3.3366,4.5012,-4.7699,-3.858,-2.1999,1.3272,0.1624,7.3323,10.617,8.0868,3.775,7.9118,7.9956,4.9663,4.0484,1.6965,4.6134,4.2225,3.321
return-on-tangible-equity,13.8961,12.7859,12.6293,5.5014,12.0669,9.1996,6.8563,4.3729,13.1313,6.638,4.2292,2.9279,4.352,6.0764,2.65,0.9386,2.6698,3.9451,1.397,0.6333,1.5887,-0.6166,3.6904,3.532,5.4724,4.2804,2.0668,4.6582,3.3187,4.1783,4.8303,8.5372,9.7698,8.5486,2.9002,3.6839,6.3196,-20.373,0.8446,1.4718,3.9021,5.3072,-5.6902,-4.5705,-2.9231,1.7572,0.2172,9.8378,14.6655,11.6369,5.7517,12.9257,13.6225,9.2244,8.0659,3.8598,11.271,11.1933,9.2201
roa,1.7386,1.3843,1.1465,0.4752,1.0483,1.4959,1.0516,0.7257,1.8798,0.8704,0.8067,0.7297,1.0513,1.6324,0.7106,0.2526,0.7367,1.0297,0.3747,0.1735,0.4332,-0.1807,1.1203,1.2432,2.0122,1.548,0.717,1.8217,1.5051,1.7259,1.9052,3.4169,3.1304,3.0756,0.9483,1.163,2.0025,-6.5556,0.3347,0.5258,1.3617,1.7677,-1.6776,-1.4109,-0.8109,0.4749,0.0596,2.8442,3.5815,2.391,1.083,2.5531,2.7264,1.383,1.1464,0.7075,1.6769,1.7945,1.2768
roi,3.5001,2.7359,2.3226,0.878,2.077,3.9318,2.7595,1.6865,4.8819,2.2232,2.0747,1.4978,2.3331,3.0638,1.3197,0.4947,1.3883,1.7936,0.6961,0.3125,0.7776,-0.3473,2.0401,2.0256,3.6133,2.7417,1.2884,3.3774,2.7406,3.4174,3.9032,6.7912,6.9195,7.4362,2.487,3.1413,5.3509,-17.0491,0.7263,1.2645,3.3366,4.5012,-4.7699,-3.858,-2.1999,1.3272,0.1624,7.3323,8.8134,6.596,3.0094,6.1485,6.1027,3.6881,2.9454,1.1947,3.0513,2.741,2.1198
book-value-per-share,96.518,91.4951,87.2967,84.8119,83.2813,59.6846,55.9158,54.2798,52.4218,48.3576,46.3847,45.1551,43.8647,42.1614,39.9336,39.1789,38.753,37.873,36.6491,36.3415,36.0502,35.5429,35.6081,34.6814,33.7446,32.2309,31.1068,30.6188,29.4752,28.573,27.4176,26.0647,23.9468,21.9317,20.1531,19.5582,18.8541,17.8157,20.8329,20.7951,20.289,19.4677,17.1226,19.0679,19.5227,19.8151,19.4022,19.2759,17.8357,16.2724,14.6741,13.131,12.2261,11.0064,10.2669,9.3873,9.0047,8.5596,8.2642
operating-cash-flow-per-share,17.85,9.9681,-0.5901,5.8917,4.0923,17.1503,9.8615,23.3505,27.6969,7.4532,8.0733,16.7705,24.2008,-1.3513,-2.5037,16.0528,5.3552,-1.684,-2.2549,6.777,4.0601,-5.6215,-0.315,4.0658,5.216,-1.1064,0.7076,-0.7005,-3.0653,-4.4223,0.1908,3.7388,7.3465,-0.7228,-1.0209,5.2651,-1.6842,-5.7816,-3.9934,1.3742,1.6448,-3.5687,-2.5373,7.1608,4.0929,4.2659,1.5921,6.6188,8.7053,8.7512,5.1829,12.4992,8.035,6.8861,5.6203,2.0728,4.3403,-0.5345,1.0969
free-cash-flow-per-share,14.7485,7.8525,-1.3394,2.6502,2.2838,15.9909,9.326,20.495,25.6377,6.2425,7.5423,14.4106,22.8231,-2.1953,-2.8813,12.9666,3.2257,-3.1178,-3.0629,5.0833,3.01,-6.2576,-0.6142,2.6568,4.1055,-1.8098,0.3458,-2.0992,-4.1524,-5.2125,-0.1643,2.5941,6.6378,-1.1198,-1.2234,4.6156,-2.0631,-5.944,-4.0925,0.9928,1.4105,-3.7637,-2.6606,6.6883,3.77,4.0858,1.4997,6.073,8.3787,8.5306,5.0611,11.7178,7.4882,6.3564,5.3284,1.3362,3.848,-0.8304,1.0438
