,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,110.1817,42.4997,66.0155,34.9198,28.1761,26.3627,27.8517,5.7673,6.7057,7.3062,10.4732,9.8781,12.4713,13.0167,18.517,15.8865,19.8399,19.9736,23.8973,18.3325,7.5758,7.0641,8.8165,5.7248,13.5108,11.8313,16.1048,8.7143,10.4295,11.7699,7.9893,5.3799,6.7606,8.2017,8.9851,7.8982,5.4283,6.0055,6.5254,4.1607,4.14,4.5697,5.0754,4.7767,5.2105,5.0325,5.3978,2.4145,2.5279,2.6241,3.0322,3.4758,4.1493,4.5795,5.0255,3.4636,4.3785,5.5635,6.6228
long-term-debt-capital,0.578,0.6112,0.6588,0.7065,1.397,1.4691,1.7826,1.7318,1.6272,1.8677,1.9078,1.9934,2.0463,2.0109,1.9716,1.8775,1.7671,1.6614,1.5512,1.4447,1.3772,1.341,0.522,0.4901,0.4656,0.843,0.8341,0.5267,0.4989,0.4768,0.9657,2.0188,1.5219,1.2776,1.1923,1.1493,5.4857,3.6962,2.8938,-10.6526,-71.9449,12.9019,6.0576,4.5635,3.6239,2.8224,2.1006,-0.0066,-0.0114,-0.0319,0.0246,0.0084,0.006,0.0047,0.0038,0.0105,0.0112,0.0099,0.0098
debt-equity-ratio,1.3696,1.5734,1.932,2.4071,-3.5188,-3.1315,-2.2778,-2.4695,-2.7065,-2.2037,-2.1217,-2.0286,-1.9654,-1.9982,-2.0292,-2.1396,-2.3037,-2.5119,-2.8141,-3.2489,-3.6508,-3.9328,1.0921,0.9611,0.8711,5.3704,5.0267,1.1127,0.9955,0.9115,28.1378,-1.9824,-2.9181,-4.6065,-6.2085,-7.7063,-1.2244,-1.3724,-1.5297,-0.9152,-0.9873,-1.0851,-1.1986,-1.2815,-1.382,-1.5497,-1.9098,-0.0081,-0.0137,-0.0368,0.0297,0.0099,0.0118,0.01,0.0102,0.0315,0.0222,0.0186,0.0199
gross-margin,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
operating-margin,92.4538,93.2192,94.5364,96.6966,93.4841,93.4249,77.6919,95.525,82.277,81.6741,72.4662,86.3547,83.8152,79.6902,72.5182,75.7269,62.1885,47.9399,10.8034,1.7857,-955.1552,-1048.608,1887.564,1323.018,-1857.109,-521.7852,-2484.152,-516.9684,-2332.168,-2497.133,67.6953,-663.6074,-454.0818,-370.2771,-336.4714,-258.2889,-374.2927,-310.2171,-369.4959,-538.4351,-382.2484,-388.7311,-192.2464,-260.1984,-343.7239,-487.0118,-536.7582,-601.172,-613.1064,-899.2272,-968.0994,-836.1861,-750.3077,-926.4628,-1203.119,-1299.941,-1309.947,-1139.41,-1199.71
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,87.6116,88.1245,87.9383,91.5901,81.3343,84.3932,57.9038,84.1743,48.8601,60.015,41.6008,58.6215,45.132,44.9526,18.3447,18.8343,-33.8003,-73.2989,-154.6839,-218.7638,-2157.057,-2127.73,2074.615,1221.364,-2278.072,-116.5658,-2779.762,-540.1449,-2426.014,-2595.804,66.5576,-690.2816,-476.2245,-392.0019,-358.032,-277.949,-400.2641,-332.152,-394.3997,-581.1093,-402.2303,-394.9026,-201.3516,-267.782,-348.8582,-490.9355,-527.2631,-587.176,-570.8944,-850.6127,-916.0802,-767.4843,-683.9246,-857.4531,-1139.479,-1249.586,-1257.019,-1088.775,-1140.769
net-profit-margin,60.5414,58.8703,61.2326,330.2863,76.344,81.4268,56.4739,83.9831,48.8601,60.015,41.6008,58.4037,45.132,44.9526,18.3446,18.8343,-33.8003,-73.2989,-154.6839,-218.7639,-2129.229,-6805.567,8679.872,-3440.868,-11321.69,-2755.597,-2779.762,-540.1449,-2426.014,-2595.804,66.5576,-690.2818,-476.2245,-392.0019,-358.0319,-277.949,-400.2641,-332.152,-394.3997,-581.1093,-402.2303,-394.9026,-201.3516,-267.782,-348.8582,-490.9355,-527.2631,-587.1758,-570.8943,-850.6127,-916.0801,-767.485,-683.9246,-857.4529,-1139.479,-1249.586,-1257.019,-1088.774,-1140.769
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,0.9501,0.9488,0.9411,0.9588,0.9469,0.951,0.9381,0.9855,0.9376,0.9477,0.926,0.9309,0.9096,0.9066,0.8779,0.8707,0.8003,0.7612,0.6735,0.69,0.249,0.2689,-0.8986,0.4293,0.1412,0.592,0.6062,5.4502,20.1408,15.2128,2017.444,24.0404,102.0794,199.6562,19.0693,35.7887,28.8152,189.8182,357.125,13.9489,38.2986,22.1492,35.4796,20.7213,25.9697,0.5489,33.8024,17.8165,57.8469,23.2675,23.5721,8.1086,20.3088,11.5995,1.0655,3.4121,3.1543,0.4633,1.781
