,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,4.1145,4.6166,7.1944,6.3919,4.3198,4.6406,5.1307,3.2559,2.0765,1.8642,3.5167,4.2851,4.4056,4.4986,3.6393,2.8938,2.2043,1.5284,1.5371,1.8988,1.4179,1.3376,1.5037,1.3297,1.9892,2.192,4.7823,3.7819,3.1553,3.0406,3.2694,2.6459,1.9911,1.9348,1.8347,1.7833,1.5058,1.4117,1.2119,0.9828,1.0702,3.7771,4.4738,5.1557,1.0095,0.9639,5.4235,1.2922,8.7481,10.5901,11.3855,14.409,9.0075,8.6888,10.5416,11.4823,8.5786,8.0375,10.0047
long-term-debt-capital,0.2164,0.2382,0.3117,0.0823,0.085,0.0888,0.0954,0.1063,,,,,,,,,,,,,,,,,,,0.1527,0.2024,0.1599,0.1649,0.2074,0.2188,0.0597,0.0643,0.0694,0.0723,,,0.0403,0.0444,0.0449,0.2863,0.2926,0.2973,0.0648,,0.4112,,0.5428,0.5828,0.6227,0.5499,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
debt-equity-ratio,0.3682,0.4104,0.4528,0.0897,0.0928,0.0974,0.1055,0.1189,0.1208,0.1408,,,,0.0005,0.0032,,0.0205,0.031,0.1056,0.1018,0.2468,0.3095,0.2169,0.2243,0.169,0.1803,0.1802,0.2549,0.1904,0.1974,0.2617,0.2801,0.2926,0.3125,0.3343,0.345,0.3129,0.3309,0.3497,0.3838,0.3856,0.4011,0.4136,0.4231,0.6665,0.6879,0.7659,0.8452,1.1875,1.3968,1.6506,1.222,0.0,0.0,0.0001,0.0001,0.0025,0.0037,0.0001
gross-margin,91.7808,92.8533,91.9746,91.6361,87.4243,86.1192,86.3309,88.5948,95.6229,95.749,96.1404,93.0562,94.2185,95.1527,99.8103,93.7515,98.2134,95.3917,93.6489,95.4415,87.6336,88.0085,89.4265,86.5828,89.8367,88.4821,88.0421,84.552,88.4653,86.8635,88.2324,87.0236,88.7599,88.4833,87.8538,89.1914,88.0439,88.6721,88.4497,90.7754,86.8796,87.9924,88.7295,89.3135,89.6831,89.3051,88.902,89.387,89.5571,89.6934,89.0562,89.6282,89.7171,89.4546,88.3096,89.3627,89.6032,89.4367,88.9904
operating-margin,45.6787,59.2612,-180.888,34.4783,36.2491,48.9089,78.8541,29.9118,72.6824,19.9055,71.1471,42.5917,58.4517,69.1226,98.5637,38.2811,100.2071,49.4816,-4.5191,51.5602,-9.77,54.6217,74.6848,-9.8579,34.6262,43.5857,38.3612,52.7457,33.2906,46.8075,52.2672,32.539,51.0439,62.3088,22.6463,9.5556,37.0696,45.4413,25.0202,-2.4766,12.0732,-4.9071,25.7958,-176.4519,24.0697,27.7,23.7788,-14.0138,23.9766,15.5216,-18.6836,7.7446,28.3016,28.6147,7.4901,34.9381,44.0321,37.1394,29.4696
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,41.5691,67.0236,-179.4264,24.0955,33.9472,49.0214,79.3936,30.3421,71.9865,9.9415,71.1471,41.9315,58.5742,69.2438,98.6179,38.528,190.782,48.5023,-5.1298,50.4653,-10.8601,53.6035,73.6744,-10.944,33.478,42.2368,37.0549,51.2483,44.7453,45.7893,50.8956,30.3231,48.7038,59.6536,19.7296,6.7296,34.6095,42.5405,22.254,-4.9778,9.3051,-6.6004,25.0796,-178.2394,22.9969,27.6664,24.6152,-28.7556,28.817,17.1943,-10.5206,16.9969,34.9036,34.3745,12.6191,40.2045,47.7522,40.5263,33.0116
net-profit-margin,32.9763,54.8983,-136.4037,17.1211,25.8057,38.8976,62.8212,4.0887,62.0202,-12.5956,48.2051,26.9682,39.6374,49.9515,63.8211,25.8335,120.2486,28.5714,-5.0687,33.4814,-7.6487,34.6503,47.5199,-10.4887,20.7412,28.4613,25.4247,34.1465,32.215,32.0582,34.6499,22.128,41.8346,40.2126,10.0854,5.9382,23.5717,27.989,14.6873,-3.3975,12.279,-2.7911,16.5521,-108.4798,14.6204,17.5944,16.0137,-9.2157,25.1469,11.2018,-6.9232,121.1256,20.9867,19.0657,6.9563,99.2241,47.7522,40.5263,33.0116
asset-turnover,0.1004,0.0958,0.0973,0.1121,0.121,0.137,0.1289,0.1614,0.1517,0.1652,0.1447,0.1759,0.1799,0.1874,0.1683,0.1854,0.1789,0.1999,0.1729,0.1838,0.1592,0.1653,0.1368,0.1384,0.1568,0.1579,0.1444,0.1499,0.1472,0.1449,0.1308,0.1286,0.121,0.1164,0.1094,0.1123,0.1314,0.1134,0.1144,0.0932,0.0968,0.0882,0.0883,0.0867,0.0979,0.1008,0.0972,0.102,0.1152,0.1099,0.0921,0.0961,0.1357,0.1237,0.1088,0.1017,0.1284,0.1283,0.107
inventory-turnover,0.3507,0.2755,0.3025,0.3158,0.5139,0.6008,0.5241,0.4912,0.1705,0.1656,0.1338,0.284,0.2554,0.2245,0.008,0.3112,0.0853,0.2071,0.287,0.2359,0.6409,0.667,0.5917,0.812,0.6191,0.7228,0.7376,1.011,0.597,0.6355,0.5252,0.5508,0.4951,0.5129,0.5184,0.4891,0.603,0.5046,0.5766,0.3428,0.514,0.611,0.5949,0.5641,0.5842,0.4795,0.5166,0.4812,0.5061,0.4175,0.3567,0.3945,0.3514,0.3852,0.3684,0.2799,0.334,0.3236,0.2807
