,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.1904,1.2725,1.1833,1.3376,1.0917,1.2991,1.1932,0.9729,1.256,1.3335,1.1415,1.2763,1.2411,1.2671,0.9703,1.5615,1.4183,1.4309,1.368,1.3655,1.3918,1.371,1.3896,1.3514,1.4676,1.4145,1.5573,1.5743,1.7754,1.6483,1.6403,1.6308,1.6472,1.7438,1.6737,1.6109,1.0646,1.4732,1.3729,1.3661,1.258,1.3424,1.292,1.4068,1.3736,1.6638,1.5278,1.5887,1.4463,1.6226,1.5469,1.4499,1.1342,1.2998,1.0713,1.1605,1.4719,1.5773,1.4623
long-term-debt-capital,0.4313,0.4422,0.4252,0.4186,0.4038,0.4175,0.4179,0.4089,0.4434,0.4499,0.44,0.4671,0.4425,0.4448,0.3909,0.4388,0.4178,0.4181,0.4349,0.4585,0.4798,0.4603,0.4744,0.4931,0.519,0.5329,0.5597,0.574,0.5637,0.5718,0.591,0.6087,0.6189,0.6268,0.6429,0.6591,0.2362,0.3135,0.3014,0.3479,0.3022,0.3214,0.3382,0.3588,0.3739,0.4048,0.4118,0.3994,0.3698,0.3857,0.3839,0.3693,0.237,0.2331,0.3248,0.346,0.3015,0.2909,0.3493
debt-equity-ratio,0.7829,0.82,0.763,0.7316,0.7403,0.7403,0.7418,0.7998,0.8195,0.8436,0.812,0.8996,0.8143,0.8229,0.7539,0.7963,0.738,0.7364,0.7922,0.8648,0.9446,0.8746,0.9328,1.0027,1.1067,1.1652,1.2715,1.3486,1.2928,1.3365,1.446,1.5568,1.6253,1.6808,1.8016,1.9348,0.5113,0.4577,0.4322,0.535,0.4345,0.4781,0.5157,0.5644,0.6025,0.682,0.7027,0.667,0.589,0.6298,0.625,0.587,0.3127,0.3063,0.4843,0.5334,0.4348,0.4134,0.5495
gross-margin,88.8772,89.2876,89.0364,89.08,89.2333,89.1945,89.1004,89.2215,89.4531,89.4908,89.3751,89.3415,89.3026,89.5337,89.5808,89.1109,89.1249,89.4085,89.2718,89.2747,89.0761,89.0936,88.8667,89.0123,88.6039,88.9729,88.8273,88.4019,88.5889,88.5197,88.5468,87.8499,88.0437,88.2177,88.2116,80.5749,86.3955,86.5558,86.3552,86.275,86.7461,86.4678,86.7445,86.2429,86.2798,86.1978,85.9748,85.8678,86.2333,85.6447,85.3576,85.2248,85.9176,88.0866,87.5748,87.5708,87.9347,87.2716,87.4299
operating-margin,6.6938,12.1031,12.1394,9.4326,9.7083,12.1007,12.4209,12.8177,10.1229,12.6396,13.5458,12.6926,11.518,13.7107,14.545,13.8988,12.3519,14.7412,14.6967,14.809,8.6628,14.3014,13.98,12.8708,12.3811,16.5699,13.3172,15.5536,10.0403,13.3674,15.0041,12.8531,11.7599,13.5458,14.818,14.6658,7.911,9.695,10.433,9.2055,7.8663,12.5068,10.4197,7.1304,6.6289,9.114,9.7359,7.7644,5.7545,9.0714,8.9845,7.0344,6.7557,9.1407,8.235,2.7767,2.6194,7.4081,10.434
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,4.892,10.8858,10.5654,7.5313,8.6476,11.2544,11.0227,11.4257,8.669,11.2646,12.1869,11.3645,10.1848,12.4584,13.3368,12.6617,11.134,13.5244,13.347,13.3742,7.0867,12.5914,12.1643,10.9798,10.602,14.4862,11.1367,13.2241,7.3499,10.7043,12.399,10.0165,8.8457,10.6406,11.6078,10.012,7.0436,8.7776,9.5142,8.3913,7.0339,11.5955,9.4567,6.075,5.5506,8.0646,8.6811,9.4852,3.8067,7.2296,6.7372,-10.5471,17.2248,9.2796,7.8178,1.3096,1.5462,5.8564,8.5867
net-profit-margin,3.4348,8.324,8.35,5.7645,6.4717,8.4159,8.3286,8.3098,5.5567,7.0968,7.8862,7.0402,6.3018,7.6308,7.7867,7.4924,6.7464,8.0078,7.8324,7.94,4.0612,7.3922,7.1236,6.6063,6.3086,8.2748,6.5397,7.6752,4.2739,6.2424,7.1726,5.8875,5.1056,6.0382,6.4893,4.1711,4.2025,4.8996,5.3312,4.625,3.9436,6.2052,5.1463,1.0065,3.7215,5.201,5.8641,3.4956,2.4797,4.4166,4.1339,3.4195,10.92,5.7517,4.939,1.2691,0.8569,16.0304,6.1004
asset-turnover,0.2434,0.2429,0.2393,0.2445,0.235,0.2422,0.2438,0.2456,0.2389,0.2476,0.2501,0.2399,0.2491,0.2548,0.2561,0.2408,0.242,0.2506,0.245,0.2425,0.2275,0.24,0.2299,0.2268,0.2175,0.2206,0.2202,0.2152,0.216,0.2221,0.2304,0.2121,0.2186,0.2266,0.2308,0.1184,0.3101,0.3354,0.3368,0.3257,0.332,0.3398,0.3422,0.3306,0.3365,0.3395,0.3467,0.3167,0.3233,0.3338,0.3454,0.3049,0.3314,0.3331,0.3465,0.3383,0.3539,0.3586,0.3374
inventory-turnover,2.0087,1.9916,2.0507,2.0295,1.9741,2.0578,2.1343,2.0918,1.9734,2.1006,2.1949,2.1048,2.1197,2.1614,2.1868,2.1727,2.1492,2.2084,2.2051,2.1589,2.1334,2.1459,2.11,2.0348,2.0444,2.0169,2.0676,2.0677,1.9765,2.0418,2.1177,2.041,2.0756,2.1141,2.1778,1.8357,2.1252,2.1247,2.1929,2.1029,2.1264,2.2363,2.2587,2.2386,2.3507,2.3889,2.4425,2.2311,2.2602,2.4685,2.5926,2.2879,2.2834,2.3095,2.3996,2.2752,2.3013,2.3151,2.0574
