,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,2.029,1.9889,2.0769,2.2826,2.2429,2.3258,2.3218,2.2084,2.1438,2.2378,2.3297,2.1177,2.1653,2.2244,1.9919,1.8449,2.1551,1.933,1.8485,1.9581,2.0001,1.8036,1.7039,1.8692,3.1395,3.0303,3.0324,1.9121,1.5611,2.8725,1.9709,2.1442,2.4697,2.613,2.8057,2.915,2.7364,2.719,3.0072,3.0598,2.4877,2.7661,2.925,3.0204,2.2741,2.7168,2.534,2.9526,3.0162,3.1041,2.6128,2.4911,1.9676,2.3864,2.1431,2.0419,2.1262,2.2271,2.7933
long-term-debt-capital,0.3565,0.3586,0.3119,0.2632,0.2595,0.2764,0.2811,0.2796,0.3129,0.1491,0.1559,0.3583,0.3061,0.3501,0.2887,0.3652,0.3362,0.3346,0.3395,0.3509,0.2882,0.2524,0.0009,0.0006,0.0005,0.0006,0.0007,0.0008,0.0011,0.121,0.063,0.0913,0.1194,0.1353,0.1464,0.1562,0.1622,0.1679,0.1724,0.1875,0.2072,0.262,0.3154,0.3338,0.2532,0.0738,0.0815,0.0809,0.0996,0.0672,0.0606,0.0506,0.047,0.0217,0.04,0.0526,0.075,0.0922,0.1023
debt-equity-ratio,0.5842,0.5902,0.4767,0.3812,0.3818,0.4084,0.4148,0.417,0.4554,0.1753,0.1846,0.5731,0.4553,0.5529,0.4435,0.6323,0.507,0.5255,0.5635,0.5683,0.4356,0.4121,0.1219,0.0534,0.0012,0.0017,0.0023,0.1619,0.1581,0.1545,0.1592,0.1687,0.183,0.2004,0.2099,0.2175,0.219,0.226,0.2312,0.2541,0.2854,0.3845,0.4951,0.5687,0.3621,0.0875,0.1091,0.101,0.1137,0.0759,0.0697,0.0574,0.0565,0.0284,0.0516,0.0708,0.0879,0.1089,0.1186
gross-margin,24.3815,25.4433,24.724,25.1654,25.6889,26.2446,25.5616,26.5407,26.4697,27.0064,25.6657,25.8998,27.0759,27.4996,25.9666,26.1349,26.3097,25.1084,25.2936,25.3229,25.0217,26.4447,25.7852,26.1607,26.0847,25.1318,26.1757,25.0094,24.4579,24.9304,26.4572,27.7514,27.2496,27.4583,27.0193,28.676,28.0317,28.5581,27.7132,28.3089,26.752,26.5676,24.9879,23.427,26.6305,26.6977,25.2032,25.7073,24.7715,23.7272,22.993,23.4773,23.2035,23.1287,23.3924,23.5247,23.2371,19.5869,21.7751
operating-margin,0.0569,-7.4454,-1.3772,-12.0031,1.3178,2.1225,2.0201,-2.8783,3.6619,3.081,1.5681,3.9124,4.3393,-8.5318,2.6274,2.9283,3.5091,2.2438,2.0004,-4.7168,0.9331,-1.5213,-1.2626,-6.5113,0.8459,-1.4698,-0.1804,-0.8762,-1.109,-19.6422,-0.8324,2.1831,3.1677,2.0644,0.8693,-7.3392,2.5405,2.8489,1.9965,1.8388,2.9004,3.0172,4.0828,-112.9128,6.32,6.4913,5.6173,6.612,6.6874,5.3063,4.7248,7.1299,0.272,4.8099,4.7962,6.0663,5.8335,1.9509,4.5137
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-1.2443,-8.1437,-2.2483,-12.7114,0.6312,1.4631,1.4661,-3.4246,3.1525,2.8536,-0.6513,-3.0559,7.0195,-11.8976,10.1652,-2.7083,1.2361,1.4978,2.1977,-10.6174,-3.8715,-1.7733,-1.5691,-6.6954,0.7487,-1.5275,-1.6734,-1.185,-1.8208,-20.1145,-1.4872,1.7951,2.775,1.5487,0.3269,-8.0069,1.511,1.9162,1.091,0.7666,1.7518,1.9444,3.1548,-114.0063,5.9219,6.1994,5.2641,6.1726,6.2191,5.0046,4.4488,6.8538,0.1044,4.6057,4.5547,4.8478,5.2494,1.3548,3.9363
net-profit-margin,-1.4952,-25.4857,-0.9054,-9.8011,-0.2197,0.7523,0.7808,12.7234,2.9424,2.3171,-0.9683,-3.543,6.5427,-8.6426,9.6763,-3.1572,2.5596,1.3358,1.5777,-10.7466,-4.0234,-2.5934,-0.6622,-48.1631,0.8459,-1.3154,1.0497,-8.5322,-15.6782,-13.3251,-0.5319,0.4265,1.3616,1.248,0.1696,-5.2816,0.7918,0.9997,0.9352,0.3209,0.7467,1.5378,1.7307,-78.3527,3.4642,3.7268,3.2636,3.9994,3.8077,3.1145,2.727,4.274,0.0749,2.829,2.8592,2.984,3.0537,0.782,2.2896
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,1.1956,1.3083,1.2065,1.1796,1.1773,1.2361,1.2853,1.2404,1.2389,65.4717,1.2569,1.2596,1.4344,1.3529,1.3415,1.2899,1.5195,1.5406,1.4611,1.5802,1.6587,1.0754,1.557,1.6752,1.6698,1.5914,1.4837,1.6253,1.4387,1.4117,1.4503,1.5905,1.7657,1.7786,1.6612,1.602,1.7385,1.8191,1.6425,1.6002,1.8436,1.7876,1.6781,1.7337,1.4095,1.5902,1.5592,1.5647,1.4671,1.4906,1.4501,1.5107,1.4494,1.5419,1.5149,1.4811,1.4914,1.4779,1.5456
