,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.2858,1.2126,1.2466,1.316,1.3326,1.1535,1.0525,1.1888,1.2258,1.2439,1.1407,1.1431,1.1568,1.2994,1.3327,1.9167,1.9191,1.8651,1.6506,1.8789,1.8923,2.0776,2.1523,2.0424,1.9714,2.3763,2.3406,2.7053,2.3834,2.3067,2.416,2.3097,2.394,2.2753,2.0668,2.2045,2.2243,2.1829,2.1742,2.3163,2.3816,2.3235,2.2433,2.16,2.2312,1.9998,2.1384,2.5877,2.6102,2.4971,2.3565,2.687,2.5913,2.3998,2.3229,2.7239,2.6616,2.5007,2.6278
long-term-debt-capital,0.0962,0.1166,0.0284,0.0688,0.1057,0.1155,0.1027,0.1055,0.1445,0.1253,0.0469,0.0775,0.1439,0.2457,0.2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
debt-equity-ratio,0.1318,0.1576,0.0293,0.0739,0.1182,0.1306,0.1144,0.1179,0.169,0.1432,0.0492,0.084,0.1681,0.3258,0.3898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gross-margin,51.0383,50.5305,53.9585,52.8751,53.102,53.5653,54.3532,53.2066,55.6924,54.8059,57.7218,57.4937,55.9654,53.5085,53.6752,54.0425,54.8549,54.1788,56.5061,55.9567,52.8929,52.3385,53.687,34.7245,57.0746,56.1103,56.6045,59.3084,60.0751,59.0899,61.5199,66.0054,66.5347,65.2257,65.8463,64.8104,63.0136,61.5819,63.9576,62.2355,60.5135,61.1498,61.506,64.7215,64.0189,65.1836,66.7473,66.4213,67.2729,65.4026,67.2169,67.0174,68.4108,68.2403,68.8936,64.8512,67.4667,64.4487,64.2874
operating-margin,5.0135,1.0541,4.8499,4.7246,11.8799,2.5653,-14.0247,2.8751,8.5486,5.1481,5.027,10.5273,5.323,0.1047,-17.6723,7.2091,9.9674,7.395,9.9168,6.6519,6.0231,6.5779,6.0077,-17.7596,14.3553,17.8519,-1.9183,20.4209,20.9631,19.8713,21.3755,28.8343,29.3281,28.6922,29.3086,28.0622,25.5632,22.9443,25.5257,27.678,25.9603,24.4935,28.0856,30.7793,27.3546,31.9173,33.3034,32.8239,32.107,28.6615,29.0965,32.7437,34.8141,33.5394,33.0522,26.6335,30.5802,28.8173,26.0715
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,4.9085,0.6552,4.3981,4.0346,11.5024,2.3198,-14.7384,2.2989,7.9355,4.6211,4.4061,10.0322,4.649,-0.7888,-18.6785,7.2143,9.957,7.6013,9.6707,6.5854,6.0588,6.6314,6.3175,-17.6319,14.0312,17.6483,-1.9695,20.3257,21.0991,19.7209,21.6471,28.6898,29.264,28.736,29.3302,28.122,25.8013,23.0094,25.6786,27.9168,26.0426,24.6976,27.9063,31.2803,27.931,32.5945,34.4101,36.282,33.5356,30.4197,31.0573,35.1725,37.0005,35.3884,35.0569,28.8539,32.1373,30.0605,27.3368
net-profit-margin,4.5294,0.9434,2.9143,3.6862,10.0475,1.988,-8.1363,1.17,6.0555,2.9758,3.335,8.2006,3.1353,-0.5294,-12.7603,6.2393,6.6324,5.2078,8.3676,5.409,3.9413,4.3794,4.5146,-11.5632,9.1114,11.8188,-3.6749,13.646,13.5118,13.1002,13.8292,18.7159,19.0423,18.8995,19.1055,19.0822,16.4872,14.5815,16.6355,17.5449,16.4858,15.5257,17.2502,20.0828,17.8007,20.1253,21.9628,23.3188,21.4238,18.8904,18.8431,22.6543,22.2563,21.2591,21.4762,17.9987,19.6128,18.503,18.7691
asset-turnover,0.2344,0.2324,0.2529,0.2466,0.2433,0.2489,0.2633,0.2627,0.258,0.2672,0.2798,0.2762,0.2655,0.242,0.241,0.27,0.2875,0.2771,0.2788,0.281,0.2738,0.2669,0.2552,0.2431,0.2377,0.2462,0.2512,0.2601,0.2543,0.2571,0.2475,0.2552,0.2583,0.2509,0.2564,0.2599,0.248,0.2593,0.2531,0.2795,0.2783,0.27,0.2719,0.2784,0.262,0.2617,0.2726,0.2678,0.2659,0.2548,0.2995,0.2357,0.248,0.2671,0.2909,0.2028,0.2465,0.2475,0.2567
inventory-turnover,1133.345,905.9862,517.1417,478.0698,399.4641,384.1677,344.3165,400.2208,399.6939,591.69,354.2404,215.6825,158.6317,132.1279,106.7658,81.2462,87.208,86.5178,89.7765,81.7444,76.2054,74.4238,63.9736,76.5679,47.8735,48.9034,68.024,11.911,12.0176,11.4463,33.7689,12.0019,12.9058,16.2835,17.1578,16.6473,20.3156,22.8708,21.1179,19.7551,22.7398,22.4926,22.5253,18.4358,19.65,17.4158,16.6367,12.114,10.7926,12.7338,12.5932,9.685,13.8236,13.4472,19.7201,14.0343,17.5704,13.1062,9.4958
