,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.4306,1.3739,1.5062,1.388,1.2624,1.295,1.0586,1.1297,1.458,1.3474,1.5617,1.4924,0.8337,3.2286,1.6739,1.5702,1.7605,1.4697,1.4044,1.2144,1.3004,1.7211,1.639,1.5085,1.6956,1.8107,1.7308,1.7792,1.7288,1.7338,1.771,1.3924,1.5196,1.4913,1.5697,1.967,2.0108,2.2272,2.0456,1.9122,2.0602,2.1265,2.1734,2.0553,1.8758,1.6496,1.5701,1.5279,3.415,3.163,3.4431,4.4621,5.1282,4.4139,,4.4531,4.7043,5.9322,
long-term-debt-capital,0.5387,0.5354,0.5445,0.5396,0.5448,0.5407,0.5075,0.5145,0.5128,0.5453,0.5797,0.5983,0.5229,0.5528,0.4273,0.392,0.4233,0.4318,0.4395,0.6823,0.6726,0.7333,0.7392,0.7495,0.6779,0.6934,0.6908,0.6454,0.5897,0.6344,0.5832,0.5984,0.5798,0.5718,0.5665,0.6091,0.6155,0.6492,0.6354,0.635,0.6431,0.6493,0.6698,0.6637,0.6469,0.6128,0.6118,0.5908,0.4605,0.4958,0.5054,0.3913,0.426,0.4491,,0.5103,0.4881,0.0101,
debt-equity-ratio,1.2207,1.2156,1.2545,1.2295,1.2945,1.2939,1.234,1.199,1.1124,1.2799,1.4069,1.5199,1.4756,1.3051,0.8579,0.7551,0.7919,1.0316,1.0898,3.0037,2.7464,2.8414,2.9668,3.1417,2.2678,2.4005,2.4384,1.9385,1.5795,1.8931,1.5427,1.7236,1.6258,1.5479,1.5041,1.6052,1.6458,1.9083,1.7911,1.8011,1.8584,1.9056,2.083,2.03,1.9283,1.7692,1.7528,1.6068,0.9334,1.1215,1.1631,0.6459,0.7438,0.8176,,1.0479,0.9586,0.0102,
gross-margin,36.2089,32.7056,32.2661,32.988,36.3052,34.2734,36.6661,39.9704,39.4396,41.3679,39.897,40.8532,41.9777,45.757,41.391,42.6627,48.8016,42.5054,44.3501,46.5261,48.5797,44.0211,43.0054,44.0088,45.7452,43.627,42.5069,43.0864,44.0187,41.63,42.3217,42.0966,41.7826,42.5338,40.7842,40.3759,42.8051,39.5934,39.9496,38.1702,39.9486,41.6556,43.452,32.8016,54.9922,34.4279,32.595,18.1491,46.4568,54.3102,48.1973,55.8867,53.4805,52.8444,,50.0559,48.0651,51.9003,
operating-margin,10.9295,3.3491,0.9617,7.5617,11.8153,6.3704,5.8,12.9426,10.5956,15.9949,8.3729,9.5906,-4.2753,16.0464,4.8191,17.0193,22.3026,11.6625,8.511,18.8458,23.7524,12.3061,13.931,15.1065,19.226,18.1407,13.1045,15.2481,18.5755,15.4917,15.8202,16.1566,16.875,17.8204,14.6088,6.5649,17.2914,14.2186,15.3599,4.44,4.8477,13.7898,18.7898,2.8749,33.8493,6.1507,-34.5788,-188.6644,19.2617,34.4255,-1.5993,100.0,36.6953,32.8941,,100.0,19.4578,18.4196,
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,6.2734,-1.8271,-4.5883,2.5011,6.7146,0.6659,0.3911,10.0991,6.0125,10.9615,2.6328,6.8823,-10.6408,7.9314,0.8671,8.7646,16.8856,7.619,3.2751,13.0792,19.7985,7.5001,8.8424,10.6774,11.0501,12.9106,8.532,11.0877,14.6992,11.2581,9.9967,8.4165,12.1979,12.9003,9.0076,-0.1424,9.7049,7.3761,9.7131,-1.9151,-1.2272,9.6173,12.1106,-6.0699,28.5517,-0.8753,-42.9103,-216.1514,49.387,23.5753,-3.7614,51.1705,33.2417,32.6765,,23.1116,17.9158,20.1377,
net-profit-margin,6.4085,-5.9092,-1.0018,1.663,6.1731,1.3353,3.2446,7.5427,2.956,10.0263,2.4416,12.7762,-3.9187,6.5763,0.6343,7.8131,15.9023,7.0751,3.024,9.0844,23.9491,6.8143,6.7557,9.9641,8.9906,10.4425,6.5523,9.4039,11.7249,8.2088,8.1507,8.4566,9.9443,9.3048,7.1897,0.1805,8.0011,3.7609,4.7276,0.3068,-3.166,4.5866,5.8929,-4.534,11.0066,-1.3559,-41.5659,-197.9614,31.4043,14.5934,-14.6305,33.7128,21.1481,21.224,,15.4884,12.0036,13.2709,
asset-turnover,0.0954,0.0896,0.0782,0.094,0.0856,0.0844,0.0763,0.0905,0.0834,0.0834,0.0793,0.0941,0.0837,0.0888,0.0968,0.1119,0.1264,0.104,0.0846,0.1316,0.1373,0.1178,0.1117,0.1182,0.137,0.1393,0.1373,0.1444,0.1539,0.1455,0.1327,0.132,0.1417,0.1311,0.122,0.1243,0.1188,0.1291,0.1194,0.1251,0.1175,0.1237,0.1223,0.1156,0.1503,0.1046,0.0926,0.0588,0.1066,0.1221,0.1145,0.1821,0.1801,0.1795,,0.1696,0.1557,0.1479,
inventory-turnover,0.6837,0.6912,0.624,0.7996,0.712,0.7207,0.6437,0.7647,0.7099,0.6654,0.6415,0.7868,0.66,0.6339,0.599,0.732,0.7098,0.705,0.5458,0.6744,0.6276,0.5742,0.5626,0.6111,0.5826,0.5859,0.5779,0.6429,0.6743,0.6687,0.6137,0.6348,0.6616,0.6419,0.6467,0.6896,0.6344,0.754,0.6699,0.7501,0.6783,0.6863,0.6717,0.7585,0.6658,0.6856,0.6389,0.514,0.5933,0.5773,0.5882,0.5627,0.5624,0.5796,,0.6127,0.6059,0.5957,
