,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,5.3768,6.2804,9.3322,6.6893,11.046,13.2199,14.6061,12.2338,9.8309,8.8361,6.2346,5.1016,9.1433,12.5833,15.8218,17.8004,18.2412,15.4532,13.5103,7.829,11.311,12.3755,8.0407,4.7161,3.6281,4.0395,4.8264,2.5971,4.3086,4.2118,3.1294,1.8771,1.9159,2.2314,2.5236,2.4904,2.4602,2.6806,2.7727,2.6508,2.2564,2.7208,4.0224,4.4557,4.4282,5.208,5.3642,4.7666,5.4614,7.4507,8.9334,9.718,5.8907,6.2646,6.8594,4.4587,3.3363,3.7512,6.7517
long-term-debt-capital,0.1468,0.1488,0.168,0.0225,0.0199,0.0182,0.0168,0.0167,0.1241,0.1178,0.1529,0.1402,0.1288,0.1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035,0.0047,0.0095,0.0147,0.02,0.0266,0.026,0.0286,0.0579,0.0544,0.0432,0.082,0.2004,0.1739,0.1399
debt-equity-ratio,0.1895,0.1915,0.2129,0.023,0.0203,0.0185,0.0171,0.017,0.1417,0.1336,0.1805,0.163,0.1478,0.1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0193,0.0246,0.0288,0.0339,0.0397,0.0475,0.044,0.0454,0.0905,0.0823,0.0621,0.1197,0.3271,0.271,0.195
gross-margin,92.5593,90.3252,89.9471,92.0839,93.3784,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
operating-margin,-308.7295,-528.4049,-567.0331,-1047.668,-12303.43,-643.1738,-673.1129,-388.4162,-735.8445,-756.1763,-561.7669,-661.3556,-781.4519,-1061.546,-1497.999,-1225.163,-1238.615,-839.8849,-281.7176,-190.3161,-411.9486,-616.9295,-3251.529,-272.8128,-358.5141,-245.3321,-52.5909,-1040.012,-108.2821,-57.7811,-52.912,-66.4189,-59.824,-63.6364,-75.0156,-58.5599,-31.5455,-43.6789,-46.0267,-30.305,-39.7955,-91.102,-31.8474,-32.0152,-12.567,-53.8371,-17.8308,-15.8623,-314.6674,-163.7249,-332.465,-143.117,-104.7862,-184.5043,-171.3661,-961.147,-755.131,-1011.191,-406.6342
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-298.2101,-488.7082,-544.3023,-1003.566,-11833.59,-546.6312,-645.1254,-375.0317,-719.098,-743.2839,-565.8755,-647.0378,-762.3691,-1034.895,-1401.961,-1201.444,-1214.295,-821.5544,-276.2475,-181.0234,-400.3099,-608.4853,-3248.496,-270.4527,-355.4221,-242.3506,-51.3625,-856.5043,-116.3673,-62.0379,-55.2193,-69.9242,-63.667,-67.0612,-77.9299,-30.6861,-33.7285,-55.8327,-50.0936,-30.9096,-40.2491,-88.5899,-28.8303,-38.256,-14.1875,-48.2902,-4.6593,9.4449,-291.799,-138.9576,-299.9169,100.0,-90.123,-164.5906,-154.9764,-933.6985,-755.6971,-1005.866,-401.7042
net-profit-margin,-297.6478,-490.8552,-546.3897,-1005.282,-11855.1,-546.8954,-644.8422,-375.0317,-719.098,-743.2839,-565.8755,-647.0378,-762.3691,-1034.895,-1401.961,-1201.444,-1214.295,-826.5169,-273.9224,-89.0504,-400.9205,-604.1673,-3032.544,-298.3037,-330.1746,-209.1516,-48.3478,-732.0546,-116.3673,-62.0379,-55.2193,-69.9242,-63.667,-67.0612,-77.9299,-32.701,-34.8056,-54.9724,-50.1669,-29.2609,-37.9727,-92.2808,-31.4842,-38.4855,-11.1059,-53.5392,-5.5831,9.1158,-323.5795,-138.9576,-299.9169,100.0,-90.123,-164.5906,-154.9764,-933.6985,-755.6971,-1005.866,-401.7042
asset-turnover,0.0276,0.0165,0.0165,0.0134,0.0012,0.0167,0.0114,0.019,0.0126,0.0111,0.0167,0.0138,0.0104,0.0063,0.0056,0.0054,0.0044,0.0057,0.0114,0.0222,0.0111,0.0071,0.0077,0.0258,0.0201,0.0188,0.0395,0.0295,0.052,0.0656,0.0605,0.0726,0.067,0.0605,0.0566,0.0539,0.0671,0.0605,0.053,0.0553,0.0489,0.0474,0.0452,0.044,0.0444,0.0411,0.0456,0.0369,0.0323,0.0416,0.0317,0.0291,0.0568,0.0409,0.0372,0.0158,0.0327,0.0218,0.0278
inventory-turnover,0.0955,0.1066,0.1046,0.0692,0.0124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
