,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,2.6942,2.9765,2.938,2.8938,2.8537,2.9224,2.8272,2.7784,3.0528,3.5417,3.6009,3.7297,4.2434,3.9331,3.7414,3.1962,4.9921,7.5769,8.7863,6.7145,7.3807,8.6817,8.3741,5.6507,7.1026,5.814,4.7549,5.0146,5.1634,4.9468,4.4283,3.8596,3.9381,6.7738,,6.0539,8.5445,4.5761,,5.0959,6.3629,7.1019,,6.1959,8.7846,10.7958,,14.7666,13.4437,11.096,,6.2386,4.2275,4.6684,,2.5968,2.9511,3.7816,
long-term-debt-capital,0.2046,0.2015,0.2002,0.191,0.194,0.1933,0.1939,0.188,0.1903,0.1887,0.1871,0.1883,0.1894,0.1855,0.1832,0.1778,0.1733,0.1992,0.1975,0.1999,0.2092,0.2077,0.21,0.2513,0.261,0.2686,0.2756,0.2826,0.2913,0.3333,0.3408,0.328,0.3269,,,,,,,0.0702,0.0823,0.0936,,0.1325,0.1833,0.2902,,0.293,0.3991,0.4144,,0.449,0.4624,0.4648,,0.8824,0.8904,0.9298,
debt-equity-ratio,0.268,0.263,0.2609,0.2385,0.2432,0.2421,0.243,0.234,0.2375,0.2351,0.2327,0.2345,0.2361,0.2791,0.2755,0.2663,0.2584,0.2536,0.2509,0.2547,0.2696,0.2671,0.2708,0.342,0.3598,0.3742,0.3875,0.4012,0.4187,0.5033,0.5205,0.4915,0.4883,,,,,0.1155,,0.1367,0.1505,0.1633,,0.2056,0.2711,0.4482,,0.4162,0.6682,0.7133,,0.8251,0.8708,0.8793,,7.5711,8.1914,13.3245,
gross-margin,83.4201,83.4842,79.668,84.4449,84.1549,85.7482,80.2461,86.0163,83.4147,81.8247,78.9277,83.6277,80.3286,82.5799,82.3242,78.6687,77.8544,79.9049,75.2044,73.5284,70.4142,71.7841,70.1725,72.2342,67.509,66.8249,70.6337,71.3676,66.5336,72.3658,60.8524,65.9734,75.6453,73.7909,,70.7561,71.7526,70.0449,,77.1879,68.6608,73.3325,,96.4436,74.4859,82.1057,,85.2298,84.2696,85.2839,,,80.6735,81.8813,,,90.6614,81.8142,
operating-margin,-21.0078,-12.8355,-34.0656,0.0063,-14.9397,-0.0335,-27.4875,2.1189,-17.6443,-20.3385,-36.9542,-11.0237,-33.914,-24.1421,-49.0413,-41.1145,-50.7131,-34.6971,-16.939,-8.9564,-20.4623,-14.8771,-12.2055,3.7824,-2.7739,9.759,11.6166,18.586,4.375,21.1148,-44.1992,100.0,-16.3425,-22.4343,,100.0,-14.279,-30.9555,,100.0,-17.0775,-21.1049,,100.0,8.1398,39.3677,,100.0,11.2253,15.6285,,100.0,6.3005,-0.3745,,100.0,29.6629,-41.2795,
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,-21.1019,-14.4302,-44.9355,-0.5355,-13.6029,-8.0242,-29.7571,3.9169,-16.4639,-20.8736,-37.8511,-11.3871,-36.2526,-24.4475,-49.1274,-44.6315,-51.1094,-28.4369,-18.7,23.2814,-22.7718,1.4418,-15.8111,1.8605,-5.3855,7.2509,4.8133,15.2036,-13.1354,15.2372,-51.9379,-11.7237,-25.8482,-21.4792,,-25.7919,-17.4813,-31.8519,,-15.4059,-18.2092,-21.5492,,72.1986,3.4559,38.4001,,338.914,13.4778,16.1435,,5.3819,6.3593,-1.0555,,3.3971,25.1714,-55.3064,
net-profit-margin,-20.7167,-15.0033,-43.208,-3.0761,-13.8485,-10.7172,-27.7615,-3.5549,-16.6874,-19.6485,-35.9171,-9.9015,-34.7795,-24.1811,-49.3851,-42.5401,-53.0713,-30.4611,-19.0163,17.4206,-24.9738,2.4344,-18.7033,11.702,-5.5521,5.2903,1.8351,11.9624,-13.4758,14.7354,-48.5595,-11.8017,-30.9192,-21.392,,-25.8852,-15.5664,-31.7148,,-15.4398,-18.0846,-21.4018,,72.4106,3.589,37.1125,,332.6328,13.1365,12.6882,,4.6993,6.0912,-1.3873,,3.3971,25.1714,-55.3064,
asset-turnover,0.1452,0.1598,0.127,0.173,0.1413,0.1739,0.1297,0.1532,0.1243,0.1264,0.1109,0.1237,0.1056,0.1093,0.0873,0.0879,0.0812,0.0791,0.0838,0.0913,0.0871,0.0826,0.0709,0.0979,0.0924,0.0938,0.1111,0.0963,0.0905,0.1053,0.0909,0.0834,0.0479,0.1371,,0.0983,0.1096,0.086,,0.0849,0.0913,0.0887,,0.2609,0.0782,0.1233,,0.0695,0.1023,0.1222,,0.1108,0.1124,0.0924,,0.0858,0.0956,0.051,
inventory-turnover,0.4191,0.4877,0.4885,0.5446,0.4477,0.4981,0.524,0.4128,0.424,0.5142,0.6348,0.5549,0.6547,0.6814,0.6183,0.9058,0.9191,0.7839,0.8135,0.9029,0.9379,0.7586,0.701,0.928,1.1158,1.1754,1.1037,0.8518,1.0148,1.0152,1.2847,0.9272,0.372,0.9232,,0.6709,0.762,0.6186,,0.5024,0.8147,0.617,,0.2622,0.7678,0.8741,,0.3253,0.4348,0.5018,,0.9322,0.8145,0.8207,,0.7106,0.5654,0.8622,
