,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,1.1394,1.306,1.3918,0.761,0.7814,0.8266,0.818,0.676,0.7204,0.7493,0.867,0.903,1.0547,1.0465,1.2132,1.4284,1.5469,1.9479,1.2948,1.267,1.7445,1.8127,1.708,1.6508,1.8533,1.4122,1.8961,1.7054,1.7482,1.7341,1.852,1.7183,1.7027,1.6644,1.7495,1.3856,1.2034,1.0709,1.2863,1.5218,1.5623,1.744,1.8815,1.6864,1.4943,1.7028,1.5447,1.828,1.3883,1.6625,1.9342,2.2919,1.9384,2.0272,1.4118,1.7789,2.4177,1.5461,1.5454
long-term-debt-capital,0.4972,0.4461,0.4512,0.355,0.367,0.383,0.4059,0.3524,0.3679,0.3997,0.4385,0.446,0.4437,0.4541,0.4565,0.4731,0.4748,0.4351,0.3716,0.373,0.388,0.3938,0.3938,0.3932,0.3928,0.3558,0.3952,0.3823,0.3838,0.355,0.2719,0.2727,0.2699,0.2667,0.2912,0.304,0.3174,0.3224,0.3447,0.3247,0.3028,0.3062,0.3198,0.3386,0.3013,0.3097,0.322,0.3445,0.3374,0.343,0.364,0.3677,0.372,0.374,0.2822,0.3033,0.3838,0.2647,0.2025
debt-equity-ratio,1.1225,1.0122,0.9995,0.8086,0.7994,0.8385,0.8201,0.8009,0.7488,0.8065,0.7818,0.8145,0.8369,0.8725,0.8792,0.8983,0.914,0.7769,0.6565,0.6573,0.6345,0.6502,0.6503,0.6484,0.6474,0.6439,0.6542,0.6195,0.6232,0.5509,0.3737,0.3753,0.37,0.364,0.4331,0.4814,0.5469,0.5538,0.5492,0.4811,0.4535,0.4659,0.4705,0.512,0.4317,0.4659,0.4917,0.5424,0.5257,0.5635,0.5727,0.5819,0.5926,0.5977,0.5656,0.4717,0.6445,0.4876,0.3519
gross-margin,71.2966,71.1897,70.718,71.5736,71.8763,70.3213,71.7528,72.0216,71.3321,71.9982,69.9074,71.7937,71.7815,69.9436,70.8249,70.9808,71.4513,70.7,70.5882,70.3233,70.2059,69.9413,69.7294,69.7497,70.6052,70.7021,67.1777,68.022,67.8386,68.3807,66.1844,64.2857,63.714,65.1646,67.2208,67.0829,67.4843,66.0788,66.1735,65.849,68.9383,69.6239,69.801,68.5315,66.8857,70.1581,71.652,70.4461,71.9238,72.8151,72.7709,74.5279,68.9042,67.9147,76.9136,77.7922,77.2998,77.9221,78.6997
operating-margin,14.1485,14.5952,21.7008,12.417,16.2557,15.7028,17.1501,13.242,16.9667,9.969,16.8519,6.3898,16.5321,-15.7103,14.9185,-11.4762,-15.8369,11.8828,1.3575,-26.1261,3.467,-3.6839,11.1049,6.9097,5.9366,12.1614,-18.7394,6.4286,-34.2363,-196.2254,10.5038,9.2532,9.285,12.0,16.7273,17.3826,13.1002,11.9813,-75.8163,-59.2112,2.5185,13.2594,0.5473,-120.6793,1.4156,14.9704,28.348,-19.9349,-7.1777,13.52,13.5187,13.753,9.6249,-186.019,30.679,30.1948,-22.2369,20.1608,31.7647
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,3.3617,5.5112,18.3313,11.558,19.0556,13.9357,13.5771,9.4645,13.9064,4.0319,14.1204,4.0621,12.209,-18.6736,11.609,-17.0374,-19.4386,5.6972,-2.8846,-29.3588,0.1625,-5.5526,8.23,3.21,-2.3055,8.4024,-22.3737,2.8022,-38.2133,-197.9212,6.5916,5.4113,5.9232,8.0,14.1818,11.4885,8.5073,6.1722,-80.3571,-64.7908,-2.1728,8.6789,-4.8259,-126.1239,-3.4378,4.9407,22.5806,-27.6487,-12.6465,6.084,7.6222,8.184,2.5173,-198.3886,26.6049,28.4416,-23.2958,19.2332,30.5882
net-profit-margin,4.6546,5.8533,17.0076,15.0722,18.0527,22.2892,12.5263,-25.5293,12.7363,6.4688,13.4259,5.6595,10.8314,-9.7366,10.2851,-7.179,-10.4873,5.5345,-0.0566,-15.8453,2.3294,0.2136,7.4972,5.876,-0.2882,7.1863,-20.1022,3.3516,-38.2709,-195.733,6.0557,5.79,7.5774,7.3924,2.3896,11.7882,9.9165,5.083,-81.0714,-51.7557,-4.642,7.6181,-0.6468,-118.981,-3.7412,4.8419,15.738,-21.2825,-13.2813,5.5529,5.7526,13.414,3.7512,-201.9905,20.4938,21.6883,-17.8028,12.6778,22.1672
asset-turnover,0.1012,0.1082,0.1047,0.122,0.1174,0.1269,0.1239,0.1265,0.1192,0.1228,0.1204,0.1211,0.1189,0.1192,0.1108,0.1091,0.1037,0.1076,0.1073,0.1108,0.1104,0.1137,0.1086,0.1109,0.1026,0.1064,0.1051,0.1061,0.1027,0.1026,0.0881,0.0868,0.0872,0.0916,0.0872,0.0905,0.0852,0.0838,0.0858,0.0826,0.0772,0.0792,0.077,0.0738,0.0663,0.0677,0.0674,0.069,0.0654,0.0662,0.0671,0.0669,0.0659,0.0689,0.1778,0.1879,0.1871,0.2,0.2065
inventory-turnover,0.4962,0.5831,0.5945,0.6261,0.5926,0.6799,0.6038,0.6252,0.5915,0.6178,0.6694,0.6471,0.5952,0.6514,0.5607,0.565,0.4963,0.5579,0.5428,0.592,0.5561,0.5933,0.5799,0.6198,0.5698,0.6295,0.6792,0.6584,0.6125,0.6437,0.7098,0.7089,0.6996,0.7422,0.7019,0.7371,0.675,0.739,0.7318,0.7969,0.6677,0.7175,0.7124,0.7386,0.767,0.7438,0.7426,0.8772,0.7064,0.6726,0.7163,0.769,0.83,0.8494,0.9189,0.8182,0.8014,0.8707,0.8889
