,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,0.6935,0.6173,0.5829,0.6031,0.8119,0.718,1.7731,1.6174,1.5753,1.6526,1.5249,1.4935,1.475,1.4602,1.3781,1.2465,1.7752,1.9046,1.9269,1.9046,1.9714,1.8774,1.766,1.5375,1.3361,1.199,0.7796,0.6747,0.8611,1.1168,1.0345,0.9073,0.8113,0.7679,0.7844,0.6631,0.6489,0.9337,0.8876,0.7247,0.6929,0.5787,0.6036,0.495,0.6352,0.5958,0.6124,0.8409,0.9792,0.9719,0.9689,0.8977,0.809,0.7658,2.0989,1.7931,2.787,2.911,3.8637
long-term-debt-capital,0.5167,0.5531,0.5937,0.6417,0.5381,0.5733,,,,,0.0026,0.0102,0.018,0.0258,0.0345,0.043,0.0436,0.0483,0.0553,0.0614,0.0683,0.0777,0.0892,0.1011,0.1134,0.127,,0.0039,,0.158,0.1698,0.189,0.1944,0.2031,0.2133,0.2318,0.2368,0.1171,0.1212,0.1347,0.1548,0.1621,0.1692,0.1783,,,0.0093,0.043,0.0833,0.1335,0.1668,0.1785,0.1833,0.1925,,,0.1191,0.1254,0.1184
debt-equity-ratio,1.2117,1.426,1.7014,1.9831,1.2918,1.4801,0.0006,0.0126,0.02,0.0252,0.033,0.0437,0.0496,0.0581,0.0684,0.0783,0.074,0.0783,0.0867,0.0937,0.1019,0.1142,0.1288,0.1455,0.1627,0.1852,0.0234,0.2249,0.2041,0.2219,0.24,0.2684,0.2765,0.3169,0.3072,0.3393,0.3482,0.1503,0.1554,0.1734,0.2011,0.2133,0.2739,0.3356,0.006,0.0848,0.1771,0.0708,0.1157,0.1714,0.2194,0.3018,0.307,0.3621,0.0059,0.0451,0.1401,0.1483,0.1389
gross-margin,62.7014,63.373,62.9797,61.1867,60.7504,60.7524,58.3809,58.6514,57.6284,58.013,58.7132,58.2769,57.5762,58.8956,58.5971,56.8936,56.4015,57.3251,55.0857,56.8222,58.7493,55.1144,60.3189,57.9113,57.8168,57.511,58.8613,58.5016,58.9965,58.1572,60.1419,62.4405,59.7229,60.3625,65.8532,60.5616,62.2767,58.4341,62.8325,62.1703,59.1477,55.0243,56.5352,52.6909,51.0134,55.2988,55.9492,53.2683,57.4977,55.0792,55.3588,55.3713,56.7275,53.2988,56.7342,55.5786,60.3446,57.0179,58.3187
operating-margin,31.4801,32.3073,34.0025,30.6635,30.5401,27.6832,28.8809,28.9695,24.6002,29.7239,32.9766,31.1408,27.1493,26.8745,28.7262,29.2281,25.9388,26.0137,22.1888,25.5493,30.2297,26.3239,32.2705,26.288,26.9068,24.7562,28.977,26.2502,26.4051,25.2811,27.1433,26.2153,22.6104,20.9161,28.801,14.8523,21.8231,18.7991,30.783,24.0084,24.3989,19.8764,26.129,24.3922,23.439,21.4862,24.5412,16.8144,29.4602,22.651,22.3644,18.1656,29.9846,20.0816,20.0514,27.07,32.8361,21.4523,18.7653
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,30.2141,30.1935,31.3215,31.1368,27.9312,27.9081,28.91,28.9628,24.7764,29.7908,32.9634,31.7435,27.0383,26.9434,28.7262,33.2562,25.6893,25.8543,22.0099,25.3781,30.0101,26.1073,32.0515,25.9303,26.5453,24.4386,28.6397,25.7956,25.6804,24.7722,26.4649,25.3885,22.1953,20.1299,27.8106,13.5932,20.8234,18.502,29.977,23.0402,23.1708,18.5302,25.5496,24.9664,23.543,20.9979,24.3042,16.5891,29.0522,22.4023,21.2419,15.9935,28.4826,19.7449,20.6621,27.5821,33.2897,21.534,18.8185
net-profit-margin,25.0085,23.5341,26.0356,25.461,23.2966,28.3685,23.5548,21.7982,14.3449,20.2286,21.5385,20.1812,17.4941,17.4542,19.756,22.4806,16.396,16.6122,13.2471,16.3191,19.2214,16.8785,20.9489,16.4333,17.017,15.3619,17.9475,16.8349,16.7259,19.0917,17.1777,16.3885,14.2703,12.7157,17.4625,9.8785,13.3825,11.7406,18.0081,16.1694,14.7518,11.8361,15.8304,15.5442,14.5965,13.2871,14.888,10.2481,17.8859,13.7346,13.0604,9.749,17.5938,12.3684,12.8416,17.9223,20.0297,12.9342,11.3407
asset-turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,2.0465,1.9978,1.9547,2.4971,1.7106,2.2591,2.1579,1.9694,1.9389,1.7823,1.957,2.2833,1.7521,1.9148,1.5982,2.3127,1.7149,1.9565,1.9133,2.4193,1.9396,1.7412,1.9216,1.8075,1.6197,1.3542,1.5635,1.6652,1.4086,1.4013,1.5373,1.5794,1.3614,1.2744,1.3759,1.3735,1.466,1.3498,1.8791,1.925,1.3257,1.4719,1.5799,1.54,1.3213,1.2141,1.2467,1.3478,1.2064,1.214,1.1857,1.0418,1.6657,1.1755,1.3032,1.2473,1.5821,1.1658,1.3473
days-sales-in-receivables,43.9784,45.0487,46.0435,36.0423,52.6122,39.8394,41.7081,45.6999,46.4191,50.4962,45.9899,39.4162,51.3658,47.0024,56.3122,38.9152,52.4798,46.0007,47.0384,37.2015,46.4023,51.6879,46.836,49.7919,55.5657,66.4592,57.5645,54.0467,63.8913,64.2284,58.546,56.9829,66.1087,70.6202,65.4115,65.5267,61.3907,66.6773,47.8964,46.7524,67.8878,61.1464,56.9664,58.4419,68.1148,74.1304,72.1879,66.7761,74.6038,74.1325,75.9059,86.387,54.0313,76.564,69.0618,72.1557,56.8857,77.2001,66.8006
