,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,5.5039,5.5347,5.4084,5.4664,5.3485,2.6842,2.4266,2.8232,2.2406,2.518,2.2504,2.3505,2.3397,2.4008,2.5686,2.7435,2.8495,3.0948,2.8567,2.7425,2.9056,2.9526,2.786,2.7197,2.9073,2.8414,2.7409,2.4555,2.9346,2.9817,3.0793,2.7578,2.7906,2.6457,2.4865,2.2299,2.193,2.2436,2.0607,1.4999,1.8349,1.8883,1.216,1.5035,2.1363,2.164,2.3947,2.8609,2.6902,2.9552,1.9901,1.962,2.5495,2.6586,2.7997,2.971,3.4208,3.6976,2.4956
long-term-debt-capital,0.0291,0.0345,0.0346,0.0035,0.0051,0.0167,0.0245,0.0122,0.0201,0.0286,0.0371,0.0341,0.0425,0.0352,0.0031,0.0052,0.0056,0.0076,0.0112,0.0125,0.0131,0.0148,0.0029,0.0036,0.0055,0.0079,0.0105,0.0151,0.0161,0.0221,0.0234,0.0368,0.0337,0.0499,0.0547,0.0589,0.0568,0.0305,0.0312,0.0495,0.1959,0.1899,0.0776,0.264,0.1824,0.1713,0.1543,0.1313,0.0323,0.0326,0.1435,0.0293,,,,0.0029,,,
debt-equity-ratio,0.0693,0.0813,0.0863,0.0403,0.048,0.1367,0.1689,0.1455,0.161,0.1786,0.1946,0.1799,0.1859,0.1736,0.129,0.1216,0.1196,0.1183,0.1357,0.1352,0.1367,0.1428,0.1256,0.1333,0.1495,0.1702,0.1944,0.2258,0.1241,0.1303,0.131,0.146,0.1473,0.1649,0.1778,0.1915,0.1935,0.156,0.356,0.4061,0.3843,0.3955,0.6085,0.5577,0.3351,0.3099,0.213,0.1739,0.0553,0.0524,0.2504,0.1026,0.0498,0.0487,0.0443,0.0453,0.0389,0.0369,0.0519
gross-margin,74.3848,75.3807,74.2105,73.7254,75.1023,74.405,71.7196,69.934,71.7804,70.5416,71.6315,71.7261,74.1672,69.734,67.4296,70.304,68.2613,66.254,68.4007,56.7369,65.2573,68.1714,68.8076,68.4967,70.4957,69.4781,70.2961,67.8246,70.4399,69.2824,70.2947,69.7698,68.4528,66.7589,64.8461,64.6883,62.8041,63.6337,64.0804,61.5923,60.3131,60.5791,62.9627,9.545,57.7407,55.8142,43.1793,50.1354,49.6735,48.4664,48.9039,41.0168,47.5701,47.811,47.8277,45.8154,44.6209,47.5198,47.156
operating-margin,8.5367,11.6252,4.8031,3.8062,4.9827,8.9249,2.9491,-5.1143,4.4477,-6.0175,-10.2408,5.6692,-8.5528,-10.2126,-52.1719,-0.2972,-10.784,-9.3423,-8.0072,-22.5789,-8.5386,-6.9334,-6.6508,-6.6037,1.0113,3.8207,6.0219,-7.5489,-0.5736,-1.0287,1.7925,4.0779,4.8277,7.1916,1.4008,-4.7745,-9.0633,-5.8582,0.5516,-6.5392,-9.0727,-7.7291,-15.3232,153.5093,-7.8732,-9.625,-48.5579,-22.858,-26.5317,-24.5915,-21.452,-30.1489,-20.2359,-20.6543,-23.8396,-29.1597,-28.5739,-13.8749,-14.8779
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,8.0604,12.7193,5.6962,4.2166,5.6815,7.7717,3.2628,-3.9916,6.7439,-3.7609,-10.1327,5.3395,-8.5129,-10.842,-50.0545,-0.1342,-9.4027,-7.7504,-12.557,-23.6831,-11.865,-7.093,-5.6497,-5.5321,2.923,4.8282,4.3609,-5.7573,0.8131,-1.0287,2.9918,2.9302,1.9062,8.1751,4.0609,-5.7127,-6.0979,-12.6036,-2.4532,-6.8703,-13.1754,-8.2915,-17.2973,158.3609,-11.1031,-10.3992,-48.3408,-23.8464,-29.5326,-27.3975,-21.8006,-30.1749,-19.4547,-21.0616,-23.4311,-27.6599,-26.5905,-12.1783,-13.3718
net-profit-margin,6.1145,9.8679,4.1954,3.5144,4.5924,5.3974,2.1518,-0.5553,4.9972,-4.4265,-10.8256,-0.7544,-8.8669,-10.2174,-41.7302,-4.0368,-9.344,-8.5705,-12.4085,-15.3141,-14.8779,-8.9236,-6.7351,-4.6242,3.0691,1.5305,2.6165,-8.5874,-0.5673,-3.0799,1.4959,0.6715,0.5044,5.2923,2.0203,-4.8023,-8.8047,-11.9364,25.6206,-11.1596,-15.7929,-8.2687,-13.67,135.783,-12.4227,-12.3155,-49.7773,-27.0129,-28.1018,-29.1789,-23.6039,-36.7552,-20.9495,-21.8421,-24.9684,-28.3808,-28.3507,-15.1689,-17.0931
asset-turnover,0.2026,0.2133,0.1839,0.1864,0.1949,0.4099,0.3461,0.3658,0.3229,0.3447,0.311,0.3381,0.3023,0.3212,0.3114,0.3313,0.3029,0.3094,0.332,0.2813,0.2896,0.3114,0.3138,0.3059,0.2873,0.3323,0.3418,0.3007,0.3061,0.3198,0.3203,0.3343,0.3326,0.3815,0.3694,0.3545,0.3405,0.3633,0.2529,0.2265,0.2103,0.2218,0.2439,-0.1325,0.3254,0.3508,0.2872,0.2932,0.2516,0.2646,0.2978,0.3232,0.2732,0.2973,0.2679,0.2288,0.2108,0.2412,0.2877
inventory-turnover,0.6085,0.5981,0.5112,0.4905,0.4889,0.6032,0.5699,0.5614,0.499,0.4802,0.3942,0.4222,0.3259,0.4045,0.3918,0.389,0.407,0.4449,0.3902,0.4562,0.4017,0.4273,0.4566,0.4769,0.4248,0.4984,0.4856,0.4539,0.3977,0.435,0.4134,0.4529,0.4538,0.5484,0.5237,0.4819,0.4467,0.4544,0.4477,0.3444,0.3232,0.331,0.2762,-0.3781,0.4838,0.5864,0.643,0.6217,0.4974,0.5945,0.61,0.7038,0.5044,0.5447,0.5001,0.4449,0.4517,0.521,0.4999
receiveable-turnover,1.2685,1.2033,1.2249,1.202,1.3387,1.2925,1.18,1.392,1.0102,1.3354,1.3027,1.3544,1.3952,1.3018,1.1875,1.3307,1.4676,1.4952,1.7089,1.4993,1.5591,1.5786,1.8177,1.7654,1.8069,1.7563,2.0914,1.9274,1.9487,1.8477,1.8616,1.8023,2.2496,2.0298,1.9507,1.7507,1.8477,2.001,1.9959,1.4337,1.3235,1.3982,1.5423,-0.8272,1.7975,1.9838,1.946,2.3028,2.2864,2.1525,2.1347,2.3666,2.0815,2.184,2.2308,2.3663,2.0684,2.1446,2.1422
days-sales-in-receivables,70.9515,74.7928,73.4767,74.8778,67.2295,69.6349,76.2706,64.6536,89.0951,67.3933,69.0855,66.448,64.5063,69.137,75.7917,67.6359,61.3248,60.193,52.6647,60.029,57.7271,57.0132,49.5138,50.9813,49.8088,51.2431,43.0326,46.6944,46.1856,48.7091,48.3455,49.9365,40.0066,44.3389,46.1364,51.408,48.7089,44.9769,45.0915,62.7745,68.004,64.3707,58.3542,-108.7958,50.0685,45.368,46.2478,39.0822,39.3639,41.8115,42.1613,38.0285,43.2389,41.2095,40.3446,38.0345,43.5125,41.9655,42.0127
roe,1.599,2.7117,0.9954,0.8276,1.1322,3.5824,1.2697,-0.3214,2.8848,-2.5357,-5.9602,-0.4406,-4.7124,-5.6414,-20.9778,-2.1675,-4.4311,-4.0184,-6.4376,-6.8412,-6.658,-4.2767,-3.2939,-2.2547,1.3881,0.8021,1.4426,-4.4547,-0.2759,-1.5594,0.7551,0.3734,0.2713,3.3701,1.2819,-3.0811,-5.3337,-7.4467,-2.8097,-6.9815,-8.1601,-5.8798,-15.4856,-69.3517,-9.0777,-9.4137,-30.1091,-11.8454,-9.7894,-10.3632,-12.0566,-17.8684,-7.8619,-8.7794,-8.8246,-8.4849,-7.5386,-4.5427,-6.5989
return-on-tangible-equity,1.6212,2.7508,1.0104,0.8405,1.1503,3.7318,1.3294,-0.3376,3.0428,-2.688,-6.3419,-0.4685,-5.0316,-6.0295,-22.4064,-2.3136,-4.7308,-4.2919,-6.9356,-7.3687,-7.1542,-4.6062,-3.5591,-2.4547,1.5232,0.8914,1.6239,-5.0838,-0.3172,-1.8107,0.8833,0.4457,0.3293,4.207,1.65,-4.0721,-7.1512,-9.8679,-3.7202,-16.2667,-19.1396,-13.0121,-132.1283,-386.2057,-21.1665,-19.6677,-65.6677,-17.35,-13.9217,-14.3748,-20.2928,-28.6804,-11.928,-13.1664,-13.0492,-12.2707,-10.5742,-6.2511,-10.3378
roa,1.239,2.1047,0.7714,0.655,0.8952,2.2126,0.7446,-0.2031,1.6134,-1.5259,-3.3665,-0.2551,-2.6804,-3.2817,-12.9945,-1.3375,-2.8299,-2.6519,-4.1191,-4.3082,-4.3093,-2.7792,-2.1133,-1.4145,0.8818,0.5085,0.8945,-2.5822,-0.1736,-0.9851,0.4791,0.2245,0.1678,2.019,0.7464,-1.7026,-2.9983,-4.3369,-1.1673,-2.5068,-3.0951,-2.3076,-4.4709,-21.1384,-4.0423,-4.3209,-14.2951,-7.92,-7.0694,-7.72,-7.0299,-11.8798,-5.7226,-6.4939,-6.6896,-6.4923,-5.9765,-3.6593,-4.9174
roi,1.5525,2.6181,0.9609,0.8248,1.1264,3.5226,1.2386,-0.3175,2.8268,-2.4632,-5.7389,-0.4255,-4.512,-5.4431,-20.9134,-2.1562,-4.4061,-3.9878,-6.3656,-6.7559,-6.571,-4.2134,-3.2844,-2.2466,1.3804,0.7957,1.4275,-4.3872,-0.2715,-1.5249,0.7375,0.3597,0.2622,3.2021,1.2118,-2.8997,-5.0308,-7.2198,-2.7219,-6.6357,-6.5614,-4.7632,-14.2839,-51.0424,-7.4218,-7.8008,-25.4628,-10.2897,-9.4734,-10.0251,-10.327,-17.3457,-7.8619,-8.7794,-8.8246,-8.4606,-7.5386,-4.5427,-6.5989
book-value-per-share,3.348,3.241,3.0899,2.9964,2.9218,1.2198,1.104,1.0375,0.988,0.9315,0.904,0.9306,0.9292,0.9395,0.9542,0.9739,0.9914,0.9999,0.9371,0.9654,1.0587,1.0905,1.0822,1.0248,1.0234,0.9463,0.8962,0.8715,0.8979,0.868,0.8477,0.8173,0.7897,0.7194,0.662,0.6392,0.6232,0.6281,0.6514,0.6064,0.6468,0.6711,0.4782,0.5432,0.8403,0.9169,1.0069,1.2285,1.3319,1.4313,1.1374,1.2398,1.3893,1.4519,1.525,1.6264,1.7663,1.8732,1.7123
operating-cash-flow-per-share,0.3415,0.09,0.0156,0.2821,0.2264,0.0524,0.0587,0.0696,0.0413,-0.0333,-0.017,0.026,0.0227,-0.0116,-0.0745,-0.0551,-0.008,-0.036,-0.0574,-0.2087,-0.1154,-0.1065,-0.0686,0.0869,0.0873,0.0093,-0.0115,0.0887,0.1021,0.0339,-0.0114,0.145,0.1464,0.0799,0.0151,-0.1268,-0.1329,-0.1466,-0.0403,0.0439,0.0087,-0.0052,-0.0151,-0.2792,-0.2454,-0.2079,-0.1143,-0.3977,-0.2898,-0.2484,-0.1063,-0.3199,-0.2725,-0.2216,-0.1252,-0.3184,-0.208,-0.1607,-0.1244
free-cash-flow-per-share,0.1885,-0.0084,-0.0314,0.2325,0.189,0.0236,0.0363,0.0441,0.0183,-0.0485,-0.023,-0.0535,-0.0442,-0.0612,-0.0997,-0.1071,-0.0402,-0.0539,-0.0659,-0.3152,-0.1792,-0.1641,-0.106,-0.0024,0.0113,-0.0433,-0.0441,0.0261,0.0701,0.0109,-0.0188,0.1196,0.1276,0.0749,0.0146,-0.1352,-0.14,-0.1524,-0.0434,0.0276,0.0007,-0.0122,-0.0191,-0.3038,-0.2692,-0.2189,-0.1222,-0.4197,-0.3019,-0.257,-0.1127,-0.351,-0.2883,-0.2402,-0.1433,-0.3692,-0.2381,-0.1774,-0.1287
