,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
current-ratio,8.1116,5.4501,5.2028,4.7162,2.8955,2.7072,2.7214,3.0524,1.6626,1.8561,2.0362,2.1736,2.344,3.3548,4.036,4.33,5.5782,7.202,7.4524,8.2054,1.9838,3.9581,5.9644,6.9739,6.7532,4.4759,11.8787,12.6298,11.3425,11.0544,12.3721,13.3609,10.0622,12.7925,13.3418,19.9293,18.1972,10.2912,6.8033,3.3301,2.6654,7.7688,7.671,5.1552,5.2555,5.5304,6.2972,7.4872,7.4816,2.5391,1.5008,1.8612,1.212,1.3555,1.6685,1.8455,1.9738,2.0218,2.2936
long-term-debt-capital,0.5867,1.3624,1.2305,1.1214,1.1371,1.0223,0.8985,0.7723,0.5218,0.4454,0.3878,0.3511,0.3147,0.2809,0.2845,0.261,0.3065,0.2743,0.2535,0.2355,,0.1417,0.1228,0.106,0.0999,,0.0814,0.0758,0.081,0.0848,0.079,0.0731,0.1233,0.1108,0.1098,0.0997,0.0932,0.0865,0.0812,0.1484,0.1812,0.3039,0.2023,0.131,0.1298,0.1208,0.1129,0.1063,0.1038,0.2791,0.3111,0.2684,0.3663,0.3394,0.2936,0.2728,0.2885,0.2575,0.232
debt-equity-ratio,1.4882,-3.7769,-5.3632,-9.2786,-8.3312,-48.3325,9.3684,3.5988,1.2778,0.9457,0.7505,0.6445,0.5499,0.4702,0.4056,0.3601,0.537,0.4612,0.4162,0.3791,0.2648,0.1803,0.1524,0.1286,0.12,0.1054,0.0952,0.0879,0.0943,0.0988,0.0912,0.0837,0.1489,0.1317,0.1286,0.1153,0.107,0.1526,0.2032,0.4096,0.5205,0.4432,0.2592,0.1557,0.1539,0.1416,0.131,0.1224,0.119,0.3976,0.4635,0.3765,0.6658,0.5912,0.4777,0.4305,0.4648,0.3971,0.3455
gross-margin,99.8041,86.2942,93.9996,96.6669,92.0902,93.9267,97.8994,98.4361,97.7767,95.5447,98.77,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
operating-margin,76.3041,-191.541,-189.5508,-72.4503,-329.1272,-219.3941,-148.6246,-71.8816,-109.5613,-281.1997,-232.2473,-112.6082,-126.0346,-184.2849,-271.0981,69.4218,-5950.0,-7097.873,-1480.301,-16.046,-9626.731,-3862.574,-11000.72,-1203.973,-13115.96,-13375.7,-7098.611,-11234.86,-7811.828,-12804.02,-9794.334,-9720.699,-7236.902,-4671.351,-4888.59,-1789.705,-3105.378,-1952.473,-1521.389,-1547.238,-1020.976,-762.1947,-565.499,-328.9608,-330.4313,-275.8311,-274.8004,-133.7413,-191.2265,-141.9196,-141.4969,-90.7008,-64.7836,-104.7575,-52.5889,16.8821,-100.6589,-104.4683,-95.2747
ebit-margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre-tax-profit-margin,74.7405,-237.7401,-236.5126,-98.3129,-393.2816,-250.3914,-164.8144,-76.5385,-114.0301,-290.8736,-238.031,-118.3531,-129.9383,-189.7158,-279.198,68.1568,-6233.569,-7466.489,-1566.741,-13.9791,-9665.394,-3850.296,-11131.77,-1235.036,-13301.68,-13588.79,-7215.0,-11409.63,-7940.591,-13030.65,-9956.001,-9867.347,-7352.958,-4799.64,-4971.309,-1835.515,-3526.12,-2043.228,-1588.665,-1612.607,-1068.512,-787.6213,-583.9011,-480.3465,-378.0351,-209.4292,-201.8442,-178.2735,-138.7922,-107.4557,-140.163,-86.7796,-65.0334,-104.5657,-51.687,17.7996,-101.1316,-106.7923,-95.2675
net-profit-margin,76.783,-237.7401,-236.5126,-98.3129,-393.2816,-250.3914,-164.8144,-64.8847,-114.0301,-290.8736,-190.7342,-118.3531,-129.9383,-189.7158,-279.198,68.1568,-6233.569,-7466.489,-1566.741,-13.9791,-9665.394,-3850.296,-11131.77,-1235.036,-13301.68,-13588.79,-7215.0,-11409.63,-7940.591,-13030.65,-9956.0,-9867.35,-7352.958,-4799.64,-4971.309,-1835.515,-3522.791,-2043.228,-1588.665,-1558.428,-898.2637,-671.5624,-517.2744,-242.7875,-312.287,-209.4292,-201.8442,-88.188,-138.7922,-107.4557,-140.163,-86.0389,-65.0334,-104.5657,-51.687,17.4485,-101.1316,-106.7923,-95.2675
asset-turnover,0.6623,0.0415,0.0356,0.0601,0.0225,0.0414,0.0656,0.0788,0.0818,0.0332,0.0462,0.0399,0.0536,0.036,0.0204,0.1952,0.0014,0.0009,0.004,0.0456,0.0022,0.003,0.0011,0.0051,0.0008,0.0007,0.001,0.0006,0.001,0.0005,0.0007,0.0008,0.0012,0.0018,0.0017,0.0034,0.0021,0.0034,0.004,0.0055,0.0095,0.0122,0.0171,0.0243,0.0265,0.0308,0.0264,0.0374,0.0269,0.0629,0.0806,0.0844,0.1186,0.0885,0.1031,0.155,0.0668,0.0723,0.0737
inventory-turnover,0.1289,0.3103,0.1201,0.1216,0.1159,0.3912,0.2524,0.2762,0.2787,0.6621,0.9534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
receiveable-turnover,5.1802,1.7351,2.0993,2.8817,2.3913,3.1316,5.6613,7.1297,2.5424,2.4039,2.0947,2.5302,37.5569,19.7338,16.861,139.7146,7.8611,1.1899,10.5412,20.7556,2.5394,2.4057,0.5881,1.7848,0.2659,0.211,0.4171,0.1582,1.5966,1.0934,1.6129,0.98,0.726,1.099,0.7172,1.6841,0.5828,0.5919,0.8334,1.7325,1.582,5.6396,3.3397,11.1796,9.7558,14.2351,7.1487,7.8321,5.8197,9.3206,7.8368,13.5464,9.5024,3.3015,9.7104,12.9962,8.2232,7.7686,7.9708
days-sales-in-receivables,17.3738,51.8695,42.8711,31.2319,37.6357,28.739,15.8974,12.6232,35.3994,37.4396,42.9656,35.5708,2.3964,4.5607,5.3378,0.6442,11.4488,75.6383,8.5379,4.3362,35.4415,37.4112,153.0325,50.4255,338.4454,426.4486,215.75,568.8991,56.371,82.3116,55.8,91.8368,123.9718,81.8919,125.4866,53.4398,154.4174,152.0438,107.989,51.9476,56.8888,15.9585,26.9482,8.0504,9.2252,6.3224,12.5897,11.4912,15.4647,9.6561,11.4843,6.6438,9.4713,27.2606,9.2684,6.9251,10.9446,11.5851,11.2912
