,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,166.36,156.569,140.467,125.445,115.816,104.126,99.375,83.605,64.693,41.754,30.445,12.813,2.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,79.015,110.799,136.238,77.782,54.8,42.989,31.203,36.511,28.534,30.094,24.271,26.895,22.002,15.302,16.885,17.38,19.466,23.091,24.41,35.036,26.436,15.906,9.079,3.061,2.807,5.683,3.023,1.534,1.698,1.561,1.924,1.647,1.322,0.943,1.636,1.025,1.106,1.037,0.891,0.95,0.839,0.764,0.645,0.599,1.2227,1.094,1.075,0.7673,0.953,0.7752,0.7095,0.7363,0.803,0.5835,0.4805,0.3659,0.5425,0.2447,0.2831
total-current-assets,1362.299,1427.418,1671.423,1426.183,1012.077,1139.244,1219.417,1228.644,735.608,390.585,457.307,373.476,434.744,153.194,160.726,224.543,122.108,182.394,193.049,247.796,269.815,304.671,249.37,270.806,290.422,172.906,176.594,193.908,42.159,33.232,37.632,45.184,51.945,66.023,38.495,37.838,42.314,39.932,44.149,51.31,56.947,24.329,28.779,17.044,19.66,22.5465,25.3634,28.7115,16.7541,21.2153,28.3074,33.9399,39.2893,45.1014,50.7672,48.6534,31.4999,32.4309,37.4746
net-property-plant-equipment,119.532,117.201,106.28,97.024,76.841,57.624,53.927,43.156,38.872,39.393,38.412,37.801,35.62,36.158,36.982,37.344,37.379,37.196,37.759,38.501,37.178,20.163,20.13,15.049,8.244,3.359,3.088,3.397,3.661,3.898,4.105,4.265,2.445,2.363,2.111,2.07,2.155,2.184,2.361,2.466,2.102,4.758,4.934,5.189,6.2777,6.4741,6.6775,6.8251,7.0993,7.1895,4.1035,4.3296,4.7457,4.9356,5.1539,5.5993,5.8878,6.0078,6.1438
long-term-investments,,,,,,,,21.809,0.784,0.784,0.784,4.751,0.784,0.783,0.783,0.783,11.478,0.783,0.783,0.782,0.647,0.647,0.647,0.647,0.557,0.557,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,11.975,11.825,11.781,11.574,15.324,14.857,14.473,14.355,14.029,7.795,7.684,8.076,8.111,6.991,6.728,6.642,6.116,6.024,5.842,5.891,5.689,5.387,5.217,5.042,5.231,5.186,4.883,4.913,4.837,4.74,4.704,4.764,4.698,4.459,4.074,3.98,4.301,4.068,3.832,3.759,3.58,3.452,3.269,3.268,3.5425,3.5229,3.4043,3.0666,2.9767,2.769,2.6115,2.5585,2.4724,2.3123,2.1632,2.1177,2.0911,2.0666,2.0422
other-long-term-assets,208.664,191.309,174.411,107.294,78.664,35.435,12.466,,10.988,11.582,7.346,,8.051,6.942,8.145,4.47,7.67,5.313,5.275,2.063,5.729,6.441,0.025,0.025,0.025,1.625,1.525,2.775,2.425,0.231,0.206,0.155,0.139,0.123,0.386,0.123,0.111,0.111,0.111,0.12,0.121,0.078,0.035,0.035,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.2847,0.0347,0.0347,0.0347,0.0347,0.0376,0.0376,0.0376,0.0376
total-long-term-assets,340.171,320.335,292.472,215.892,170.829,107.916,80.866,79.32,64.673,59.554,54.226,50.628,52.566,50.874,52.638,49.239,62.643,49.316,49.659,47.237,49.243,32.638,26.019,20.763,14.057,10.727,16.746,11.085,10.923,8.869,9.015,9.184,9.138,8.91,8.536,8.138,8.546,8.735,8.676,8.717,8.176,8.288,8.238,8.492,9.855,10.0317,10.1165,9.9265,10.1107,9.9933,6.9997,6.9228,7.2528,7.2826,7.3518,7.7546,8.0165,8.112,8.2236
total-assets,1702.47,1747.753,1963.895,1642.075,1182.906,1247.16,1300.283,1307.964,800.281,450.139,511.533,424.104,487.31,204.068,213.364,273.782,184.751,231.71,242.708,295.033,319.058,337.309,275.389,291.569,304.479,183.633,193.34,204.993,53.082,42.101,46.647,54.368,61.083,74.933,47.031,45.976,50.86,48.667,52.825,60.027,65.123,32.617,37.017,25.536,29.515,32.5782,35.4799,38.6379,26.8648,31.2085,35.3071,40.8628,46.5421,52.384,58.1191,56.408,39.5165,40.543,45.6982
