,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,182.386,168.912,151.832,152.877,156.793,152.367,143.394,131.605,125.582,112.856,106.981,103.007,95.475,79.824,116.552,192.583,197.522,208.948,202.993,194.991,57.565,67.16,67.936,27.716,26.0948,24.119,31.9268,8.566,38.5831,42.9297,50.1907,58.0264,70.5439,38.1393,52.4866,40.6251,36.6768,47.3185,42.4523,31.4103,14.2186,7.7331,11.6521,16.0871,18.5518,23.454,27.9446,31.0069,33.3463,35.0714,18.9189,22.2085,10.5402,4.7129,7.2828,9.347,10.5653,12.2509,14.9538
net-property-plant-equipment,39.754,38.953,38.425,38.09,37.418,22.842,21.882,20.403,17.387,14.966,12.897,10.998,9.716,8.911,8.415,7.131,5.833,5.249,5.281,5.223,5.046,4.625,4.518,4.537,4.6405,4.7407,,4.88,1.1848,0.8624,0.8843,0.8614,0.855,1.1325,0.813,0.6358,0.6465,0.6838,0.7104,0.748,0.7204,0.753,0.7863,0.8149,0.5293,0.1625,0.0597,0.0549,0.0438,0.0585,0.1041,0.137,0.1695,0.1649,0.1886,0.2156,0.2186,0.2418,0.252
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4138,,3.4138,3.4138,3.4138,3.4058,3.4058,3.4058,3.4058,3.4058,3.34,3.626,3.626,3.626,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,,,,,,,,,,,
goodwill-intangible-assets-total,191.952,200.277,208.68,205.184,213.724,219.322,223.755,231.628,191.667,198.462,205.297,177.63,190.787,196.512,149.224,68.235,70.129,46.012,47.246,43.905,45.026,23.638,24.198,12.247,12.5506,12.7983,,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-long-term-assets,6.681,6.807,6.911,6.489,6.426,6.056,5.825,5.835,5.004,5.002,5.001,5.002,5.001,5.001,,,,,,,,,,,,,0.0159,,0.0301,0.0888,0.0862,0.0862,0.0862,0.0862,0.0999,0.0999,0.0999,0.1549,0.5275,0.6527,0.88,0.9034,0.6374,0.6374,0.6008,0.5731,0.5731,0.0395,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253,0.012,0.012,,,
total-long-term-assets,274.389,277.994,282.558,277.727,282.65,271.81,274.625,280.533,244.887,246.363,250.157,219.857,223.904,228.175,175.036,92.682,85.754,61.173,62.992,64.567,50.072,28.263,28.716,16.784,17.1911,17.539,3.4296,5.182,4.6286,4.365,4.3843,4.3534,4.347,4.6245,4.3187,4.1415,4.0864,4.4647,4.8639,5.0267,1.7404,1.7964,1.5637,1.5923,1.2701,0.8756,0.7728,0.2344,0.0691,0.0838,0.1295,0.1624,0.1949,0.1902,0.2006,0.2276,0.2186,0.2418,0.252
total-assets,456.775,446.906,434.39,430.604,439.443,424.177,418.019,412.138,370.469,359.219,357.138,322.864,319.379,307.999,291.588,285.265,283.276,270.121,265.985,259.558,107.637,95.423,96.652,44.5,43.2858,41.658,35.3564,13.748,43.2118,47.2947,54.5749,62.3798,74.8909,42.7639,56.8053,44.7667,40.7633,51.7832,47.3161,36.4369,15.959,9.5295,13.2158,17.6794,19.8219,24.3296,28.7174,31.2413,33.4154,35.1553,19.0484,22.3708,10.7351,4.9031,7.4834,9.5746,10.7838,12.4927,15.2058
total-current-liabilities,170.707,166.794,165.068,165.549,46.902,39.678,39.65,39.228,36.384,28.292,32.425,31.948,30.491,24.73,16.211,11.756,12.19,6.949,9.073,13.233,8.145,3.828,4.56,3.538,6.597,6.1632,9.3257,7.712,10.9221,16.3736,6.085,7.2277,11.4997,11.4815,12.6329,8.1833,7.0951,6.6903,6.225,3.9301,4.7772,3.7165,3.1047,3.853,4.5703,3.6214,2.9268,1.5159,2.2349,2.6105,2.4307,4.2996,1.663,2.3036,2.7348,2.666,1.5049,1.5507,1.8106
