,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,453.071,445.786,437.19,416.25,428.667,874.479,528.761,531.909,528.3,524.093,528.126,517.307,525.139,533.893,534.406,574.604,364.261,355.406,336.314,350.683,326.935,311.136,284.761,282.533,275.433,288.421,271.746,268.133,261.692,253.793,252.948,264.956,253.031,251.072,250.045,211.509,257.48,263.756,268.456,253.17,247.819,236.163,238.772,235.571,218.414,216.19,208.839,181.224,238.086,230.153,326.274,241.326,227.44,216.829,200.821,196.003,186.969,170.829,161.266
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,1600.062,1622.84,1628.224,1644.676,1659.879,1672.07,1909.598,1702.743,1917.96,1916.005,1901.008,1907.386,1940.282,1951.381,1964.342,1997.835,429.756,432.967,436.299,440.018,443.634,436.811,440.461,443.066,444.534,445.71,448.716,457.208,459.696,463.48,470.374,459.199,403.258,410.857,401.559,402.853,402.781,399.646,402.158,406.29,424.676,423.999,423.341,428.61,428.276,430.307,433.184,352.39,289.963,288.67,210.421,211.369,212.318,213.266,214.224,215.182,216.139,218.83,219.793
other-long-term-assets,70.933,71.719,67.901,30.549,31.724,31.078,36.647,30.428,28.468,27.558,31.84,31.838,30.794,31.335,29.238,26.618,31.181,22.391,20.053,16.87,15.449,17.227,17.02,16.398,14.551,11.261,11.455,11.107,11.774,10.064,10.243,8.936,9.113,9.286,7.74,13.807,14.223,14.529,14.777,15.024,15.453,15.967,15.302,15.242,14.947,15.797,14.242,15.291,13.605,13.671,6.159,3.263,3.449,3.65,4.399,4.021,4.31,4.496,4.317
total-long-term-assets,1905.748,1927.867,1930.001,1910.431,1927.329,1936.938,2318.297,2316.436,2325.172,2320.838,2308.759,2315.236,2355.828,2368.644,2378.577,2407.532,619.361,610.725,610.406,604.439,604.3519,600.631,605.616,608.17,609.278,608.861,613.176,621.742,630.238,631.997,634.043,616.391,558.804,568.848,558.497,565.467,562.881,559.357,566.809,577.373,599.5421,601.692,604.223,612.462,614.52,613.39,605.747,482.627,406.776,403.344,306.254,306.501,307.857,313.879,315.991,316.908,319.984,324.227,321.901
total-assets,2358.819,2373.653,2367.191,2326.681,2355.996,2811.417,2847.058,2848.345,2853.472,2844.931,2836.885,2832.543,2880.967,2902.537,2912.983,2982.136,983.622,966.131,946.72,955.122,931.287,911.767,890.377,890.703,884.711,897.282,884.922,889.875,891.93,885.79,886.991,881.347,811.835,819.92,808.542,776.976,820.361,823.113,835.265,830.543,847.361,837.855,842.995,848.033,832.934,829.58,814.586,663.851,644.862,633.497,632.528,547.827,535.297,530.708,516.812,512.911,506.953,495.056,483.167
total-current-liabilities,188.938,183.942,171.503,164.57,177.99,230.383,224.726,209.003,205.073,195.949,204.121,185.22,199.891,217.282,216.509,213.84,117.439,98.627,87.451,108.661,89.959,78.542,69.996,91.802,91.743,98.685,102.565,91.757,92.314,82.205,78.144,94.049,73.776,75.01,72.593,60.587,106.85,100.878,130.248,133.244,136.681,101.642,76.215,93.352,89.137,89.237,76.016,64.408,53.426,50.556,51.534,42.275,37.346,39.455,35.018,44.045,37.422,27.554,22.736
long-term-debt,829.144,865.226,907.918,888.007,916.694,1503.534,1528.944,1578.696,1601.829,1639.499,1668.239,1698.819,1717.164,1727.856,1733.547,1685.053,165.0,168.75,172.5,175.363,190.0,192.5,195.0,197.5,210.0,237.0,233.0,225.414,230.154,233.374,238.639,235.95,198.305,205.703,223.145,220.629,239.154,263.721,261.327,258.972,265.656,277.379,315.588,314.384,352.315,355.943,358.571,241.198,240.902,240.506,240.111,170.0,170.0,170.0,170.0,170.0,170.0,170.058,170.408
