,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,1.29,1.46,1.54,1.73,1.65,1.82,1.44,1.32,1.3,0.99,1.3,1.44,1.49,1.11,1.16,0.89,0.82,0.78,0.18,0.05,0.05,0.05,0.1,0.1,0.06,0.13,0.14,0.07,0.07,0.13,0.15,0.07
total-current-assets,66.854,77.736,55.46,50.341,56.138,63.97,18.841,24.506,1.0385,0.2844,0.2723,0.1998,0.3759,0.9826,1.6037,2.6879,3.6542,3.7297,0.5981,2.3738,4.0434,7.2244,7.3979,,,3.5215,3.29,1.93,2.77,3.55,4.94,3.21,4.66,5.05,6.18,6.14,7.28,9.33,1.48,2.38,2.58,2.59,3.56,4.44,5.69,6.35,4.6,5.68,1.77,0.76,1.31,2.11,0.89,1.3,2.59,3.09,3.84,4.39,2.36
net-property-plant-equipment,0.22,0.214,0.231,0.248,0.345,0.302,0.314,0.278,0.0428,0.051,0.0601,0.067,0.0809,0.0926,0.1054,0.1243,0.1539,0.1859,0.2268,0.2593,0.2626,0.2235,0.003,,,0.0046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,0.24,
goodwill-intangible-assets-total,,,,,,,,,,,,,,,,2.981,5.781,5.781,6.2441,6.0643,14.0265,16.0818,3.5536,0.0,0.0,3.5665,3.58,3.51,3.47,3.39,3.68,3.63,3.59,3.52,4.9,4.76,4.66,4.56,4.48,4.29,4.04,3.88,3.62,3.51,3.34,3.21,3.03,2.89,2.73,2.54,2.48,2.47,2.34,2.21,1.95,1.75,1.59,1.43,1.3
other-long-term-assets,0.983,1.089,1.2,0.129,0.052,,,,5.5098,5.5098,5.5098,5.5398,6.5558,8.1508,8.8508,9.8508,9.8508,9.8508,9.8508,9.8559,9.8052,9.8052,0.0052,,,0.0052,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.01,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,,0.007,0.007,0.007
total-long-term-assets,1.203,1.303,1.431,0.377,0.397,0.302,0.314,0.278,5.5526,5.5608,5.5699,5.6068,6.6367,8.2433,8.9561,12.956,15.7856,15.8177,16.3216,16.1796,24.0943,26.1104,3.5618,,,3.5762,3.585,3.515,3.475,3.395,3.685,3.635,3.595,3.53,4.907,4.767,4.667,4.567,4.487,4.297,4.527,4.517,4.367,4.357,4.297,4.267,3.757,3.637,3.027,2.547,2.487,2.477,2.347,2.217,1.957,1.757,1.597,1.677,1.307
total-assets,68.057,79.039,56.891,50.718,56.535,64.272,19.155,24.784,6.591,5.8452,5.8422,5.8066,7.0126,9.226,10.5598,15.644,19.4397,19.5474,16.9198,18.5534,28.1377,33.3348,10.9597,0.0,0.0,7.0977,6.89,5.46,6.26,6.95,8.63,6.85,8.27,8.59,11.09,10.91,11.95,13.91,5.98,6.69,7.13,7.12,7.94,8.81,10.0,10.64,8.38,9.34,4.81,3.32,3.81,4.61,3.25,3.53,4.57,4.87,5.46,6.11,3.7
total-current-liabilities,11.227,10.993,8.424,7.807,5.079,4.356,5.651,3.423,1.0763,2.774,1.0575,0.7642,0.4673,0.369,0.3773,0.5692,0.6755,0.7785,1.6555,2.5493,1.6872,1.8252,1.0553,,,3.2119,3.21,3.75,3.43,3.16,3.53,3.44,3.79,3.26,3.22,3.19,3.43,3.32,4.3,1.5,0.98,1.33,0.97,0.88,0.88,0.68,0.67,0.92,0.82,0.5,0.34,0.4,0.68,0.44,0.79,0.5,0.43,0.43,0.35
long-term-debt,11.602,12.822,14.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.006,0.002,0.001,,,0.81,0.25,0.01,,,,,,,,,,
other-non-current-liabilities,,,,,,,,,,,,,0.3195,1.0563,1.0203,2.4302,2.3391,2.6241,0.1382,0.0997,0.0997,0.0997,0.0997,,,0.0997,0.36,0.13,0.19,0.33,0.5,0.57,0.53,0.81,0.96,1.0,1.3,2.59,1.49,0.97,1.42,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.12,0.1,0.1,0.09,0.09
total-long-term-liabilities,11.602,12.822,14.034,,,,,,2.2,2.2,2.2,2.2,2.9195,4.2963,4.5403,6.3502,6.2591,6.5441,4.0582,4.065,4.0197,4.0197,0.0997,,,0.0997,0.36,0.13,0.19,0.33,0.5,0.57,0.53,0.81,0.96,1.0,1.3,2.598,1.49,0.97,1.43,0.116,0.112,0.111,0.12,0.12,0.93,0.37,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.1,0.1,0.09,0.09
total-liabilities,22.829,23.815,22.458,7.807,5.079,4.356,5.651,3.423,3.2763,4.974,3.2575,2.9642,3.3868,4.6653,4.9177,6.9194,6.9346,7.3226,5.7138,6.6142,5.7069,5.8449,1.155,0.0,0.0,3.3117,3.58,3.88,3.63,3.5,4.03,4.02,4.33,4.07,4.19,4.19,4.74,5.93,5.8,2.47,2.43,1.45,1.09,1.0,1.0,0.8,1.62,1.3,0.96,0.63,0.47,0.53,0.81,0.58,0.92,0.61,0.53,0.52,0.44
common-stock-net,0.404,0.402,0.361,0.36,0.351,0.349,0.274,0.274,0.5141,0.292,0.2692,0.2074,0.205,0.205,0.2042,0.2042,0.2039,0.1875,0.1398,0.1387,0.1385,0.1385,0.069,0.0,0.0,0.0227,1.47,1.17,1.16,0.94,0.91,0.8,0.79,0.77,0.75,0.69,0.64,0.5,0.33,0.28,0.24,0.19,0.19,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0.15,0.15,0.15,0.15,0.13
retained-earnings-accumulated-deficit,-125.386,-112.511,-98.062,-86.145,-72.118,-60.957,-47.552,-38.96,-123.2056,-121.8243,-119.4538,-117.3788,-116.5731,-115.6301,-114.4702,-111.3816,-107.5121,-107.183,-105.4789,-104.2424,-93.4786,-88.2803,-82.8963,,,-74.4258,-72.43,-71.44,-70.15,-67.44,-65.83,-64.35,-62.69,-60.74,-57.79,-55.67,-53.86,-50.84,-38.39,-33.11,-31.4,-35.95,-34.36,-33.02,-31.4,-30.22,-29.34,-27.29,-26.0,-25.62,-24.9,-24.1,-22.97,-22.37,-21.58,-20.86,-19.95,-14.76,-14.29
comprehensive-income,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total-share-holder-equity,45.228,55.224,34.433,42.911,51.456,59.916,13.504,21.361,3.3147,0.8712,2.5847,2.8424,3.6258,4.5607,5.6421,8.7246,12.5051,12.2248,11.206,11.9392,22.4308,27.4899,9.8046,0.0,0.0,3.7861,3.31,1.58,2.62,3.45,4.59,2.83,3.93,4.51,6.89,6.71,7.21,7.98,0.18,4.21,4.7,5.66,6.85,7.81,8.99,9.83,6.76,8.03,3.85,2.69,3.34,4.08,2.43,2.95,3.65,4.26,4.93,5.59,3.25
total-liabilities-share-holders-equity,68.057,79.039,56.891,50.718,56.535,64.272,19.155,24.784,6.591,5.8452,5.8422,5.8066,7.0126,9.226,10.5598,15.644,19.4397,19.5474,16.9198,18.5534,28.1377,33.3348,10.9597,0.0,0.0,7.0977,6.89,5.46,6.26,6.95,8.63,6.85,8.27,8.59,11.09,10.91,11.95,13.91,5.98,6.69,7.13,7.12,7.94,8.81,10.0,10.64,8.38,9.34,4.81,3.32,3.81,4.61,3.25,3.53,4.57,4.87,5.46,6.11,3.7
