,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,444.9,467.9,443.4,418.6,384.1,370.5,361.9,358.2,331.6,357.0,384.0,258.3,274.7,280.5,285.1,286.4,283.1,295.0,298.2,310.3,330.6,329.8,310.98,301.709,289.4,306.019,319.998,345.309,367.191,228.496,234.372,241.333,230.544,232.835,217.227,203.513,192.482,188.202,195.676,194.337,179.889,183.401,178.947,181.396,174.667,178.5,158.393,150.07,105.289,92.545,92.41,98.817,93.477,85.744,60.866,49.472,44.52,41.684,37.089
other-current-assets,,,,,,,,,,,,928.5,,,,,,,,,,,,,3.0,,0.623,91.452,94.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,1793.1,1591.8,1511.0,1401.9,1723.2,1595.4,1635.2,1638.4,1478.6,1536.0,2051.8,2338.1,1326.6,1220.0,1092.6,1387.7,1265.8,1628.8,1416.3,1336.6,1565.8,1432.4,1264.56,1226.939,1624.2,1751.345,1607.248,1660.236,1563.014,1534.984,1491.031,1437.297,1342.9,1207.796,1158.921,1185.2,1098.881,1048.571,1000.948,878.842,818.625,794.098,795.088,746.819,693.578,695.44,658.435,752.879,399.18,350.617,309.247,300.186,290.022,292.974,256.072,217.865,228.375,206.899,194.042
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,4023.5,4354.3,4439.4,4965.1,4931.8,4942.4,5042.2,5858.0,5943.5,6000.8,6079.2,4480.2,5446.5,5541.9,5643.9,5733.6,5831.4,5934.4,6034.9,6142.0,6244.4,6369.8,6477.411,6616.328,6721.2,7926.329,8034.425,8136.968,8244.029,4209.048,4274.797,4324.073,4381.137,4431.815,4378.204,4181.048,4227.795,4378.375,4423.532,4476.817,4531.527,4577.597,4637.19,7034.306,7080.147,6774.952,6796.877,6821.427,581.889,500.673,491.489,495.455,500.155,43.005,38.437,39.351,11.447,11.713,12.029
other-long-term-assets,154.6,106.5,105.2,91.9,97.7,92.1,88.4,84.8,84.7,95.7,92.9,86.9,83.7,93.3,95.7,103.7,88.2,117.4,129.6,141.3,142.6,142.4,148.27,161.306,163.9,153.668,164.894,167.28,162.067,50.016,50.405,48.022,46.077,50.02,52.437,52.888,47.46,49.041,58.476,62.886,55.697,68.91,74.448,77.258,76.932,61.644,58.943,65.581,15.511,14.698,6.903,8.399,4.305,7.432,3.213,1.729,6.688,6.659,1.173
total-long-term-assets,4649.0,4930.6,5014.3,5529.6,5507.7,5496.0,5599.2,6409.9,6501.0,6582.0,6654.8,4999.7,5990.4,6086.7,6193.7,6291.8,6376.7,6501.7,6615.5,6741.5,6848.9,6979.6,7097.835,7257.369,7376.6,8581.858,8701.957,8808.319,8914.095,4491.81,4557.225,4608.787,4665.88,4729.427,4677.322,4480.379,4526.953,4682.299,4738.926,4803.383,4865.601,4924.147,4988.271,7392.545,7441.054,7118.14,7132.047,7145.749,667.169,583.292,562.26,567.809,566.183,108.178,76.909,76.346,51.464,52.306,47.115
total-assets,6442.1,6522.4,6525.3,6931.5,7230.9,7091.4,7234.4,8048.3,7979.6,8118.0,8706.6,7337.8,7317.0,7306.7,7286.3,7679.5,7642.5,8130.5,8031.8,8078.1,8414.7,8412.0,8362.395,8484.308,9000.8,10333.2,10309.21,10468.55,10477.11,6026.794,6048.256,6046.084,6008.78,5937.223,5836.243,5665.579,5625.834,5730.87,5739.874,5682.224,5684.226,5718.245,5783.36,8139.365,8134.632,7813.58,7790.482,7898.628,1066.349,933.909,871.507,867.995,856.205,401.152,332.981,294.211,279.839,259.205,241.157
total-current-liabilities,1070.1,1015.2,1045.2,1077.7,1402.6,1235.2,1299.6,1309.9,1865.5,1812.8,2375.4,1290.7,901.9,910.8,841.0,915.4,943.4,1189.2,1044.2,607.8,619.6,597.9,550.683,628.257,1088.4,1258.923,1010.306,1551.753,661.349,557.107,593.822,511.745,509.45,467.138,406.78,436.215,441.912,393.939,445.89,338.232,329.29,296.445,307.152,315.452,340.875,303.909,274.735,250.4,178.612,165.734,135.97,165.446,166.529,101.351,65.433,59.435,55.76,60.645,53.886
