,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,124.402,139.009,181.982,208.107,227.368,127.1,193.304,230.851,219.274,219.043,286.771,306.204,260.947,230.223,292.639,308.972,302.777,232.163,613.472,617.62,632.45,309.616,313.305,337.045,110.621,97.514,96.011,95.267,105.354,97.47,115.225,109.489,125.243,129.709,158.315,79.599,79.024,74.846,70.621,78.426,79.597,76.875,87.513,93.987,95.693,82.131,64.852,62.769,37.944,38.394,34.5045,47.88,45.4285,49.6111,58.3239,63.0385,66.7858,17.9457,33.1463
net-property-plant-equipment,3.873,13.05,16.625,13.064,11.808,11.113,11.658,13.024,13.943,14.532,15.107,15.526,16.065,16.194,15.075,14.794,15.417,16.013,7.17,7.055,7.357,7.731,8.142,8.34,8.382,8.169,8.09,8.237,5.25,1.4,1.099,1.07,1.14,0.994,0.782,0.698,0.686,0.741,0.871,0.942,1.033,0.666,0.777,0.9,1.116,1.271,1.413,1.621,1.86,2.108,2.2819,2.541,2.738,2.8227,2.9945,3.1466,3.3778,3.6675,3.6941
long-term-investments,7.244,8.589,10.362,11.784,,,,,,,,,1.182,1.184,2.01,,2.027,4.559,6.641,6.961,6.14,5.661,4.577,4.08,4.786,4.669,6.536,11.079,7.749,16.819,35.634,53.644,45.233,50.377,22.045,6.537,9.574,9.544,12.524,12.016,17.66,16.169,16.997,,,,7.598,16.058,16.229,5.106,,1.999,1.9988,,,,,,
goodwill-intangible-assets-total,615.768,641.212,666.655,692.099,717.542,742.985,768.429,793.873,824.944,850.679,876.414,902.149,927.884,954.92,981.957,1008.994,1035.566,1062.579,69.822,72.361,74.901,77.44,79.982,82.521,32.626,23.304,24.267,25.078,26.037,26.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-long-term-assets,5.579,11.014,7.84,7.812,26.789,30.997,28.68,0.869,1.346,1.346,1.432,1.458,1.264,1.367,1.367,1.494,6.805,7.445,7.319,7.068,7.324,0.327,0.325,0.325,0.329,0.324,0.324,1.992,0.526,0.425,0.001,0.169,0.169,0.181,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.1972,0.197,0.1972,0.1815,0.2289,0.2289,0.2289,0.2333,0.3259
total-long-term-assets,632.464,673.8649,701.4821,724.759,756.139,785.095,808.767,807.766,840.233,866.557,892.953,919.133,988.739,1015.854,1042.993,1048.277,1059.815,1090.596,90.952,93.445,109.986,148.864,155.4,171.608,46.123,36.466,39.217,46.386,39.562,45.639,36.734,54.883,46.542,51.552,23.024,7.432,10.457,10.482,13.592,13.155,18.89,17.032,17.971,1.097,1.313,1.468,9.208,17.876,18.286,7.411,2.4791,4.737,4.934,3.0042,3.2234,3.3755,3.6067,3.9008,4.02
total-assets,756.866,812.874,883.464,932.866,983.507,912.195,1002.071,1038.617,1059.507,1085.6,1179.724,1225.337,1249.686,1246.077,1335.632,1357.249,1362.592,1322.759,704.424,711.065,742.436,458.48,468.705,508.653,156.744,133.98,135.228,141.653,144.916,143.109,151.959,164.372,171.785,181.261,181.339,87.031,89.481,85.328,84.213,91.581,98.487,93.907,105.484,95.084,97.006,83.599,74.06,80.645,56.23,45.805,36.9836,52.617,50.3625,52.6153,61.5473,66.4141,70.3925,21.8465,37.1663
total-current-liabilities,205.732,176.938,222.962,246.036,261.074,231.778,257.128,310.58,263.15,278.941,301.531,227.242,216.03,217.851,309.121,219.632,180.221,135.661,61.72,57.499,115.962,114.605,118.882,156.857,34.119,28.047,32.065,36.681,42.888,40.274,35.702,39.84,34.218,32.114,32.412,32.984,35.625,31.358,31.489,32.202,32.74,27.713,26.931,22.378,16.137,17.22,14.708,14.334,15.398,16.293,18.7119,22.339,20.6323,10.2045,9.6817,8.1077,32.0043,4.8444,13.6268
