,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,990.5,940.5,912.9,878.0,885.3,883.8,843.8,806.9,821.9,818.1,800.2,795.0,884.6,894.6,905.1,898.7,888.0,838.9,637.0,641.8,656.8,631.6,693.5,702.3,721.4,703.9,684.741,638.797,598.8,547.455,589.947,580.668,563.257,505.576,494.278,483.787,461.244,452.98,419.779,411.229,390.588,384.794,383.01,406.839,421.741,374.782,335.905,326.002,314.597,295.114,310.272,322.624,326.538,302.941,273.668,262.855,269.695,272.98,301.27
other-current-assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.746,,,,,,,,,
total-current-assets,2739.8,3435.4,3009.3,2902.2,2768.8,2778.5,2900.7,2819.6,2971.8,2821.3,5113.4,2805.3,2622.0,3027.8,3014.6,2791.6,2880.8,3182.9,5130.0,5364.2,2634.0,2550.9,2304.4,2286.0,2367.2,2236.9,1697.628,1774.121,1900.7,1795.921,1790.888,1734.092,1299.091,1377.293,1259.647,1163.54,1016.993,1402.701,1144.517,1160.098,1101.963,1152.964,1037.477,1051.937,1119.828,1162.817,857.578,803.486,747.342,719.06,712.902,717.765,691.009,657.178,593.044,599.065,612.209,608.807,655.124
net-property-plant-equipment,871.4,824.3,821.1,829.1,820.2,811.9,829.3,833.1,822.3,876.9,875.3,870.1,881.3,888.6,896.3,886.2,924.1,932.4,769.2,756.8,761.7,779.9,740.9,718.5,691.1,681.4,643.258,618.425,580.3,578.35,564.414,550.707,532.881,507.308,465.903,460.164,451.61,448.583,383.167,362.031,362.301,354.317,338.462,346.795,350.008,338.54,319.275,329.0,322.206,331.072,320.671,320.326,319.553,319.358,317.969,312.606,318.706,323.801,322.733
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,60.6,69.0,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,7169.0,6643.0,6756.9,6888.0,7001.3,7293.1,7559.9,7556.2,7602.8,7626.4,7519.4,9910.699,12031.8,14053.4,15268.4,15352.1,15645.4,15340.6,9995.1,10118.5,10174.8,10330.8,10457.5,10478.9,2330.4,2331.7,2066.498,1808.47,1533.5,1549.375,1583.289,1561.126,1584.601,1212.475,1216.543,1218.347,1218.415,1205.042,508.707,483.124,488.74,483.026,458.053,495.158,481.831,507.836,491.954,404.364,387.197,356.195,348.877,326.193,321.081,284.609,285.676,291.146,288.677,298.26,292.276
other-long-term-assets,527.9,519.2,529.5,362.9,351.8,341.1,330.1,409.5,423.3,435.9,394.9,211.9,216.8,212.1,233.6,248.3,225.0,225.1,260.8,191.8,182.0,195.0,155.5,139.1,97.9,76.1,71.281,78.382,88.3,86.957,89.073,84.299,84.035,81.614,81.612,79.655,72.031,52.677,452.29,453.862,453.51,449.756,445.101,445.932,461.567,463.914,449.937,442.535,440.723,463.919,465.487,443.74,440.651,446.336,441.46,445.129,444.617,447.144,447.126
total-long-term-assets,8571.0,7993.3,8110.2,8081.2,8174.1,8447.1,8738.899,8809.2,8870.8,8970.9,8866.001,11064.8,13266.1,15263.4,16485.1,16558.0,16822.3,16537.7,11052.8,11096.5,11147.0,11329.3,11438.3,11426.8,3141.6,3113.9,2798.26,2520.215,2216.7,2228.126,2249.166,2208.462,2214.996,1811.928,1777.844,1771.48,1754.763,1706.302,1344.164,1299.017,1304.551,1383.391,1334.407,1375.99,1385.479,1418.218,1341.535,1235.824,1199.31,1206.094,1177.659,1136.298,1124.665,1093.446,1077.83,1085.011,1078.828,1096.169,1076.057
total-assets,11310.8,11428.7,11119.5,10983.4,10942.9,11225.6,11639.6,11628.8,11842.6,11792.2,13979.4,13870.1,15888.1,18291.2,19499.7,19349.6,19703.1,19720.6,16182.8,16460.7,13781.0,13880.2,13742.7,13712.8,5508.8,5350.8,4495.888,4294.336,4117.4,4024.047,4040.054,3942.554,3514.087,3189.221,3037.491,2935.02,2771.756,3109.003,2488.681,2459.115,2406.514,2536.355,2371.884,2427.927,2505.307,2581.035,2199.113,2039.31,1946.652,1925.154,1890.561,1854.063,1815.674,1750.624,1670.874,1684.076,1691.037,1704.976,1731.181
total-current-liabilities,1324.7,1790.8,1831.9,1537.4,1493.5,1537.6,1392.5,1436.0,1732.5,1629.7,2485.2,1836.3,1512.8,2060.2,2222.4,2552.2,1661.2,1693.7,1284.2,1325.0,1017.9,1074.7,953.0,961.8,743.5,749.4,673.62,634.865,629.9,652.731,629.751,666.641,622.048,606.035,566.606,588.189,570.765,922.509,452.749,485.853,459.199,500.561,438.012,457.097,476.004,491.62,417.763,368.702,344.049,379.837,339.487,351.658,333.464,371.431,347.953,344.476,333.285,340.542,362.124
long-term-debt,3361.5,3084.4,2749.9,3052.2,3071.0,3085.3,3280.6,3270.8,3275.7,3267.9,4618.9,5224.5,5638.0,5652.5,5902.7,4971.6,5229.9,5246.9,4367.8,4439.4,3050.8,3090.5,3125.5,3159.1,1936.0,1927.8,1331.684,1329.886,1329.8,1329.235,1454.62,1452.546,1155.787,875.0,875.442,875.0,840.0,935.0,825.0,825.0,825.0,875.0,875.0,892.05,893.433,895.095,697.598,648.077,642.629,650.762,709.342,668.784,678.272,621.717,594.36,634.956,670.814,656.128,666.706
