,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,71.7,70.4,67.0,66.2,61.0,90.2,89.6,,178.2,195.9,183.1,,170.4,168.6,127.0,,124.6,126.7,131.4,,110.2,103.9,120.5,,119.2,111.6,113.4,,138.1,137.7,142.8,,143.5,155.4,139.5,,74.9,56.8,56.2,,55.0,59.3,61.1,,60.1,64.5,72.4,52.5,122.6,148.8,298.5,276.1,139.246,103.661,125.122,62.3,,,
total-current-assets,1077.4,844.9,682.7,662.1,638.0,671.6,708.5,702.2,687.4,693.5,682.3,654.5,666.0,659.5,632.1,598.7,1463.0,712.4,866.0,686.6,783.0,580.9,585.2,580.4,575.1,591.5,597.3,636.8,548.8,424.5,431.1,491.6,410.4,428.5,521.4,406.2,514.3,503.9,483.4,426.0,484.3,628.2,654.5,682.7,642.2,678.4,697.5,637.4,668.9,682.9,849.2,880.3,718.612,723.859,841.393,874.3,,,
net-property-plant-equipment,1874.8,1788.1,1736.2,1634.8,1591.0,1565.8,1554.3,1517.1,1482.3,1452.1,1406.1,1391.8,1353.1,1336.9,1317.7,1310.1,1079.1,1062.8,1012.3,1019.7,994.6,976.5,930.7,910.5,893.5,793.3,764.2,748.0,739.3,718.9,677.2,664.4,648.8,642.5,682.5,632.9,683.7,664.5,662.0,664.8,671.5,671.4,670.5,662.1,676.9,681.5,693.9,729.6,755.0,766.0,792.3,810.5,1124.83,1153.879,1189.38,1179.3,,,
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,31.6,31.0,33.4,29.3,27.6,27.8,37.6,36.7,42.6,41.7,42.7,42.7,41.3,40.1,39.6,37.7,58.607,55.721,47.354,46.4,,,
goodwill-intangible-assets-total,2792.0,2555.2,2547.0,2544.2,2524.3,2518.1,2369.2,2375.7,2376.8,2354.4,2335.8,2338.5,2325.7,2313.9,2307.7,2309.5,1429.7,1423.0,1397.6,1390.1,591.6,595.0,546.5,545.1,544.5,544.0,526.1,510.5,510.9,490.7,482.7,479.4,463.1,465.4,477.8,478.8,474.1,459.2,452.1,462.4,452.4,453.9,455.7,457.1,458.9,429.7,431.1,432.2,433.2,434.4,435.6,436.5,968.153,964.228,965.08,962.9,,,
other-long-term-assets,620.2,581.3,577.4,291.0,296.0,258.5,239.1,235.1,245.3,237.9,244.3,221.3,213.9,206.8,205.8,197.0,222.1,191.6,199.7,162.5,169.5,148.0,151.4,144.1,130.8,138.1,144.9,135.4,130.7,128.8,124.8,128.3,126.2,178.3,125.0,144.2,93.2,97.5,85.2,99.0,110.0,96.6,95.1,103.7,97.0,90.6,98.1,156.2,176.8,270.1,914.1,977.0,414.942,412.862,413.755,218.7,,,
total-long-term-assets,5309.4,4967.2,4901.1,4512.9,4493.9,4417.8,4231.1,4162.3,4196.0,4146.5,4021.5,4027.4,3965.3,3973.1,3976.2,4007.4,2786.3,2757.1,2711.9,2701.7,2011.0,1995.6,1953.9,1954.0,1981.4,1920.2,1795.0,1787.4,1907.4,1891.2,1864.3,1779.6,1860.6,1948.9,1959.7,1965.9,1282.6,1252.2,1232.7,1255.5,1270.1,1260.2,1267.2,1315.5,1338.3,1286.7,1314.5,1413.2,1860.0,1719.5,2388.6,2480.5,2566.532,2586.69,2615.569,2717.9,,,
total-assets,6386.8,5812.1,5583.8,5175.0,5131.9,5089.4,4939.6,4864.5,4883.4,4840.0,4703.8,4681.9,4631.3,4632.6,4608.3,4606.1,4249.3,3469.5,3577.9,3388.3,2794.0,2576.5,2539.1,2534.4,2556.5,2511.7,2392.3,2424.2,2456.2,2315.7,2295.4,2271.2,2271.0,2377.4,2481.1,2372.1,1796.9,1756.1,1716.1,1681.5,1754.4,1888.4,1921.7,1998.2,1980.5,1965.1,2012.0,2050.6,2528.9,2402.4,3237.8,3360.8,3285.144,3310.549,3456.962,3592.2,0.0,0.0,0.0
total-current-liabilities,1108.6,752.9,768.2,672.5,609.6,573.9,572.0,517.5,511.2,493.3,487.3,475.6,476.0,459.1,463.8,426.4,403.6,364.6,497.6,364.3,514.7,299.3,302.0,311.6,311.8,311.6,317.0,300.9,377.8,324.6,314.7,313.2,288.1,319.1,337.9,359.3,390.0,391.4,392.8,391.2,448.4,706.1,708.0,746.2,860.1,839.8,911.9,970.5,1019.5,1145.6,1247.1,1261.6,1138.583,1037.716,1071.571,1109.8,,,
