,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,2013-01-31,2012-10-31,2012-07-31,2012-04-30,2012-01-31,2011-10-31,2011-07-31,2011-04-30,2011-01-31,2010-10-31,2010-07-31,2010-04-30,2010-01-31,2009-10-31,2009-07-31,2009-04-30,2009-01-31,2008-10-31,2008-07-31,2008-04-30,2008-01-31,2007-10-31,2007-07-31,2007-04-30,2007-01-31,2006-10-31,2006-07-31,2006-04-30,2006-01-31,2005-10-31,2005-07-31,2005-04-30,2005-01-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,809.643,761.018,845.846,792.533,845.507,779.834,882.018,796.369,777.354,711.903,827.057,795.454,799.176,722.14,814.413,752.849,716.707,408.422,514.619,499.893,518.857,436.463,451.11,442.125,388.26,360.563,352.646,330.953,318.128,319.952,334.775,347.348,346.476,336.094,323.27,306.675,336.382,288.725,302.637,294.646,299.481,269.934,285.297,311.637,319.22,281.238,288.777,280.444,280.878,250.207,242.951,235.733,261.959,244.709,242.573,237.011,225.776,206.405,199.885
other-current-assets,,,,,,,,,,,,,,,,,130.306,118.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,1582.664,1604.363,1679.666,1705.299,1641.524,1772.724,1979.788,1843.608,1816.093,1803.593,1871.216,1832.832,1691.068,1747.541,1710.856,1665.93,1801.802,1573.225,1501.266,1489.726,1445.186,1415.717,1537.133,1566.927,1447.037,1361.336,1288.128,1277.023,1361.61,1403.513,1340.502,1059.082,1178.732,1230.709,1175.952,1235.898,1134.45,1133.758,1077.638,1012.302,999.809,937.595,917.07,971.835,1032.757,985.041,863.524,1011.572,943.341,886.49,768.85,778.467,880.905,847.374,773.971,760.417,719.008,792.727,866.537
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,1156.525,1167.379,1174.475,1182.533,1193.093,1205.401,1216.374,1220.865,1230.718,1238.983,1247.48,1292.396,1309.188,1325.889,1337.531,1354.674,1368.818,424.949,1040.517,1049.163,1064.411,1067.583,1072.313,1078.708,1013.951,1020.396,1022.437,1023.619,1019.165,1022.809,1018.654,1019.12,1018.983,1022.832,1023.489,1020.088,1024.753,1005.677,996.345,997.121,1000.947,968.036,963.183,924.906,880.825,881.75,871.795,872.6,864.446,862.93,864.0439,862.358,866.834,864.214,867.339,860.541,844.648,746.079,748.535
other-long-term-assets,202.783,78.656,79.167,80.307,72.53,67.774,69.082,66.107,65.178,65.356,67.46,64.684,65.171,65.811,83.456,83.26,725.801,671.255,37.122,26.226,86.787,85.903,85.467,23.471,23.491,22.599,23.961,24.364,24.894,25.532,26.141,25.947,28.477,31.559,26.679,28.544,31.942,38.863,15.243,17.063,19.36,9.917,5.83,6.307,6.275,6.258,7.978,9.014,7.005,6.929,6.184,7.51,7.8,9.312,7.651,7.94,7.828,8.434,9.099
total-long-term-assets,1766.958,1664.906,1640.859,1638.955,1646.234,1698.94,1694.57,1684.871,1679.149,1704.32,1722.846,1757.536,1808.199,1773.263,1844.814,1785.908,2437.852,1372.023,1370.266,1367.723,1453.986,1448.96,1439.015,1382.372,1314.61,1320.442,1349.362,1343.217,1338.862,1335.855,1325.323,1338.681,1338.781,1334.259,1327.633,1314.149,1313.502,1289.211,1245.177,1241.831,1248.757,1196.025,1179.887,1139.253,1093.036,1091.332,1066.146,1063.354,1053.459,1053.83,1080.995,1083.773,1069.352,1064.344,1046.799,1022.695,1000.193,892.574,881.442
total-assets,3349.622,3269.269,3320.525,3344.254,3287.758,3471.664,3674.358,3528.479,3495.242,3507.913,3594.062,3590.368,3499.267,3520.804,3555.67,3451.838,4239.654,2945.248,2871.532,2857.449,2899.172,2864.677,2976.148,2949.299,2761.647,2681.778,2637.49,2620.24,2700.472,2739.368,2665.825,2397.763,2517.513,2564.968,2503.585,2550.047,2447.952,2422.969,2322.815,2254.133,2248.566,2133.62,2096.957,2111.088,2125.793,2076.373,1929.67,2074.926,1996.8,1940.32,1849.845,1862.24,1950.257,1911.718,1820.77,1783.112,1719.201,1685.301,1747.979
total-current-liabilities,874.227,875.712,932.698,968.92,917.33,908.381,1100.086,950.631,902.064,903.931,988.453,946.669,837.004,829.335,915.598,798.356,694.135,577.685,569.062,547.086,582.966,543.463,678.182,666.633,527.512,448.519,457.027,432.714,501.354,529.648,360.945,363.228,349.71,367.431,326.71,420.426,329.31,348.351,331.152,313.639,363.455,334.3,368.249,442.195,465.132,466.067,492.714,365.758,359.812,377.469,351.823,372.06,407.484,409.647,305.384,328.952,312.625,322.288,330.38
long-term-debt,774.171,725.341,732.64,738.341,743.706,922.03,931.419,991.232,998.457,998.272,1001.775,1010.211,1016.184,1022.155,1030.25,1034.884,1725.0,722.542,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,850.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.04,525.333,525.024,525.024,60.057,130.069,130.077,130.01,145.014,200.007,205.01,210.014,285.022,290.016,296.523,301.53,411.534
other-non-current-liabilities,197.847,187.709,182.49,181.305,179.626,27.359,179.863,219.676,210.219,19.591,217.759,227.436,228.042,20.672,247.275,255.341,306.466,89.485,122.782,121.662,123.105,30.546,116.616,116.052,113.221,20.475,104.73,105.78,108.376,27.662,103.793,105.39,108.652,33.758,100.319,103.219,107.761,35.943,88.311,96.391,100.352,23.859,82.429,80.862,80.891,22.689,,,,,,,,,,,,,
total-long-term-liabilities,972.018,913.05,915.13,919.646,923.332,1101.493,1111.282,1210.908,1208.676,1209.549,1219.534,1237.647,1244.226,1249.723,1277.525,1290.225,2031.466,853.44,847.782,846.662,848.105,849.55,841.616,841.052,838.221,838.804,829.73,830.78,833.376,834.518,953.793,630.39,633.652,636.997,625.319,628.219,632.761,633.107,613.311,621.391,625.352,613.0,607.469,606.195,605.915,605.519,130.472,197.601,198.097,183.637,194.228,248.101,253.212,259.55,339.184,341.684,346.767,347.941,460.415
total-liabilities,1846.245,1788.762,1847.828,1888.566,1840.662,2009.874,2211.368,2161.539,2110.74,2113.48,2207.987,2184.316,2081.23,2079.058,2193.123,2088.581,2725.601,1431.125,1416.844,1393.748,1431.071,1393.013,1519.798,1507.685,1365.733,1287.323,1286.757,1263.494,1334.73,1364.166,1314.738,993.618,983.362,1004.428,952.029,1048.645,962.071,981.458,944.463,935.03,988.807,947.3,975.718,1048.39,1071.047,1071.586,623.186,563.359,557.909,561.106,546.051,620.161,660.696,669.197,644.568,670.636,659.392,670.229,790.795
