,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,28.1,31.4,31.9,33.3,35.9,34.3,33.4,38.2,38.9,42.2,47.4,51.3,53.9,38.3,25.3,29.1,34.3,25.1,29.359,20.173,24.775,23.9,18.906,,,5.007,7.136,10.467,10.602,11.574,10.383,10.294,9.703,8.218,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.655,,,,,,,,,,,,,,,,,
total-current-assets,329.5,348.6,342.9,336.8,341.9,327.6,331.5,327.0,325.6,301.7,348.3,341.6,322.9,314.5,372.4,375.5,307.3,283.6,282.424,320.088,335.366,322.4,338.164,454.506,458.675,483.992,447.705,457.333,435.134,422.492,418.669,432.437,418.479,418.261,415.606,444.812,491.847,473.976,450.621,400.848,410.351,366.12,456.574,376.921,365.554,377.303,252.948,229.502,232.899,252.534,334.726,234.369,237.804,252.287,254.019,261.809,127.361,135.555,100.771
net-property-plant-equipment,55.0,57.3,58.7,59.1,60.0,43.2,48.2,48.4,49.8,51.1,53.0,54.7,56.8,58.3,60.0,61.7,64.9,67.2,69.099,46.458,43.424,34.6,32.665,31.313,30.675,27.602,26.875,27.285,24.757,24.231,24.101,24.329,23.259,23.08,21.343,22.905,23.543,23.261,24.275,24.825,22.214,22.623,28.619,29.126,28.785,30.026,28.111,28.812,25.966,24.888,23.369,23.761,20.663,19.829,19.65,18.658,17.875,18.466,15.582
long-term-investments,51.5,54.9,40.3,29.9,24.2,30.7,51.3,58.5,50.1,48.5,53.4,55.5,52.2,79.9,69.7,66.2,43.1,40.6,41.2,42.3,54.073,84.1,65.555,135.187,158.566,158.748,126.12,109.636,117.125,113.692,129.346,77.629,52.182,70.857,90.267,103.106,80.064,85.154,112.534,112.15,59.37,75.37,132.757,164.928,134.285,91.328,106.294,122.302,110.726,94.201,,,,,,,,,37.189
goodwill-intangible-assets-total,1083.9,1101.9,1115.4,1130.8,1147.5,773.8,787.5,794.6,802.8,807.6,813.1,821.8,834.0,422.8,361.1,363.3,366.7,369.8,380.919,368.008,371.143,374.5,375.042,69.692,69.936,70.18,70.375,70.569,72.297,72.572,72.84,73.115,73.29,72.766,,,,2.052,,,,,,,,,,,,,,,,,,,,,
other-long-term-assets,71.3,,,,,,,,,,,2.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,13.0,13.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,1.911,1.991,1.972,,2.133,2.214,2.194,2.275,2.48,2.592,2.604,0.685,3.604,3.742,3.779,3.917,4.054,4.192,4.349,4.487,4.624,4.762,4.799,4.937,7.038
total-long-term-assets,1261.7,1214.1,1214.4,1219.8,1231.7,847.7001,887.0,901.5,902.7,907.2,919.5,934.5,948.0,566.0,495.8,496.2,479.7,482.6,496.625,461.766,473.64,501.4,478.262,302.175,322.983,319.829,281.323,260.413,267.927,268.143,280.584,228.821,201.256,192.566,141.674,148.797,118.995,119.871,138.942,139.189,83.778,100.268,163.856,196.646,165.674,122.039,138.009,154.856,140.471,123.006,27.423,27.953,25.012,24.316,24.274,23.42,22.674,23.403,59.809
total-assets,1591.2,1562.7,1557.3,1556.6,1573.6,1175.3,1218.5,1228.5,1228.3,1208.9,1267.8,1276.1,1270.9,880.5,868.2,871.7,787.0,766.2,779.049,781.854,809.006,823.8,816.426,756.681,781.658,803.821,729.028,717.746,703.061,690.635,699.253,661.258,619.735,610.827,557.28,593.609,610.842,593.847,589.563,540.037,494.129,466.388,620.43,573.567,531.228,499.342,390.957,384.358,373.37,375.54,362.149,262.322,262.816,276.603,278.293,285.229,150.035,158.958,160.58
