,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,1505.579,1457.374,1439.113,1302.479,1224.182,1260.999,1168.776,1158.367,1101.003,1003.222,918.167,952.978,911.768,825.407,783.003,732.01,711.733,657.906,657.312,657.16,615.672,554.512,552.177,544.676,482.259,442.093,527.331,485.793,484.246,435.135,385.496,384.816,327.134,286.573,417.941,388.611,357.942,331.097,284.61,261.299,237.538,213.748,193.005,177.907,173.554,174.384,191.15,184.517,167.147,138.425,115.24,108.089,126.664,111.923,113.532,111.586,117.397,119.605,110.927
net-property-plant-equipment,606.581,599.611,575.267,521.329,491.63,447.933,400.528,348.793,295.901,255.539,231.692,175.167,172.658,161.685,148.029,136.473,120.738,108.029,99.764,90.125,86.447,81.312,79.093,75.743,76.552,76.932,72.672,79.191,75.248,72.207,62.912,53.965,46.388,37.122,30.722,30.684,28.102,27.249,25.418,24.971,24.429,24.518,26.0,26.979,29.568,29.525,27.762,25.32,26.014,26.675,26.208,26.904,27.336,26.61,28.022,26.427,24.326,22.15,22.105
long-term-investments,,44.969,,55.025,56.087,57.189,63.041,94.554,111.717,116.343,142.514,104.844,109.088,113.158,132.69,151.37,145.246,158.161,168.171,147.892,136.017,137.148,138.929,101.978,76.836,62.885,10.68,21.252,20.802,20.475,16.804,,0.677,4.112,5.615,9.089,7.829,,,,,,,,,,,,,2.776,,,,,,,,,
goodwill-intangible-assets-total,77.012,78.852,80.329,81.949,83.607,85.307,87.629,89.068,90.07,91.308,92.447,81.998,82.987,83.749,78.606,79.162,79.715,80.59,81.274,82.056,82.926,83.795,84.388,85.362,86.107,86.688,83.972,145.013,157.979,183.728,184.703,185.405,186.022,187.881,1.966,2.666,3.366,4.066,4.766,5.466,6.166,6.866,7.566,8.266,8.966,9.675,10.384,11.093,11.802,12.511,13.457,14.302,1.01,1.024,1.111,1.296,1.283,1.369,1.456
other-long-term-assets,98.058,106.161,82.57,26.987,25.464,19.302,17.233,43.893,25.4,22.992,14.405,13.32,13.474,7.223,7.705,8.202,7.588,7.881,7.254,7.665,7.513,8.21,8.315,8.622,8.63,4.674,3.173,3.454,2.7,2.765,2.909,2.741,2.754,2.815,2.714,3.454,4.218,2.109,2.198,1.969,1.603,1.529,1.573,4.493,4.432,3.585,1.754,1.831,1.931,1.968,2.134,2.263,1.881,2.2,2.323,2.801,2.008,2.111,2.183
total-long-term-assets,844.801,888.643,795.317,749.979,704.223,655.59,613.955,625.642,596.6201,547.965,541.126,443.173,447.125,425.866,424.557,426.623,367.829,370.675,371.093,330.837,332.617,330.921,333.464,287.471,276.947,261.801,198.914,270.519,283.918,309.028,284.94,264.448,258.786,260.476,79.041,88.332,87.293,77.595,88.942,93.941,93.246,94.046,96.272,101.434,42.966,42.785,39.9,38.244,39.747,43.93,41.799,43.469,30.227,29.834,31.456,30.524,27.617,25.63,25.744
total-assets,2350.38,2346.017,2234.43,2052.458,1928.405,1916.589,1782.731,1784.009,1697.623,1551.187,1459.293,1396.151,1358.893,1251.273,1207.56,1158.633,1079.562,1028.581,1028.405,987.997,948.289,885.433,885.641,832.147,759.206,703.894,726.245,756.312,768.164,744.163,670.436,649.264,585.92,547.049,496.982,476.943,445.235,408.692,373.552,355.24,330.784,307.794,289.277,279.341,216.52,217.169,231.05,222.761,206.894,182.355,157.039,151.558,156.891,141.757,144.988,142.11,145.014,145.235,136.671
total-current-liabilities,870.144,789.046,804.884,692.073,618.209,566.646,517.985,500.051,461.369,424.796,365.554,354.335,343.051,298.989,274.75,271.672,244.511,222.925,200.575,201.811,198.56,187.113,170.855,175.338,163.268,160.654,143.855,155.771,151.688,143.836,135.828,148.117,120.187,109.451,87.994,92.974,80.036,73.807,76.25,81.243,72.902,69.811,61.374,60.572,56.742,57.817,53.958,61.459,55.992,53.836,57.818,67.783,66.171,44.663,48.559,48.608,52.645,53.322,45.93
