,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,48.373,45.611,47.151,40.818,44.035,50.333,37.878,40.945,48.941,59.738,62.374,58.995,61.174,62.995,55.87,50.749,44.652,42.294,34.605,39.375,40.899,44.277,47.105,49.609,47.407,49.877,47.731,45.727,41.569,38.354,43.069,39.567,,,,27.91,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,87.098,96.529,99.908,95.4,102.829,119.164,108.872,72.323,52.896,73.259,52.717,51.507,69.784,75.808,67.828,46.921,99.528,81.634,77.483,52.246,67.172,72.732,62.656,48.268,48.244,46.869,40.403,38.595,43.006,42.804,32.294,37.795,72.46,92.42,80.182,51.761,66.661,57.035,58.57,62.737,73.385,70.655,43.994,52.66,48.69,41.97,37.239,42.183,46.513,40.307,38.503,38.778,36.435,35.609,27.715,31.434,27.651,30.597,28.473
total-current-assets,1660.972,1584.601,1573.055,1547.167,1576.545,1668.149,1618.846,1483.353,1541.934,1343.305,1329.329,1319.267,1156.759,1209.685,1066.854,1097.682,1179.306,1169.841,1191.611,1140.323,1130.84,956.774,1057.226,989.358,985.753,891.012,901.228,871.418,850.05,793.551,762.28,732.709,759.114,809.367,818.111,858.487,805.872,780.45,737.494,753.588,726.137,762.575,735.845,822.42,933.382,866.273,826.685,803.092,719.966,638.485,598.672,535.574,390.553,509.226,473.201,540.777,738.509,683.561,582.814
net-property-plant-equipment,141.506,145.182,149.52,150.748,154.826,160.702,159.857,158.638,161.437,165.088,166.536,172.524,169.831,173.933,174.805,174.745,177.056,177.366,176.593,171.916,175.521,172.048,167.11,172.333,163.552,163.931,162.611,136.548,133.138,129.8,120.22,118.022,114.904,115.535,110.529,111.814,108.247,109.323,108.931,108.219,110.473,83.089,84.615,88.436,90.168,97.705,101.389,105.735,101.948,93.658,95.968,100.255,96.466,100.669,104.756,102.898,106.712,111.434,117.759
long-term-investments,7.606,22.841,17.639,3.161,4.09,20.478,20.811,17.287,10.575,8.395,7.151,7.76,5.708,3.054,7.529,3.826,9.662,29.731,41.402,43.293,50.866,23.494,27.06,32.43,15.629,26.23,25.131,32.563,22.589,8.962,2.471,7.956,13.396,17.338,48.265,94.974,89.776,41.814,43.692,67.523,43.939,30.935,18.747,8.527,1.946,21.263,1.999,2.43,2.417,2.391,3.029,2.996,2.996,3.512,2.572,18.236,34.559,36.044,57.873
goodwill-intangible-assets-total,1199.933,1214.524,1236.365,1250.039,1260.592,1257.967,1269.606,1274.576,902.298,911.099,919.829,928.286,866.426,750.625,762.486,754.764,764.953,772.9401,706.626,699.824,706.419,704.41,556.589,557.9,455.011,457.286,459.561,461.874,464.264,466.653,469.042,471.528,474.207,476.783,479.46,480.936,483.639,485.876,488.579,491.283,495.436,413.657,415.799,417.94,420.178,422.723,424.91,427.051,433.87,440.083,444.897,449.768,581.667,405.843,421.702,320.604,383.884,401.044,417.958
other-long-term-assets,129.086,107.431,90.997,24.53,51.391,30.909,21.489,22.567,40.621,26.845,15.709,12.725,61.238,38.736,20.566,11.207,12.729,13.632,13.468,9.895,11.601,9.962,9.888,7.197,15.052,15.427,9.296,9.73,9.161,9.738,10.148,10.952,10.036,10.574,5.207,2.396,2.402,2.372,2.435,2.703,6.289,8.912,3.604,3.472,4.512,5.048,5.799,6.197,6.729,6.741,5.786,5.758,4.994,7.065,10.209,10.948,11.879,12.656,13.056
total-long-term-assets,1480.749,1493.19,1498.102,1431.889,1471.97,1471.61,1472.891,1473.881,1120.18,1116.338,1113.732,1124.42,1112.295,991.712,992.6989,971.378,964.4,993.6691,938.089,928.6201,944.407,909.9139,760.647,769.86,649.244,662.874,656.599,640.715,629.152,615.153,601.881,608.458,612.543,621.475,644.355,690.945,685.045,642.142,654.883,687.453,684.715,598.104,594.253,595.144,578.376,621.739,615.902,632.031,628.032,630.208,646.107,671.946,765.1691,597.154,617.277,528.709,554.115,576.233,621.42
total-assets,3141.721,3077.791,3071.157,2979.056,3048.515,3139.759,3091.737,2957.234,2662.114,2459.643,2443.061,2443.687,2269.054,2201.397,2059.553,2069.06,2143.706,2163.51,2129.7,2068.943,2075.247,1866.688,1817.873,1759.218,1634.997,1553.886,1557.827,1512.133,1479.202,1408.704,1364.161,1341.167,1371.657,1430.842,1462.466,1549.432,1490.917,1422.592,1392.377,1441.041,1410.852,1360.679,1330.098,1417.564,1511.758,1488.012,1442.587,1435.123,1347.998,1268.693,1244.779,1207.52,1155.722,1106.38,1090.478,1069.486,1292.624,1259.794,1204.234
total-current-liabilities,978.424,925.127,943.858,898.893,918.571,1023.096,985.701,892.303,675.91,1076.319,1063.408,1092.85,765.346,647.082,697.833,724.235,755.718,629.839,587.303,585.84,537.745,525.248,517.488,476.267,417.453,371.353,399.178,393.202,389.118,369.736,362.027,369.55,365.137,347.445,353.932,390.169,352.73,337.009,347.706,369.164,357.658,335.333,327.686,373.881,389.444,358.587,349.835,375.859,353.384,315.397,324.503,321.073,290.257,294.642,302.888,311.925,399.263,399.348,377.069
long-term-debt,695.164,712.65,722.925,728.608,733.969,734.503,736.688,740.888,745.543,201.148,207.549,214.686,419.198,426.175,231.98,238.295,246.04,249.264,252.065,254.062,258.868,21.947,22.568,23.72,24.167,24.673,25.18,,,,,,,,,,0.559,0.559,0.475,,,0.009,0.014,132.588,0.027,0.039,0.043,,1.292,5.483,7.59,14.006,18.958,25.231,31.504,37.89,285.522,291.856,297.96
other-non-current-liabilities,16.228,17.264,18.857,18.602,16.463,17.116,16.901,16.151,14.963,16.755,16.107,15.78,23.43,16.895,15.986,13.48,10.418,74.91,72.397,62.159,62.158,77.924,33.593,32.343,32.846,62.858,61.657,60.697,61.452,105.259,104.012,102.919,109.066,120.89,118.985,117.599,120.119,121.762,120.277,118.859,,,,,,,,,,,,,,,,,,,
total-long-term-liabilities,800.8251,818.394,833.909,794.8599,798.193,797.893,800.907,788.437,783.5,239.586,248.18,251.118,462.914,469.413,274.776,278.642,312.78,379.196,381.099,349.545,393.039,170.176,124.156,126.466,98.815,129.103,126.863,101.598,97.096,134.26,129.401,126.343,126.955,126.727,125.473,120.248,123.009,124.952,123.253,121.385,129.522,133.32,134.889,135.61,129.159,157.6,152.73,151.032,131.22,126.302,125.943,122.88,138.14,115.881,121.27,124.484,290.5,296.789,302.711
total-liabilities,1779.249,1743.521,1777.767,1693.753,1716.764,1820.989,1786.608,1680.74,1459.41,1315.905,1311.588,1343.968,1228.26,1116.495,972.609,1002.877,1068.498,1009.035,968.402,935.385,930.784,695.424,641.644,602.733,516.268,500.456,526.041,494.8,486.214,503.996,491.428,495.893,492.092,474.172,479.405,510.417,475.739,461.961,470.959,490.549,487.18,468.653,462.575,509.491,518.603,516.187,502.565,526.891,484.604,441.699,450.446,443.953,428.397,410.523,424.158,436.409,689.763,696.137,679.78
common-stock-net,0.541,0.541,0.537,0.535,0.535,0.535,0.534,0.53,0.527,0.522,0.522,0.52,0.517,0.516,0.515,0.513,0.513,0.512,0.51,0.501,0.498,0.497,0.476,0.474,0.466,0.464,0.462,0.459,0.458,0.455,0.454,0.453,0.451,0.45,0.444,0.437,0.418,0.416,0.415,0.41,0.41,0.41,0.41,0.409,0.408,0.406,0.405,0.402,0.398,0.396,0.391,0.378,0.378,0.372,0.37,0.366,0.366,0.365,0.355
retained-earnings-accumulated-deficit,1454.623,1433.348,1419.735,1419.449,1447.416,1420.271,1406.72,1399.495,1344.986,1312.535,1307.035,1289.288,1254.014,1228.505,1224.547,1211.31,1184.02,1191.828,1187.185,1179.897,1158.332,1131.199,1126.213,1100.493,1082.002,1034.77,1003.29,975.232,938.23,871.968,844.995,824.205,794.466,763.111,728.88,694.582,661.654,616.87,581.442,555.923,512.198,481.211,462.812,449.252,425.668,402.179,380.291,363.047,331.746,306.682,289.858,281.166,258.679,237.443,217.219,194.904,169.042,134.643,111.988
comprehensive-income,0.317,0.415,-0.004,-0.324,-0.373,-0.567,-0.699,-0.38,-0.148,-0.174,-0.196,-0.175,-0.153,-0.026,-0.024,-0.262,-0.114,-0.167,-0.074,-0.143,-0.091,0.02,-0.05,-0.093,-0.072,-0.182,-0.112,-0.035,0.058,-0.062,0.023,-0.15,-0.293,0.087,0.106,0.009,0.135,-0.145,0.14,0.114,0.004,-0.048,-0.114,0.172,-1.841,-0.251,0.011,0.025,0.034,-0.014,-0.001,-0.006,-0.053,-0.239,-0.405,-0.615,-0.934,-0.978,-1.436
other-share-holders-equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.42,5.37,5.37,5.38,5.382,5.382,5.382,5.382,5.382,5.382,5.384,5.384,5.384,5.384,5.384,5.384,5.384,5.384,5.384,5.384,8.489,8.489,8.489,8.489
