,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,297.201,249.663,192.178,114.908,55.48,107.542,56.46,129.075,168.192,135.626,169.811,150.433,148.966,153.866,168.192,187.283,206.192,229.263,251.14,240.498,268.711,348.708,370.923,465.125,506.153,443.011,459.056,248.489,273.444,295.489,200.164,240.915,265.169,283.887,293.819,309.634,192.468,210.693,225.448,155.39,154.229,175.683,178.876,200.605,218.837,232.347,257.667,126.816,137.538,150.652,184.634,201.08,223.255,242.441,258.595,161.925,172.323,202.378,231.832
notes-loans-receivable,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.14,,,0.1,0.1,0.2,0.1,0.085,0.2,0.37,0.531,0.532,0.434,0.448,0.144,0.224,0.227,0.179,0.266,0.311,0.503,0.583,0.223,0.437,0.365,0.017,1.142,,,,0.032,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,366.795,317.685,251.519,199.043,121.129,178.66,113.245,200.369,220.509,198.064,214.418,198.046,186.121,190.421,196.706,214.325,223.754,243.957,262.392,252.182,273.471,353.163,389.196,483.198,522.341,457.233,474.512,261.133,282.535,303.38,204.327,244.763,269.165,288.625,300.272,316.354,197.487,216.223,232.149,162.042,162.87,184.473,189.9,209.961,227.727,252.491,268.38,134.087,144.436,156.926,190.685,207.191,227.385,247.507,266.916,166.85,177.011,213.248,238.506
net-property-plant-equipment,0.024,0.136,0.148,0.16,0.173,0.185,0.197,0.209,0.249,0.289,0.328,0.368,0.381,0.174,0.193,0.221,0.248,0.276,0.303,0.324,0.064,,9.734,10.238,8.563,8.952,9.01,9.154,9.579,9.66,10.059,10.372,10.206,10.334,10.548,10.215,10.253,11.049,11.881,12.927,13.91,14.712,15.233,16.206,17.328,18.481,19.48,20.091,19.847,18.698,16.183,15.101,14.281,13.413,13.419,13.18,13.062,13.631,13.395
long-term-investments,,,,,,,,,,,,,,,,,,,3.932,42.856,47.752,34.349,59.831,55.374,88.333,90.314,99.342,95.194,88.962,83.208,,,,,,,,,,,,,,,,,0.965,2.456,28.983,27.028,35.077,34.49,43.8,51.045,40.159,38.084,,,
goodwill-intangible-assets-total,,,,,,,,,,,,,,,,,,,,,211.646,194.88,137.477,,40.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-long-term-assets,0.048,1.385,1.458,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.04,0.058,0.018,0.018,15.805,16.574,17.337,18.101,20.78,23.218,8.796,8.188,6.779,8.205,8.515,3.101,2.727,2.934,3.201,3.407,3.614,3.821,4.028,4.233,4.44,4.647,5.27,5.477,5.684,5.89,8.597,8.804,9.011,9.217,9.424,3.81,3.81,3.83,3.83,3.86,3.96,3.959,3.957,3.96,3.966,3.89,4.225
total-long-term-assets,309.158,324.622,338.595,349.15,156.564,160.032,163.5,166.968,170.463,173.959,177.454,180.95,184.421,187.688,191.123,194.607,213.877,218.129,226.307,269.472,280.242,252.447,215.838,198.057,143.675,137.471,117.007,107.449,101.408,96.042,13.4,14.019,14.16,14.495,14.836,14.848,15.093,16.226,17.781,19.351,20.602,21.612,24.892,26.195,27.535,28.899,31.135,27.896,54.187,51.082,56.974,55.233,64.965,71.39,60.418,57.985,19.977,20.553,20.69
total-assets,675.953,642.307,590.114,548.193,277.693,338.692,276.745,367.337,390.972,372.023,391.872,378.996,370.542,378.109,387.829,408.932,437.631,462.086,488.699,521.654,553.713,605.61,605.034,681.255,666.016,594.704,591.519,368.582,383.943,399.422,217.727,258.782,283.325,303.12,315.108,331.202,212.58,232.449,249.93,181.393,183.472,206.085,214.792,236.156,255.262,281.39,299.515,161.983,198.623,208.008,247.659,262.424,292.35,318.897,327.334,224.835,196.988,233.801,259.196
