,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,2319.595,2058.625,1904.5,1832.254,1700.359,1598.084,1469.555,1504.854,1541.322,844.803,819.175,994.178,886.66,792.13,935.581,842.375,757.914,732.99,692.145,679.573,662.614,577.145,581.17,555.799,333.743,313.369,309.113,309.514,278.728,294.158,276.162,310.778,346.418,391.923,425.968,455.454,422.545,451.293,450.807,656.055,402.657,146.718,165.365,205.494,257.024,194.055,227.595,264.412,270.854,288.312,300.422,327.761,432.001,296.167,329.179,353.976,370.821,407.858,457.492
net-property-plant-equipment,347.25,339.122,338.331,319.751,300.767,267.586,264.61,259.763,246.825,218.878,193.211,167.679,151.942,138.513,92.622,86.006,83.186,81.602,80.667,81.79,75.258,55.607,38.654,26.848,6.201,6.236,6.485,6.348,6.169,6.515,6.232,6.431,6.077,5.5,4.934,4.804,2.385,2.159,1.808,1.752,1.981,2.189,2.495,2.796,2.825,3.11,3.501,3.943,3.874,4.539,5.197,5.89,5.741,6.253,6.837,7.667,8.119,8.883,9.011
long-term-investments,117.902,115.563,120.188,99.199,121.381,131.33,165.972,134.356,169.02,144.425,158.322,31.987,55.745,31.444,32.298,35.248,53.825,81.259,53.704,14.0,14.125,14.25,14.375,14.5,,,,,,,,,,,,,,,0.014,3.513,6.914,7.01,17.938,19.759,0.032,2.011,0.039,0.897,0.917,8.337,11.11,11.237,17.79,62.907,52.332,1.312,7.386,7.387,7.348
goodwill-intangible-assets-total,354.805,360.189,365.573,370.957,376.341,381.725,387.11,392.494,397.878,403.262,408.646,414.03,419.523,424.93,,,,,,,,,,,2.508,3.204,5.543,,6.62,7.154,7.686,8.217,,,9.793,10.432,11.335,11.962,12.587,13.879,14.641,3.099,3.837,4.339,4.837,5.559,5.876,6.443,7.038,7.61,8.204,8.715,9.354,9.785,10.408,11.153,11.783,12.519,13.607
other-long-term-assets,69.313,67.968,21.693,20.163,15.674,11.731,10.828,3.149,7.959,16.168,13.445,15.53,15.496,15.418,26.164,26.256,19.169,15.938,19.087,2.036,15.739,16.514,17.125,17.484,,,,6.082,,,,,18.729,19.24,18.911,18.891,28.375,28.267,37.447,37.191,46.623,,,,,,,,,,,,,,,,,,
total-long-term-assets,895.223,889.008,849.661,813.508,819.588,799.0731,836.457,797.728,832.979,794.64,788.1721,644.4191,657.535,625.845,168.361,165.065,174.018,197.347,170.479,116.904,122.651,101.962,85.656,73.769,23.657,20.85,21.169,20.905,17.807,17.813,17.431,18.184,24.806,24.74,33.638,34.127,42.095,42.388,51.856,56.335,70.159,12.298,24.27,26.894,7.694,10.68,9.416,11.283,11.829,20.486,24.511,25.842,32.885,78.945,69.577,20.132,27.288,28.789,29.966
total-assets,3214.818,2947.633,2754.161,2645.762,2519.947,2397.157,2306.012,2302.582,2374.301,1639.443,1607.347,1638.597,1544.195,1417.975,1103.942,1007.44,931.932,930.337,862.624,796.477,785.265,679.107,666.826,629.568,357.4,334.219,330.282,330.419,296.535,311.971,293.593,328.962,371.224,416.663,459.606,489.581,464.64,493.681,502.663,712.39,472.816,159.016,189.635,232.388,264.718,204.735,237.011,275.695,282.683,308.798,324.933,353.603,464.886,375.112,398.756,374.108,398.109,436.647,487.458
total-current-liabilities,461.683,367.105,364.515,425.277,422.489,368.239,381.072,375.396,319.935,293.161,304.716,273.501,240.545,198.986,200.319,168.007,155.823,192.472,225.595,221.061,124.66,112.547,106.944,108.042,109.498,102.958,121.283,136.074,137.641,139.731,142.299,135.614,120.957,110.667,110.182,113.573,117.522,110.944,117.944,132.826,44.276,45.621,42.098,50.337,40.82,41.651,34.304,36.595,33.214,38.192,39.65,49.34,136.793,140.951,140.342,27.857,27.284,27.033,21.64
