,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,338.513,335.89,331.391,322.179,332.787,343.318,376.65,391.437,443.27,489.752,549.138,555.671,624.302,626.32,670.454,752.493,946.65,625.767,611.401,414.995,503.611,427.199,464.099,374.439,416.512,429.942,384.757,344.935,363.747,327.603,288.875,262.419,282.54,303.658,205.296,178.805,94.792,85.28,87.05,84.893,97.133,98.926,94.708,80.656,91.628,89.406,82.21,69.228,74.509,72.904,67.434,62.129,68.354,61.798,54.714,50.983,62.92,70.742,65.839
other-current-assets,,,,,,,,,65.565,166.19,112.86,116.985,,,,36.522,52.574,1696.059,1693.594,1987.918,,,,160.257,,,,330.663,,,,,,,,,,,13.749,15.659,19.68,24.808,,,,,,,,,,,,,,,,,
total-current-assets,2649.135,2755.052,2272.133,2343.15,2275.599,2308.898,2208.454,2271.077,2196.479,2275.015,2332.721,2589.459,2247.436,2650.416,3079.903,3452.537,4799.476,7536.953,5327.869,5112.054,2981.503,3164.777,2790.191,2854.507,2042.343,1957.267,1799.019,2213.095,1712.499,1738.448,1473.41,1788.096,1677.104,1893.634,1498.174,1359.534,1410.697,1628.392,1370.292,1280.581,1178.915,1228.026,1152.758,1183.694,1090.321,1001.194,985.925,1065.447,1236.275,1167.356,1062.121,1036.014,1073.061,1005.467,954.774,993.385,834.374,672.987,572.819
net-property-plant-equipment,501.352,494.501,494.429,498.892,495.546,499.142,511.227,523.971,575.023,637.82,670.847,669.596,671.618,673.294,674.097,675.624,655.95,413.931,406.757,387.052,413.886,386.856,381.452,372.077,373.99,375.079,382.245,359.293,333.119,319.543,300.052,297.731,273.488,271.833,213.452,215.295,74.985,44.962,46.243,47.529,46.341,48.52,50.006,44.378,43.169,46.411,46.879,44.92,44.783,43.304,39.189,36.565,35.617,34.681,35.967,38.001,34.322,33.437,31.199
long-term-investments,,,0.969,,1.693,2.404,3.294,1.456,2.789,2.494,1.723,2.267,2.361,2.206,2.441,3.855,3.47,4.023,3.349,1.506,2.584,3.251,2.396,2.979,2.433,2.018,2.539,1.746,2.631,1.691,18.899,19.105,20.396,21.205,23.701,23.509,22.182,22.01,192.034,211.792,245.37,241.42,231.09,239.204,254.757,263.353,311.397,283.339,,,,6.81,,,,,,,
goodwill-intangible-assets-total,6553.539,6691.351,6915.395,7221.942,7680.884,7979.059,8159.558,8767.766,9053.175,9283.4,10138.19,10588.69,14387.2,14513.9,14779.17,15128.3,15755.37,7958.7,8095.145,5230.025,6938.922,6205.058,6185.327,3245.758,3947.532,4027.571,4075.761,3900.858,4854.475,4918.708,4976.964,5062.165,5262.908,5312.597,2205.499,2246.765,1212.451,864.872,895.158,912.443,997.88,1043.501,1097.584,413.455,396.817,405.891,423.174,252.028,254.469,256.021,257.573,259.125,292.683,294.977,289.244,280.144,281.953,289.425,291.381
other-long-term-assets,130.84,133.385,120.398,67.731,67.934,68.525,51.205,59.728,67.748,78.561,67.532,417.278,371.156,86.191,92.254,79.601,265.41,215.296,309.539,88.599,251.902,200.528,168.603,96.535,88.958,91.703,92.938,93.567,118.067,123.485,117.885,125.486,126.947,143.553,65.269,67.286,43.439,35.961,35.924,36.458,31.762,30.058,29.465,28.002,27.672,7.847,6.747,6.722,18.429,10.758,12.684,3.558,9.865,9.259,13.098,11.223,14.497,10.293,8.285
total-long-term-assets,7185.731,7319.237,7531.191,7789.243,8246.063,8549.138,8725.291,9364.502,9698.991,10003.07,10885.93,11685.65,15436.07,15285.12,15556.9,15897.8,16681.38,8594.961,8817.809,5712.115,7608.046,6797.128,6737.778,3717.349,4412.913,4496.371,4553.483,4355.464,5308.292,5363.427,5413.8,5504.487,5683.739,5749.188,2507.921,2552.855,1353.057,967.805,1169.359,1208.222,1321.353,1363.499,1408.145,725.039,763.65,770.285,792.898,637.1909,367.697,360.241,359.685,360.675,390.039,389.799,388.209,378.293,378.732,380.095,380.629
total-assets,9834.866,10074.29,9803.324,10132.39,10521.66,10858.04,10933.75,11635.58,11895.47,12278.09,13218.65,14275.11,17683.5,17935.54,18636.8,19350.34,21480.86,16131.91,14145.68,10824.17,10589.55,9961.906,9527.969,6571.856,6455.256,6453.638,6352.502,6568.559,7020.791,7101.875,6887.21,7292.583,7360.843,7642.822,4006.095,3912.389,2763.754,2596.197,2539.651,2488.803,2500.268,2591.525,2560.903,1908.733,1853.971,1771.479,1778.823,1702.638,1603.972,1527.597,1421.806,1396.689,1463.1,1395.266,1342.983,1371.678,1213.106,1053.082,953.448
