,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,4222.0,4156.0,4545.0,4490.0,4262.0,3337.0,3194.0,2980.0,2805.0,2643.0,2517.0,2318.0,2277.836,2143.021,2073.798,2096.823,2210.428,2237.691,2060.281,1889.603,1906.954,1620.721,1631.943,1617.535,1537.646,1646.391,1550.773,1787.048,1646.236,1664.372,1637.291,1544.619,1504.214,1623.315,1511.473,1258.398,1140.347,1088.267,1040.514,981.59,1031.356,981.759,897.167,869.561,875.226,506.656,464.662,562.755,486.931,452.186,424.536,193.726,220.903,199.338,84.589,79.71,76.323,72.938,80.413
net-property-plant-equipment,875.0,854.0,852.0,1075.0,1060.0,1036.0,983.0,931.0,862.0,837.0,734.0,713.0,633.856,511.354,385.253,342.694,308.722,302.84,280.628,265.264,247.643,230.113,210.372,202.666,193.649,187.362,186.792,166.167,154.869,147.917,143.494,143.483,135.393,129.762,125.185,129.874,126.269,122.398,118.014,117.188,116.701,103.907,96.552,89.436,82.198,72.125,55.035,46.274,39.33,36.683,32.807,25.634,25.388,22.728,19.215,16.131,15.342,13.573,10.831
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.45,55.75,55.9,55.9,51.567,52.825,53.496,,,,,67.784,,,,,,,
goodwill-intangible-assets-total,976.0,986.0,1006.0,1016.0,1026.0,1036.0,943.0,946.0,956.0,967.0,978.0,1019.0,1031.555,1044.464,1045.605,1026.25,1043.033,1013.081,1026.206,1039.404,1024.232,1026.498,1040.243,1054.234,965.103,901.057,911.707,499.523,505.018,410.86,424.86,428.328,431.62,434.561,438.962,369.668,350.445,342.117,255.515,257.24,271.821,273.539,274.802,261.207,279.033,281.745,284.424,286.85,271.86,272.074,272.501,2.233,10.186,8.885,8.722,4.769,5.361,4.748,2.536
other-long-term-assets,928.0,908.0,900.0,308.0,325.0,334.0,322.0,312.0,306.0,308.0,286.0,108.0,102.458,99.789,92.852,87.465,84.538,82.79,68.856,95.521,59.648,87.597,69.676,56.091,78.002,78.677,73.27,73.164,77.45,76.73,69.35,59.735,56.476,52.358,45.522,41.676,70.622,43.524,43.682,26.548,24.031,24.595,24.395,4.825,11.934,12.125,12.099,11.608,12.088,12.631,12.993,10.913,,,,,,,
total-long-term-assets,2867.0,2817.0,2845.0,2469.0,2497.0,2514.0,2348.0,2277.0,2241.0,2215.0,2081.0,1963.0,1949.991,1842.069,1719.908,1590.924,1523.12,1465.434,1438.812,1450.037,1371.252,1414.334,1421.627,1401.471,1280.05,1176.811,1193.415,779.037,791.747,684.366,664.183,651.221,642.845,633.671,611.676,580.715,584.874,553.618,464.697,448.347,510.36,495.409,475.403,457.61,486.096,486.029,471.09,424.977,323.278,321.388,318.301,106.858,35.574,31.613,27.937,20.9,20.703,18.321,13.367
total-assets,7089.0,6973.0,7390.0,6959.0,6759.0,5851.0,5542.0,5257.0,5046.0,4858.0,4598.0,4281.0,4227.827,3985.09,3793.706,3687.747,3733.548,3703.125,3499.093,3339.64,3278.206,3035.055,3053.57,3019.006,2817.696,2823.202,2744.188,2566.085,2437.983,2348.738,2301.474,2195.84,2147.059,2256.986,2123.149,1839.113,1725.221,1641.885,1505.211,1429.937,1541.716,1477.168,1372.57,1327.171,1361.322,992.685,935.752,987.732,810.209,773.574,742.837,300.584,256.477,230.951,112.526,100.61,97.026,91.259,93.78
total-current-liabilities,619.0,612.0,1241.0,1804.0,1735.0,1217.0,1180.0,746.0,665.0,682.0,721.0,705.0,628.855,581.507,481.228,610.494,583.857,725.053,710.251,722.158,856.401,649.207,1149.779,322.063,418.925,418.88,409.941,304.571,303.099,299.141,292.926,226.921,297.213,284.455,345.313,534.517,500.424,481.856,445.84,441.236,412.642,405.297,383.312,386.448,491.347,486.048,469.524,165.715,79.021,76.607,66.728,33.776,33.456,34.871,24.697,21.718,19.742,15.067,15.585
