,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,294.27,284.941,366.324,394.59,400.984,395.653,405.078,532.114,516.494,435.323,409.318,242.141,189.575,221.792,291.956,220.352,229.682,294.085,418.92,293.687,284.454,217.768,337.593,99.54,326.458,278.85,207.213,168.689,180.367,228.318,187.378,210.845,194.979,198.291,160.398,246.232,227.19,223.694,319.674,303.227,222.418,192.702,174.723,147.527,555.311,490.433,943.639,437.519,376.246,378.147,326.05,333.124,384.125,404.615,296.065,284.994,332.678,187.609,180.311
notes-loans-receivable,63.317,63.28,63.056,63.042,60.28,58.058,55.836,53.613,57.545,62.361,103.622,111.182,131.123,,84.615,58.398,67.246,64.797,63.439,57.597,55.289,6.599,1.2,1.208,,0.04,44.682,7.504,13.182,,,,,,,,,,,,,,18.469,,,,,1.01,,,,,,,30.0,30.0,,,
inventory,20.942,16.263,15.547,18.942,12.515,14.801,14.012,9.147,12.216,11.45,3.533,2.884,1.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.927,25.03,20.483,19.663,22.102,19.728,20.312,17.728,18.688,18.142,19.837
other-current-assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.983,,,,,,,,,,269.39,20.621,,,,,,,,,10.647,18.702
total-current-assets,406.889,399.703,477.546,517.217,507.749,508.671,510.944,640.443,613.23,536.809,544.019,398.031,355.056,320.705,377.178,282.71,306.688,367.097,500.667,355.897,341.439,230.047,355.6,107.697,332.954,283.957,258.707,182.985,202.876,236.82,206.2,233.513,218.196,212.431,185.392,284.663,235.308,241.113,334.116,315.836,250.417,207.741,208.197,180.681,571.67,503.013,961.824,720.434,443.98,424.174,372.428,379.496,438.308,458.046,398.357,379.354,390.049,233.339,218.85
net-property-plant-equipment,6.576,6.914,7.11,7.387,8.838,9.223,7.557,7.222,8.13,9.012,0.846,0.038,0.016,0.018,0.022,0.031,0.042,0.042,0.052,0.062,0.072,0.069,0.035,0.041,0.047,0.053,0.056,0.059,0.03,0.033,0.027,0.022,0.036,0.051,0.065,0.08,0.094,0.109,0.137,0.171,0.205,0.239,0.269,1.123,127.269,130.863,134.55,330.746,329.52,334.721,305.889,296.529,269.256,266.798,267.897,266.053,261.698,256.443,251.99
long-term-investments,67.2,88.533,,,,,,,,,,,,75.0,,,,,,,,,,,3.835,,,,,1.015,5.134,17.101,30.356,38.03,33.065,1.997,,9.286,,,,,4.668,,,,,3.269,29.972,54.905,75.0,74.892,34.874,9.728,49.999,48.928,,3.369,3.355
goodwill-intangible-assets-total,361.292,366.091,425.893,427.829,431.186,389.635,554.877,565.046,574.043,571.307,516.328,630.86,637.883,339.338,354.881,399.204,384.572,280.731,269.668,259.244,242.452,247.116,223.746,235.677,,,,,,,,,,,,,,,,,,,,,7.821,8.232,8.644,90.78,341.103,350.681,347.293,355.667,439.438,433.582,444.148,455.049,481.624,517.255,529.645
other-long-term-assets,22.497,28.673,12.336,10.532,25.968,25.637,9.46,10.856,7.758,8.396,7.519,7.433,9.003,11.6,9.695,7.581,6.64,7.162,6.462,7.733,7.521,8.058,8.629,,2.021,3.296,4.931,6.666,7.338,9.678,9.53,7.354,7.904,8.888,5.587,7.306,5.183,21.023,15.648,12.008,5.203,6.001,5.931,5.425,11.483,12.003,12.596,8.644,18.819,19.408,20.071,29.234,14.907,12.268,12.943,13.77,13.606,14.49,14.937
total-long-term-assets,458.256,490.758,445.987,446.519,476.678,437.324,589.457,602.6801,610.608,765.162,693.754,817.356,861.01,728.486,678.197,729.495,713.913,628.444,613.466,606.453,638.43,686.358,496.979,436.258,96.718,117.467,54.103,96.981,47.02,23.009,28.763,35.958,52.329,71.83,63.312,32.003,22.199,30.418,24.135,22.575,14.034,10.154,10.868,10.461,146.573,151.098,155.79,471.758,719.4141,759.715,748.253,762.397,758.475,722.376,774.9869,783.8,786.928,821.557,829.927
