,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,1.776,1.0,0.6,1.649,0.821,0.221,0.007,,,1.305,0.655,0.5,2.232,1.949,1.949,1.612,,1.308,1.21,0.683,,,,,,,,,0.263,0.263,0.263,0.263,0.898,0.898,0.898,0.898,0.898,0.907,0.844,6.2813,,,,,,,,,,,,,,,,,,,
other-current-assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.742,1.742,1.742,1.742,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,78.803,103.719,117.649,114.352,128.495,92.669,104.156,125.391,175.37,92.263,113.502,66.987,64.632,46.112,50.425,63.794,84.502,107.088,81.366,89.343,135.144,138.25,35.731,42.121,46.839,33.53,35.407,41.978,46.582,45.064,52.949,52.858,60.446,79.877,100.451,87.419,89.762,79.755,92.79,111.0222,50.686,57.451,65.129,75.0247,80.111,55.62,77.259,91.7047,91.561,51.428,47.288,45.7897,48.659,61.246,71.794,81.1001,31.479,33.791,41.708
net-property-plant-equipment,7.452,7.551,7.644,9.135,9.236,9.39,9.395,9.546,9.613,9.602,9.753,9.922,10.095,10.112,8.362,5.149,1.146,1.047,0.727,0.207,0.21,0.216,0.26,0.306,0.359,0.425,0.486,0.583,0.751,0.882,0.999,1.098,1.353,1.537,1.734,1.929,3.087,3.33,3.564,3.8717,4.175,4.429,4.566,4.8805,5.271,5.232,5.086,5.2941,4.12,3.169,3.062,3.0293,2.679,2.671,2.76,2.408,2.342,2.456,2.634
long-term-investments,,0.741,11.655,22.376,29.157,33.744,41.599,41.295,4.539,9.603,3.803,8.926,14.371,24.154,41.134,47.683,47.787,36.059,41.116,41.116,0.302,0.602,2.679,2.582,0.68,,,1.151,2.513,16.351,13.067,15.382,16.416,12.984,7.153,11.771,10.648,24.981,25.768,24.6701,3.007,,,1.786,3.25,35.846,35.617,34.311,33.536,11.643,5.793,8.778,17.813,19.89,19.548,9.7275,4.048,6.91,4.889
goodwill-intangible-assets-total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297,0.314,0.303,0.2907,0.26,0.248,0.222,0.1876,0.284,0.268,0.258
other-long-term-assets,4.245,4.333,5.39,0.978,1.42,0.841,0.222,2.027,1.955,1.871,2.271,3.813,2.19,1.61,2.714,5.468,5.239,5.699,6.495,6.031,1.277,2.7,4.495,3.62,5.075,5.695,6.074,8.694,9.114,8.704,7.734,7.433,7.157,6.695,5.93,,,,,,,,,,,,,,,,,,,,,,,,
total-long-term-assets,11.697,12.625,24.689,32.489,39.813,43.975,51.216,52.868,16.122,21.246,16.011,22.86,26.87,36.105,52.456,58.565,54.454,43.093,48.501,47.531,1.981,3.725,7.656,6.745,6.366,6.386,11.492,15.461,17.512,31.172,27.136,29.35,32.065,28.535,22.315,22.028,21.592,36.348,31.865,31.168,9.902,7.243,7.473,9.667,19.24,52.029,51.885,51.0122,49.593,26.998,20.628,22.6957,31.539,30.633,30.43,18.1483,6.674,9.634,7.781
total-assets,90.5,116.344,142.338,146.841,168.308,136.644,155.372,178.259,191.492,113.509,129.513,89.847,91.502,82.217,102.881,122.359,138.956,150.181,129.867,136.874,137.125,141.975,43.387,48.866,53.205,39.916,46.899,57.439,64.094,76.236,80.085,82.208,92.511,108.412,122.766,109.447,111.354,116.103,124.655,142.1901,60.588,64.694,72.602,84.6917,99.351,107.649,129.144,142.7168,141.154,78.426,67.916,68.4854,80.198,91.879,102.224,99.2484,38.153,43.425,49.489
total-current-liabilities,82.169,71.948,66.326,69.477,64.357,74.173,75.342,74.836,69.237,58.937,58.557,54.36,51.52,56.194,63.07,62.257,64.444,63.772,61.862,57.293,49.823,44.937,13.689,15.256,13.182,11.958,11.324,17.224,12.564,19.106,16.165,26.299,19.333,21.96,21.771,28.0,20.246,15.098,21.094,37.253,17.735,13.464,13.562,17.108,17.559,17.346,25.945,28.1176,24.735,17.157,13.579,10.7346,12.905,9.681,11.007,11.3818,3.447,2.261,2.683
long-term-debt,46.041,49.847,53.505,25.372,30.997,16.18,17.845,19.501,21.149,22.703,24.315,25.481,25.34,2.589,2.506,2.375,,,,,,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
other-non-current-liabilities,3.543,3.742,,2.703,,,,,,,,,1.904,0.974,,,,,,,,2.805,0.981,,1.581,1.678,2.791,4.749,5.531,4.959,3.962,4.0,2.926,2.34,1.342,,,,,,,,,,,,,,,,,,,,,,,,
total-long-term-liabilities,49.584,53.589,53.505,28.129,31.078,16.287,17.976,19.656,21.623,30.496,32.426,33.909,35.989,12.636,12.013,12.378,10.467,10.32,3.634,3.946,3.848,6.949,35.421,34.736,36.613,37.005,38.415,40.669,41.746,41.471,40.77,41.103,47.136,47.186,46.826,15.944,16.759,17.397,18.034,18.6711,19.308,19.945,20.523,21.1575,46.784,47.88,48.976,49.6942,50.81,51.926,40.344,36.5958,37.271,37.805,37.997,29.4262,0.3,0.3,0.3
total-liabilities,131.753,125.537,119.831,97.606,95.435,90.46,93.318,94.492,90.86,89.433,90.983,88.269,87.509,68.83,75.083,74.635,74.911,74.092,65.496,61.239,53.671,51.886,49.11,49.992,49.795,48.963,49.739,57.893,54.31,60.577,56.935,67.402,66.469,69.146,68.597,43.944,37.005,32.495,39.128,55.9241,37.043,33.409,34.085,38.2654,64.343,65.226,74.921,77.8118,75.545,69.083,53.923,47.3304,50.176,47.486,49.004,40.808,3.747,2.561,2.983
common-stock-net,1.104,1.104,1.103,1.101,1.096,0.989,0.987,0.984,0.984,0.804,0.804,0.738,0.738,0.737,0.737,0.734,0.733,0.732,0.725,0.72,0.719,0.717,0.601,0.591,0.591,0.542,0.514,0.509,0.509,0.501,0.492,0.457,0.452,0.451,0.451,0.45,0.449,0.449,0.44,0.4391,0.387,0.383,0.383,0.3828,0.382,0.381,0.381,0.3797,0.38,0.295,0.294,0.2925,0.292,0.292,0.291,0.2881,0.264,0.262,0.262
retained-earnings-accumulated-deficit,-838.006,-800.414,-762.785,-731.969,-704.537,-674.94,-656.494,-631.843,-612.3,-597.166,-580.28,-566.061,-561.558,-550.03,-533.749,-510.917,-492.782,-478.161,-483.062,-467.898,-456.226,-447.495,-432.846,-422.709,-417.28,-409.279,-397.107,-392.601,-381.548,-371.848,-359.572,-353.52,-340.328,-325.87,-309.599,-296.572,-286.372,-275.508,-265.315,-262.7191,-277.871,-267.244,-258.56,-249.2676,-259.338,-250.343,-237.634,-224.536,-222.253,-211.269,-204.306,-195.4805,-185.431,-169.828,-159.745,-151.8627,-144.702,-137.057,-131.409
comprehensive-income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-share-holder-equity,-41.253,-9.193,22.507,49.235,72.873,46.184,62.054,83.767,100.632,24.076,38.53,1.578,3.993,13.387,27.798,47.724,64.045,76.089,64.371,75.635,83.454,90.089,-5.723,-1.126,3.41,-9.047,-2.84,-0.454,9.784,15.659,23.15,14.806,26.042,39.266,54.169,65.503,74.349,83.608,85.527,86.2661,23.545,31.285,38.517,46.4262,35.008,42.423,54.223,64.9051,65.609,9.343,13.993,21.155,30.022,44.393,53.22,58.4404,34.406,40.864,46.506
total-liabilities-share-holders-equity,90.5,116.344,142.338,146.841,168.308,136.644,155.372,178.259,191.492,113.509,129.513,89.847,91.502,82.217,102.881,122.359,138.956,150.181,129.867,136.874,137.125,141.975,43.387,48.866,53.205,39.916,46.899,57.439,64.094,76.236,80.085,82.208,92.511,108.412,122.766,109.447,111.354,116.103,124.655,142.1901,60.588,64.694,72.602,84.6917,99.351,107.649,129.144,142.7168,141.154,78.426,67.916,68.4854,80.198,91.879,102.224,99.2484,38.153,43.425,49.489
