,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,167.795,180.178,159.155,159.84,205.87,173.441,161.499,176.046,135.311,156.492,175.973,169.9,132.959,146.967,179.941,150.808,200.775,190.046,208.486,174.564,188.738,165.5,198.412,224.656,216.373,233.31,236.249,197.671,205.104,178.073,177.276,150.753,168.596,203.6,183.514,196.797,276.006,244.021,232.034,198.258,182.012,158.986,153.044,135.933,125.706,137.064,148.178,137.462,132.599,145.09,152.805,162.113,152.982,151.694,165.743,204.56,169.195,153.354,154.631
net-property-plant-equipment,172.932,149.917,164.629,162.033,154.434,145.903,144.706,143.034,143.148,140.209,119.394,121.302,119.994,118.502,119.331,117.37,111.221,107.556,104.796,105.336,101.845,97.206,93.575,92.955,89.8,90.229,90.374,91.934,90.135,88.571,88.579,82.951,83.484,81.471,79.146,79.292,78.982,78.437,75.189,75.358,73.918,73.081,73.631,76.962,70.97,72.276,72.91,74.513,73.285,72.428,69.295,70.14,68.616,66.474,65.179,65.155,62.687,59.432,58.172
long-term-investments,73.714,70.46,70.632,65.624,70.237,67.573,66.163,62.067,60.445,58.579,56.596,54.389,55.158,53.127,49.195,49.481,49.951,51.94,52.075,49.147,47.78,47.314,45.732,42.465,40.683,40.583,39.144,36.089,35.053,33.215,35.055,31.629,31.339,33.066,31.897,28.304,26.022,26.282,25.925,24.158,22.441,20.348,22.803,22.628,28.897,30.63,29.524,29.417,28.824,29.36,27.736,25.713,24.278,25.176,24.732,22.55,22.517,21.055,20.86
goodwill-intangible-assets-total,705.876,578.138,578.466,578.823,539.93,533.452,533.127,531.752,527.817,527.634,527.367,527.431,527.485,527.399,527.456,527.433,528.241,528.525,522.477,522.749,523.002,523.155,523.237,523.427,523.919,523.619,522.532,523.009,523.368,519.6,519.005,518.895,516.73,517.151,514.495,516.201,506.192,506.725,507.388,507.962,508.983,509.88,510.748,510.024,502.061,502.376,502.824,503.866,502.448,502.404,503.245,504.265,503.946,507.027,508.037,505.484,508.451,512.634,512.724
other-long-term-assets,112.268,115.379,96.949,9.209,8.653,7.845,7.161,7.127,6.845,6.767,6.901,7.037,6.88,6.96,6.996,7.233,7.45,7.216,7.843,8.136,8.143,8.42,7.664,10.198,10.765,11.137,11.11,10.923,11.127,11.669,11.568,11.677,14.907,15.325,13.676,9.567,11.19,10.498,13.692,13.734,14.049,13.908,13.999,14.075,16.042,15.87,15.467,15.411,16.382,15.549,16.194,16.068,19.459,20.692,20.406,21.222,22.111,22.571,22.519
total-long-term-assets,1064.79,913.894,910.676,815.689,773.254,754.773,751.157,743.98,760.148,753.782,710.258,710.1589,709.517,705.988,702.978,701.517,696.863,695.237,687.191,685.3679,680.77,676.095,670.208,669.045,665.167,665.5681,663.16,661.955,659.683,653.055,654.207,645.152,646.46,647.013,639.214,633.364,622.386,621.942,622.194,621.212,619.391,617.217,621.181,623.689,617.97,621.152,620.725,632.908,635.64,634.442,631.171,631.174,628.799,631.869,630.854,634.543,628.553,628.873,632.4919
total-assets,1232.585,1094.072,1069.831,975.529,979.124,928.214,912.656,920.026,895.459,910.274,886.231,880.059,842.476,852.955,882.919,852.325,897.638,885.283,895.677,859.932,869.508,841.595,868.62,893.701,881.54,898.878,899.409,859.626,864.787,831.128,831.483,795.905,815.056,850.613,822.728,830.161,898.392,865.963,854.228,819.47,801.403,776.203,774.225,759.622,743.676,758.216,768.903,770.37,768.239,779.532,783.976,793.287,781.781,783.563,796.597,839.103,797.748,782.227,787.123
total-current-liabilities,251.501,223.669,217.1,191.67,180.198,166.416,177.297,193.522,269.374,268.6,164.383,171.832,167.457,167.451,191.557,171.336,186.763,161.912,171.57,175.554,197.255,156.673,337.851,363.986,376.354,338.248,160.918,156.822,147.681,142.59,155.196,145.4,160.792,135.303,135.936,149.342,152.267,141.925,146.524,136.084,145.21,142.683,158.449,154.075,145.453,144.012,149.985,150.889,162.248,148.133,160.498,166.064,152.112,152.004,154.648,169.205,140.547,143.278,161.201
