,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,7109.1,6651.0,6928.6,6447.6,5719.583,4814.917,4544.732,4335.0,4135.742,3860.051,3669.263,3180.188,3501.689,3209.225,3133.379,2915.095,2675.64,2283.341,2310.714,2084.759,2200.512,1918.695,1871.049,1796.934,1634.16,1561.362,1307.122,1206.012,948.603,769.193,696.915,665.777,339.872,413.273,325.501,357.622,575.719,417.75,395.444,425.508,461.594,465.032,483.791,521.442,715.54,742.393,787.505,797.829,422.02,496.981,489.163,469.984,273.749,291.056,319.647,341.392,324.958,359.312,369.854
net-property-plant-equipment,2771.4,2676.6,2612.8,2575.8,2524.446,2461.614,2394.727,2358.6,2274.529,2261.702,2277.029,2083.421,1872.167,1772.923,1666.391,1594.12,1475.123,1326.112,1110.597,974.309,818.967,707.321,600.864,526.983,453.891,419.651,392.378,379.94,372.917,372.278,369.959,367.955,363.913,361.883,357.423,347.45,318.498,292.329,274.621,259.676,215.169,195.408,109.84,142.035,72.825,64.231,58.419,58.304,49.358,47.647,47.781,49.353,51.035,53.854,57.421,60.535,64.044,67.366,69.055
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-long-term-assets,137.9,139.8,144.3,127.4,125.197,85.669,78.984,77.9,36.618,36.963,37.087,20.294,20.705,6.715,5.791,5.81,4.583,4.138,4.473,3.034,3.416,8.877,5.34,5.327,4.409,15.211,28.572,31.286,26.495,27.708,28.547,13.964,21.173,20.452,17.748,14.307,10.26,10.097,8.813,8.938,8.229,9.06,9.33,9.682,9.923,0.512,1.942,1.903,3.008,3.245,3.506,3.77,2.694,2.915,3.185,3.465,4.253,4.472,4.761
total-long-term-assets,6830.2,6522.6,5926.2,5286.9,5086.03,5137.063,4827.964,4429.3,4565.473,4246.322,4148.102,3793.278,3326.33,2995.681,2771.081,2694.037,2507.275,2243.629,1887.859,1752.913,1538.907,1537.383,1389.347,1154.079,1006.255,816.897,968.876,874.478,712.012,688.307,653.244,657.806,643.1589,633.591,748.792,731.8101,366.714,372.891,391.712,315.694,280.598,277.313,197.63,202.778,110.351,108.832,143.371,138.429,151.076,100.877,112.268,115.106,81.437,87.276,82.442,82.109,94.317,87.636,100.438
total-assets,13939.3,13173.6,12854.8,11734.5,10805.61,9951.98,9372.696,8764.3,8701.215,8106.373,7817.365,6973.466,6828.019,6204.906,5904.46,5609.132,5182.915,4526.97,4198.573,3837.672,3739.419,3456.078,3260.396,2951.013,2640.415,2378.259,2275.998,2080.49,1660.615,1457.5,1350.159,1323.583,983.031,1046.864,1074.293,1089.432,942.433,790.641,787.156,741.202,742.192,742.345,681.421,724.22,825.891,851.225,930.876,936.258,573.096,597.858,601.431,585.09,355.186,378.332,402.089,423.501,419.275,446.948,470.292
total-current-liabilities,1765.4,1713.1,1511.4,1442.8,1417.23,1331.19,1265.74,1135.5,1138.628,1029.017,1308.271,1241.495,961.185,951.563,919.724,811.162,734.99,601.542,536.134,654.66,410.2,351.578,305.068,298.835,268.727,203.802,197.244,163.55,178.568,183.22,160.386,148.271,133.235,135.868,112.252,109.056,133.833,119.571,104.093,93.575,114.165,120.424,103.113,83.672,217.771,223.918,285.954,283.664,96.686,104.831,83.604,45.014,32.698,31.508,33.667,40.357,33.521,29.949,29.931
long-term-debt,712.7,711.3,709.9,708.5,707.203,705.903,704.645,703.5,702.317,701.173,700.407,351.569,382.228,361.523,362.23,362.919,394.867,388.047,472.476,457.711,564.062,516.786,530.053,504.573,481.381,472.508,461.275,455.954,450.458,445.049,439.74,434.527,159.482,159.457,159.353,159.355,158.382,157.359,156.464,109.022,62.571,62.925,,54.182,,,,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
