,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,5.136,4.806,3.125,2.64,2.237,2.176,2.455,2.256,1.662,3.269,3.676,4.328,3.776,5.338,5.122,5.639,5.967,2.633,3.006,2.515,1.994,1.943,2.845,1.943,1.221,1.453,1.774,1.692,1.186,1.061,0.96,0.919,0.815,1.145,2.268,1.801,1.926,1.726,2.334,1.468,1.163,1.704,2.774,3.531,2.789,3.06,3.378,3.111,2.555,2.605,2.835,3.181,2.569,2.785,3.259,2.561,1.421,2.734,1.914
total-current-assets,75.803,100.198,117.647,144.129,156.909,93.509,91.842,96.87,102.56,119.943,132.079,148.101,106.612,69.047,73.231,83.285,97.924,103.351,111.588,121.926,131.099,88.758,97.698,70.682,77.572,81.924,58.649,67.467,43.411,50.977,59.462,72.54,81.325,89.009,91.646,52.002,64.797,77.779,91.221,101.394,104.824,115.837,122.054,124.181,113.262,120.181,110.627,135.529,150.42,115.642,129.545,130.668,135.092,158.197,164.785,171.903,129.576,73.284,25.293
net-property-plant-equipment,9.254,7.008,6.062,3.944,3.977,4.139,3.905,4.122,4.352,4.563,4.702,4.76,3.899,3.702,2.299,2.407,2.428,2.524,2.473,2.552,2.321,2.203,2.28,2.413,2.526,2.676,3.384,3.399,3.65,3.915,4.004,4.038,4.439,4.909,5.371,5.878,6.404,6.093,5.695,6.56,8.08,9.262,10.464,11.071,12.104,12.84,13.194,13.511,13.602,12.23,11.962,11.387,9.559,6.434,4.615,4.156,4.084,4.13,4.474
long-term-investments,,,,,,,,,,,,,,,,,,,,,,2.208,2.208,2.208,2.208,2.208,3.148,3.24,3.24,3.24,3.24,3.332,3.424,3.516,3.608,3.608,3.608,3.608,3.608,3.792,3.792,4.059,9.108,22.061,30.953,37.653,49.326,39.947,37.918,28.103,15.118,23.312,18.976,1.5,9.26,7.406,1.766,0.093,0.981
goodwill-intangible-assets-total,24.946,25.222,25.498,19.74,19.967,43.337,43.39,43.443,43.496,43.549,43.602,43.655,43.708,43.761,43.814,43.867,36.402,36.402,36.402,36.402,38.502,39.079,39.08,39.081,40.002,40.002,40.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-long-term-assets,20.049,20.353,14.997,1.684,1.529,1.526,1.524,1.522,2.474,2.472,2.471,2.47,2.718,1.694,1.693,1.692,0.158,0.157,0.157,0.157,0.157,0.157,0.158,0.157,0.15,0.15,0.15,0.15,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.25,1.137,0.2,0.2,1.867,0.35,0.52,0.52,0.52,0.526,0.527,0.553,0.552,0.549,0.548,0.546,0.544,0.543,0.541,0.539,0.538,0.536,0.535,0.534
total-long-term-assets,54.249,52.583,46.557,25.368,25.473,49.002,48.819,49.087,50.322,50.584,50.775,50.885,50.325,49.157,47.806,47.966,38.988,39.083,39.032,39.111,40.98,43.647,43.726,43.859,44.886,45.036,46.684,8.841,7.09,7.355,7.444,7.57,8.063,8.625,9.179,10.736,11.149,9.901,9.503,12.219,12.222,13.841,20.092,33.652,43.583,51.02,63.073,54.01,52.069,40.881,27.626,35.243,29.078,8.475,14.414,12.1,6.386,4.758,5.989
total-assets,130.052,152.781,164.204,169.497,182.382,142.511,140.661,145.957,152.882,170.527,182.854,198.986,156.937,118.204,121.037,131.251,136.912,142.434,150.62,161.037,172.079,132.405,141.424,114.541,122.458,126.96,105.333,76.308,50.501,58.332,66.906,80.11,89.388,97.634,100.825,62.738,75.946,87.68,100.724,113.613,117.046,129.678,142.146,157.833,156.845,171.201,173.7,189.539,202.489,156.523,157.171,165.911,164.17,166.672,179.199,184.003,135.962,78.042,31.282
total-current-liabilities,20.144,23.571,24.446,23.446,16.495,14.751,14.251,15.359,13.059,16.479,14.353,16.357,13.822,13.429,11.368,9.729,9.942,6.631,5.416,6.685,6.154,4.352,4.096,6.627,6.072,6.182,8.378,8.662,6.805,4.302,4.418,6.65,7.2,6.362,7.949,9.795,6.755,5.569,7.708,6.006,12.35,16.127,18.441,38.198,25.65,27.19,28.888,32.55,32.345,41.561,39.418,38.841,39.188,38.638,33.397,34.802,8.448,8.644,9.458
