,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,269.6,297.8,293.8,299.9,291.7,309.4,315.1,298.5,284.5,268.1,264.1,245.6,252.0,254.4,256.5,248.9,267.4,169.9,168.7,171.3,176.2,122.1,120.0,120.6,118.3,122.8,130.5,122.7,126.9,106.7,105.8,93.9,95.6,109.1,115.8,112.9,108.5,106.7,105.8,94.7,92.0,105.0,120.3,127.3,100.0,113.7,113.3,151.2,154.9,172.2,155.0,142.5,129.8,133.9,123.6,128.0,124.1,129.4,116.4
other-current-assets,106.7,128.0,118.4,114.3,100.2,109.6,109.0,75.1,70.6,80.8,93.7,78.2,82.8,92.7,102.3,105.4,109.1,54.4,51.5,54.8,51.9,35.3,32.5,28.4,32.3,28.6,34.0,30.7,29.4,36.2,44.3,26.6,42.4,52.5,37.8,42.7,52.7,26.2,36.0,17.9,13.5,33.0,36.2,19.3,25.3,24.9,36.7,22.5,18.7,24.9,27.6,24.1,23.0,24.9,17.5,21.6,27.9,22.1,22.8
total-current-assets,1663.4,1226.3,1181.0,1136.3,1155.6,1221.0,1201.0,1118.3,1166.2,1111.5,1077.4,1027.4,1082.1,1005.7,983.8,989.3,1141.0,781.4,744.6,756.2,779.3,638.7,661.3,643.4,688.0,654.6,660.0,682.4,681.8,758.9,731.0,729.9,791.7,825.3,795.7,730.6,739.2,720.4,696.0,655.5,695.1,610.8,597.9,575.7,772.3,654.5,733.6,941.7,894.4,846.8,810.9,800.1,763.9,995.5,920.4,932.4,890.5,731.0,807.4
net-property-plant-equipment,296.8,311.1,313.3,316.2,328.3,335.9,341.8,357.9,355.4,354.8,363.1,343.6,350.0,356.3,372.6,375.3,378.4,287.5,286.0,287.4,261.5,218.4,222.4,233.2,234.3,237.6,241.2,245.5,250.1,227.2,234.0,216.2,222.8,230.3,230.2,233.9,243.7,249.3,256.6,263.8,272.4,280.3,282.8,289.2,296.8,315.8,318.8,411.0,410.3,397.5,395.7,372.0,369.1,375.0,375.5,369.2,376.6,371.2,372.3
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,7.3,,7.3,7.3,7.3,7.3,7.3,10.5,11.1,11.1,11.3,11.5,11.8,12.1,12.3,12.6,16.8,17.2,44.3,44.8,43.0,45.6,47.0,0.8,59.0,62.9,58.2,55.7,62.8,64.3,63.8,63.3,72.6,71.5,80.6,82.4
goodwill-intangible-assets-total,2834.4,2914.5,2744.9,2769.2,2766.0,2794.1,2842.3,2877.2,2903.6,2921.8,2941.3,2681.0,2727.7,2779.7,2814.1,2829.4,1610.5,641.3,624.2,643.3,399.8,584.8,589.4,587.3,342.8,597.0,606.6,623.0,626.0,249.1,257.7,207.7,213.3,206.8,212.0,215.3,217.7,217.4,223.4,228.1,215.0,215.7,228.0,697.5,551.6,558.6,559.5,579.6,584.4,582.8,584.1,583.5,571.7,577.4,589.3,592.6,596.6,538.8,541.9
other-long-term-assets,91.3,87.9,94.4,93.7,75.1,75.2,78.1,67.1,62.6,53.3,51.9,54.0,59.5,47.6,45.0,51.5,58.4,24.4,29.9,26.5,26.6,25.4,27.9,21.9,31.5,22.2,23.2,22.5,23.5,23.4,24.7,25.3,26.4,28.1,31.4,32.0,32.9,27.0,25.3,26.7,32.9,10.6,10.5,14.2,14.8,13.6,12.2,26.7,21.7,,,,23.6,,,,,,
total-long-term-assets,3255.6,3349.0,3186.6,3214.0,3204.4,3244.4,3303.7,3342.2,3362.5,3372.6,3396.0,3117.0,3180.3,3230.8,3258.8,3282.3,3316.6,976.1,961.6,980.0001,972.0,848.2,859.0001,884.0,898.8,898.3,911.8,932.6,945.8,541.5,560.5,492.9,507.4,476.5,485.1,493.0,506.4,512.8,524.0,541.1,537.5,558.5,573.8,1049.7,917.5999,944.9999,903.3,1223.3,1222.6,1221.1,1223.7,1202.7,1188.3,1194.7,1207.7,1331.8,1338.7,1261.2,1247.2
total-assets,4919.0,4575.3,4367.6,4350.3,4360.0,4465.4,4504.7,4460.5,4528.7,4484.1,4473.4,4144.4,4262.4,4236.5,4242.6,4271.6,4457.6,1757.5,1706.2,1736.2,1751.3,1486.9,1520.3,1527.4,1586.8,1552.9,1571.8,1615.0,1627.6,1300.4,1291.5,1222.8,1299.1,1301.8,1280.8,1223.6,1245.6,1233.2,1220.0,1196.6,1232.6,1169.3,1171.7,1625.4,1689.9,1599.5,1636.9,2165.0,2117.0,2067.9,2034.6,2002.8,1952.2,2190.2,2128.1,2264.2,2229.2,1992.2,2054.6
total-current-liabilities,1268.3,814.2,697.3,668.2,662.4,770.9,650.5,637.3,658.7,632.7,624.2,615.3,662.3,504.2,491.6,493.4,578.8,408.5,401.7,399.6,442.3,309.2,358.1,316.0,345.4,342.4,349.5,371.7,378.1,272.2,267.5,236.6,334.0,351.0,324.9,303.0,288.7,291.6,300.3,284.5,344.3,325.3,355.6,347.0,394.7,292.7,326.0,331.9,339.6,323.2,320.9,332.0,325.2,644.2,609.2,662.0,669.0,274.5,309.5
long-term-debt,1783.1,1824.0,1764.4,1816.5,1790.4,1865.3,2025.6,2036.3,2120.4,2151.5,2181.4,1912.2,1938.4,2054.6,2087.3,2136.2,2175.2,447.8,449.8,454.8,364.1,214.8,218.6,222.4,225.8,229.5,232.1,234.6,237.5,50.0,50.1,50.1,50.8,49.9,50.0,50.0,98.5,98.7,99.0,99.4,99.7,99.9,99.5,100.8,100.2,100.6,126.6,351.5,348.6,346.8,347.6,347.4,347.0,344.6,346.2,348.7,350.7,354.1,352.0
