,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,144.761,137.389,144.665,139.614,139.053,140.243,139.472,136.617,133.875,129.167,128.794,126.048,126.791,126.92,128.196,123.231,119.422,117.975,116.534,114.659,112.748,113.45,113.951,111.221,114.088,108.6,103.11,93.325,96.59,93.838,92.214,89.406,90.354,92.522,93.823,95.188,95.305,110.143,113.342,116.151,117.147,102.558,99.647,99.954,99.458,94.26,94.465,96.432,93.745,86.787,82.131,82.89,80.742,75.027,69.268,70.565,70.16,40.252,39.76
net-property-plant-equipment,30.567,31.825,30.77,30.857,29.995,30.475,30.261,30.4,30.51,30.165,30.176,30.432,30.45,30.073,30.183,27.449,27.492,27.381,28.022,27.92,27.61,27.307,26.889,26.123,26.091,25.797,25.904,25.827,26.155,26.539,26.605,26.628,26.539,26.456,24.81,24.389,21.237,21.729,21.016,20.583,20.474,19.81,19.898,19.559,19.675,19.074,18.715,18.36,18.311,17.936,18.141,17.506,17.807,17.976,18.092,17.789,17.46,18.324,17.782
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.281,7.105,7.221,7.48,7.518,7.518,,,,,,,,,,,,
goodwill-intangible-assets-total,149.484,152.108,76.094,76.668,77.75,78.751,80.294,80.774,81.63,82.204,89.293,90.053,91.837,95.082,97.059,27.529,28.28,29.158,28.681,29.797,31.006,32.298,32.348,32.668,31.172,30.696,31.227,32.862,33.41,33.465,34.453,34.347,34.071,35.075,35.738,35.345,36.629,16.131,16.477,16.788,17.183,17.573,17.85,18.247,18.647,19.162,18.793,18.997,19.421,19.76,20.168,20.574,20.68,20.975,21.345,21.746,22.028,21.088,21.346
other-long-term-assets,0.51,0.989,2.325,2.597,3.21,3.183,3.025,2.599,2.236,2.201,2.348,2.183,1.353,1.368,1.356,1.989,1.384,1.404,1.403,1.4,1.342,1.346,1.318,1.316,1.304,1.29,1.285,1.269,1.268,1.251,1.26,1.237,1.225,1.255,2.8,1.246,1.239,1.197,1.206,1.201,1.193,1.148,1.128,1.144,1.171,1.216,1.221,1.222,1.221,1.185,1.185,1.191,1.193,0.858,0.86,0.754,0.757,0.753,0.745
total-long-term-assets,180.717,185.047,109.299,110.243,112.324,113.74,115.075,115.334,115.902,115.976,123.108,124.007,125.237,128.026,130.165,63.204,63.86,61.341,61.778,62.779,64.181,65.313,64.204,63.638,62.66,62.391,62.877,63.99,64.791,64.976,66.044,65.789,65.139,65.429,63.348,60.98,59.336,39.155,38.699,38.572,38.85,45.812,45.981,46.171,46.973,46.97,46.247,38.579,38.953,38.881,39.494,39.355,39.786,39.809,40.297,40.409,40.409,40.414,40.143
total-assets,325.478,322.436,253.964,249.857,251.377,253.983,254.547,251.951,249.777,245.143,251.902,250.055,252.028,254.946,258.361,186.435,183.282,179.316,178.312,177.438,176.929,178.763,178.155,174.859,176.748,170.991,165.987,157.315,161.381,158.814,158.258,155.195,155.493,157.951,157.171,156.168,154.641,149.298,152.041,154.723,155.997,148.37,145.628,146.125,146.431,141.23,140.712,135.011,132.698,125.668,121.625,122.245,120.528,114.836,109.565,110.974,110.569,80.666,79.903
total-current-liabilities,20.914,19.822,24.082,20.69,24.173,24.465,25.781,23.474,22.887,19.979,19.898,21.044,22.571,20.248,21.266,15.732,15.251,13.288,15.226,14.549,13.735,16.943,17.823,17.489,19.617,19.725,17.633,19.007,18.462,17.54,16.32,16.559,15.264,17.182,16.967,17.485,14.524,11.904,12.724,13.463,16.752,12.204,12.427,13.04,16.061,14.339,16.41,15.624,17.067,13.392,14.916,18.622,20.617,16.636,14.343,17.963,19.791,21.775,21.287
