,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,20353.7,11603.7,10080.4,7093.8,6830.5,6913.1,7075.1,6850.0,6260.2,6256.6,6318.9,6665.1,6493.2,11231.0,7747.2,7836.7,8931.8,9654.5,8774.4,9431.3,9989.5,9507.3,9404.3,9113.7,8023.7,8231.0,7910.0,7587.8,6908.0,6610.495,6543.223,6272.4,6314.538,6554.8,6131.892,6065.455,5460.623,5044.931,4541.077,5220.628,5198.784,4788.672,4497.281,4187.119,4121.066,4191.727,4155.273,4049.767,3386.053,3279.012,3306.074,3436.739,3228.291,3244.221,3001.125,2945.019,2799.939,3040.15,2916.956
net-property-plant-equipment,2519.6,2541.6,2504.3,2511.2,2462.3,2492.9,2475.9,2454.6,2424.9,2422.8,2408.7,2354.0,2255.1,2784.8,2872.5,2302.7,2791.6,2161.3,2135.9,2171.9,2161.6,2232.1,2182.6,2211.3,2179.2,2148.9,2109.9,2140.9,2062.952,2065.451,2104.811,2101.0,2151.052,2226.119,1177.703,1129.781,1153.431,1163.335,1179.094,1143.331,1097.424,1096.721,1077.692,1108.653,1106.313,1131.887,1127.735,1108.634,902.411,887.709,888.708,868.623,846.447,855.828,753.14,748.172,737.922,706.344,730.953
long-term-investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.3,560.629,552.54,549.865,521.9,531.179,533.136,523.231,511.283,498.5,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,36870.7,37498.6,37543.3,37579.1,37849.4,38102.4,37018.9,36805.7,36477.1,36273.5,35831.8,35644.9,31888.8,36461.8,36749.2,31560.2,36819.2,24032.4,24069.9,22732.7,22192.6,22767.5,22360.9,22285.9,22368.9,21730.7,21507.8,21806.0,21160.68,21104.15,20435.16,20314.5,20470.69,20951.77,14474.4,13701.48,13547.77,13133.62,13306.48,12473.43,12187.36,11893.28,11597.96,11730.0,11891.35,12161.39,12065.88,11805.98,9180.943,8640.163,8598.09,8258.563,7741.585,7636.067,5443.411,5309.138,5327.594,4794.776,4863.457
other-long-term-assets,1787.1,1678.1,1646.4,648.4,577.3,547.4,575.3,538.3,689.1,693.9,685.7,631.3,660.4,1026.1,1016.7,845.3,1165.3,1138.6,1092.1,1016.7,1192.2,1145.2,1094.8,1061.3,1149.4,998.4,941.6,858.0,893.162,837.943,787.902,739.7,1150.969,1247.548,727.658,809.136,837.513,737.069,853.992,758.035,678.338,543.728,500.178,464.353,501.921,509.606,504.133,507.55,305.63,339.81,295.346,300.226,206.245,176.145,156.502,160.78,157.62,124.868,111.336
total-long-term-assets,41177.41,41718.3,41694.0,40738.7,40889.0,41142.7,40070.1,39798.6,39591.1,39390.2,38926.2,38630.2,34804.3,40272.7,40638.4,40385.5,40776.1,27332.3,27297.9,27560.4,25546.4,26144.8,25638.3,25558.5,25697.5,24878.0,24559.3,25353.2,24677.42,24560.09,23877.74,23677.1,24303.88,24958.58,16902.99,16151.67,16037.21,15034.03,15339.57,14374.79,13963.12,13533.72,13175.83,13303.01,13499.58,13802.89,13697.75,13422.17,10388.98,9867.682,9782.144,9427.411,8794.277,8668.039,6353.053,6218.09,6223.136,5625.988,5705.746
total-assets,61531.1,53322.0,51774.4,47832.5,47719.5,48055.8,47145.2,46648.6,45851.3,45646.8,45245.1,45295.3,41297.5,51503.7,48385.6,48222.2,49707.9,36986.8,36072.3,36991.7,35535.9,35652.1,35042.6,34672.2,33721.2,33109.0,32469.3,32941.0,31585.42,31170.58,30420.96,29949.5,30618.42,31513.38,23034.88,22217.13,21497.84,20078.96,19880.65,19595.42,19161.91,18322.4,17673.11,17490.13,17620.65,17994.61,17853.02,17471.94,13775.04,13146.69,13088.22,12864.15,12022.57,11912.26,9354.178,9163.109,9023.075,8666.138,8622.702
total-current-liabilities,5934.0,5008.0,4632.8,4841.5,4465.3,4605.4,4442.9,4792.3,4387.5,4202.6,6003.1,6874.0,4763.4,8025.9,5321.3,6170.4,8625.6,5055.6,4952.7,5396.4,4471.1,4406.7,4304.4,4527.4,4279.4,4132.5,3926.5,4206.1,3934.689,4029.701,3912.566,4172.0,4123.695,4281.296,3323.855,3320.702,3079.427,2991.901,2857.806,2760.96,2678.351,2508.126,2474.755,2745.097,3011.618,3093.521,2981.444,2899.853,2092.418,2028.792,2098.495,2459.714,2364.677,2537.094,2155.207,2268.586,2199.564,2232.197,2206.931
