,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,1811.3,1828.3,1795.6,1888.0,1902.8,1892.4,2000.5,2002.5,1972.4,1765.7,1720.6,1743.5,1841.6,1738.4,1805.5,1196.7,1208.1,1270.33,1200.082,1207.0,1257.701,1231.274,1202.323,1143.802,1153.145,1170.033,1160.519,1111.096,1128.978,1105.182,1119.185,1012.903,1089.605,1552.413,1412.068,1315.045,1331.557,1089.242,1178.454,1217.796,1127.103,1032.505,984.889,949.862,972.096,1182.087,1093.331,982.022,973.936,869.745,816.401,718.191,1137.007,1159.072,1064.126,1033.088,986.994,947.128,1025.692
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,5523.4,5708.6,5723.9,5851.6,5931.6,6004.6,7384.6,7339.9,8184.1,8083.0,8913.301,8909.6,9192.301,8823.2,8974.1,2588.3,2584.7,2615.277,2566.728,2760.1,2870.808,3043.903,3072.712,3076.919,3018.606,2945.196,2972.887,3041.595,3049.164,2983.831,3107.989,2981.163,3016.944,1478.059,1430.248,1381.798,1384.639,1285.763,1362.618,1401.682,1428.168,1390.594,1330.966,1380.744,1213.678,1254.974,1257.892,1203.587,1193.328,1091.445,1065.909,1063.03,1037.604,1043.139,1013.168,1001.827,1053.839,1193.854,1223.698
other-long-term-assets,249.6,218.8,231.1,76.8,69.1,67.4,99.5,156.1,182.6,160.3,153.0,102.9,95.6,95.7,86.3,59.1,54.2,43.113,61.254,90.6,148.628,157.984,172.08,220.154,209.719,154.426,159.872,204.901,196.61,194.458,183.727,169.887,157.309,183.214,162.017,138.003,55.158,23.185,24.896,28.835,66.473,45.445,28.541,67.518,88.652,150.544,161.773,118.551,96.087,93.431,80.762,70.513,71.545,42.592,55.035,59.24,48.645,53.226,50.237
total-long-term-assets,6555.5,6747.0,6808.9,6799.0,6866.4,6929.6,8372.3,8372.0,9226.6,9084.3,9873.4,9812.3,10110.8,9713.0,9876.899,3206.2,3194.1,3226.426,3184.748,3439.5,3626.36,3841.099,3887.11,3934.245,3856.834,3704.65,3741.609,3861.201,3848.444,3765.574,3895.876,3742.495,3744.106,2104.23,2024.981,1942.906,1863.599,1708.025,1808.293,1870.136,1940.006,1865.974,1775.9,1880.538,1689.215,1811.121,1821.674,1693.547,1640.981,1518.825,1478.357,1463.159,1429.928,1407.641,1378.028,1377.285,1478.824,1625.194,1670.725
total-assets,8366.8,8575.3,8604.5,8687.0,8769.2,8822.0,10372.8,10374.5,11199.0,10850.0,11594.0,11555.8,11952.4,11451.4,11682.4,4402.9,4402.2,4496.756,4384.83,4646.5,4884.061,5072.373,5089.433,5078.047,5009.979,4874.683,4902.128,4972.297,4977.422,4870.756,5015.061,4755.398,4833.711,3656.643,3437.049,3257.951,3195.156,2797.267,2986.747,3087.932,3067.109,2898.479,2760.789,2830.4,2661.311,2993.208,2915.005,2675.569,2614.917,2388.57,2294.758,2181.35,2566.935,2566.713,2442.154,2410.373,2465.818,2572.322,2696.417
total-current-liabilities,868.9,880.8,870.6,1013.3,1080.1,1117.7,895.4,954.5,848.4,753.7,747.5,767.6,770.2,722.5,854.2,476.0,933.4,612.973,661.833,652.6,734.569,896.309,967.446,796.405,777.561,890.615,826.165,927.78,940.72,748.203,794.483,724.073,512.689,430.426,362.011,360.091,351.912,322.374,327.435,444.556,603.652,590.493,343.707,359.962,338.047,325.561,297.04,312.411,322.418,291.075,264.98,311.434,763.362,716.176,778.267,744.278,363.888,373.409,393.418
long-term-debt,1522.4,1560.6,1670.6,1564.9,1574.8,1586.6,1645.5,1611.6,1600.7,1587.3,1528.1,1511.1,1569.8,1171.8,1169.1,1141.0,701.9,1077.779,1078.823,1150.1,1165.566,1065.881,1065.463,1166.178,1164.794,1123.792,1207.722,1222.035,1237.244,1482.783,1481.217,1490.01,1793.979,654.873,652.29,604.015,592.376,462.976,457.565,387.151,154.842,145.949,460.842,423.679,401.685,576.649,586.811,482.063,495.668,397.124,413.355,367.161,329.202,413.307,186.861,270.104,684.601,658.077,700.9
