,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,751.8,776.7,770.2,929.9,916.6,931.7,890.8,902.7,1007.2,936.5,921.6,1001.6,1009.7,996.4,964.6,893.4,918.921,865.738,825.349,804.0,753.063,715.935,672.75,659.003,614.483,570.39,506.557,447.373,392.936,362.94,337.619,326.843,310.934,308.254,295.26,289.066,269.313,267.878,280.038,293.95,278.686,268.529,268.076,263.602,249.858,255.028,237.172,233.987,222.857,207.897,186.22,169.102,155.119,147.024,191.022,182.815,227.469,243.538,236.624
other-current-assets,1325.5,2221.3,2174.5,1214.5,1356.7,1325.2,1449.4,1494.6,1485.0,1649.0,1556.4,1393.9,1298.3,1361.5,1256.2,1151.4,1181.67,1073.753,891.555,593.2,666.47,633.684,573.576,478.796,469.1,423.704,3405.368,404.406,395.139,416.088,379.477,373.324,425.781,386.665,416.901,438.281,420.529,468.788,415.523,371.713,334.902,341.389,330.04,346.325,339.658,383.995,340.73,183.376,347.459,323.874,302.973,323.421,241.534,248.298,245.133,318.771,285.623,226.291,229.64
total-current-assets,8448.2,7909.8,8942.6,7640.9,8719.0,7432.1,10195.4,7873.3,7568.0,7108.7,6859.7,8732.2,8091.8,7447.7,7201.3,6700.3,9270.873,5618.985,5258.896,4535.0,4372.111,3925.013,3525.024,3184.934,2643.672,2523.221,5328.838,3244.337,3055.388,2868.919,2677.95,2975.427,2837.288,2688.623,2628.315,2540.42,2131.131,2255.231,2409.012,2480.595,2572.259,2744.278,2480.653,2458.0,2639.08,2161.028,2140.475,2368.407,1620.47,2694.006,1941.341,1712.567,1385.157,1449.74,1595.681,1632.851,1535.212,1796.302,1983.727
net-property-plant-equipment,3138.1,3077.5,3013.8,3601.2,3538.9,3409.0,3334.7,3182.4,2995.9,2827.6,2610.9,2501.8,2387.0,2301.8,2258.9,2187.6,2027.821,1837.67,1739.628,1765.7,1724.129,1756.164,1744.266,1750.71,1806.074,1787.776,1736.811,1742.2,1676.583,1622.812,1617.459,1571.387,1572.259,1712.869,1673.502,1641.634,1641.791,1571.521,1604.573,1637.083,1634.696,1608.66,1562.174,1594.754,1579.938,1629.398,1581.664,1497.383,1392.577,1330.899,1291.041,1280.385,1246.116,1227.296,1191.968,1174.396,1093.68,1150.42,1561.918
long-term-investments,3052.7,2615.3,3271.0,3066.5,2254.3,2062.3,1580.3,3488.9,4362.4,3901.0,4009.7,4165.2,4336.5,4630.6,4284.4,3868.0,2839.575,2853.384,2017.955,2225.3,1936.944,1622.628,1363.541,1220.122,1009.586,640.991,306.839,2310.712,2012.678,1739.773,1840.88,1748.285,1587.229,1395.306,1113.549,991.299,767.262,767.848,1242.984,1424.477,1753.746,1307.118,1321.949,1126.558,927.877,691.044,887.069,1133.299,1103.904,1148.033,1653.363,1657.858,1605.685,1650.486,1701.309,1468.439,1477.403,1031.01,1149.172
goodwill-intangible-assets-total,9138.5,9430.5,8695.9,8826.4,8819.1,8831.6,8702.3,8512.1,8146.9,7921.7,7715.6,7477.6,7289.6,7134.7,6930.1,6748.9,6590.099,6449.132,6202.975,5788.7,5670.958,5614.193,5597.3,5707.569,5790.917,5889.602,2792.229,2832.843,2885.972,2930.876,2977.26,2754.505,2805.428,2825.181,2878.158,2919.14,2853.963,2907.55,2960.754,3009.699,3065.736,3117.14,3210.43,3299.679,3388.313,3487.158,3561.445,3629.726,3699.424,3762.777,3823.835,3901.998,3949.6,4012.64,4035.268,4106.031,4208.314,4290.42,4367.877
other-long-term-assets,422.0,434.4,447.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.198,,,,,,,,,,,,,
total-long-term-assets,19035.8,18377.8,17502.9,17648.0,16773.2,16520.8,15894.7,15779.3,15505.2,14650.3,14336.2,14144.6,14013.1,14067.1,13473.4,12804.5,11457.5,11140.19,9960.559,9779.7,9332.031,8992.984,8705.107,8678.4,8606.577,8318.369,4835.879,6885.755,6575.233,6293.461,6435.599,6074.177,5964.916,5933.355,5665.209,5552.073,5263.016,5246.919,5808.311,6071.259,6454.178,6032.918,6094.553,6020.991,5896.128,6011.798,6030.178,6260.408,6195.905,6241.709,6768.239,6840.241,6801.401,6890.422,6928.545,6748.866,6779.397,6471.85,7078.967
total-assets,27484.0,26287.6,26445.5,25288.9,25492.2,23952.9,26090.1,23652.6,23073.2,21759.0,21195.9,22876.8,22104.9,21514.8,20674.7,19504.8,20728.37,16759.17,15219.45,14314.7,13704.14,12918.0,12230.13,11863.33,11250.25,10841.59,10164.72,10130.12,9630.621,9162.38,9113.549,9049.604,8802.204,8621.979,8293.524,8092.493,7394.147,7502.15,8217.323,8551.854,9026.437,8777.196,8575.206,8478.991,8535.208,8172.826,8170.653,8628.815,7816.375,8935.715,8709.58,8552.808,8186.558,8340.162,8524.226,8381.717,8314.609,8268.152,9062.694
