,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total-current-assets,223.817,189.924,209.695,202.943,195.591,190.99,208.187,206.327,199.034,192.881,177.05,170.44,161.074,154.644,147.9,176.433,168.2836,155.7255,145.9211,137.836,128.6557,119.5167,113.4846,94.5918,95.0027,86.4739,78.6949,77.3845,68.4023,69.599,63.9526,64.1375,58.6475,57.4854,55.0325,56.3223,54.1467,51.5096,49.7778,49.8298,55.1123,55.051,54.9014,55.8305,48.9278,50.1823,50.2312,52.4427,61.1711,62.2967,58.0767,57.6059,57.2612,55.0894,52.1379,52.4101,52.467,49.151,49.061
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,15.169,16.101,16.162,17.042,17.523,17.889,19.13,18.853,18.842,18.462,17.49,17.441,18.861,11.259,19.649,19.138,20.7007,20.6947,20.5048,23.234,24.7362,27.1232,27.8736,28.4423,28.4724,27.9201,28.0221,29.4005,30.283,30.134,32.4506,32.032,34.138,36.6544,36.4774,34.8561,37.3653,34.059,38.2421,39.9345,0.8922,0.9069,0.9216,0.9363,0.951,0.9657,0.9804,0.9951,,,,,,,,,,,
other-long-term-assets,28.843,28.379,27.751,4.897,1.109,1.157,1.247,1.254,1.283,1.389,1.234,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.0691,0.0691,0.0691,0.0691,0.1456,0.1541,0.1625,0.1711,0.2494,0.2215,0.1517,0.205,0.2999,0.368,0.4716,0.385,0.3973,0.4053,0.4142,0.4132,0.3454,0.3515,0.3576,0.5068,0.5613,0.5919,0.5981,0.4331,0.3493,0.3993,0.3993,0.1931,0.1431,0.1431,0.1431,0.1431,0.143,0.143,0.143
total-long-term-assets,95.762,97.44,96.964,76.05,73.673,74.423,76.149,76.29,74.098,72.123,70.317,69.806,69.988,68.094,66.557,59.315,54.5671,52.2866,51.7638,54.972,56.8419,59.58,60.5766,61.4501,61.8798,61.9207,62.6635,64.6846,66.4699,66.7766,69.2759,68.7069,71.1325,73.9071,73.7287,72.6145,75.7066,72.605,77.4645,79.6017,41.3624,40.9071,40.4653,39.9904,39.3636,38.1341,32.3337,27.054,20.0584,13.3646,11.3517,10.5078,11.2503,11.1611,10.5549,10.2078,10.351,10.558,10.412
total-assets,319.579,287.364,306.659,278.993,269.264,265.413,284.336,282.617,273.132,265.004,247.367,240.246,231.062,222.738,214.457,235.748,222.8507,208.0121,197.6849,192.808,185.4976,179.0967,174.0612,156.0419,156.8825,148.3947,141.3584,142.069,134.8721,136.3756,133.2285,132.8444,129.78,131.3926,128.7612,128.9369,129.8533,124.1146,127.2423,129.4314,96.4747,95.9581,95.3666,95.8209,88.2914,88.3165,82.5649,79.4967,81.2294,75.6613,69.4283,68.1136,68.5115,66.2505,62.6928,62.6179,62.818,59.709,59.473
total-current-liabilities,11.195,10.388,11.602,11.289,9.305,12.532,14.122,13.073,11.705,13.441,10.217,8.799,7.589,10.523,10.865,17.278,13.2448,7.9573,6.1573,5.973,6.4341,7.3214,7.7119,9.2825,10.3575,11.7013,10.7408,14.4526,12.1549,15.2141,12.8802,14.5384,15.1387,17.3817,18.0374,19.3699,18.3297,16.4988,15.9787,16.5224,9.2302,9.4861,9.0247,9.0329,9.4122,10.0936,8.8407,10.6374,10.1808,7.5128,5.2525,5.4614,6.756,6.0908,4.7582,5.8267,6.182,4.951,6.164
long-term-debt,21.603,21.974,22.232,,,,,,,,,,,,,,,,,0.102,,,,,6.8,7.2,7.6,8.0,8.4,8.8,9.2,9.6,10.0,10.4,10.8,11.2,11.6,12.0,12.4,12.8,13.2,13.6,14.0,14.4,7.4,7.6,3.9,,,,,,,,,,,,
