,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
cash-on-hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other-current-assets,37.365,35.535,31.209,39.887,35.358,37.301,38.364,50.993,26.22,29.785,31.395,34.607,30.707,28.586,21.648,23.723,25.077,,,17.2,,,,,,,,,6.497,5.855,6.878,7.31,3.25,2.798,2.293,1.933,1.209,1.209,6.039,1.902,2.782,2.911,3.376,4.901,4.233,2.797,2.118,2.048,2.014,1.992,2.164,1.99,2.059,2.086,2.182,1.848,1.965,1.569,1.78
total-current-assets,506.932,489.868,488.887,482.166,479.839,468.521,489.37,474.153,442.473,441.044,472.224,450.628,433.657,442.573,412.962,375.628,368.981,343.368,322.356,282.67,249.124,235.163,228.474,232.897,226.28,210.23,217.214,203.744,193.65,205.123,201.851,212.473,197.452,193.475,190.982,179.261,169.622,157.427,150.112,137.437,148.474,169.318,205.877,229.827,242.396,251.271,249.945,232.983,238.306,250.917,235.266,235.855,221.186,209.283,217.452,228.263,136.996,136.971,136.251
net-property-plant-equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodwill-intangible-assets-total,987.0391,997.896,791.389,764.653,771.087,778.648,563.304,567.692,572.387,577.082,581.694,587.478,592.629,598.041,547.639,379.749,378.791,374.255,377.131,306.904,289.435,291.355,293.254,294.839,255.451,257.032,258.628,260.234,261.847,263.461,265.149,266.899,283.554,316.433,318.219,319.752,321.309,192.815,194.003,195.204,196.405,197.606,198.808,375.72,376.873,378.077,379.241,354.801,358.164,359.123,356.28,352.835,358.112,360.268,361.233,361.996,138.645,138.891,138.751
other-long-term-assets,266.904,271.075,263.924,155.483,152.659,144.873,144.348,138.681,108.342,105.476,94.509,88.821,85.518,83.249,80.169,74.921,72.059,66.908,63.889,58.277,61.057,58.108,48.308,55.394,45.041,43.496,39.987,38.593,38.142,37.207,38.879,39.396,38.019,37.898,40.795,41.077,41.193,34.859,36.454,36.393,12.488,12.056,10.579,13.252,14.645,12.048,11.198,11.274,11.441,11.644,6.816,10.255,5.033,6.688,10.091,7.964,3.83,3.089,2.544
total-long-term-assets,1354.142,1366.22,1148.938,1010.555,1010.563,1004.742,783.182,779.8041,748.917,747.926,738.8229,736.253,736.1121,737.8651,681.5391,504.804,496.257,482.784,477.694,398.061,379.694,376.529,365.962,371.391,317.897,317.354,313.951,313.642,317.123,318.082,322.112,323.158,339.95,373.805,380.054,382.849,392.345,244.777,248.995,251.567,230.474,233.696,234.325,412.99,416.163,415.451,415.685,390.675,393.764,395.07,386.628,386.326,385.431,388.832,391.406,390.124,160.868,160.756,158.908
total-assets,1861.074,1856.088,1637.825,1492.721,1490.402,1473.263,1272.552,1253.957,1191.39,1188.97,1211.047,1186.881,1169.769,1180.438,1094.501,880.432,865.238,826.152,800.05,680.731,628.818,611.692,594.436,604.288,544.177,527.584,531.165,517.386,510.773,523.205,523.963,535.631,537.402,567.28,571.036,562.11,561.967,402.204,399.107,389.004,378.948,403.014,440.202,642.817,658.559,666.722,665.63,623.658,632.07,645.987,621.894,622.181,606.617,598.115,608.858,618.387,297.864,297.727,295.159
total-current-liabilities,343.909,316.824,333.27,307.27,303.088,283.239,251.179,265.272,244.967,266.328,277.688,274.79,240.076,301.604,290.854,251.017,250.114,231.63,207.617,178.295,147.769,139.273,141.23,143.09,115.313,111.169,114.17,109.525,115.546,121.027,105.533,140.052,128.686,127.359,126.95,117.893,113.626,79.022,74.746,63.099,79.111,89.844,103.983,141.272,152.546,145.67,148.541,130.883,123.693,121.481,112.267,120.967,110.205,109.015,105.082,128.178,51.698,59.256,63.52
long-term-debt,706.049,759.965,570.744,440.607,470.416,475.225,320.034,319.843,319.652,319.462,358.512,359.192,381.293,360.519,324.246,180.99,176.75,188.625,200.5,135.69,138.75,140.625,141.227,148.672,148.616,148.524,158.246,158.178,157.996,173.721,190.994,174.198,185.767,192.328,196.572,200.811,205.046,95.317,97.721,100.121,66.425,77.781,98.208,100.236,106.512,113.771,117.628,120.352,139.89,151.437,155.958,160.479,188.7,198.875,192.187,194.75,83.475,84.564,85.652
